slot,method,repeat,post_graph_budget_s,checkpoint_scope,best_plan_duration_s,native_saved_timing_s,recorded_available_s,status,common_speed_reserve,physical_quality_not_yet_verified
panda_plane_p0_v,B1,1,10,post_initialization_B1_smoothing,21.14615824032373,19.419941241113627,3.898701512007392,saved_geometry_incumbent_reexpressed_at_common_time_dilation_not_physically_executed,0.9,True
panda_plane_p0_v,B1,1,30,post_initialization_B1_smoothing,21.14615824032373,19.419941241113627,3.898701512007392,saved_geometry_incumbent_reexpressed_at_common_time_dilation_not_physically_executed,0.9,True
panda_plane_p0_v,B1,2,1,post_initialization_B1_smoothing,,,,planner_feasible,0.9,True
panda_plane_p0_v,B1,2,5,post_initialization_B1_smoothing,21.14615824032373,19.419941241113627,3.8973585499916226,saved_geometry_incumbent_reexpressed_at_common_time_dilation_not_physically_executed,0.9,True
panda_plane_p0_v,B1,2,10,post_initialization_B1_smoothing,21.14615824032373,19.419941241113627,3.8973585499916226,saved_geometry_incumbent_reexpressed_at_common_time_dilation_not_physically_executed,0.9,True
panda_plane_p0_v,B1,2,30,post_initialization_B1_smoothing,21.14615824032373,19.419941241113627,3.8973585499916226,saved_geometry_incumbent_reexpressed_at_common_time_dilation_not_physically_executed,0.9,True
panda_plane_p0_v,B2-common,0,1,post_graph_optimization,23.260636951353757,,,verified_plan_checkpoint,0.9,True
panda_plane_p0_v,B2-common,0,5,post_graph_optimization,23.260636951353757,,,verified_plan_checkpoint,0.9,True
panda_plane_p0_v,B2-common,0,10,post_graph_optimization,21.852662013370054,,,verified_plan_checkpoint,0.9,True
panda_plane_p0_v,B2-common,0,30,post_graph_optimization,17.89577568771586,,,verified_plan_checkpoint,0.9,True
panda_plane_p0_v,B2-common,1,1,post_graph_optimization,23.260636951353757,,,verified_plan_checkpoint,0.9,True
panda_plane_p0_v,B2-common,1,5,post_graph_optimization,23.260636951353757,,,verified_plan_checkpoint,0.9,True
panda_plane_p0_v,B2-common,1,10,post_graph_optimization,21.852662013370054,,,verified_plan_checkpoint,0.9,True
panda_plane_p0_v,B2-common,1,30,post_graph_optimization,17.89577568771586,,,verified_plan_checkpoint,0.9,True
panda_plane_p0_v,B2-common,2,1,post_graph_optimization,23.260636951353757,,,verified_plan_checkpoint,0.9,True
panda_plane_p0_v,B2-common,2,5,post_graph_optimization,23.260636951353757,,,verified_plan_checkpoint,0.9,True
panda_plane_p0_v,B2-common,2,10,post_graph_optimization,21.852662013370054,,,verified_plan_checkpoint,0.9,True
panda_plane_p0_v,B2-common,2,30,post_graph_optimization,17.89577568771586,,,verified_plan_checkpoint,0.9,True
panda_plane_p0_v,Proposed,0,1,post_graph_optimization,23.260636951353757,,,verified_plan_checkpoint,0.9,True
panda_plane_p0_v,Proposed,0,5,post_graph_optimization,23.260636951353757,,,verified_plan_checkpoint,0.9,True
panda_plane_p0_v,Proposed,0,10,post_graph_optimization,21.689150198342045,,,verified_plan_checkpoint,0.9,True
panda_plane_p0_v,Proposed,0,30,post_graph_optimization,21.689150198342045,,,verified_plan_checkpoint,0.9,True
panda_plane_p0_v,Proposed,1,1,post_graph_optimization,23.260636951353757,,,verified_plan_checkpoint,0.9,True
panda_plane_p0_v,Proposed,1,5,post_graph_optimization,23.260636951353757,,,verified_plan_checkpoint,0.9,True
panda_plane_p0_v,Proposed,1,10,post_graph_optimization,21.689150198342045,,,verified_plan_checkpoint,0.9,True
panda_plane_p0_v,Proposed,1,30,post_graph_optimization,21.689150198342045,,,verified_plan_checkpoint,0.9,True
panda_plane_p0_v,Proposed,2,1,post_graph_optimization,23.260636951353757,,,verified_plan_checkpoint,0.9,True
panda_plane_p0_v,Proposed,2,5,post_graph_optimization,23.260636951353757,,,verified_plan_checkpoint,0.9,True
panda_plane_p0_v,Proposed,2,10,post_graph_optimization,21.689150198342045,,,verified_plan_checkpoint,0.9,True
panda_plane_p0_v,Proposed,2,30,post_graph_optimization,21.689150198342045,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_u,A1,0,1,post_graph_optimization,20.95489865494143,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_u,A1,0,5,post_graph_optimization,20.95489865494143,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_u,A1,0,10,post_graph_optimization,20.95489865494143,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_u,A1,0,30,post_graph_optimization,20.95489865494143,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_u,A1,1,1,post_graph_optimization,20.95489865494143,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_u,A1,1,5,post_graph_optimization,20.95489865494143,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_u,A1,1,10,post_graph_optimization,20.95489865494143,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_u,A1,1,30,post_graph_optimization,20.95489865494143,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_u,A1,2,1,post_graph_optimization,20.95489865494143,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_u,A1,2,5,post_graph_optimization,20.95489865494143,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_u,A1,2,10,post_graph_optimization,20.95489865494143,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_u,A1,2,30,post_graph_optimization,20.95489865494143,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_u,A2,0,1,post_graph_optimization,20.95489865494143,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_u,A2,0,5,post_graph_optimization,20.95489865494143,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_u,A2,0,10,post_graph_optimization,20.95489865494143,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_u,A2,0,30,post_graph_optimization,20.95489865494143,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_u,A2,1,1,post_graph_optimization,20.95489865494143,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_u,A2,1,5,post_graph_optimization,20.95489865494143,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_u,A2,1,10,post_graph_optimization,20.95489865494143,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_u,A2,1,30,post_graph_optimization,20.95489865494143,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_u,A2,2,1,post_graph_optimization,20.95489865494143,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_u,A2,2,5,post_graph_optimization,20.95489865494143,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_u,A2,2,10,post_graph_optimization,20.95489865494143,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_u,A2,2,30,post_graph_optimization,20.95489865494143,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_u,B0,0,1,total_B0_planning,,,0.050312200997723266,geometric_initialization_failed,0.9,True
panda_plane_p1_u,B0,0,5,total_B0_planning,,,0.050312200997723266,geometric_initialization_failed,0.9,True
panda_plane_p1_u,B0,0,10,total_B0_planning,,,0.050312200997723266,geometric_initialization_failed,0.9,True
panda_plane_p1_u,B0,0,30,total_B0_planning,,,0.050312200997723266,geometric_initialization_failed,0.9,True
panda_plane_p1_u,B0,1,1,total_B0_planning,,,0.050583067000843585,geometric_initialization_failed,0.9,True
panda_plane_p1_u,B0,1,5,total_B0_planning,,,0.050583067000843585,geometric_initialization_failed,0.9,True
panda_plane_p1_u,B0,1,10,total_B0_planning,,,0.050583067000843585,geometric_initialization_failed,0.9,True
panda_plane_p1_u,B0,1,30,total_B0_planning,,,0.050583067000843585,geometric_initialization_failed,0.9,True
panda_plane_p1_u,B0,2,1,total_B0_planning,,,0.04934763300116174,geometric_initialization_failed,0.9,True
panda_plane_p1_u,B0,2,5,total_B0_planning,,,0.04934763300116174,geometric_initialization_failed,0.9,True
panda_plane_p1_u,B0,2,10,total_B0_planning,,,0.04934763300116174,geometric_initialization_failed,0.9,True
panda_plane_p1_u,B0,2,30,total_B0_planning,,,0.04934763300116174,geometric_initialization_failed,0.9,True
panda_plane_p1_u,B1,0,1,post_initialization_B1_smoothing,,,,no_verified_path_at_primary_checkpoint,0.9,True
panda_plane_p1_u,B1,0,5,post_initialization_B1_smoothing,,,,no_verified_path_at_primary_checkpoint,0.9,True
panda_plane_p1_u,B1,0,10,post_initialization_B1_smoothing,,,,no_verified_path_at_primary_checkpoint,0.9,True
panda_plane_p1_u,B1,0,30,post_initialization_B1_smoothing,,,,no_verified_path_at_primary_checkpoint,0.9,True
panda_plane_p1_u,B1,1,1,post_initialization_B1_smoothing,,,,no_verified_path_at_primary_checkpoint,0.9,True
panda_plane_p1_u,B1,1,5,post_initialization_B1_smoothing,,,,no_verified_path_at_primary_checkpoint,0.9,True
panda_plane_p1_u,B1,1,10,post_initialization_B1_smoothing,,,,no_verified_path_at_primary_checkpoint,0.9,True
panda_plane_p1_u,B1,1,30,post_initialization_B1_smoothing,,,,no_verified_path_at_primary_checkpoint,0.9,True
panda_plane_p1_u,B1,2,1,post_initialization_B1_smoothing,,,,no_verified_path_at_primary_checkpoint,0.9,True
panda_plane_p1_u,B1,2,5,post_initialization_B1_smoothing,,,,no_verified_path_at_primary_checkpoint,0.9,True
panda_plane_p1_u,B1,2,10,post_initialization_B1_smoothing,,,,no_verified_path_at_primary_checkpoint,0.9,True
panda_plane_p1_u,B1,2,30,post_initialization_B1_smoothing,,,,no_verified_path_at_primary_checkpoint,0.9,True
panda_plane_p1_u,B2-common,0,1,post_graph_optimization,20.95489865494143,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_u,B2-common,0,5,post_graph_optimization,20.95489865494143,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_u,B2-common,0,10,post_graph_optimization,20.949325230939515,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_u,B2-common,0,30,post_graph_optimization,19.40290899344233,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_u,B2-common,1,1,post_graph_optimization,20.95489865494143,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_u,B2-common,1,5,post_graph_optimization,20.95489865494143,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_u,B2-common,1,10,post_graph_optimization,20.949325230939515,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_u,B2-common,1,30,post_graph_optimization,19.40290899344233,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_u,B2-common,2,1,post_graph_optimization,20.95489865494143,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_u,B2-common,2,5,post_graph_optimization,20.95489865494143,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_u,B2-common,2,10,post_graph_optimization,20.949325230939515,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_u,B2-common,2,30,post_graph_optimization,19.40290899344233,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_u,Proposed,0,1,post_graph_optimization,20.95489865494143,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_u,Proposed,0,5,post_graph_optimization,20.95489865494143,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_u,Proposed,0,10,post_graph_optimization,20.95489865494143,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_u,Proposed,0,30,post_graph_optimization,20.95489865494143,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_u,Proposed,1,1,post_graph_optimization,20.95489865494143,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_u,Proposed,1,5,post_graph_optimization,20.95489865494143,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_u,Proposed,1,10,post_graph_optimization,20.95489865494143,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_u,Proposed,1,30,post_graph_optimization,20.95489865494143,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_u,Proposed,2,1,post_graph_optimization,20.95489865494143,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_u,Proposed,2,5,post_graph_optimization,20.95489865494143,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_u,Proposed,2,10,post_graph_optimization,20.95489865494143,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_u,Proposed,2,30,post_graph_optimization,20.95489865494143,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_v,A1,0,1,post_graph_optimization,21.112543003147728,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_v,A1,0,5,post_graph_optimization,21.112543003147728,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_v,A1,0,10,post_graph_optimization,21.10514021317298,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_v,A1,0,30,post_graph_optimization,21.10514021317298,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_v,A1,1,1,post_graph_optimization,21.112543003147728,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_v,A1,1,5,post_graph_optimization,21.112543003147728,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_v,A1,1,10,post_graph_optimization,21.10514021317298,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_v,A1,1,30,post_graph_optimization,21.10514021317298,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_v,A1,2,1,post_graph_optimization,21.112543003147728,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_v,A1,2,5,post_graph_optimization,21.112543003147728,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_v,A1,2,10,post_graph_optimization,21.10514021317298,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_v,A1,2,30,post_graph_optimization,21.10514021317298,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_v,A2,0,1,post_graph_optimization,22.422765597870708,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_v,A2,0,5,post_graph_optimization,22.422765597870708,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_v,A2,0,10,post_graph_optimization,22.422765597870708,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_v,A2,0,30,post_graph_optimization,22.422765597870708,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_v,A2,1,1,post_graph_optimization,22.422765597870708,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_v,A2,1,5,post_graph_optimization,22.422765597870708,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_v,A2,1,10,post_graph_optimization,22.422765597870708,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_v,A2,1,30,post_graph_optimization,22.422765597870708,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_v,A2,2,1,post_graph_optimization,22.422765597870708,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_v,A2,2,5,post_graph_optimization,22.422765597870708,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_v,A2,2,10,post_graph_optimization,22.422765597870708,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_v,A2,2,30,post_graph_optimization,22.422765597870708,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_v,B0,0,1,total_B0_planning,,,1.343597997998586,planner_feasible,0.9,True
panda_plane_p1_v,B0,0,5,total_B0_planning,22.022213280424435,,1.343597997998586,returned_verified_plan,0.9,True
panda_plane_p1_v,B0,0,10,total_B0_planning,22.022213280424435,,1.343597997998586,returned_verified_plan,0.9,True
panda_plane_p1_v,B0,0,30,total_B0_planning,22.022213280424435,,1.343597997998586,returned_verified_plan,0.9,True
panda_plane_p1_v,B0,1,1,total_B0_planning,,,1.3506448330008425,planner_feasible,0.9,True
panda_plane_p1_v,B0,1,5,total_B0_planning,22.022213280424435,,1.3506448330008425,returned_verified_plan,0.9,True
panda_plane_p1_v,B0,1,10,total_B0_planning,22.022213280424435,,1.3506448330008425,returned_verified_plan,0.9,True
panda_plane_p1_v,B0,1,30,total_B0_planning,22.022213280424435,,1.3506448330008425,returned_verified_plan,0.9,True
panda_plane_p1_v,B0,2,1,total_B0_planning,,,1.3420601599937072,planner_feasible,0.9,True
panda_plane_p1_v,B0,2,5,total_B0_planning,22.022213280424435,,1.3420601599937072,returned_verified_plan,0.9,True
panda_plane_p1_v,B0,2,10,total_B0_planning,22.022213280424435,,1.3420601599937072,returned_verified_plan,0.9,True
panda_plane_p1_v,B0,2,30,total_B0_planning,22.022213280424435,,1.3420601599937072,returned_verified_plan,0.9,True
panda_plane_p1_v,B1,0,1,post_initialization_B1_smoothing,,,,planner_feasible,0.9,True
panda_plane_p1_v,B1,0,5,post_initialization_B1_smoothing,21.636294020248606,19.870065936963005,1.0412985279981513,saved_geometry_incumbent_reexpressed_at_common_time_dilation_not_physically_executed,0.9,True
panda_plane_p1_v,B1,0,10,post_initialization_B1_smoothing,21.636294020248606,19.870065936963005,1.0412985279981513,saved_geometry_incumbent_reexpressed_at_common_time_dilation_not_physically_executed,0.9,True
panda_plane_p1_v,B1,0,30,post_initialization_B1_smoothing,21.636294020248606,19.870065936963005,1.0412985279981513,saved_geometry_incumbent_reexpressed_at_common_time_dilation_not_physically_executed,0.9,True
panda_plane_p1_v,B1,1,1,post_initialization_B1_smoothing,,,,planner_feasible,0.9,True
panda_plane_p1_v,B1,1,5,post_initialization_B1_smoothing,21.636294020248606,19.870065936963005,1.0369471249869093,saved_geometry_incumbent_reexpressed_at_common_time_dilation_not_physically_executed,0.9,True
panda_plane_p1_v,B1,1,10,post_initialization_B1_smoothing,21.636294020248606,19.870065936963005,1.0369471249869093,saved_geometry_incumbent_reexpressed_at_common_time_dilation_not_physically_executed,0.9,True
panda_plane_p1_v,B1,1,30,post_initialization_B1_smoothing,21.636294020248606,19.870065936963005,1.0369471249869093,saved_geometry_incumbent_reexpressed_at_common_time_dilation_not_physically_executed,0.9,True
panda_plane_p1_v,B1,2,1,post_initialization_B1_smoothing,,,,planner_feasible,0.9,True
panda_plane_p1_v,B1,2,5,post_initialization_B1_smoothing,21.636294020248606,19.870065936963005,1.0302721580083016,saved_geometry_incumbent_reexpressed_at_common_time_dilation_not_physically_executed,0.9,True
panda_plane_p1_v,B1,2,10,post_initialization_B1_smoothing,21.636294020248606,19.870065936963005,1.0302721580083016,saved_geometry_incumbent_reexpressed_at_common_time_dilation_not_physically_executed,0.9,True
panda_plane_p1_v,B1,2,30,post_initialization_B1_smoothing,21.636294020248606,19.870065936963005,1.0302721580083016,saved_geometry_incumbent_reexpressed_at_common_time_dilation_not_physically_executed,0.9,True
panda_plane_p1_v,B2-common,0,1,post_graph_optimization,22.422765597870708,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_v,B2-common,0,5,post_graph_optimization,22.422765597870708,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_v,B2-common,0,10,post_graph_optimization,22.35471438990293,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_v,B2-common,0,30,post_graph_optimization,17.409612563165904,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_v,B2-common,1,1,post_graph_optimization,22.422765597870708,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_v,B2-common,1,5,post_graph_optimization,22.422765597870708,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_v,B2-common,1,10,post_graph_optimization,22.35471438990293,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_v,B2-common,1,30,post_graph_optimization,17.409612563165904,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_v,B2-common,2,1,post_graph_optimization,22.422765597870708,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_v,B2-common,2,5,post_graph_optimization,22.422765597870708,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_v,B2-common,2,10,post_graph_optimization,22.35471438990293,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_v,B2-common,2,30,post_graph_optimization,17.409612563165904,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_v,Proposed,0,1,post_graph_optimization,22.422765597870708,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_v,Proposed,0,5,post_graph_optimization,22.422765597870708,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_v,Proposed,0,10,post_graph_optimization,22.214628890271637,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_v,Proposed,0,30,post_graph_optimization,22.214628890271637,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_v,Proposed,1,1,post_graph_optimization,22.422765597870708,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_v,Proposed,1,5,post_graph_optimization,22.422765597870708,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_v,Proposed,1,10,post_graph_optimization,22.214628890271637,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_v,Proposed,1,30,post_graph_optimization,22.214628890271637,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_v,Proposed,2,1,post_graph_optimization,22.422765597870708,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_v,Proposed,2,5,post_graph_optimization,22.422765597870708,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_v,Proposed,2,10,post_graph_optimization,22.214628890271637,,,verified_plan_checkpoint,0.9,True
panda_plane_p1_v,Proposed,2,30,post_graph_optimization,22.214628890271637,,,verified_plan_checkpoint,0.9,True
panda_saddle_p0_u,A1,0,1,post_graph_optimization,20.022614857800743,,,verified_plan_checkpoint,0.9,True
panda_saddle_p0_u,A1,0,5,post_graph_optimization,20.022614857800743,,,verified_plan_checkpoint,0.9,True
panda_saddle_p0_u,A1,0,10,post_graph_optimization,20.022614857800743,,,verified_plan_checkpoint,0.9,True
panda_saddle_p0_u,A1,0,30,post_graph_optimization,20.022614857800743,,,verified_plan_checkpoint,0.9,True
panda_saddle_p0_u,A1,1,1,post_graph_optimization,20.022614857800743,,,verified_plan_checkpoint,0.9,True
panda_saddle_p0_u,A1,1,5,post_graph_optimization,20.022614857800743,,,verified_plan_checkpoint,0.9,True
panda_saddle_p0_u,A1,1,10,post_graph_optimization,20.022614857800743,,,verified_plan_checkpoint,0.9,True
panda_saddle_p0_u,A1,1,30,post_graph_optimization,20.022614857800743,,,verified_plan_checkpoint,0.9,True
panda_saddle_p0_u,A1,2,1,post_graph_optimization,20.022614857800743,,,verified_plan_checkpoint,0.9,True
panda_saddle_p0_u,A1,2,5,post_graph_optimization,20.022614857800743,,,verified_plan_checkpoint,0.9,True
panda_saddle_p0_u,A1,2,10,post_graph_optimization,20.022614857800743,,,verified_plan_checkpoint,0.9,True
panda_saddle_p0_u,A1,2,30,post_graph_optimization,20.022614857800743,,,verified_plan_checkpoint,0.9,True
panda_saddle_p0_u,A2,0,1,post_graph_optimization,33.59388873221877,,,verified_plan_checkpoint,0.9,True
panda_saddle_p0_u,A2,0,5,post_graph_optimization,33.59388873221877,,,verified_plan_checkpoint,0.9,True
panda_saddle_p0_u,A2,0,10,post_graph_optimization,33.59388873221877,,,verified_plan_checkpoint,0.9,True
panda_saddle_p0_u,A2,0,30,post_graph_optimization,33.59388873221877,,,verified_plan_checkpoint,0.9,True
panda_saddle_p0_u,A2,1,1,post_graph_optimization,33.59388873221877,,,verified_plan_checkpoint,0.9,True
panda_saddle_p0_u,A2,1,5,post_graph_optimization,33.59388873221877,,,verified_plan_checkpoint,0.9,True
panda_saddle_p0_u,A2,1,10,post_graph_optimization,33.59388873221877,,,verified_plan_checkpoint,0.9,True
panda_saddle_p0_u,A2,1,30,post_graph_optimization,33.59388873221877,,,verified_plan_checkpoint,0.9,True
panda_saddle_p0_u,A2,2,1,post_graph_optimization,33.59388873221877,,,verified_plan_checkpoint,0.9,True
panda_saddle_p0_u,A2,2,5,post_graph_optimization,33.59388873221877,,,verified_plan_checkpoint,0.9,True
panda_saddle_p0_u,A2,2,10,post_graph_optimization,33.59388873221877,,,verified_plan_checkpoint,0.9,True
panda_saddle_p0_u,A2,2,30,post_graph_optimization,33.59388873221877,,,verified_plan_checkpoint,0.9,True
panda_saddle_p0_u,B0,0,1,total_B0_planning,,,1.2843824219889939,planner_feasible,0.9,True
panda_saddle_p0_u,B0,0,5,total_B0_planning,21.064463734640032,,1.2843824219889939,returned_verified_plan,0.9,True
panda_saddle_p0_u,B0,0,10,total_B0_planning,21.064463734640032,,1.2843824219889939,returned_verified_plan,0.9,True
panda_saddle_p0_u,B0,0,30,total_B0_planning,21.064463734640032,,1.2843824219889939,returned_verified_plan,0.9,True
panda_saddle_p0_u,B0,1,1,total_B0_planning,,,1.2771088959998451,planner_feasible,0.9,True
panda_saddle_p0_u,B0,1,5,total_B0_planning,21.064463734640032,,1.2771088959998451,returned_verified_plan,0.9,True
panda_saddle_p0_u,B0,1,10,total_B0_planning,21.064463734640032,,1.2771088959998451,returned_verified_plan,0.9,True
panda_saddle_p0_u,B0,1,30,total_B0_planning,21.064463734640032,,1.2771088959998451,returned_verified_plan,0.9,True
panda_saddle_p0_u,B0,2,1,total_B0_planning,,,1.3248446270008571,planner_feasible,0.9,True
panda_saddle_p0_u,B0,2,5,total_B0_planning,21.064463734640032,,1.3248446270008571,returned_verified_plan,0.9,True
panda_saddle_p0_u,B0,2,10,total_B0_planning,21.064463734640032,,1.3248446270008571,returned_verified_plan,0.9,True
panda_saddle_p0_u,B0,2,30,total_B0_planning,21.064463734640032,,1.3248446270008571,returned_verified_plan,0.9,True
panda_saddle_p0_u,B1,0,1,post_initialization_B1_smoothing,,,,planner_feasible,0.9,True
panda_saddle_p0_u,B1,0,5,post_initialization_B1_smoothing,20.933276443880597,19.224437550502593,3.9105399130057776,saved_geometry_incumbent_reexpressed_at_common_time_dilation_not_physically_executed,0.9,True
panda_saddle_p0_u,B1,0,10,post_initialization_B1_smoothing,20.933276443880597,19.224437550502593,3.9105399130057776,saved_geometry_incumbent_reexpressed_at_common_time_dilation_not_physically_executed,0.9,True
panda_saddle_p0_u,B1,0,30,post_initialization_B1_smoothing,20.400209390956565,18.734886175368278,10.893131089003873,saved_geometry_incumbent_reexpressed_at_common_time_dilation_not_physically_executed,0.9,True
panda_saddle_p0_u,B1,1,1,post_initialization_B1_smoothing,,,,planner_feasible,0.9,True
panda_saddle_p0_u,B1,1,5,post_initialization_B1_smoothing,20.933276443880597,19.224437550502593,3.924953195004491,saved_geometry_incumbent_reexpressed_at_common_time_dilation_not_physically_executed,0.9,True
panda_saddle_p0_u,B1,1,10,post_initialization_B1_smoothing,20.933276443880597,19.224437550502593,3.924953195004491,saved_geometry_incumbent_reexpressed_at_common_time_dilation_not_physically_executed,0.9,True
panda_saddle_p0_u,B1,1,30,post_initialization_B1_smoothing,20.400209390956565,18.734886175368278,10.86765898700105,saved_geometry_incumbent_reexpressed_at_common_time_dilation_not_physically_executed,0.9,True
panda_saddle_p0_u,B1,2,1,post_initialization_B1_smoothing,,,,planner_feasible,0.9,True
panda_saddle_p0_u,B1,2,5,post_initialization_B1_smoothing,20.933276443880597,19.224437550502593,3.9347934350080322,saved_geometry_incumbent_reexpressed_at_common_time_dilation_not_physically_executed,0.9,True
panda_saddle_p0_u,B1,2,10,post_initialization_B1_smoothing,20.933276443880597,19.224437550502593,3.9347934350080322,saved_geometry_incumbent_reexpressed_at_common_time_dilation_not_physically_executed,0.9,True
panda_saddle_p0_u,B1,2,30,post_initialization_B1_smoothing,20.400209390956565,18.734886175368278,10.961887165001826,saved_geometry_incumbent_reexpressed_at_common_time_dilation_not_physically_executed,0.9,True
panda_saddle_p0_u,B2-common,0,1,post_graph_optimization,33.59388873221877,,,verified_plan_checkpoint,0.9,True
panda_saddle_p0_u,B2-common,0,5,post_graph_optimization,33.59388873221877,,,verified_plan_checkpoint,0.9,True
panda_saddle_p0_u,B2-common,0,10,post_graph_optimization,33.520254935098535,,,verified_plan_checkpoint,0.9,True
panda_saddle_p0_u,B2-common,0,30,post_graph_optimization,21.22578790049164,,,verified_plan_checkpoint,0.9,True
panda_saddle_p0_u,B2-common,1,1,post_graph_optimization,33.59388873221877,,,verified_plan_checkpoint,0.9,True
panda_saddle_p0_u,B2-common,1,5,post_graph_optimization,33.59388873221877,,,verified_plan_checkpoint,0.9,True
panda_saddle_p0_u,B2-common,1,10,post_graph_optimization,33.520254935098535,,,verified_plan_checkpoint,0.9,True
panda_saddle_p0_u,B2-common,1,30,post_graph_optimization,21.22578790049164,,,verified_plan_checkpoint,0.9,True
