robot,method,label,family,trajectories,repeats,completion_by_repeat,mean_completed_trajectories,tsr,deadline_completion_by_repeat,dtsr20,frame_success,frame_deadline_success,p50_ms,p95_ms,p99_ms,cumulative_ms_per_sweep,trajectory_time_mean_ms,trajectory_time_median_ms,trajectory_time_p95_ms,backup_rate,changed_from_backup_rate,p95_position_m,max_position_m,p95_orientation_rad,max_orientation_rad,max_accepted_step_utilization,acceleration_rms_mean,velocity_change_rms_mean,successful_prefix_mean,accepted_contract_violations
panda,trac_task_20ms,TRAC-IK task 20 ms,high_curvature,10,3,"[10,10,10]",10.0,1.0,"[10,10,10]",1.0,1.0,1.0,0.170576,0.26852329999999996,0.35495274000000004,284.38214566666664,28.438214566666666,28.2438295,31.775467766666665,0.0,0.0,0.0004706752901584763,0.0009371687454860337,0.0005637640040147515,0.00683461549288873,0.9025647925418687,6.863272823261213,0.1372654564652243,150.0,0
panda,trac_task_20ms,TRAC-IK task 20 ms,joint_limit_return,10,3,"[9,10,9]",9.333333333333334,0.9333333333333333,"[9,9,8]",0.8666666666666666,0.9824444444444445,0.9819999999999999,0.1720895,0.30564815000000006,20.281452809999998,877.740675,87.7740675,29.104858333333333,351.75769399999945,0.0,0.0,0.0001622204055709383,0.0008537034854025078,0.0009122595993108635,0.0071996110816420315,0.9817844308070438,1.9547513399348901,0.03909502679869782,144.9,0
panda,trac_task_20ms,TRAC-IK task 20 ms,near_singular,10,3,"[8,8,8]",8.0,0.8,"[8,8,6]",0.7333333333333333,0.9571111111111111,0.9566666666666667,0.1721765,1.4885922500000084,20.293288710000002,1658.111635,165.8111635,40.499532,684.8781096,0.0,0.0,0.0006084653305764887,0.0009906982963141394,0.004048628595593033,0.007711016230339493,0.9999999999999968,7.68743635830027,0.15374872716600538,143.56666666666666,0
panda,trac_task_20ms,TRAC-IK task 20 ms,smooth,10,3,"[10,10,10]",10.0,1.0,"[10,10,10]",1.0,1.0,1.0,0.172066,0.28887380000000007,0.4017071400000011,293.4715213333333,29.34715213333333,27.788853000000003,34.78870489999999,0.0,0.0,0.000132429592404738,0.0009077266687620039,0.00014330848793896482,0.007002718750375088,0.41227580388534835,1.2245806729644986,0.024491613459289963,150.0,0
panda,trac_task_5ms,TRAC-IK task 5 ms,high_curvature,10,3,"[10,10,10]",10.0,1.0,"[10,10,9]",0.9666666666666666,1.0,0.9997777777777778,0.1707995,0.27868955000000023,0.36622752000000014,305.3783686666667,30.53783686666667,28.763652166666667,39.67216388333332,0.0,0.0,0.0004705497992711473,0.0009371687454860337,0.0005637640040147515,0.006761487302714656,0.9014100703434024,6.829964816205388,0.13659929632410778,150.0,0
panda,trac_task_5ms,TRAC-IK task 5 ms,joint_limit_return,10,3,"[9,9,10]",9.333333333333334,0.9333333333333333,"[9,9,10]",0.9333333333333333,0.9651111111111111,0.9651111111111111,0.168913,0.3233978000000002,5.245314100000001,544.4267613333334,54.442676133333336,27.742813833333333,175.99027566666638,0.0,0.0,0.0001565030874329307,0.0009353768329155942,0.0007282079370324187,0.007896590000858553,0.9999999999999968,1.9107149130434036,0.03821429826086808,144.7,0
panda,trac_task_5ms,TRAC-IK task 5 ms,near_singular,10,3,"[8,8,8]",8.0,0.8,"[8,8,8]",0.8,0.9542222222222222,0.9542222222222222,0.171354,1.4768389500000072,5.2558764,652.994003,65.2994003,30.221614000000002,204.92837343333332,0.0,0.0,0.0006127052212192933,0.0009949311302975968,0.0037787306785053596,0.007749322669257191,0.9999999999999968,6.86320996465216,0.1372641992930432,143.13333333333333,0
panda,trac_task_5ms,TRAC-IK task 5 ms,smooth,10,3,"[10,10,10]",10.0,1.0,"[10,9,10]",0.9666666666666666,1.0,0.9997777777777778,0.172037,0.2742287500000001,0.35628302000000067,307.41244033333334,30.741244033333334,28.555403,42.333515066666656,0.0,0.0,0.0001327932599320078,0.0009785403091907947,0.00014718147114009279,0.008080818341407692,0.9999999999999968,1.479114553834546,0.029582291076690918,150.0,0
panda,two_step_predictive,Two-step predictive,high_curvature,10,3,"[9,10,9]",9.333333333333334,0.9333333333333333,"[9,10,8]",0.9,0.9902222222222221,0.9899999999999999,3.835556,5.398952250000001,6.4025364800000055,6075.063744,607.5063744,595.3832068333334,664.2799098333334,0.010222222222222221,0.9897777777777778,0.000152926951594454,0.000871521814918699,0.0017583823216191304,0.007209883911353847,0.8502188915888603,6.9421465023164135,0.13884293004632828,144.06666666666666,0
panda,two_step_predictive,Two-step predictive,joint_limit_return,10,3,"[10,10,10]",10.0,1.0,"[10,10,9]",0.9666666666666666,1.0,0.9997777777777778,3.8433505,5.25691605,5.772358340000005,6016.750934999999,601.6750934999999,600.8859593333333,620.7740644666666,0.00022222222222222223,0.9997777777777778,0.0001568035815009408,0.0004366276903567593,0.0017064883685267266,0.007601093430913027,0.8122048396842506,1.5276582214906642,0.03055316442981328,150.0,0
panda,two_step_predictive,Two-step predictive,near_singular,10,3,"[8,9,9]",8.666666666666666,0.8666666666666666,"[8,9,9]",0.8666666666666666,0.9555555555555556,0.9555555555555556,3.8581435,6.310791200000001,8.03318598,6280.4887886666675,628.0488788666668,616.255226,686.1974654999999,0.059555555555555556,0.9404444444444445,0.0003562630808566755,0.000974778491735841,0.002466227327946901,0.0070778217151534414,0.9657655961562459,4.7354954478420455,0.09470990895684092,143.33333333333334,0
panda,two_step_predictive,Two-step predictive,smooth,10,3,"[10,10,10]",10.0,1.0,"[10,10,10]",1.0,1.0,1.0,3.842938,5.20015665,5.675815970000001,5967.315439666667,596.7315439666667,595.78453,608.0722757999999,0.0,1.0,7.964433742772617e-05,9.767607219503431e-05,0.0008451041352088933,0.0014774206251908725,0.3631370424917284,0.6863526026852199,0.013727052053704393,150.0,0
ur5e,cr_ik,CR-IK,high_curvature,10,3,"[9,10,10]",9.666666666666666,0.9666666666666666,"[7,10,10]",0.9,0.9908888888888889,0.9904444444444443,5.2502275,6.4107548,7.667975740000004,8087.820249666665,808.7820249666665,808.7801136666667,825.8939217333333,0.039333333333333345,0.9606666666666669,0.0005127563677921255,0.0009999900018641877,0.006901861813388981,0.00872655899374243,0.9967508400633286,9.175608379398367,0.18351216758796735,147.53333333333333,0
ur5e,cr_ik,CR-IK,joint_limit_return,10,3,"[10,10,10]",10.0,1.0,"[10,9,10]",0.9666666666666666,1.0,0.9997777777777778,5.2452375,5.846577450000001,7.3470500100000065,7959.144400333333,795.9144400333332,796.6695715,812.8333269,0.05733333333333333,0.9426666666666667,0.00020041564960144627,0.0009781134227204822,0.004294258981781143,0.008726558960863395,0.9999999999999989,10.263105834601822,0.20526211669203634,150.0,0
ur5e,cr_ik,CR-IK,near_singular,10,3,"[10,10,10]",10.0,1.0,"[10,10,10]",1.0,1.0,1.0,5.180229,6.154760000000002,7.408762760000002,7901.123073666668,790.1123073666668,790.6293566666667,809.5531310333333,0.10155555555555555,0.8984444444444446,0.00020322977929427514,0.0009130171358439661,0.0011221429971965667,0.00655433308427372,0.9999999999999906,8.355873317850389,0.16711746635700778,150.0,0
ur5e,cr_ik,CR-IK,smooth,10,3,"[9,9,9]",9.0,0.9,"[9,8,9]",0.8666666666666666,0.9213333333333333,0.9211111111111111,5.219967,6.3866359500000005,7.368050920000002,8085.011707333333,808.5011707333333,795.7434358333334,869.7735690666665,0.13222222222222224,0.8677777777777779,0.00021574612140072756,0.0008629997716424762,0.0020284680224745876,0.008531808286734428,0.9999999999999993,6.489164845893412,0.12978329691786825,138.2,0
ur5e,cr_ik_minimal,Minimal CR-IK,high_curvature,10,3,"[10,10,10]",10.0,1.0,"[9,9,10]",0.9333333333333333,1.0,0.9995555555555555,0.8532355,2.3642497500000017,2.9043030300000003,1456.5364496666666,145.65364496666666,140.60950483333335,191.47645855,0.9597777777777777,0.04022222222222222,0.0005404079284816783,0.0009999899535572663,0.001477225224042527,0.00872655898505801,0.9999999999999976,13.142448140347994,0.26284896280695985,150.0,0
ur5e,cr_ik_minimal,Minimal CR-IK,joint_limit_return,10,3,"[10,10,10]",10.0,1.0,"[9,10,10]",0.9666666666666666,1.0,0.9997777777777778,0.6159905,1.2622124500000003,2.8465720300000004,1140.854533,114.0854533,108.939727,136.97075248333334,0.973777777777778,0.011555555555555552,0.0005011056071591168,0.0009999866586878636,0.0026918196433122757,0.007606385612690553,1.0,12.022634453261547,0.2404526890652309,150.0,0
ur5e,cr_ik_minimal,Minimal CR-IK,near_singular,10,3,"[9,9,9]",9.0,0.9,"[9,8,9]",0.8666666666666666,0.9833333333333333,0.983111111111111,0.543727,1.1946450500000008,6.035256170000001,1148.773728,114.87737279999999,100.59431716666667,184.68248754999988,0.9884444444444443,0.011555555555555553,0.0005293827325657501,0.0009164623089547403,0.002139612170736599,0.007149565643993853,0.9999999999999998,10.289295301003584,0.2057859060200717,147.5,0
ur5e,cr_ik_minimal,Minimal CR-IK,smooth,10,3,"[9,9,9]",9.0,0.9,"[9,9,9]",0.9,0.9206666666666667,0.9206666666666667,0.5549935,6.0089428499999995,6.0550222400000004,1625.8232486666666,162.58232486666665,100.59263083333335,460.1489065499993,0.988888888888889,0.011111111111111112,0.00020499792476811671,0.0009928583265013014,0.0008504270900958475,0.0067022873774032375,0.9999999999999998,9.142727438313985,0.18285454876627968,138.1,0
ur5e,cr_ik_minimal_fixed,Minimal CR-IK: fixed demand,high_curvature,10,3,"[10,10,10]",10.0,1.0,"[10,10,10]",1.0,1.0,1.0,0.773247,1.3421553500000036,2.8597984000000007,1257.758641,125.77586409999999,129.52297783333333,158.01351118333332,0.981111111111111,0.01888888888888889,0.0005140579561571621,0.0009999893996366746,0.0009025401580657849,0.008726559736469349,0.9999999999999976,12.958594760283848,0.259171895205677,150.0,0
ur5e,cr_ik_minimal_fixed,Minimal CR-IK: fixed demand,joint_limit_return,10,3,"[10,10,9]",9.666666666666666,0.9666666666666666,"[10,10,9]",0.9666666666666666,0.9997777777777778,0.9997777777777778,0.791006,1.0580489000000002,1.4509905800000027,1253.327741,125.33277410000001,125.84835466666667,130.15417625,0.9995555555555555,0.00044444444444444447,0.0005243866046041663,0.0009521657669539931,0.002973968597360403,0.008295744822173866,0.9999999999999993,12.509513491661384,0.2501902698332276,146.3,0
ur5e,cr_ik_minimal_fixed,Minimal CR-IK: fixed demand,near_singular,10,3,"[9,9,9]",9.0,0.9,"[9,9,9]",0.9,0.9833333333333333,0.9833333333333333,0.79764,1.0981942000000002,6.018050059999999,1365.2415226666667,136.52415226666668,122.76947366666667,198.84999854999987,0.9977777777777778,0.0022222222222222222,0.0005733228247058528,0.0009422833413119618,0.0029041645385986235,0.0075822543950829786,1.0,11.920798875263747,0.23841597750527496,147.5,0
ur5e,cr_ik_minimal_fixed,Minimal CR-IK: fixed demand,smooth,10,3,"[10,9,9]",9.333333333333334,0.9333333333333333,"[10,9,9]",0.9333333333333333,0.9471111111111111,0.9471111111111111,0.7986325,5.976572900000001,6.07462073,1622.3117446666665,162.23117446666666,120.475721,359.68877619999955,0.9964444444444444,0.0035555555555555553,0.0003036450677796768,0.0009972572576558724,0.0014499518738203114,0.006829520159005031,0.9999999999999976,9.028063745194823,0.18056127490389645,142.06666666666666,0
ur5e,cr_ik_minimal_no_shortcut,Minimal CR-IK: no shortcut,high_curvature,10,3,"[10,10,10]",10.0,1.0,"[9,10,10]",0.9666666666666666,1.0,0.9997777777777778,0.7948845,1.2116834,2.6367110300000007,1345.3630129999997,134.53630129999996,137.94307983333334,150.61102321666664,0.9895555555555556,0.010444444444444445,0.0005359549128288282,0.0009999899530964411,0.0009222628798986232,0.008726558979422778,0.9999999999999976,13.022652558453823,0.2604530511690764,150.0,0
ur5e,cr_ik_minimal_no_shortcut,Minimal CR-IK: no shortcut,joint_limit_return,10,3,"[10,10,10]",10.0,1.0,"[10,9,10]",0.9666666666666666,1.0,0.9997777777777778,0.8361935,1.2968557500000002,2.615360090000001,1465.0527616666666,146.50527616666665,143.72367233333333,169.02684363333333,0.9846666666666668,0.008888888888888887,0.0005567334117136332,0.0009999901245799918,0.0032338125323877515,0.008726560400415096,0.9999999999999998,12.880997775578063,0.25761995551156125,150.0,0
ur5e,cr_ik_minimal_no_shortcut,Minimal CR-IK: no shortcut,near_singular,10,3,"[9,10,9]",9.333333333333334,0.9333333333333333,"[9,10,9]",0.9333333333333333,0.9888888888888889,0.9886666666666667,0.8113215,1.25015225,6.00679242,1492.2305106666665,149.22305106666664,142.95173316666666,197.5998107666666,0.9964444444444445,0.0035555555555555557,0.0005735345439341629,0.0009491038409941448,0.003252311312820661,0.008468149108059575,1.0,10.694939959070334,0.2138987991814067,148.33333333333334,0
ur5e,cr_ik_minimal_no_shortcut,Minimal CR-IK: no shortcut,smooth,10,3,"[9,10,9]",9.333333333333334,0.9333333333333333,"[9,10,9]",0.9333333333333333,0.9733333333333333,0.9733333333333333,0.796417,1.2553412,6.02567013,1556.9811883333332,155.69811883333333,136.5377873333333,267.6609291833331,0.9933333333333334,0.006666666666666666,0.0003682991353098667,0.0009972479782237936,0.0023078166915163527,0.008726285583526514,0.9999999999999976,9.317413061448775,0.18634826122897555,141.53333333333333,0
ur5e,pink_qp,Pink QP-IK,high_curvature,10,1,[9],9.0,0.9,[9],0.9,0.9513333333333334,0.9513333333333334,0.6419465,0.7472944999999999,0.8123630199999999,977.9020550000001,97.79020550000001,96.94741,102.11335774999999,0.0,0.0,0.0002278435529608873,0.0009991808999851898,0.0006181542679617999,0.005258969337769823,0.9999999999999976,14.489066902169537,0.2897813380433907,142.7,0
ur5e,pink_qp,Pink QP-IK,joint_limit_return,10,1,[10],10.0,1.0,[10],1.0,1.0,1.0,0.64106,0.7190844999999999,0.9602159100000001,981.45491,98.145491,97.353037,101.79084565,0.0,0.0,0.00010597441192580638,0.00037991043814786777,0.00010562618879146534,0.002685585784248266,1.0,10.565264060107157,0.21130528120214312,150.0,0
ur5e,pink_qp,Pink QP-IK,near_singular,10,1,[9],9.0,0.9,[9],0.9,0.9993333333333332,0.9993333333333332,0.64119,0.7079828,0.9467428599999999,981.7294300000001,98.172943,97.2924145,102.4334628,0.0,0.0,2.3933794034756792e-05,0.0005486942696417211,6.338669578929275e-05,0.0014184247307832732,0.9999999999999998,13.245426417030538,0.2649085283406108,142.3,0
ur5e,pink_qp,Pink QP-IK,smooth,10,1,[10],10.0,1.0,[10],1.0,1.0,1.0,0.6440555,0.7651538999999997,0.9897135,989.7480760000002,98.97480760000002,97.9051745,104.37918520000001,0.0,0.0,0.00010912942112672154,0.0006499478128151782,0.00017047039602669122,0.0018283855292212366,0.9999999999999998,10.122831390475561,0.20245662780951118,150.0,0
ur5e,trac_task_20ms,TRAC-IK task 20 ms,high_curvature,10,3,"[10,10,10]",10.0,1.0,"[10,10,10]",1.0,1.0,1.0,0.157989,0.24154590000000004,0.3506122300000005,261.979918,26.1979918,26.63670666666667,27.28602923333333,0.0,0.0,0.00047246423037914975,0.0009283292890071984,0.0006532233581641015,0.007440814616457867,0.9999999999999976,12.468552838989323,0.2493710567797865,150.0,0
