robot,method,baseline,metric,trajectories,difference,difference_ci,ratio,ratio_ci
panda,cr_ik_minimal,trac_task_20ms,accepted_near_tolerance_rate,40,0.0009074248120300752,"[-0.0002777777777777777,0.0021481829573934837]",2.0889097744360905,"[0.8277961145452565,13.512546992481198]"
panda,cr_ik_minimal,pink_qp,completion,40,0.008333333333333331,"[-0.05,0.075]",1.0090090090090091,"[0.9487179487179487,1.0857142857142856]"
panda,cr_ik_minimal,pink_qp,deadline_completion,40,0.008333333333333331,"[-0.05,0.075]",1.0090090090090091,"[0.9487179487179487,1.0857142857142856]"
panda,cr_ik_minimal,pink_qp,total_latency_ns,40,5216021.724999999,"[-13421205.422916666,27679456.136458345]",1.0368574954301932,"[0.9057485624452895,1.1957923536721922]"
panda,cr_ik_minimal,pink_qp,frame_success,40,-0.002888888888888891,"[-0.026444444444444448,0.019611111111111114]",0.9970616488670395,"[0.9734315695467738,1.0202589880231527]"
panda,cr_ik_minimal,pink_qp,acceleration_rms,40,0.7541999606927139,"[-0.7584713295735563,2.3081461458886547]",1.1793814140008652,"[0.855708252834549,1.680100293702678]"
panda,cr_ik_minimal,pink_qp,accepted_near_tolerance_rate,40,0.001059649636386047,"[-0.00036128604896804847,0.0023494580029308244]",2.5557721309003165,"[0.7360839915978816,10.934899749373432]"
panda,cr_ik_minimal,cr_ik,completion,40,-0.008333333333333333,"[-0.025,0.0]",0.9911504424778762,"[0.9722222222222222,1.0]"
panda,cr_ik_minimal,cr_ik,deadline_completion,40,0.03333333333333334,"[0.0,0.075]",1.0370370370370372,"[1.0,1.088235294117647]"
panda,cr_ik_minimal,cr_ik,total_latency_ns,40,-756277145.3833333,"[-774753090.7772917,-734681556.1627083]",0.16249470945118485,"[0.14219912946084395,0.18669415083970048]"
panda,cr_ik_minimal,cr_ik,frame_success,40,-0.005500000000000005,"[-0.024666666666666677,0.005444444444444441]",0.9944206492335438,"[0.9751733392976961,1.0056380163387413]"
panda,cr_ik_minimal,cr_ik,acceleration_rms,40,-0.3726198526765329,"[-1.4165506373839276,0.7953716498782648]",0.9301067187469855,"[0.7549659632407895,1.1640382021941342]"
panda,cr_ik_minimal,cr_ik,accepted_near_tolerance_rate,40,-0.07201592537471468,"[-0.10184734828385734,-0.04581845531710352]",0.023601361426311127,"[0.01020342479793892,0.04611338088352275]"
panda,cr_ik_minimal,cr_ik,optimization_call_rate,40,-0.5182777777777778,"[-0.5818930555555556,-0.4533333333333333]",0.4817222222222222,"[0.41810694444444446,0.5466666666666666]"
panda,cr_ik_minimal,cr_ik,intervention_normalized_mean,40,-0.1302859154390504,"[-0.15442922092235664,-0.10839453144607238]",0.005003260106302324,"[0.00250498125692903,0.007931699669955558]"
panda,cr_ik_minimal,cr_ik,unchanged_given_legal_backup,40,0.9404775334098971,"[0.9222104175329153,0.9575905436128591]",32.52323633054653,"[21.309445867422063,60.203046730221935]"
panda,cr_ik_minimal,two_step_predictive,completion,40,-0.016666666666666666,"[-0.06666666666666668,0.03333333333333334]",0.9824561403508772,"[0.9285714285714286,1.037037037037037]"
panda,cr_ik_minimal,two_step_predictive,deadline_completion,40,0.0,"[-0.058333333333333334,0.058333333333333334]",1.0000000000000002,"[0.9380530973451329,1.0636363636363637]"
panda,cr_ik_minimal,two_step_predictive,total_latency_ns,40,-461755835.4333334,"[-479900926.054375,-439655795.74229157]",0.24114533232201102,"[0.2117451763000739,0.2772587373129818]"
panda,cr_ik_minimal,two_step_predictive,frame_success,40,-0.006166666666666673,"[-0.027500000000000004,0.010666666666666654]",0.9937485920252308,"[0.9722921914357683,1.0108394964150622]"
panda,cr_ik_minimal,two_step_predictive,acceleration_rms,40,1.4857355105507264,"[0.6099238851742289,2.47102961203806]",1.4278066936126455,"[1.1685731324546824,1.7476057515872683]"
panda,cr_ik_minimal,two_step_predictive,accepted_near_tolerance_rate,40,0.0016557241317579664,"[0.0006523227712137488,0.002777829991645781]",20.47131578947369,"[3.744416666666667,31.795964912280706]"
panda,cr_ik_minimal,two_step_predictive,optimization_call_rate,40,-0.5181666666666667,"[-0.5816708333333335,-0.4532194444444444]",0.48177575286142904,"[0.41819987775061124,0.5467043768241584]"
panda,cr_ik_minimal,two_step_predictive,intervention_normalized_mean,40,-0.11749848769051292,"[-0.1434260175043965,-0.09411710512298277]",0.005544748612700537,"[0.0028287672322144532,0.009063789788917385]"
panda,cr_ik_minimal,two_step_predictive,unchanged_given_legal_backup,40,0.9652510873242977,"[0.950743467743038,0.978023095614948]",191.72836588330293,"[95.00169174350505,1143.7287482206846]"
panda,cr_ik_minimal,cr_ik_minimal_fixed,completion,40,0.008333333333333335,"[-0.016666666666666666,0.03333333333333334]",1.0090090090090091,"[0.9816513761467891,1.0384615384615385]"
panda,cr_ik_minimal,cr_ik_minimal_fixed,deadline_completion,40,0.03333333333333334,"[-0.00833333333333333,0.08333333333333334]",1.0370370370370372,"[0.9912261294829995,1.0934579439252337]"
panda,cr_ik_minimal,cr_ik_minimal_fixed,total_latency_ns,40,-10194979.950000001,"[-25423828.870208334,5045702.408125004]",0.935034698153842,"[0.8405469854402278,1.0317915924868823]"
panda,cr_ik_minimal,cr_ik_minimal_fixed,frame_success,40,0.000888888888888889,"[-0.012333333333333339,0.015055555555555562]",1.000907595439333,"[0.98742880427289,1.015425622412522]"
panda,cr_ik_minimal,cr_ik_minimal_fixed,acceleration_rms,40,-0.15004309557630074,"[-0.4674383232376642,0.15914006363721528]",0.9706298399944971,"[0.9085469759458065,1.030945219149939]"
panda,cr_ik_minimal,cr_ik_minimal_fixed,accepted_near_tolerance_rate,40,0.00017659885332801036,"[-0.0007122900355608785,0.0010377099644391214]",1.1129033687471863,"[0.5945215914402591,1.8810661287808954]"
panda,cr_ik_minimal,cr_ik_minimal_fixed,optimization_call_rate,40,-0.46561111111111114,"[-0.5250041666666667,-0.40372083333333336]",0.5085034013605443,"[0.44623889386366605,0.5736132077751962]"
