run_id,site_id,case_id,uid,role,family,site_kind,frame,candidate_id,aliases,nearest,repeat,variant,frames,complete,accepted_frames,first_failure,first_failure_kind,contiguous_success_frames,minimum_accepted_velocity_margin_rad,total_latency_ns,witness
case_00_first_divergence_candidate_05_trac_5ms_r4,case_00_first_divergence,case_00,05fed739bf62f4fdcb2405ecaae33d1d21420a4ab0f81376b77841fb57661365,cghik_lost,near_singular,first_divergence,0,candidate_05,['refined_focal'],False,4,trac_5ms,30,True,30,,,30,0.040961534257205306,12200330,successful_witnesses/case_00_first_divergence_candidate_05_trac_5ms_r4.json
case_00_first_divergence_candidate_05_trac_5ms_r2,case_00_first_divergence,case_00,05fed739bf62f4fdcb2405ecaae33d1d21420a4ab0f81376b77841fb57661365,cghik_lost,near_singular,first_divergence,0,candidate_05,['refined_focal'],False,2,trac_5ms,30,True,30,,,30,0.0409615342679899,15234323,successful_witnesses/case_00_first_divergence_candidate_05_trac_5ms_r2.json
case_00_first_divergence_candidate_01_trac_5ms_r4,case_00_first_divergence,case_00,05fed739bf62f4fdcb2405ecaae33d1d21420a4ab0f81376b77841fb57661365,cghik_lost,near_singular,first_divergence,0,candidate_01,"['original_always_hard', 'common_input_always_hard']",False,4,trac_5ms,30,True,30,,,30,0.04096123269212684,12138428,successful_witnesses/case_00_first_divergence_candidate_01_trac_5ms_r4.json
case_00_first_divergence_candidate_00_trac_5ms_r3,case_00_first_divergence,case_00,05fed739bf62f4fdcb2405ecaae33d1d21420a4ab0f81376b77841fb57661365,cghik_lost,near_singular,first_divergence,0,candidate_00,"['original_focal', 'common_input_full_cghik', 'previous_first_dls']",True,3,trac_5ms,30,True,30,,,30,0.040961534257714566,11452144,successful_witnesses/case_00_first_divergence_candidate_00_trac_5ms_r3.json
case_00_first_divergence_candidate_02_trac_5ms_r3,case_00_first_divergence,case_00,05fed739bf62f4fdcb2405ecaae33d1d21420a4ab0f81376b77841fb57661365,cghik_lost,near_singular,first_divergence,0,candidate_02,['original_trac_ik_5ms'],False,3,trac_5ms,30,True,30,,,30,0.04096153425563445,11583980,successful_witnesses/case_00_first_divergence_candidate_02_trac_5ms_r3.json
case_00_first_divergence_candidate_00_trac_5ms_r2,case_00_first_divergence,case_00,05fed739bf62f4fdcb2405ecaae33d1d21420a4ab0f81376b77841fb57661365,cghik_lost,near_singular,first_divergence,0,candidate_00,"['original_focal', 'common_input_full_cghik', 'previous_first_dls']",True,2,trac_5ms,30,True,30,,,30,0.040961534257714566,11009894,successful_witnesses/case_00_first_divergence_candidate_00_trac_5ms_r2.json
case_00_first_divergence_candidate_04_trac_5ms_r0,case_00_first_divergence,case_00,05fed739bf62f4fdcb2405ecaae33d1d21420a4ab0f81376b77841fb57661365,cghik_lost,near_singular,first_divergence,0,candidate_04,"['common_input_trac_0', 'common_input_trac_1', 'common_input_trac_2', 'common_input_trac_3', 'common_input_trac_4']",False,0,trac_5ms,30,True,30,,,30,0.040961534257951376,11304117,successful_witnesses/case_00_first_divergence_candidate_04_trac_5ms_r0.json
case_00_first_divergence_candidate_05_trac_5ms_r0,case_00_first_divergence,case_00,05fed739bf62f4fdcb2405ecaae33d1d21420a4ab0f81376b77841fb57661365,cghik_lost,near_singular,first_divergence,0,candidate_05,['refined_focal'],False,0,trac_5ms,30,True,30,,,30,0.0409615342679899,11094902,successful_witnesses/case_00_first_divergence_candidate_05_trac_5ms_r0.json
case_00_first_divergence_candidate_03_trac_5ms_r2,case_00_first_divergence,case_00,05fed739bf62f4fdcb2405ecaae33d1d21420a4ab0f81376b77841fb57661365,cghik_lost,near_singular,first_divergence,0,candidate_03,['offline_reference'],False,2,trac_5ms,30,True,30,,,30,0.040961550036092614,11200611,successful_witnesses/case_00_first_divergence_candidate_03_trac_5ms_r2.json
case_00_first_divergence_candidate_02_trac_5ms_r0,case_00_first_divergence,case_00,05fed739bf62f4fdcb2405ecaae33d1d21420a4ab0f81376b77841fb57661365,cghik_lost,near_singular,first_divergence,0,candidate_02,['original_trac_ik_5ms'],False,0,trac_5ms,30,True,30,,,30,0.04096153425563445,11539107,successful_witnesses/case_00_first_divergence_candidate_02_trac_5ms_r0.json
case_00_first_divergence_candidate_04_trac_5ms_r4,case_00_first_divergence,case_00,05fed739bf62f4fdcb2405ecaae33d1d21420a4ab0f81376b77841fb57661365,cghik_lost,near_singular,first_divergence,0,candidate_04,"['common_input_trac_0', 'common_input_trac_1', 'common_input_trac_2', 'common_input_trac_3', 'common_input_trac_4']",False,4,trac_5ms,30,True,30,,,30,0.040961534257951376,11164954,successful_witnesses/case_00_first_divergence_candidate_04_trac_5ms_r4.json
case_00_first_divergence_candidate_02_trac_5ms_r1,case_00_first_divergence,case_00,05fed739bf62f4fdcb2405ecaae33d1d21420a4ab0f81376b77841fb57661365,cghik_lost,near_singular,first_divergence,0,candidate_02,['original_trac_ik_5ms'],False,1,trac_5ms,30,True,30,,,30,0.04096153425563445,11409740,successful_witnesses/case_00_first_divergence_candidate_02_trac_5ms_r1.json
case_00_first_divergence_candidate_05_trac_5ms_r1,case_00_first_divergence,case_00,05fed739bf62f4fdcb2405ecaae33d1d21420a4ab0f81376b77841fb57661365,cghik_lost,near_singular,first_divergence,0,candidate_05,['refined_focal'],False,1,trac_5ms,30,True,30,,,30,0.0409615342679899,11199200,successful_witnesses/case_00_first_divergence_candidate_05_trac_5ms_r1.json
case_00_first_divergence_candidate_00_trac_5ms_r1,case_00_first_divergence,case_00,05fed739bf62f4fdcb2405ecaae33d1d21420a4ab0f81376b77841fb57661365,cghik_lost,near_singular,first_divergence,0,candidate_00,"['original_focal', 'common_input_full_cghik', 'previous_first_dls']",True,1,trac_5ms,30,True,30,,,30,0.040961534257714566,11394439,successful_witnesses/case_00_first_divergence_candidate_00_trac_5ms_r1.json
case_00_first_divergence_candidate_05_trac_5ms_r3,case_00_first_divergence,case_00,05fed739bf62f4fdcb2405ecaae33d1d21420a4ab0f81376b77841fb57661365,cghik_lost,near_singular,first_divergence,0,candidate_05,['refined_focal'],False,3,trac_5ms,30,True,30,,,30,0.0409615342679899,11219345,successful_witnesses/case_00_first_divergence_candidate_05_trac_5ms_r3.json
case_00_first_divergence_candidate_04_trac_5ms_r1,case_00_first_divergence,case_00,05fed739bf62f4fdcb2405ecaae33d1d21420a4ab0f81376b77841fb57661365,cghik_lost,near_singular,first_divergence,0,candidate_04,"['common_input_trac_0', 'common_input_trac_1', 'common_input_trac_2', 'common_input_trac_3', 'common_input_trac_4']",False,1,trac_5ms,30,True,30,,,30,0.040961534257951376,11182718,successful_witnesses/case_00_first_divergence_candidate_04_trac_5ms_r1.json
case_00_first_divergence_candidate_01_trac_5ms_r3,case_00_first_divergence,case_00,05fed739bf62f4fdcb2405ecaae33d1d21420a4ab0f81376b77841fb57661365,cghik_lost,near_singular,first_divergence,0,candidate_01,"['original_always_hard', 'common_input_always_hard']",False,3,trac_5ms,30,True,30,,,30,0.040961232705249456,11249210,successful_witnesses/case_00_first_divergence_candidate_01_trac_5ms_r3.json
case_00_first_divergence_candidate_01_trac_5ms_r1,case_00_first_divergence,case_00,05fed739bf62f4fdcb2405ecaae33d1d21420a4ab0f81376b77841fb57661365,cghik_lost,near_singular,first_divergence,0,candidate_01,"['original_always_hard', 'common_input_always_hard']",False,1,trac_5ms,30,True,30,,,30,0.040961232705249456,11382033,successful_witnesses/case_00_first_divergence_candidate_01_trac_5ms_r1.json
case_00_first_divergence_candidate_01_trac_5ms_r2,case_00_first_divergence,case_00,05fed739bf62f4fdcb2405ecaae33d1d21420a4ab0f81376b77841fb57661365,cghik_lost,near_singular,first_divergence,0,candidate_01,"['original_always_hard', 'common_input_always_hard']",False,2,trac_5ms,30,True,30,,,30,0.040961232705249456,10895554,successful_witnesses/case_00_first_divergence_candidate_01_trac_5ms_r2.json
case_00_first_divergence_candidate_03_trac_5ms_r4,case_00_first_divergence,case_00,05fed739bf62f4fdcb2405ecaae33d1d21420a4ab0f81376b77841fb57661365,cghik_lost,near_singular,first_divergence,0,candidate_03,['offline_reference'],False,4,trac_5ms,30,True,30,,,30,0.040961550036092614,11074613,successful_witnesses/case_00_first_divergence_candidate_03_trac_5ms_r4.json
case_00_first_divergence_candidate_03_trac_5ms_r0,case_00_first_divergence,case_00,05fed739bf62f4fdcb2405ecaae33d1d21420a4ab0f81376b77841fb57661365,cghik_lost,near_singular,first_divergence,0,candidate_03,['offline_reference'],False,0,trac_5ms,30,True,30,,,30,0.040961550036092614,11241065,successful_witnesses/case_00_first_divergence_candidate_03_trac_5ms_r0.json
case_00_first_divergence_candidate_02_trac_5ms_r2,case_00_first_divergence,case_00,05fed739bf62f4fdcb2405ecaae33d1d21420a4ab0f81376b77841fb57661365,cghik_lost,near_singular,first_divergence,0,candidate_02,['original_trac_ik_5ms'],False,2,trac_5ms,30,True,30,,,30,0.04096153425563445,11103029,successful_witnesses/case_00_first_divergence_candidate_02_trac_5ms_r2.json
case_00_first_divergence_candidate_03_trac_5ms_r3,case_00_first_divergence,case_00,05fed739bf62f4fdcb2405ecaae33d1d21420a4ab0f81376b77841fb57661365,cghik_lost,near_singular,first_divergence,0,candidate_03,['offline_reference'],False,3,trac_5ms,30,True,30,,,30,0.040961550036092614,11656602,successful_witnesses/case_00_first_divergence_candidate_03_trac_5ms_r3.json
case_00_first_divergence_candidate_03_trac_5ms_r1,case_00_first_divergence,case_00,05fed739bf62f4fdcb2405ecaae33d1d21420a4ab0f81376b77841fb57661365,cghik_lost,near_singular,first_divergence,0,candidate_03,['offline_reference'],False,1,trac_5ms,30,True,30,,,30,0.040961550036092614,10991611,successful_witnesses/case_00_first_divergence_candidate_03_trac_5ms_r1.json
case_00_first_divergence_candidate_04_trac_5ms_r3,case_00_first_divergence,case_00,05fed739bf62f4fdcb2405ecaae33d1d21420a4ab0f81376b77841fb57661365,cghik_lost,near_singular,first_divergence,0,candidate_04,"['common_input_trac_0', 'common_input_trac_1', 'common_input_trac_2', 'common_input_trac_3', 'common_input_trac_4']",False,3,trac_5ms,30,True,30,,,30,0.040961534257951376,11059681,successful_witnesses/case_00_first_divergence_candidate_04_trac_5ms_r3.json
case_00_first_divergence_candidate_02_trac_5ms_r4,case_00_first_divergence,case_00,05fed739bf62f4fdcb2405ecaae33d1d21420a4ab0f81376b77841fb57661365,cghik_lost,near_singular,first_divergence,0,candidate_02,['original_trac_ik_5ms'],False,4,trac_5ms,30,True,30,,,30,0.04096153425563445,11623968,successful_witnesses/case_00_first_divergence_candidate_02_trac_5ms_r4.json
case_00_first_divergence_candidate_01_trac_5ms_r0,case_00_first_divergence,case_00,05fed739bf62f4fdcb2405ecaae33d1d21420a4ab0f81376b77841fb57661365,cghik_lost,near_singular,first_divergence,0,candidate_01,"['original_always_hard', 'common_input_always_hard']",False,0,trac_5ms,30,True,30,,,30,0.040961232715869295,10910252,successful_witnesses/case_00_first_divergence_candidate_01_trac_5ms_r0.json
case_00_first_divergence_candidate_04_trac_5ms_r2,case_00_first_divergence,case_00,05fed739bf62f4fdcb2405ecaae33d1d21420a4ab0f81376b77841fb57661365,cghik_lost,near_singular,first_divergence,0,candidate_04,"['common_input_trac_0', 'common_input_trac_1', 'common_input_trac_2', 'common_input_trac_3', 'common_input_trac_4']",False,2,trac_5ms,30,True,30,,,30,0.040961534257951376,10909318,successful_witnesses/case_00_first_divergence_candidate_04_trac_5ms_r2.json
case_00_first_divergence_candidate_00_trac_5ms_r4,case_00_first_divergence,case_00,05fed739bf62f4fdcb2405ecaae33d1d21420a4ab0f81376b77841fb57661365,cghik_lost,near_singular,first_divergence,0,candidate_00,"['original_focal', 'common_input_full_cghik', 'previous_first_dls']",True,4,trac_5ms,30,True,30,,,30,0.04096153426820928,11073062,successful_witnesses/case_00_first_divergence_candidate_00_trac_5ms_r4.json
case_00_first_divergence_candidate_00_trac_5ms_r0,case_00_first_divergence,case_00,05fed739bf62f4fdcb2405ecaae33d1d21420a4ab0f81376b77841fb57661365,cghik_lost,near_singular,first_divergence,0,candidate_00,"['original_focal', 'common_input_full_cghik', 'previous_first_dls']",True,0,trac_5ms,30,True,30,,,30,0.040961534257714566,10948700,successful_witnesses/case_00_first_divergence_candidate_00_trac_5ms_r0.json
case_00_pre_failure_candidate_00_trac_5ms_r0,case_00_pre_failure,case_00,05fed739bf62f4fdcb2405ecaae33d1d21420a4ab0f81376b77841fb57661365,cghik_lost,near_singular,pre_failure,119,candidate_00,"['original_focal', 'common_input_always_hard', 'common_input_full_cghik']",True,0,trac_5ms,30,False,0,120,solver_failure,0,,162165154,
case_00_pre_failure_candidate_01_trac_5ms_r3,case_00_pre_failure,case_00,05fed739bf62f4fdcb2405ecaae33d1d21420a4ab0f81376b77841fb57661365,cghik_lost,near_singular,pre_failure,119,candidate_01,['refined_focal'],False,3,trac_5ms,30,True,30,,,30,0.003112626064557117,11617084,successful_witnesses/case_00_pre_failure_candidate_01_trac_5ms_r3.json
case_00_pre_failure_candidate_00_trac_5ms_r4,case_00_pre_failure,case_00,05fed739bf62f4fdcb2405ecaae33d1d21420a4ab0f81376b77841fb57661365,cghik_lost,near_singular,pre_failure,119,candidate_00,"['original_focal', 'common_input_always_hard', 'common_input_full_cghik']",True,4,trac_5ms,30,False,0,120,solver_failure,0,,165231695,
case_00_pre_failure_candidate_01_trac_5ms_interior_r3,case_00_pre_failure,case_00,05fed739bf62f4fdcb2405ecaae33d1d21420a4ab0f81376b77841fb57661365,cghik_lost,near_singular,pre_failure,119,candidate_01,['refined_focal'],False,3,trac_5ms_interior,30,True,30,,,30,0.0031126260645492343,12010700,successful_witnesses/case_00_pre_failure_candidate_01_trac_5ms_interior_r3.json
case_00_pre_failure_candidate_00_trac_5ms_interior_r4,case_00_pre_failure,case_00,05fed739bf62f4fdcb2405ecaae33d1d21420a4ab0f81376b77841fb57661365,cghik_lost,near_singular,pre_failure,119,candidate_00,"['original_focal', 'common_input_always_hard', 'common_input_full_cghik']",True,4,trac_5ms_interior,30,False,0,120,solver_failure,0,,161707947,
case_00_pre_failure_candidate_01_trac_5ms_r2,case_00_pre_failure,case_00,05fed739bf62f4fdcb2405ecaae33d1d21420a4ab0f81376b77841fb57661365,cghik_lost,near_singular,pre_failure,119,candidate_01,['refined_focal'],False,2,trac_5ms,30,True,30,,,30,0.003112626064557117,11507873,successful_witnesses/case_00_pre_failure_candidate_01_trac_5ms_r2.json
case_00_pre_failure_candidate_00_trac_5ms_r3,case_00_pre_failure,case_00,05fed739bf62f4fdcb2405ecaae33d1d21420a4ab0f81376b77841fb57661365,cghik_lost,near_singular,pre_failure,119,candidate_00,"['original_focal', 'common_input_always_hard', 'common_input_full_cghik']",True,3,trac_5ms,30,False,0,120,solver_failure,0,,162927563,
case_00_pre_failure_candidate_01_trac_100ms_r3,case_00_pre_failure,case_00,05fed739bf62f4fdcb2405ecaae33d1d21420a4ab0f81376b77841fb57661365,cghik_lost,near_singular,pre_failure,119,candidate_01,['refined_focal'],False,3,trac_100ms,30,True,30,,,30,0.003112626064557117,11610461,successful_witnesses/case_00_pre_failure_candidate_01_trac_100ms_r3.json
case_00_pre_failure_candidate_01_trac_100ms_r2,case_00_pre_failure,case_00,05fed739bf62f4fdcb2405ecaae33d1d21420a4ab0f81376b77841fb57661365,cghik_lost,near_singular,pre_failure,119,candidate_01,['refined_focal'],False,2,trac_100ms,30,True,30,,,30,0.003112626064557117,10912049,successful_witnesses/case_00_pre_failure_candidate_01_trac_100ms_r2.json
case_00_pre_failure_candidate_00_trac_100ms_r3,case_00_pre_failure,case_00,05fed739bf62f4fdcb2405ecaae33d1d21420a4ab0f81376b77841fb57661365,cghik_lost,near_singular,pre_failure,119,candidate_00,"['original_focal', 'common_input_always_hard', 'common_input_full_cghik']",True,3,trac_100ms,30,False,0,120,solver_failure,0,,3018938221,
case_00_pre_failure_candidate_01_trac_5ms_interior_r0,case_00_pre_failure,case_00,05fed739bf62f4fdcb2405ecaae33d1d21420a4ab0f81376b77841fb57661365,cghik_lost,near_singular,pre_failure,119,candidate_01,['refined_focal'],False,0,trac_5ms_interior,30,True,30,,,30,0.0031126260645492343,11847922,successful_witnesses/case_00_pre_failure_candidate_01_trac_5ms_interior_r0.json
case_00_pre_failure_candidate_01_trac_5ms_interior_r1,case_00_pre_failure,case_00,05fed739bf62f4fdcb2405ecaae33d1d21420a4ab0f81376b77841fb57661365,cghik_lost,near_singular,pre_failure,119,candidate_01,['refined_focal'],False,1,trac_5ms_interior,30,True,30,,,30,0.0031126260645492343,11319093,successful_witnesses/case_00_pre_failure_candidate_01_trac_5ms_interior_r1.json
case_00_pre_failure_candidate_00_trac_100ms_r2,case_00_pre_failure,case_00,05fed739bf62f4fdcb2405ecaae33d1d21420a4ab0f81376b77841fb57661365,cghik_lost,near_singular,pre_failure,119,candidate_00,"['original_focal', 'common_input_always_hard', 'common_input_full_cghik']",True,2,trac_100ms,30,False,0,120,solver_failure,0,,3019306946,
case_00_pre_failure_candidate_00_trac_100ms_r0,case_00_pre_failure,case_00,05fed739bf62f4fdcb2405ecaae33d1d21420a4ab0f81376b77841fb57661365,cghik_lost,near_singular,pre_failure,119,candidate_00,"['original_focal', 'common_input_always_hard', 'common_input_full_cghik']",True,0,trac_100ms,30,False,0,120,solver_failure,0,,3018848029,
case_00_pre_failure_candidate_00_trac_100ms_r4,case_00_pre_failure,case_00,05fed739bf62f4fdcb2405ecaae33d1d21420a4ab0f81376b77841fb57661365,cghik_lost,near_singular,pre_failure,119,candidate_00,"['original_focal', 'common_input_always_hard', 'common_input_full_cghik']",True,4,trac_100ms,30,False,0,120,solver_failure,0,,3019542372,
case_00_pre_failure_candidate_01_trac_5ms_r4,case_00_pre_failure,case_00,05fed739bf62f4fdcb2405ecaae33d1d21420a4ab0f81376b77841fb57661365,cghik_lost,near_singular,pre_failure,119,candidate_01,['refined_focal'],False,4,trac_5ms,30,True,30,,,30,0.003112626064557117,11449398,successful_witnesses/case_00_pre_failure_candidate_01_trac_5ms_r4.json
case_00_pre_failure_candidate_00_trac_5ms_r2,case_00_pre_failure,case_00,05fed739bf62f4fdcb2405ecaae33d1d21420a4ab0f81376b77841fb57661365,cghik_lost,near_singular,pre_failure,119,candidate_00,"['original_focal', 'common_input_always_hard', 'common_input_full_cghik']",True,2,trac_5ms,30,False,0,120,solver_failure,0,,162444239,
case_00_pre_failure_candidate_00_trac_5ms_interior_r2,case_00_pre_failure,case_00,05fed739bf62f4fdcb2405ecaae33d1d21420a4ab0f81376b77841fb57661365,cghik_lost,near_singular,pre_failure,119,candidate_00,"['original_focal', 'common_input_always_hard', 'common_input_full_cghik']",True,2,trac_5ms_interior,30,False,0,120,solver_failure,0,,162330852,
case_00_pre_failure_candidate_01_trac_100ms_r0,case_00_pre_failure,case_00,05fed739bf62f4fdcb2405ecaae33d1d21420a4ab0f81376b77841fb57661365,cghik_lost,near_singular,pre_failure,119,candidate_01,['refined_focal'],False,0,trac_100ms,30,True,30,,,30,0.003112626064557117,11362583,successful_witnesses/case_00_pre_failure_candidate_01_trac_100ms_r0.json
case_00_pre_failure_candidate_00_trac_100ms_r1,case_00_pre_failure,case_00,05fed739bf62f4fdcb2405ecaae33d1d21420a4ab0f81376b77841fb57661365,cghik_lost,near_singular,pre_failure,119,candidate_00,"['original_focal', 'common_input_always_hard', 'common_input_full_cghik']",True,1,trac_100ms,30,False,0,120,solver_failure,0,,3020506521,
case_00_pre_failure_candidate_00_trac_5ms_interior_r0,case_00_pre_failure,case_00,05fed739bf62f4fdcb2405ecaae33d1d21420a4ab0f81376b77841fb57661365,cghik_lost,near_singular,pre_failure,119,candidate_00,"['original_focal', 'common_input_always_hard', 'common_input_full_cghik']",True,0,trac_5ms_interior,30,False,0,120,solver_failure,0,,163791093,
case_00_pre_failure_candidate_00_trac_5ms_interior_r3,case_00_pre_failure,case_00,05fed739bf62f4fdcb2405ecaae33d1d21420a4ab0f81376b77841fb57661365,cghik_lost,near_singular,pre_failure,119,candidate_00,"['original_focal', 'common_input_always_hard', 'common_input_full_cghik']",True,3,trac_5ms_interior,30,False,0,120,solver_failure,0,,163724969,
case_00_pre_failure_candidate_00_trac_5ms_r1,case_00_pre_failure,case_00,05fed739bf62f4fdcb2405ecaae33d1d21420a4ab0f81376b77841fb57661365,cghik_lost,near_singular,pre_failure,119,candidate_00,"['original_focal', 'common_input_always_hard', 'common_input_full_cghik']",True,1,trac_5ms,30,False,0,120,solver_failure,0,,162923666,
case_00_pre_failure_candidate_01_trac_5ms_interior_r4,case_00_pre_failure,case_00,05fed739bf62f4fdcb2405ecaae33d1d21420a4ab0f81376b77841fb57661365,cghik_lost,near_singular,pre_failure,119,candidate_01,['refined_focal'],False,4,trac_5ms_interior,30,True,30,,,30,0.0031126260645492343,12138210,successful_witnesses/case_00_pre_failure_candidate_01_trac_5ms_interior_r4.json
case_00_pre_failure_candidate_01_trac_5ms_r1,case_00_pre_failure,case_00,05fed739bf62f4fdcb2405ecaae33d1d21420a4ab0f81376b77841fb57661365,cghik_lost,near_singular,pre_failure,119,candidate_01,['refined_focal'],False,1,trac_5ms,30,True,30,,,30,0.003112626064557117,10944996,successful_witnesses/case_00_pre_failure_candidate_01_trac_5ms_r1.json
case_00_pre_failure_candidate_01_trac_100ms_r4,case_00_pre_failure,case_00,05fed739bf62f4fdcb2405ecaae33d1d21420a4ab0f81376b77841fb57661365,cghik_lost,near_singular,pre_failure,119,candidate_01,['refined_focal'],False,4,trac_100ms,30,True,30,,,30,0.003112626064557117,10954905,successful_witnesses/case_00_pre_failure_candidate_01_trac_100ms_r4.json
case_00_pre_failure_candidate_01_trac_5ms_interior_r2,case_00_pre_failure,case_00,05fed739bf62f4fdcb2405ecaae33d1d21420a4ab0f81376b77841fb57661365,cghik_lost,near_singular,pre_failure,119,candidate_01,['refined_focal'],False,2,trac_5ms_interior,30,True,30,,,30,0.0031126260645492343,11267848,successful_witnesses/case_00_pre_failure_candidate_01_trac_5ms_interior_r2.json
case_00_pre_failure_candidate_00_trac_5ms_interior_r1,case_00_pre_failure,case_00,05fed739bf62f4fdcb2405ecaae33d1d21420a4ab0f81376b77841fb57661365,cghik_lost,near_singular,pre_failure,119,candidate_00,"['original_focal', 'common_input_always_hard', 'common_input_full_cghik']",True,1,trac_5ms_interior,30,False,0,120,solver_failure,0,,161510610,
case_00_pre_failure_candidate_01_trac_100ms_r1,case_00_pre_failure,case_00,05fed739bf62f4fdcb2405ecaae33d1d21420a4ab0f81376b77841fb57661365,cghik_lost,near_singular,pre_failure,119,candidate_01,['refined_focal'],False,1,trac_100ms,30,True,30,,,30,0.003112626064557117,11202030,successful_witnesses/case_00_pre_failure_candidate_01_trac_100ms_r1.json
case_00_pre_failure_candidate_01_trac_5ms_r0,case_00_pre_failure,case_00,05fed739bf62f4fdcb2405ecaae33d1d21420a4ab0f81376b77841fb57661365,cghik_lost,near_singular,pre_failure,119,candidate_01,['refined_focal'],False,0,trac_5ms,30,True,30,,,30,0.003112626064557117,11411852,successful_witnesses/case_00_pre_failure_candidate_01_trac_5ms_r0.json
case_01_first_divergence_candidate_00_trac_5ms_r4,case_01_first_divergence,case_01,8007124479c3c7bc724a1818507bb840030dd31b60be2b3793048463dfa14ffc,trac_failed,smooth,first_divergence,0,candidate_00,"['original_focal', 'common_input_trac_0', 'common_input_trac_1', 'common_input_trac_2', 'common_input_trac_3', 'common_input_trac_4']",False,4,trac_5ms,30,True,30,,,30,0.026966617051981695,11409414,successful_witnesses/case_01_first_divergence_candidate_00_trac_5ms_r4.json
case_01_first_divergence_candidate_04_trac_5ms_r0,case_01_first_divergence,case_01,8007124479c3c7bc724a1818507bb840030dd31b60be2b3793048463dfa14ffc,trac_failed,smooth,first_divergence,0,candidate_04,['refined_focal'],False,0,trac_5ms,30,True,30,,,30,0.026970273202174516,11438767,successful_witnesses/case_01_first_divergence_candidate_04_trac_5ms_r0.json
case_01_first_divergence_candidate_03_trac_5ms_r2,case_01_first_divergence,case_01,8007124479c3c7bc724a1818507bb840030dd31b60be2b3793048463dfa14ffc,trac_failed,smooth,first_divergence,0,candidate_03,['offline_reference'],False,2,trac_5ms,30,True,30,,,30,0.027160824320808713,11281727,successful_witnesses/case_01_first_divergence_candidate_03_trac_5ms_r2.json
case_01_first_divergence_candidate_02_trac_5ms_r4,case_01_first_divergence,case_01,8007124479c3c7bc724a1818507bb840030dd31b60be2b3793048463dfa14ffc,trac_failed,smooth,first_divergence,0,candidate_02,"['original_always_hard', 'common_input_always_hard']",False,4,trac_5ms,30,True,30,,,30,0.026954299599112025,11269607,successful_witnesses/case_01_first_divergence_candidate_02_trac_5ms_r4.json
case_01_first_divergence_candidate_03_trac_5ms_r3,case_01_first_divergence,case_01,8007124479c3c7bc724a1818507bb840030dd31b60be2b3793048463dfa14ffc,trac_failed,smooth,first_divergence,0,candidate_03,['offline_reference'],False,3,trac_5ms,30,True,30,,,30,0.027156791107419004,11438402,successful_witnesses/case_01_first_divergence_candidate_03_trac_5ms_r3.json
case_01_first_divergence_candidate_00_trac_5ms_r0,case_01_first_divergence,case_01,8007124479c3c7bc724a1818507bb840030dd31b60be2b3793048463dfa14ffc,trac_failed,smooth,first_divergence,0,candidate_00,"['original_focal', 'common_input_trac_0', 'common_input_trac_1', 'common_input_trac_2', 'common_input_trac_3', 'common_input_trac_4']",False,0,trac_5ms,30,True,30,,,30,0.026970272955993663,11409445,successful_witnesses/case_01_first_divergence_candidate_00_trac_5ms_r0.json
case_01_first_divergence_candidate_02_trac_5ms_r3,case_01_first_divergence,case_01,8007124479c3c7bc724a1818507bb840030dd31b60be2b3793048463dfa14ffc,trac_failed,smooth,first_divergence,0,candidate_02,"['original_always_hard', 'common_input_always_hard']",False,3,trac_5ms,30,True,30,,,30,0.026954299599112025,11286723,successful_witnesses/case_01_first_divergence_candidate_02_trac_5ms_r3.json
case_01_first_divergence_candidate_04_trac_5ms_r4,case_01_first_divergence,case_01,8007124479c3c7bc724a1818507bb840030dd31b60be2b3793048463dfa14ffc,trac_failed,smooth,first_divergence,0,candidate_04,['refined_focal'],False,4,trac_5ms,30,True,30,,,30,0.026970273202174516,11206871,successful_witnesses/case_01_first_divergence_candidate_04_trac_5ms_r4.json
case_01_first_divergence_candidate_03_trac_5ms_r0,case_01_first_divergence,case_01,8007124479c3c7bc724a1818507bb840030dd31b60be2b3793048463dfa14ffc,trac_failed,smooth,first_divergence,0,candidate_03,['offline_reference'],False,0,trac_5ms,30,True,30,,,30,0.027160824320808713,12058490,successful_witnesses/case_01_first_divergence_candidate_03_trac_5ms_r0.json
case_01_first_divergence_candidate_00_trac_5ms_r3,case_01_first_divergence,case_01,8007124479c3c7bc724a1818507bb840030dd31b60be2b3793048463dfa14ffc,trac_failed,smooth,first_divergence,0,candidate_00,"['original_focal', 'common_input_trac_0', 'common_input_trac_1', 'common_input_trac_2', 'common_input_trac_3', 'common_input_trac_4']",False,3,trac_5ms,30,True,30,,,30,0.026970272955993663,11286371,successful_witnesses/case_01_first_divergence_candidate_00_trac_5ms_r3.json
case_01_first_divergence_candidate_01_trac_5ms_r0,case_01_first_divergence,case_01,8007124479c3c7bc724a1818507bb840030dd31b60be2b3793048463dfa14ffc,trac_failed,smooth,first_divergence,0,candidate_01,"['original_full_cghik', 'common_input_full_cghik', 'previous_first_dls']",True,0,trac_5ms,30,True,30,,,30,0.026970248415960768,11170539,successful_witnesses/case_01_first_divergence_candidate_01_trac_5ms_r0.json
