robot,method,baseline,metric,trajectories,difference,difference_ci,ratio,ratio_ci
panda,cr_ik,single_step_reserve,deadline_completion,40,0.17500000000000002,"[0.06666666666666668,0.2916666666666667]",1.2386363636363635,"[1.0841885964912281,1.4625572183098594]"
panda,cr_ik,single_step_reserve,total_latency_ns,40,170782203.5,"[146480322.60645834,192115515.97104168]",1.2525159539611865,"[1.2095589971277196,1.2921206645118053]"
panda,cr_ik,single_step_reserve,frame_success,40,0.06383333333333334,"[0.01794166666666667,0.12567083333333337]",1.0696532492725508,"[1.0185933838369448,1.1470403660295871]"
panda,cr_ik,trac_task_20ms,completion,40,0.0,"[0.0,0.0]",1.0,"[1.0,1.0]"
panda,cr_ik,trac_task_20ms,deadline_completion,40,-0.008333333333333335,"[-0.04166666666666667,0.025]",0.9909090909090909,"[0.9532710280373833,1.0294117647058822]"
panda,cr_ik,trac_task_20ms,total_latency_ns,40,760425922.3333334,"[693281010.7316667,814757369.9610417]",9.772926079093791,"[5.432785401728562,30.38787116109796]"
panda,cr_ik,trac_task_20ms,frame_success,40,-0.0003333333333333299,"[-0.0008333333333333276,0.0]",0.9996600759163786,"[0.9991301322199027,1.0]"
panda,cr_ik,trac_task_5ms,completion,40,0.01666666666666667,"[0.0,0.04166666666666667]",1.018181818181818,"[1.0,1.0485436893203886]"
panda,cr_ik,trac_task_5ms,deadline_completion,40,-1.3877787807814458e-18,"[-0.03333333333333334,0.03333333333333334]",0.9999999999999998,"[0.9646017699115044,1.038095238095238]"
panda,cr_ik,trac_task_5ms,total_latency_ns,40,800813499.2916666,"[779596172.433125,816480677.0402083]",18.29950064129082,"[12.007494903526739,31.543346874512427]"
panda,cr_ik,trac_task_5ms,frame_success,40,0.006055555555555559,"[-0.00033333333333332714,0.01633333333333334]",1.006215784671533,"[0.9996627318718381,1.017345132743363]"
panda,cr_ik,two_step_predictive,completion,40,0.008333333333333335,"[-0.06666666666666667,0.08333333333333334]",1.0090090090090091,"[0.9327588662583678,1.0934579439252334]"
panda,cr_ik,two_step_predictive,deadline_completion,40,0.008333333333333331,"[-0.075,0.09166666666666667]",1.009259259259259,"[0.9230603448275863,1.1057692307692304]"
panda,cr_ik,two_step_predictive,total_latency_ns,40,278278398.85,"[263354668.4508333,289394081.17541665]",1.4892151277248276,"[1.4521883825205408,1.5176728222891809]"
panda,cr_ik,two_step_predictive,frame_success,40,0.0072222222222222245,"[-0.025722222222222212,0.043277777777777776]",1.0074222095346845,"[0.9741903116115727,1.0457740764017303]"
panda,cr_ik,two_step_sigma,completion,40,0.08333333333333333,"[0.016666666666666666,0.175]",1.0980392156862746,"[1.018018018018018,1.2258064516129032]"
panda,cr_ik,two_step_sigma,deadline_completion,40,0.08333333333333333,"[0.008333333333333331,0.175]",1.1010101010101008,"[1.0091743119266057,1.2375284090909093]"
panda,cr_ik,two_step_sigma,total_latency_ns,40,-62432336.19166666,"[-70631386.71499999,-54801204.68666666]",0.931358110446963,"[0.9228120011565712,0.9394156023503814]"
panda,cr_ik,two_step_sigma,frame_success,40,0.060888888888888895,"[0.012111111111111114,0.12039305555555559]",1.0662275666203396,"[1.0124429223744291,1.1402242977682695]"
ur5e,cr_ik,pink_qp,completion,40,0.016666666666666663,"[-0.04166666666666667,0.09166666666666665]",1.0175438596491226,"[0.9572649572649572,1.1018518518518519]"
ur5e,cr_ik,pink_qp,deadline_completion,40,-0.008333333333333335,"[-0.07500000000000001,0.06666666666666665]",0.9912280701754386,"[0.9230769230769231,1.0761904761904761]"
ur5e,cr_ik,pink_qp,total_latency_ns,40,685544643.0083333,"[681688263.5316668,690717404.9120833]",8.186834093718614,"[8.12434977605055,8.254248203239682]"
ur5e,cr_ik,pink_qp,frame_success,40,-0.004444444444444443,"[-0.03916666666666667,0.026780555555555568]",0.9955000562492969,"[0.9608268044674112,1.0279773377723265]"
ur5e,cr_ik,ranged_ik_positive_range,completion,40,0.9666666666666666,"[0.925,1.0]",,
ur5e,cr_ik,ranged_ik_positive_range,deadline_completion,40,0.9416666666666667,"[0.8916666666666666,0.9833333333333332]",,
ur5e,cr_ik,ranged_ik_positive_range,total_latency_ns,40,740793024.3083333,"[736710356.8662499,746105818.476875]",19.454965389625073,"[19.149791403607033,19.760345559216532]"
ur5e,cr_ik,ranged_ik_positive_range,frame_success,40,0.9657222222222221,"[0.9372777777777778,0.9823333333333334]",56.18412698412699,"[50.938596491228076,61.979126461988315]"
ur5e,cr_ik,ranged_ik_upstream,completion,40,0.9666666666666666,"[0.925,1.0]",,
ur5e,cr_ik,ranged_ik_upstream,deadline_completion,40,0.9416666666666667,"[0.8916666666666666,0.9833333333333332]",,
ur5e,cr_ik,ranged_ik_upstream,total_latency_ns,40,734148420.5333333,"[728499792.5227085,740225995.3129166]",16.691899722479736,"[15.403345525877318,17.7928860332668]"
ur5e,cr_ik,ranged_ik_upstream,frame_success,40,0.9192222222222222,"[0.8846097222222221,0.9472222222222222]",15.362847222222223,"[11.210087419930696,21.66938495591114]"
ur5e,cr_ik,single_step_reserve,completion,40,0.14166666666666666,"[0.025,0.2583333333333333]",1.1717171717171717,"[1.0277777777777777,1.3571428571428572]"
ur5e,cr_ik,single_step_reserve,deadline_completion,40,0.13333333333333333,"[0.016666666666666656,0.2583333333333333]",1.1649484536082475,"[1.018018018018018,1.3614721385542172]"
ur5e,cr_ik,single_step_reserve,total_latency_ns,40,151604931.71666667,"[125981351.84875003,176262574.25104165]",1.2408994507843785,"[1.1928717152642787,1.290851499254225]"
ur5e,cr_ik,single_step_reserve,frame_success,40,0.06105555555555555,"[0.0016638888888888892,0.12178472222222224]",1.0662088077595036,"[1.0017019312946944,1.1401841863940403]"
ur5e,cr_ik,trac_task_20ms,completion,40,-0.008333333333333337,"[-0.058333333333333334,0.03333333333333333]",0.9914529914529914,"[0.9416666666666667,1.036036036036036]"
ur5e,cr_ik,trac_task_20ms,deadline_completion,40,-0.03333333333333334,"[-0.09166666666666667,0.016666666666666663]",0.9658119658119657,"[0.9083333333333332,1.018018018018018]"
ur5e,cr_ik,trac_task_20ms,total_latency_ns,40,743081038.3583333,"[716014390.16125,759536558.5145833]",20.63092882616312,"[12.252440735150612,32.41446193483243]"
ur5e,cr_ik,trac_task_20ms,frame_success,40,-0.012611111111111111,"[-0.04161111111111111,0.005555555555555558]",0.9873361227336123,"[0.958388888888889,1.0056022408963583]"
ur5e,cr_ik,trac_task_5ms,completion,40,-0.008333333333333337,"[-0.058333333333333334,0.03333333333333333]",0.9914529914529914,"[0.9416666666666667,1.036036036036036]"
ur5e,cr_ik,trac_task_5ms,deadline_completion,40,-0.025,"[-0.08333333333333334,0.025]",0.9741379310344828,"[0.9159663865546219,1.0277908805031446]"
ur5e,cr_ik,trac_task_5ms,total_latency_ns,40,752978400.3666667,"[744968972.6860417,760083512.5170834]",27.935177714922666,"[22.578396265856387,32.276967737499994]"
ur5e,cr_ik,trac_task_5ms,frame_success,40,-0.01255555555555556,"[-0.04161111111111111,0.0056666666666666645]",0.9873912073197947,"[0.958388888888889,1.0057149260421334]"
ur5e,cr_ik,two_step_predictive,completion,40,-0.025,"[-0.06666666666666668,0.008333333333333335]",0.9747899159663865,"[0.9322033898305085,1.0086206896551724]"
ur5e,cr_ik,two_step_predictive,deadline_completion,40,-0.03333333333333334,"[-0.08333333333333334,0.016666666666666666]",0.9658119658119657,"[0.9145299145299145,1.0170977011494253]"
ur5e,cr_ik,two_step_predictive,total_latency_ns,40,253190198.9333333,"[248357434.6470833,259505456.36833334]",1.479760042669883,"[1.4688869986397675,1.4931571908971404]"
ur5e,cr_ik,two_step_predictive,frame_success,40,-0.01672222222222222,"[-0.045222222222222226,5.555555555555591e-05]",0.9832768487138175,"[0.9547752652925163,1.000055558642147]"
ur5e,cr_ik,two_step_sigma,completion,40,0.1,"[0.024999999999999994,0.19166666666666668]",1.1153846153846154,"[1.0256410256410255,1.2499999999999998]"
ur5e,cr_ik,two_step_sigma,deadline_completion,40,0.09166666666666666,"[-1.3877787807814458e-18,0.18333333333333335]",1.1078431372549018,"[1.0,1.2471940316539811]"
ur5e,cr_ik,two_step_sigma,total_latency_ns,40,-48252295.30833334,"[-57955443.87833333,-39664213.63604168]",0.9418076268541355,"[0.9308305840738706,0.9517431522204793]"
ur5e,cr_ik,two_step_sigma,frame_success,40,0.03655555555555555,"[0.005611111111111106,0.0777277777777778]",1.0386150234741784,"[1.0056557285250307,1.086890796952473]"
