robot,method,label,family,trajectories,repeats,completion_by_repeat,mean_completed_trajectories,tsr,deadline_completion_by_repeat,dtsr20,frame_success,frame_deadline_success,p50_ms,p95_ms,p99_ms,cumulative_ms_per_sweep,trajectory_time_mean_ms,trajectory_time_median_ms,trajectory_time_p95_ms,backup_rate,changed_from_backup_rate,p95_position_m,max_position_m,p95_orientation_rad,max_orientation_rad,max_accepted_step_utilization,acceleration_rms_mean,velocity_change_rms_mean,successful_prefix_mean,accepted_contract_violations
panda,cr_ik,CR-IK,all,40,3,"[37,38,37]",37.333333333333336,0.9333333333333333,"[37,36,36]",0.9083333333333334,0.9802777777777777,0.980111111111111,5.573125,6.24918555,6.48144117,33884.18532466667,847.1046331166668,841.6697868333333,882.2569299333334,0.04811111111111111,0.9518888888888888,0.0009683426177929774,0.0009999978946706946,0.007344712688223807,0.008726623675143574,0.9999999999999968,5.248184652050442,0.10496369304100885,147.025,0
panda,pink_qp,Pink QP-IK,all,40,1,[37],37.0,0.925,[36],0.9,0.9831666666666667,0.983,0.993446,1.028329,1.1136739700000007,5495.401151,137.385028775,141.871583,150.10773145,0.0,0.0,0.00019641446507472527,0.0009854507257299875,0.00039387074320355566,0.008304875900969308,0.9999999999999997,4.204448743441598,0.08408897486883196,147.475,0
panda,ranged_ik_positive_range,RangedIK (positive-range adapter),all,40,1,[0],0.0,0.0,[0],0.0,0.017166666666666667,0.017166666666666667,0.25544,0.42242860000000004,0.5302902700000002,1718.79302,42.9698255,41.993956999999995,48.36281009999998,0.0,0.0,0.0007674808423038048,0.0009433951839364687,0.0046552419343906725,0.007720691734291092,0.22132594321448307,0.0815550608349837,0.0016311012166996739,1.7,0
panda,ranged_ik_upstream,RangedIK (original cutoff),all,40,1,[0],0.0,0.0,[0],0.0,0.04516666666666667,0.04516666666666667,0.3006945,0.42854645000000013,0.49147668000000005,1870.33848,46.758461999999994,46.345915,53.16911124999999,0.0,0.0,0.0009574217999608543,0.000999371584552351,0.00358428728407403,0.008104263755790635,0.9999999999999981,1.6051296378581248,0.0321025927571625,2.75,0
panda,single_step_reserve,Single-step reserve,all,40,3,"[30,30,29]",29.666666666666668,0.7416666666666667,"[29,30,29]",0.7333333333333333,0.9164444444444445,0.9163888888888889,4.117201,6.50495109999999,9.072286319999996,27052.89718466667,676.3224296166667,626.1722985,872.4757193333332,0.09944444444444445,0.9005555555555557,0.0009999901330419532,0.0009999996408555018,0.008726560548187351,0.008726643850661018,0.952607217590994,7.508511052894458,0.15017022105788916,133.2,0
panda,trac_task_20ms,TRAC-IK task 20 ms,all,40,3,"[38,37,37]",37.333333333333336,0.9333333333333333,"[38,35,37]",0.9166666666666666,0.9806111111111111,0.9804999999999999,0.1622125,0.24977305,20.234200039999998,3467.148431333333,86.67871078333333,25.461018833333334,661.5648403833331,0.0,0.0,0.00039731014902479023,0.000981296769060216,0.0006748815065831333,0.00787050067568236,0.9999999999999968,4.142788247087332,0.08285576494174664,147.09166666666667,0
panda,trac_task_5ms,TRAC-IK task 5 ms,all,40,3,"[37,37,36]",36.666666666666664,0.9166666666666666,"[37,36,36]",0.9083333333333334,0.9742222222222222,0.9741666666666667,0.162201,0.2650103499999997,5.219730489999999,1851.6453530000001,46.291133825,25.560246,208.30214921666658,0.0,0.0,0.000396272297091272,0.000995699191161846,0.0006726772020719397,0.008105306554760201,0.9999999999999968,4.124792783979775,0.08249585567959551,145.68333333333334,0
panda,two_step_predictive,Two-step predictive,all,40,3,"[37,37,37]",37.0,0.925,"[37,35,36]",0.9,0.9730555555555556,0.9728888888888889,3.7295315,4.07298425,6.277488159999999,22753.049370666668,568.8262342666667,559.0470081666667,613.7723963499998,0.03227777777777777,0.9677222222222223,0.00019432192571497834,0.0009471672744326032,0.0016066330981353036,0.0077523074828860315,0.8896962791081368,3.37558459913173,0.06751169198263461,145.11666666666667,0
panda,two_step_sigma,Two-step sigma-min,all,40,3,"[34,34,34]",34.0,0.85,"[34,32,33]",0.825,0.9193888888888889,0.9192222222222223,6.0854795,6.505223900000001,6.614689669999995,36381.47877233333,909.5369693083333,909.1997811666668,954.2473635333333,0.08783333333333333,0.9121666666666667,0.000449243127831443,0.0009760580386508931,0.003385300547781796,0.0078062330449030996,0.9999999999999968,6.390730295739487,0.12781460591478971,137.90833333333333,0
ur5e,cr_ik,CR-IK,all,40,3,"[39,37,40]",38.666666666666664,0.9666666666666666,"[38,36,39]",0.9416666666666667,0.9832222222222222,0.9830555555555556,5.192385,5.50009845,6.35863264,31237.344193333334,780.9336048333333,779.0092263333333,795.85901915,0.07594444444444444,0.9240555555555557,0.00022085896746604512,0.0009999900018639815,0.003817786405749546,0.00872655899375025,0.9999999999999998,8.401253807623332,0.16802507615246667,147.20833333333334,0
ur5e,pink_qp,Pink QP-IK,all,40,1,[38],38.0,0.95,[38],0.95,0.9876666666666667,0.9876666666666667,0.630297,0.67236995,0.80134476,3815.558473,95.388961825,94.99967749999999,96.3961393,0.0,0.0,0.00012985467748044847,0.0009991808999851898,0.0003203993590702083,0.005258969337769823,1.0,12.105647192445698,0.24211294384891396,146.25,0
ur5e,ranged_ik_positive_range,RangedIK (positive-range adapter),all,40,1,[0],0.0,0.0,[0],0.0,0.0175,0.0175,0.240783,0.38583075,0.48172663000000054,1605.623221,40.140580525000004,40.271150000000006,43.57653505,0.0,0.0,0.0007285965372854886,0.000943283900932283,0.00525005950431723,0.008568151827562234,0.053140413905716916,0.041884761472704535,0.0008376952294540908,1.8,0
ur5e,ranged_ik_upstream,RangedIK (original cutoff),all,40,1,[0],0.0,0.0,[0],0.0,0.06399999999999999,0.06399999999999999,0.2852935,0.4086744500000001,0.48127647000000007,1871.4073720000001,46.785184300000004,44.3291415,53.51245999999989,0.0,0.0,0.0009307718251627204,0.0009993946452738173,0.0034651077225610043,0.007492305383859445,0.8554358995546184,1.3826362241309254,0.027652724482618508,8.825,0
ur5e,single_step_reserve,Single-step reserve,all,40,3,"[33,33,33]",33.0,0.825,"[33,33,31]",0.8083333333333333,0.9221666666666667,0.9220555555555556,3.8072795,6.0277588,8.715859589999999,25173.146924666667,629.3286731166667,578.7700365000001,801.3659341833331,0.1092222222222222,0.8907777777777778,0.0009999899789292204,0.0009999999970445584,0.008726563690990754,0.00872664523559791,0.775083405940746,5.062607195803064,0.10125214391606129,138.325,0
ur5e,trac_task_20ms,TRAC-IK task 20 ms,all,40,3,"[39,39,39]",39.0,0.975,"[39,39,39]",0.975,0.9958333333333333,0.9958333333333333,0.151776,0.21662314999999988,0.4280430799999974,1514.1026590000001,37.852566475,23.969735999999997,42.244311733333305,0.0,0.0,0.00039429773578448433,0.0009704648435755359,0.000649153474256626,0.00846411336017271,1.0,10.348667501321348,0.20697335002642692,149.375,0
ur5e,trac_task_5ms,TRAC-IK task 5 ms,all,40,3,"[39,39,39]",39.0,0.975,"[39,38,39]",0.9666666666666666,0.9957777777777779,0.9957222222222223,0.152078,0.21450849999999994,0.34544193999999984,1118.2081786666668,27.955204466666668,23.991258000000002,31.940552266666643,0.0,0.0,0.00037957551812935013,0.000982709281261143,0.0006102105303145983,0.008083592419269906,1.0,10.220530525951029,0.2044106105190206,149.36666666666667,0
ur5e,two_step_predictive,Two-step predictive,all,40,3,"[39,40,40]",39.666666666666664,0.9916666666666666,"[37,40,40]",0.975,0.9999444444444445,0.9998333333333332,3.522233,3.76772275,4.046598539999997,21109.736236,527.7434059,526.1551346666666,545.4346780833334,0.004111111111111111,0.9958888888888888,0.00022709006101712332,0.000931528465595098,0.0016997537719947698,0.0072393667393397705,0.9148880946335893,5.397647677180426,0.10795295354360851,149.53333333333333,0
ur5e,two_step_sigma,Two-step sigma-min,all,40,3,"[36,34,34]",34.666666666666664,0.8666666666666666,"[35,34,33]",0.85,0.9466666666666667,0.9465,5.4643565,6.373408599999999,6.44883605,33167.43600566666,829.1859001416666,820.8348189999999,894.9477740833333,0.06305555555555556,0.9369444444444445,0.0005237559256428645,0.000898907372048799,0.0036151843916637926,0.008726329003549025,1.0,10.80047827110916,0.21600956542218322,141.9,0
