robot,method,label,family,trajectories,repeats,completion_by_repeat,mean_completed_trajectories,tsr,deadline_completion_by_repeat,dtsr20,frame_success,frame_deadline_success,p50_ms,p95_ms,p99_ms,cumulative_ms_per_sweep,trajectory_time_mean_ms,trajectory_time_median_ms,trajectory_time_p95_ms,backup_rate,changed_from_backup_rate,p95_position_m,max_position_m,p95_orientation_rad,max_orientation_rad,max_accepted_step_utilization,acceleration_rms_mean,velocity_change_rms_mean,successful_prefix_mean,accepted_contract_violations
panda,two_step_sigma,Two-step sigma-min,near_singular,10,3,"[8,8,8]",8.0,0.8,"[8,8,8]",0.8,0.9255555555555556,0.9255555555555556,6.161966,6.5085619,6.66562974,9158.837019666666,915.8837019666665,918.0816658333333,936.7193621,0.09822222222222222,0.9017777777777778,0.000600269142796077,0.0009760580386508931,0.0044591822266828495,0.0078062330449030996,0.9999999999999968,10.464164095907076,0.20928328191814152,138.83333333333334,0
panda,two_step_sigma,Two-step sigma-min,smooth,10,3,"[10,10,10]",10.0,1.0,"[10,9,10]",0.9666666666666666,1.0,0.9997777777777778,6.0362085,6.2513045,6.518521720000001,8974.582647,897.4582647,898.1430811666667,924.2897072166666,0.00022222222222222223,0.9997777777777778,0.0001916177000185843,0.0003941278904269388,0.002161457316418674,0.0036899522302764475,0.7178713039016912,2.376555876500583,0.04753111753001165,150.0,0
ur5e,cr_ik,CR-IK,high_curvature,10,3,"[10,9,10]",9.666666666666666,0.9666666666666666,"[10,9,10]",0.9666666666666666,0.9908888888888889,0.9908888888888889,5.215024,5.44890005,5.7624813800000085,7823.5085616666665,782.3508561666666,780.1850589999999,794.9347658,0.04000000000000001,0.9599999999999999,0.000512700681879335,0.0009999900018639815,0.0069018618113924745,0.00872655899375025,0.9992759797976729,9.071698209827032,0.18143396419654068,147.53333333333333,0
ur5e,cr_ik,CR-IK,joint_limit_return,10,3,"[10,10,10]",10.0,1.0,"[10,10,9]",0.9666666666666666,1.0,0.9997777777777778,5.2180825,5.5601845,5.811738370000001,7823.397901333334,782.3397901333334,785.1090563333332,793.0484587999999,0.05600000000000001,0.9439999999999998,0.00019668840693423407,0.0009781134227473428,0.00445334563074382,0.008726558960862843,0.9999999999999998,9.995288751277728,0.1999057750255545,150.0,0
ur5e,cr_ik,CR-IK,near_singular,10,3,"[10,9,10]",9.666666666666666,0.9666666666666666,"[10,8,10]",0.9333333333333333,0.9944444444444446,0.9942222222222222,5.142385,5.4123320999999995,5.619373860000001,7722.472131333334,772.2472131333334,773.1369930000001,782.9895407333332,0.10422222222222223,0.8957777777777778,0.00019477187240789391,0.0008061328437028354,0.001096092620315212,0.005718639367203984,0.9991038825011973,8.09452004927758,0.16189040098555163,149.16666666666666,0
ur5e,cr_ik,CR-IK,smooth,10,3,"[9,9,10]",9.333333333333334,0.9333333333333333,"[8,9,10]",0.9,0.9475555555555555,0.9473333333333332,5.1826565,6.32998325,6.39020745,7867.965598999999,786.7965598999999,779.6163586666667,829.9687523666665,0.10355555555555555,0.8964444444444445,0.00021538139448561803,0.0008630118564092527,0.002017419197014704,0.008531784084004344,0.9999999999999993,6.443508220110997,0.1288701644022199,142.13333333333333,0
ur5e,pink_qp,Pink QP-IK,high_curvature,10,1,[9],9.0,0.9,[9],0.9,0.9513333333333334,0.9513333333333334,0.6303555,0.73802025,0.8035375399999999,959.234899,95.9234899,94.938749,101.17725374999999,0.0,0.0,0.0002278435529608873,0.0009991808999851898,0.0006181542679617999,0.005258969337769823,0.9999999999999976,14.489066902169535,0.2897813380433907,142.7,0
ur5e,pink_qp,Pink QP-IK,joint_limit_return,10,1,[10],10.0,1.0,[10],1.0,1.0,1.0,0.6298235,0.6625443999999999,0.7785563499999999,952.394057,95.23940569999999,94.8887325,97.05309665,0.0,0.0,0.00010597441192580638,0.00037991043814786777,0.00010562618879146534,0.002685585784248266,1.0,10.565264060107156,0.21130528120214312,150.0,0
ur5e,pink_qp,Pink QP-IK,near_singular,10,1,[9],9.0,0.9,[9],0.9,0.9993333333333332,0.9993333333333332,0.630702,0.6636576999999999,0.7709851699999999,952.770264,95.2770264,95.32696949999999,96.07142435,0.0,0.0,2.3933794034756792e-05,0.0005486942696417211,6.338669578929275e-05,0.0014184247307832732,0.9999999999999998,13.245426417030538,0.26490852834061074,142.3,0
ur5e,pink_qp,Pink QP-IK,smooth,10,1,[10],10.0,1.0,[10],1.0,1.0,1.0,0.630235,0.65084375,0.8160575999999998,951.159253,95.1159253,94.94480999999999,96.07093345,0.0,0.0,0.00010912942112672154,0.0006499478128151782,0.00017047039602669122,0.0018283855292212366,0.9999999999999998,10.122831390475563,0.20245662780951124,150.0,0
