robot,uid,site_id,family,method,fixed_updates,repeat,known_zero,zero_found,objective,tau,accepted,changed_exact,max_change_rad,numerical_ns,saved_backup_ns,reconstructed_outer_ns,fixed_actual_updates,joint_actual_updates,zero_found_stage,numerical_phase_times_ns
panda,ea5e2ac9bfe24625cf9368e4931dfe5a7f878c028b94ce7ca271455c05bad4e6,trajectory_04,smooth,tar_old,0,2,True,False,1.1553825686866392e-19,0.0,True,True,1.2572609620065123e-11,5177676,317832,5495508,0,2,,
panda,ea5e2ac9bfe24625cf9368e4931dfe5a7f878c028b94ce7ca271455c05bad4e6,trajectory_04,smooth,tar_corrected,6,2,True,True,0.0,0.0,True,False,0.0,3302759,317832,3620591,0,0,initialization,"{""initialization_ns"":202429,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":2938578}"
panda,ea5e2ac9bfe24625cf9368e4931dfe5a7f878c028b94ce7ca271455c05bad4e6,trajectory_04,smooth,tar_old,0,0,True,False,1.1553825686866392e-19,0.0,True,True,1.2572609620065123e-11,5237869,317832,5555701,0,2,,
panda,972b6c7f62ad2d88a1171405175e002fe4dad516aaa6300e4c090613265f4592,trajectory_05,smooth,tar_old,0,0,True,False,7.350631913116086e-19,0.0,True,True,3.7283898191020626e-11,5424211,188021,5612232,0,2,,
panda,972b6c7f62ad2d88a1171405175e002fe4dad516aaa6300e4c090613265f4592,trajectory_05,smooth,tar_corrected,2,0,True,True,0.0,0.0,True,False,0.0,3416682,188021,3604703,0,0,initialization,"{""initialization_ns"":215603,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":3029633}"
panda,972b6c7f62ad2d88a1171405175e002fe4dad516aaa6300e4c090613265f4592,trajectory_05,smooth,tar_corrected,4,1,True,True,0.0,0.0,True,False,0.0,3375064,188021,3563085,0,0,initialization,"{""initialization_ns"":201437,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":3013478}"
panda,972b6c7f62ad2d88a1171405175e002fe4dad516aaa6300e4c090613265f4592,trajectory_05,smooth,tar_corrected,6,1,True,True,0.0,0.0,True,False,0.0,3379506,188021,3567527,0,0,initialization,"{""initialization_ns"":203403,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":3001292}"
panda,972b6c7f62ad2d88a1171405175e002fe4dad516aaa6300e4c090613265f4592,trajectory_05,smooth,tar_corrected,4,2,True,True,0.0,0.0,True,False,0.0,3353149,188021,3541170,0,0,initialization,"{""initialization_ns"":186884,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":3007504}"
panda,972b6c7f62ad2d88a1171405175e002fe4dad516aaa6300e4c090613265f4592,trajectory_05,smooth,tar_corrected,6,2,True,True,0.0,0.0,True,False,0.0,3342339,188021,3530360,0,0,initialization,"{""initialization_ns"":195202,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":2980163}"
panda,972b6c7f62ad2d88a1171405175e002fe4dad516aaa6300e4c090613265f4592,trajectory_05,smooth,tar_corrected,4,0,True,True,0.0,0.0,True,False,0.0,3326559,188021,3514580,0,0,initialization,"{""initialization_ns"":195161,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":2968015}"
panda,972b6c7f62ad2d88a1171405175e002fe4dad516aaa6300e4c090613265f4592,trajectory_05,smooth,tar_corrected,2,2,True,True,0.0,0.0,True,False,0.0,3300307,188021,3488328,0,0,initialization,"{""initialization_ns"":203922,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":2937169}"
panda,972b6c7f62ad2d88a1171405175e002fe4dad516aaa6300e4c090613265f4592,trajectory_05,smooth,tar_corrected,6,0,True,True,0.0,0.0,True,False,0.0,3303882,188021,3491903,0,0,initialization,"{""initialization_ns"":189162,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":2950188}"
panda,972b6c7f62ad2d88a1171405175e002fe4dad516aaa6300e4c090613265f4592,trajectory_05,smooth,tar_old,0,1,True,False,7.350631913116086e-19,0.0,True,True,3.7283898191020626e-11,5297830,188021,5485851,0,2,,
panda,972b6c7f62ad2d88a1171405175e002fe4dad516aaa6300e4c090613265f4592,trajectory_05,smooth,tar_corrected,2,1,True,True,0.0,0.0,True,False,0.0,3276454,188021,3464475,0,0,initialization,"{""initialization_ns"":195948,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":2913925}"
panda,972b6c7f62ad2d88a1171405175e002fe4dad516aaa6300e4c090613265f4592,trajectory_05,smooth,tar_old,0,2,True,False,7.350631913116086e-19,0.0,True,True,3.7283898191020626e-11,5246737,188021,5434758,0,2,,
