problem_id,robot,stratum,kappa,method,repeat,theta,dual_updates,box_qp_updates,primal_upper,dual_lower,gap,converged,task_feasible_early,deadline,status,objective,feasible_box_violation,normal_residual,box_minorant_lower,task_squared,total_ns,solve_ns,conversion_ns,actual_verifier_calls,updated,raw_gap
panda_trajectory_21_k1_f42,panda,regular_first_subproblems,1,scalar_early,2,0.5,1,1,,0.08564293888659165,,False,True,False,task_feasible_early,0.08564294755436345,0.0,3.1230437519257915e-14,0.08564293888659165,"[8.584045931907251e-08,6.850491570477022e-08]",215014,176245,3597,1,True,
panda_trajectory_21_k1_f42,panda,regular_first_subproblems,1,scalar_early,0,0.5,1,1,,0.08564293888659165,,False,True,False,task_feasible_early,0.08564294755436345,0.0,3.1230437519257915e-14,0.08564293888659165,"[8.584045931907251e-08,6.850491570477022e-08]",203352,165899,3687,1,True,
panda_trajectory_21_k1_f42,panda,regular_first_subproblems,1,scalar_early,1,0.5,1,1,,0.08564293888659165,,False,True,False,task_feasible_early,0.08564294755436345,0.0,3.1230437519257915e-14,0.08564293888659165,"[8.584045931907251e-08,6.850491570477022e-08]",221396,182501,3632,1,True,
panda_trajectory_21_k1_f42,panda,regular_first_subproblems,1,scalar_early,4,0.5,1,1,,0.08564293888659165,,False,True,False,task_feasible_early,0.08564294755436345,0.0,3.1230437519257915e-14,0.08564293888659165,"[8.584045931907251e-08,6.850491570477022e-08]",207541,169821,3821,1,True,
panda_trajectory_21_k1_f63,panda,regular_first_subproblems,1,scalar_early,0,0.5,1,1,,0.06279867022726798,,False,True,False,task_feasible_early,0.06279881321596632,0.0,1.4728772825180592e-14,0.06279867022726798,"[5.051301254859048e-07,7.911075221601467e-07]",222221,183053,3556,1,True,
panda_trajectory_21_k1_f63,panda,regular_first_subproblems,1,scalar_early,1,0.5,1,1,,0.06279867022726798,,False,True,False,task_feasible_early,0.06279881321596632,0.0,1.4728772825180592e-14,0.06279867022726798,"[5.051301254859048e-07,7.911075221601467e-07]",200666,161148,6420,1,True,
panda_trajectory_21_k1_f63,panda,regular_first_subproblems,1,scalar_early,3,0.5,1,1,,0.06279867022726798,,False,True,False,task_feasible_early,0.06279881321596632,0.0,1.4728772825180592e-14,0.06279867022726798,"[5.051301254859048e-07,7.911075221601467e-07]",206969,168145,4116,1,True,
panda_trajectory_21_k1_f63,panda,regular_first_subproblems,1,scalar_early,4,0.5,1,1,,0.06279867022726798,,False,True,False,task_feasible_early,0.06279881321596632,0.0,1.4728772825180592e-14,0.06279867022726798,"[5.051301254859048e-07,7.911075221601467e-07]",211370,170639,3735,1,True,
panda_trajectory_21_k1_f63,panda,regular_first_subproblems,1,scalar_early,2,0.5,1,1,,0.06279867022726798,,False,True,False,task_feasible_early,0.06279881321596632,0.0,1.4728772825180592e-14,0.06279867022726798,"[5.051301254859048e-07,7.911075221601467e-07]",206570,169022,3766,1,True,
panda_trajectory_21_k1_f85,panda,regular_first_subproblems,1,scalar_early,0,0.5,1,1,,0.04776797953158453,,False,True,False,task_feasible_early,0.04776815327426247,0.0,6.676124710113433e-15,0.04776797953158453,"[6.715294761613051e-08,4.146383034946564e-07]",220522,178945,3920,1,True,
panda_trajectory_21_k1_f85,panda,regular_first_subproblems,1,scalar_early,4,0.5,1,1,,0.04776797953158453,,False,True,False,task_feasible_early,0.04776815327426247,0.0,6.676124710113433e-15,0.04776797953158453,"[6.715294761613051e-08,4.146383034946564e-07]",207579,169852,3653,1,True,
panda_trajectory_21_k1_f85,panda,regular_first_subproblems,1,scalar_early,2,0.5,1,1,,0.04776797953158453,,False,True,False,task_feasible_early,0.04776815327426247,0.0,6.676124710113433e-15,0.04776797953158453,"[6.715294761613051e-08,4.146383034946564e-07]",209428,169845,3792,1,True,
panda_trajectory_21_k1_f85,panda,regular_first_subproblems,1,scalar_early,3,0.5,1,1,,0.04776797953158453,,False,True,False,task_feasible_early,0.04776815327426247,0.0,6.676124710113433e-15,0.04776797953158453,"[6.715294761613051e-08,4.146383034946564e-07]",206752,167001,3612,1,True,
panda_trajectory_21_k1_f85,panda,regular_first_subproblems,1,scalar_early,1,0.5,1,1,,0.04776797953158453,,False,True,False,task_feasible_early,0.04776815327426247,0.0,6.676124710113433e-15,0.04776797953158453,"[6.715294761613051e-08,4.146383034946564e-07]",206277,167968,4035,1,True,
panda_trajectory_21_k1_f106,panda,regular_first_subproblems,1,scalar_early,4,0.5,1,1,,0.04399962649258649,,False,True,False,task_feasible_early,0.043999763495645966,0.0,1.152067043636937e-14,0.04399962649258649,"[4.045424431721369e-07,1.3053632421800638e-07]",208227,169935,3893,1,True,
panda_trajectory_21_k1_f106,panda,regular_first_subproblems,1,scalar_early,1,0.5,1,1,,0.04399962649258649,,False,True,False,task_feasible_early,0.043999763495645966,0.0,1.152067043636937e-14,0.04399962649258649,"[4.045424431721369e-07,1.3053632421800638e-07]",218766,179880,3996,1,True,
panda_trajectory_21_k1_f106,panda,regular_first_subproblems,1,scalar_early,2,0.5,1,1,,0.04399962649258649,,False,True,False,task_feasible_early,0.043999763495645966,0.0,1.152067043636937e-14,0.04399962649258649,"[4.045424431721369e-07,1.3053632421800638e-07]",205097,167234,4092,1,True,
panda_trajectory_21_k1_f106,panda,regular_first_subproblems,1,scalar_early,0,0.5,1,1,,0.04399962649258649,,False,True,False,task_feasible_early,0.043999763495645966,0.0,1.152067043636937e-14,0.04399962649258649,"[4.045424431721369e-07,1.3053632421800638e-07]",212454,172029,3767,1,True,
panda_trajectory_21_k1_f106,panda,regular_first_subproblems,1,scalar_early,3,0.5,1,1,,0.04399962649258649,,False,True,False,task_feasible_early,0.043999763495645966,0.0,1.152067043636937e-14,0.04399962649258649,"[4.045424431721369e-07,1.3053632421800638e-07]",205093,167190,3986,1,True,
panda_trajectory_21_k1_f127,panda,regular_first_subproblems,1,scalar_early,2,0.5,1,1,,0.051051661511306454,,False,True,False,task_feasible_early,0.05105166758731764,0.0,3.286935219177208e-14,0.051051661511306454,"[7.080040626147465e-07,6.958520402415685e-07]",212462,173923,4219,1,True,
panda_trajectory_21_k1_f127,panda,regular_first_subproblems,1,scalar_early,0,0.5,1,1,,0.051051661511306454,,False,True,False,task_feasible_early,0.05105166758731764,0.0,3.286935219177208e-14,0.051051661511306454,"[7.080040626147465e-07,6.958520402415685e-07]",206328,166573,3686,1,True,
panda_trajectory_21_k1_f127,panda,regular_first_subproblems,1,scalar_early,3,0.5,1,1,,0.051051661511306454,,False,True,False,task_feasible_early,0.05105166758731764,0.0,3.286935219177208e-14,0.051051661511306454,"[7.080040626147465e-07,6.958520402415685e-07]",207274,167504,3726,1,True,
panda_trajectory_21_k1_f127,panda,regular_first_subproblems,1,scalar_early,1,0.5,1,1,,0.051051661511306454,,False,True,False,task_feasible_early,0.05105166758731764,0.0,3.286935219177208e-14,0.051051661511306454,"[7.080040626147465e-07,6.958520402415685e-07]",230715,190005,3832,1,True,
panda_trajectory_21_k1_f127,panda,regular_first_subproblems,1,scalar_early,4,0.5,1,1,,0.051051661511306454,,False,True,False,task_feasible_early,0.05105166758731764,0.0,3.286935219177208e-14,0.051051661511306454,"[7.080040626147465e-07,6.958520402415685e-07]",208912,170735,4030,1,True,
panda_trajectory_21_k1_f149,panda,regular_first_subproblems,1,scalar_early,4,0.5,1,1,,0.06369645573481753,,False,True,False,task_feasible_early,0.06369705774274599,0.0,2.7245515444068443e-14,0.06369645573481753,"[7.144645050339586e-07,1.9184803619683596e-06]",208393,170208,4051,1,True,
panda_trajectory_21_k1_f149,panda,regular_first_subproblems,1,scalar_early,0,0.5,1,1,,0.06369645573481753,,False,True,False,task_feasible_early,0.06369705774274599,0.0,2.7245515444068443e-14,0.06369645573481753,"[7.144645050339586e-07,1.9184803619683596e-06]",202162,164847,3718,1,True,
panda_trajectory_21_k1_f149,panda,regular_first_subproblems,1,scalar_early,1,0.5,1,1,,0.06369645573481753,,False,True,False,task_feasible_early,0.06369705774274599,0.0,2.7245515444068443e-14,0.06369645573481753,"[7.144645050339586e-07,1.9184803619683596e-06]",214461,173656,3801,1,True,
panda_trajectory_21_k1_f149,panda,regular_first_subproblems,1,scalar_early,3,0.5,1,1,,0.06369645573481753,,False,True,False,task_feasible_early,0.06369705774274599,0.0,2.7245515444068443e-14,0.06369645573481753,"[7.144645050339586e-07,1.9184803619683596e-06]",221381,181174,3979,1,True,
panda_trajectory_21_k1_f149,panda,regular_first_subproblems,1,scalar_early,2,0.5,1,1,,0.06369645573481753,,False,True,False,task_feasible_early,0.06369705774274599,0.0,2.7245515444068443e-14,0.06369645573481753,"[7.144645050339586e-07,1.9184803619683596e-06]",206289,168833,3874,1,True,
panda_trajectory_10_k0_f3,panda,regular_first_subproblems,0,scalar_early,4,0.5,1,1,,6.720315130583258e-06,,False,True,False,task_feasible_early,6.721201534880135e-06,0.0,8.215650382226158e-15,6.720315130583258e-06,"[2.404479145198885e-10,2.013256508275157e-09]",214393,175344,4151,1,True,
panda_trajectory_10_k0_f3,panda,regular_first_subproblems,0,scalar_early,0,0.5,1,1,,6.720315130583258e-06,,False,True,False,task_feasible_early,6.721201534880135e-06,0.0,8.215650382226158e-15,6.720315130583258e-06,"[2.404479145198885e-10,2.013256508275157e-09]",210587,172854,3982,1,True,
panda_trajectory_10_k0_f3,panda,regular_first_subproblems,0,scalar_early,3,0.5,1,1,,6.720315130583258e-06,,False,True,False,task_feasible_early,6.721201534880135e-06,0.0,8.215650382226158e-15,6.720315130583258e-06,"[2.404479145198885e-10,2.013256508275157e-09]",239507,197377,3710,1,True,
panda_trajectory_10_k0_f3,panda,regular_first_subproblems,0,scalar_early,2,0.5,1,1,,6.720315130583258e-06,,False,True,False,task_feasible_early,6.721201534880135e-06,0.0,8.215650382226158e-15,6.720315130583258e-06,"[2.404479145198885e-10,2.013256508275157e-09]",221229,181673,3724,1,True,
panda_trajectory_10_k0_f3,panda,regular_first_subproblems,0,scalar_early,1,0.5,1,1,,6.720315130583258e-06,,False,True,False,task_feasible_early,6.721201534880135e-06,0.0,8.215650382226158e-15,6.720315130583258e-06,"[2.404479145198885e-10,2.013256508275157e-09]",202318,164710,3902,1,True,
panda_trajectory_10_k0_f24,panda,regular_first_subproblems,0,scalar_early,1,0.5,1,1,,5.736790083559543e-05,,False,True,False,task_feasible_early,5.737633441722927e-05,0.0,1.6165091241761062e-14,5.736790083559543e-05,"[3.5375889968107663e-09,2.0404752264483043e-08]",224895,184411,4460,1,True,
panda_trajectory_10_k0_f24,panda,regular_first_subproblems,0,scalar_early,2,0.5,1,1,,5.736790083559543e-05,,False,True,False,task_feasible_early,5.737633441722927e-05,0.0,1.6165091241761062e-14,5.736790083559543e-05,"[3.5375889968107663e-09,2.0404752264483043e-08]",217889,178412,3853,1,True,
panda_trajectory_10_k0_f24,panda,regular_first_subproblems,0,scalar_early,3,0.5,1,1,,5.736790083559543e-05,,False,True,False,task_feasible_early,5.737633441722927e-05,0.0,1.6165091241761062e-14,5.736790083559543e-05,"[3.5375889968107663e-09,2.0404752264483043e-08]",216122,178257,3877,1,True,
panda_trajectory_10_k0_f24,panda,regular_first_subproblems,0,scalar_early,0,0.5,1,1,,5.736790083559543e-05,,False,True,False,task_feasible_early,5.737633441722927e-05,0.0,1.6165091241761062e-14,5.736790083559543e-05,"[3.5375889968107663e-09,2.0404752264483043e-08]",206664,168760,3718,1,True,
panda_trajectory_10_k0_f24,panda,regular_first_subproblems,0,scalar_early,4,0.5,1,1,,5.736790083559543e-05,,False,True,False,task_feasible_early,5.737633441722927e-05,0.0,1.6165091241761062e-14,5.736790083559543e-05,"[3.5375889968107663e-09,2.0404752264483043e-08]",202901,165073,3935,1,True,
panda_trajectory_10_k0_f44,panda,regular_first_subproblems,0,scalar_early,3,0.5,1,1,,0.00015049129872641323,,False,True,False,task_feasible_early,0.0001505180971138884,0.0,3.2097544177376584e-14,0.00015049129872641323,"[2.0488899016329925e-08,7.408567396665951e-08]",203250,164793,3531,1,True,
panda_trajectory_10_k0_f44,panda,regular_first_subproblems,0,scalar_early,0,0.5,1,1,,0.00015049129872641323,,False,True,False,task_feasible_early,0.0001505180971138884,0.0,3.2097544177376584e-14,0.00015049129872641323,"[2.0488899016329925e-08,7.408567396665951e-08]",200596,163174,3793,1,True,
panda_trajectory_10_k0_f44,panda,regular_first_subproblems,0,scalar_early,1,0.5,1,1,,0.00015049129872641323,,False,True,False,task_feasible_early,0.0001505180971138884,0.0,3.2097544177376584e-14,0.00015049129872641323,"[2.0488899016329925e-08,7.408567396665951e-08]",207427,169224,3765,1,True,
panda_trajectory_10_k0_f44,panda,regular_first_subproblems,0,scalar_early,4,0.5,1,1,,0.00015049129872641323,,False,True,False,task_feasible_early,0.0001505180971138884,0.0,3.2097544177376584e-14,0.00015049129872641323,"[2.0488899016329925e-08,7.408567396665951e-08]",203356,165789,3752,1,True,
panda_trajectory_10_k0_f44,panda,regular_first_subproblems,0,scalar_early,2,0.5,1,1,,0.00015049129872641323,,False,True,False,task_feasible_early,0.0001505180971138884,0.0,3.2097544177376584e-14,0.00015049129872641323,"[2.0488899016329925e-08,7.408567396665951e-08]",203891,166218,3762,1,True,
panda_trajectory_10_k0_f64,panda,regular_first_subproblems,0,scalar_early,1,0.5,1,1,,0.0002177216548658659,,False,True,False,task_feasible_early,0.00021782606702845477,0.0,1.020439314654103e-14,0.0002177216548658659,"[4.004891754102163e-07,6.093135005879609e-07]",204752,166976,3851,1,True,
panda_trajectory_10_k0_f64,panda,regular_first_subproblems,0,scalar_early,4,0.5,1,1,,0.0002177216548658659,,False,True,False,task_feasible_early,0.00021782606702845477,0.0,1.020439314654103e-14,0.0002177216548658659,"[4.004891754102163e-07,6.093135005879609e-07]",201213,163579,3803,1,True,
panda_trajectory_10_k0_f64,panda,regular_first_subproblems,0,scalar_early,2,0.5,1,1,,0.0002177216548658659,,False,True,False,task_feasible_early,0.00021782606702845477,0.0,1.020439314654103e-14,0.0002177216548658659,"[4.004891754102163e-07,6.093135005879609e-07]",227104,187631,3506,1,True,
panda_trajectory_10_k0_f64,panda,regular_first_subproblems,0,scalar_early,0,0.5,1,1,,0.0002177216548658659,,False,True,False,task_feasible_early,0.00021782606702845477,0.0,1.020439314654103e-14,0.0002177216548658659,"[4.004891754102163e-07,6.093135005879609e-07]",215280,175124,4023,1,True,
panda_trajectory_10_k0_f64,panda,regular_first_subproblems,0,scalar_early,3,0.5,1,1,,0.0002177216548658659,,False,True,False,task_feasible_early,0.00021782606702845477,0.0,1.020439314654103e-14,0.0002177216548658659,"[4.004891754102163e-07,6.093135005879609e-07]",210514,171217,4281,1,True,
panda_trajectory_10_k0_f84,panda,regular_first_subproblems,0,scalar_early,0,0.5,1,1,,0.00021425540507161948,,False,True,False,task_feasible_early,0.00021426840991816497,0.0,1.443119118362539e-14,0.00021425540507161948,"[1.0712573522146482e-06,1.0452476591237025e-06]",233356,191745,4425,1,True,
panda_trajectory_10_k0_f84,panda,regular_first_subproblems,0,scalar_early,3,0.5,1,1,,0.00021425540507161948,,False,True,False,task_feasible_early,0.00021426840991816497,0.0,1.443119118362539e-14,0.00021425540507161948,"[1.0712573522146482e-06,1.0452476591237025e-06]",211755,172519,4263,1,True,
panda_trajectory_10_k0_f84,panda,regular_first_subproblems,0,scalar_early,1,0.5,1,1,,0.00021425540507161948,,False,True,False,task_feasible_early,0.00021426840991816497,0.0,1.443119118362539e-14,0.00021425540507161948,"[1.0712573522146482e-06,1.0452476591237025e-06]",219068,178583,3748,1,True,
panda_trajectory_10_k0_f84,panda,regular_first_subproblems,0,scalar_early,2,0.5,1,1,,0.00021425540507161948,,False,True,False,task_feasible_early,0.00021426840991816497,0.0,1.443119118362539e-14,0.00021425540507161948,"[1.0712573522146482e-06,1.0452476591237025e-06]",204287,166477,3795,1,True,
panda_trajectory_10_k0_f84,panda,regular_first_subproblems,0,scalar_early,4,0.5,1,1,,0.00021425540507161948,,False,True,False,task_feasible_early,0.00021426840991816497,0.0,1.443119118362539e-14,0.00021425540507161948,"[1.0712573522146482e-06,1.0452476591237025e-06]",210818,172088,4088,1,True,
panda_trajectory_10_k0_f104,panda,regular_first_subproblems,0,scalar_early,2,0.5,1,1,,0.00014008932749441915,,False,True,False,task_feasible_early,0.00014008983087917265,0.0,1.5987211554602254e-14,0.00014008932749441915,"[2.750187548170237e-08,2.850864498870106e-08]",220639,182293,3887,1,True,
panda_trajectory_10_k0_f104,panda,regular_first_subproblems,0,scalar_early,3,0.5,1,1,,0.00014008932749441915,,False,True,False,task_feasible_early,0.00014008983087917265,0.0,1.5987211554602254e-14,0.00014008932749441915,"[2.750187548170237e-08,2.850864498870106e-08]",220876,181252,4058,1,True,
panda_trajectory_10_k0_f104,panda,regular_first_subproblems,0,scalar_early,4,0.5,1,1,,0.00014008932749441915,,False,True,False,task_feasible_early,0.00014008983087917265,0.0,1.5987211554602254e-14,0.00014008932749441915,"[2.750187548170237e-08,2.850864498870106e-08]",205375,167119,3891,1,True,
panda_trajectory_10_k0_f104,panda,regular_first_subproblems,0,scalar_early,1,0.5,1,1,,0.00014008932749441915,,False,True,False,task_feasible_early,0.00014008983087917265,0.0,1.5987211554602254e-14,0.00014008932749441915,"[2.750187548170237e-08,2.850864498870106e-08]",204527,166079,4054,1,True,
panda_trajectory_10_k0_f104,panda,regular_first_subproblems,0,scalar_early,0,0.5,1,1,,0.00014008932749441915,,False,True,False,task_feasible_early,0.00014008983087917265,0.0,1.5987211554602254e-14,0.00014008932749441915,"[2.750187548170237e-08,2.850864498870106e-08]",217797,177958,4009,1,True,
panda_trajectory_10_k0_f124,panda,regular_first_subproblems,0,scalar_early,4,0.5,1,1,,5.29345376677303e-05,,False,True,False,task_feasible_early,5.293570432919403e-05,0.0,1.2932072993408848e-14,5.29345376677303e-05,"[5.334475807365187e-09,7.667798734809507e-09]",207813,168902,4150,1,True,
panda_trajectory_10_k0_f124,panda,regular_first_subproblems,0,scalar_early,1,0.5,1,1,,5.29345376677303e-05,,False,True,False,task_feasible_early,5.293570432919403e-05,0.0,1.2932072993408848e-14,5.29345376677303e-05,"[5.334475807365187e-09,7.667798734809507e-09]",213977,173754,4037,1,True,
panda_trajectory_10_k0_f124,panda,regular_first_subproblems,0,scalar_early,0,0.5,1,1,,5.29345376677303e-05,,False,True,False,task_feasible_early,5.293570432919403e-05,0.0,1.2932072993408848e-14,5.29345376677303e-05,"[5.334475807365187e-09,7.667798734809507e-09]",219223,180294,3690,1,True,
panda_trajectory_10_k0_f124,panda,regular_first_subproblems,0,scalar_early,2,0.5,1,1,,5.29345376677303e-05,,False,True,False,task_feasible_early,5.293570432919403e-05,0.0,1.2932072993408848e-14,5.29345376677303e-05,"[5.334475807365187e-09,7.667798734809507e-09]",207614,167843,3670,1,True,
panda_trajectory_10_k0_f124,panda,regular_first_subproblems,0,scalar_early,3,0.5,1,1,,5.29345376677303e-05,,False,True,False,task_feasible_early,5.293570432919403e-05,0.0,1.2932072993408848e-14,5.29345376677303e-05,"[5.334475807365187e-09,7.667798734809507e-09]",200830,162736,3876,1,True,
panda_trajectory_10_k0_f149,panda,regular_first_subproblems,0,scalar_early,1,0.5,1,1,,5.631007383346494e-06,,False,True,False,task_feasible_early,5.631158716869255e-06,0.0,1.0555880013644903e-14,5.631007383346494e-06,"[4.3932166779421e-10,7.419887133153531e-10]",214958,174430,3622,1,True,
panda_trajectory_10_k0_f149,panda,regular_first_subproblems,0,scalar_early,0,0.5,1,1,,5.631007383346494e-06,,False,True,False,task_feasible_early,5.631158716869255e-06,0.0,1.0555880013644903e-14,5.631007383346494e-06,"[4.3932166779421e-10,7.419887133153531e-10]",223344,183263,4090,1,True,
panda_trajectory_10_k0_f149,panda,regular_first_subproblems,0,scalar_early,4,0.5,1,1,,5.631007383346494e-06,,False,True,False,task_feasible_early,5.631158716869255e-06,0.0,1.0555880013644903e-14,5.631007383346494e-06,"[4.3932166779421e-10,7.419887133153531e-10]",203309,165297,3765,1,True,
panda_trajectory_10_k0_f149,panda,regular_first_subproblems,0,scalar_early,2,0.5,1,1,,5.631007383346494e-06,,False,True,False,task_feasible_early,5.631158716869255e-06,0.0,1.0555880013644903e-14,5.631007383346494e-06,"[4.3932166779421e-10,7.419887133153531e-10]",200969,164099,3722,1,True,
panda_trajectory_10_k0_f149,panda,regular_first_subproblems,0,scalar_early,3,0.5,1,1,,5.631007383346494e-06,,False,True,False,task_feasible_early,5.631158716869255e-06,0.0,1.0555880013644903e-14,5.631007383346494e-06,"[4.3932166779421e-10,7.419887133153531e-10]",207172,169066,3814,1,True,
panda_trajectory_10_k1_f3,panda,regular_first_subproblems,1,scalar_early,0,0.5,1,1,,0.32355683423090137,,False,True,False,task_feasible_early,0.3235576952485374,0.0,9.930136612989092e-16,0.32355683423090137,"[7.161747582096171e-06,5.4397123100315526e-06]",210905,172926,4052,1,True,
panda_trajectory_10_k1_f3,panda,regular_first_subproblems,1,scalar_early,3,0.5,1,1,,0.32355683423090137,,False,True,False,task_feasible_early,0.3235576952485374,0.0,9.930136612989092e-16,0.32355683423090137,"[7.161747582096171e-06,5.4397123100315526e-06]",199562,162647,3890,1,True,
panda_trajectory_10_k1_f3,panda,regular_first_subproblems,1,scalar_early,1,0.5,1,1,,0.32355683423090137,,False,True,False,task_feasible_early,0.3235576952485374,0.0,9.930136612989092e-16,0.32355683423090137,"[7.161747582096171e-06,5.4397123100315526e-06]",221591,181392,4055,1,True,
panda_trajectory_10_k1_f3,panda,regular_first_subproblems,1,scalar_early,2,0.5,1,1,,0.32355683423090137,,False,True,False,task_feasible_early,0.3235576952485374,0.0,9.930136612989092e-16,0.32355683423090137,"[7.161747582096171e-06,5.4397123100315526e-06]",210150,171023,3981,1,True,
panda_trajectory_10_k1_f3,panda,regular_first_subproblems,1,scalar_early,4,0.5,1,1,,0.32355683423090137,,False,True,False,task_feasible_early,0.3235576952485374,0.0,9.930136612989092e-16,0.32355683423090137,"[7.161747582096171e-06,5.4397123100315526e-06]",206836,169192,3719,1,True,
panda_trajectory_10_k1_f24,panda,regular_first_subproblems,1,scalar_early,2,0.5,1,1,,0.31967920323772603,,False,True,False,task_feasible_early,0.31968024661498873,0.0,1.432833034877994e-14,0.31967920323772603,"[8.834173938437852e-06,6.7474194130727855e-06]",205457,167335,3808,1,True,
panda_trajectory_10_k1_f24,panda,regular_first_subproblems,1,scalar_early,3,0.5,1,1,,0.31967920323772603,,False,True,False,task_feasible_early,0.31968024661498873,0.0,1.432833034877994e-14,0.31967920323772603,"[8.834173938437852e-06,6.7474194130727855e-06]",216179,177071,4148,1,True,
panda_trajectory_10_k1_f24,panda,regular_first_subproblems,1,scalar_early,1,0.5,1,1,,0.31967920323772603,,False,True,False,task_feasible_early,0.31968024661498873,0.0,1.432833034877994e-14,0.31967920323772603,"[8.834173938437852e-06,6.7474194130727855e-06]",217969,176851,3973,1,True,
panda_trajectory_10_k1_f24,panda,regular_first_subproblems,1,scalar_early,4,0.5,1,1,,0.31967920323772603,,False,True,False,task_feasible_early,0.31968024661498873,0.0,1.432833034877994e-14,0.31967920323772603,"[8.834173938437852e-06,6.7474194130727855e-06]",200810,163330,3734,1,True,
panda_trajectory_10_k1_f24,panda,regular_first_subproblems,1,scalar_early,0,0.5,1,1,,0.31967920323772603,,False,True,False,task_feasible_early,0.31968024661498873,0.0,1.432833034877994e-14,0.31967920323772603,"[8.834173938437852e-06,6.7474194130727855e-06]",209709,171089,3832,1,True,
panda_trajectory_10_k1_f44,panda,regular_first_subproblems,1,scalar_early,2,0.5,1,1,,0.3125747754053779,,False,True,False,task_feasible_early,0.31257618552115446,0.0,1.4708674422151798e-14,0.3125747754053779,"[1.670663107311618e-05,1.3886399520006554e-05]",226747,185969,4513,1,True,
panda_trajectory_10_k1_f44,panda,regular_first_subproblems,1,scalar_early,4,0.5,1,1,,0.3125747754053779,,False,True,False,task_feasible_early,0.31257618552115446,0.0,1.4708674422151798e-14,0.3125747754053779,"[1.670663107311618e-05,1.3886399520006554e-05]",204984,166890,3908,1,True,
panda_trajectory_10_k1_f44,panda,regular_first_subproblems,1,scalar_early,1,0.5,1,1,,0.3125747754053779,,False,True,False,task_feasible_early,0.31257618552115446,0.0,1.4708674422151798e-14,0.3125747754053779,"[1.670663107311618e-05,1.3886399520006554e-05]",202958,165261,3820,1,True,
panda_trajectory_10_k1_f44,panda,regular_first_subproblems,1,scalar_early,3,0.5,1,1,,0.3125747754053779,,False,True,False,task_feasible_early,0.31257618552115446,0.0,1.4708674422151798e-14,0.3125747754053779,"[1.670663107311618e-05,1.3886399520006554e-05]",212786,171846,3826,1,True,
panda_trajectory_10_k1_f44,panda,regular_first_subproblems,1,scalar_early,0,0.5,1,1,,0.3125747754053779,,False,True,False,task_feasible_early,0.31257618552115446,0.0,1.4708674422151798e-14,0.3125747754053779,"[1.670663107311618e-05,1.3886399520006554e-05]",221608,181741,3829,1,True,
panda_trajectory_10_k1_f64,panda,regular_first_subproblems,1,scalar_early,4,0.5,1,1,,0.30506095894844837,,False,True,False,task_feasible_early,0.3050614573037449,0.0,1.5987211554602254e-14,0.30506095894844837,"[0.00010762394519357592,0.00010662723460049713]",196702,159695,3708,1,True,
panda_trajectory_10_k1_f64,panda,regular_first_subproblems,1,scalar_early,2,0.5,1,1,,0.30506095894844837,,False,True,False,task_feasible_early,0.3050614573037449,0.0,1.5987211554602254e-14,0.30506095894844837,"[0.00010762394519357592,0.00010662723460049713]",220836,181766,3516,1,True,
panda_trajectory_10_k1_f64,panda,regular_first_subproblems,1,scalar_early,3,0.5,1,1,,0.30506095894844837,,False,True,False,task_feasible_early,0.3050614573037449,0.0,1.5987211554602254e-14,0.30506095894844837,"[0.00010762394519357592,0.00010662723460049713]",205971,168005,3862,1,True,
panda_trajectory_10_k1_f64,panda,regular_first_subproblems,1,scalar_early,1,0.5,1,1,,0.30506095894844837,,False,True,False,task_feasible_early,0.3050614573037449,0.0,1.5987211554602254e-14,0.30506095894844837,"[0.00010762394519357592,0.00010662723460049713]",207726,167965,3810,1,True,
panda_trajectory_10_k1_f64,panda,regular_first_subproblems,1,scalar_early,0,0.5,1,1,,0.30506095894844837,,False,True,False,task_feasible_early,0.3050614573037449,0.0,1.5987211554602254e-14,0.30506095894844837,"[0.00010762394519357592,0.00010662723460049713]",207892,169656,3959,1,True,
panda_trajectory_10_k1_f84,panda,regular_first_subproblems,1,scalar_early,4,0.5,1,1,,0.30110157099181417,,False,True,False,task_feasible_early,0.3011182645848571,0.0,4.525354030298344e-14,0.30110157099181417,"[0.00014374727801110505,0.00017713446409688455]",207352,168884,4102,1,True,
panda_trajectory_10_k1_f84,panda,regular_first_subproblems,1,scalar_early,1,0.5,1,1,,0.30110157099181417,,False,True,False,task_feasible_early,0.3011182645848571,0.0,4.525354030298344e-14,0.30110157099181417,"[0.00014374727801110505,0.00017713446409688455]",196141,158943,3776,1,True,
panda_trajectory_10_k1_f84,panda,regular_first_subproblems,1,scalar_early,0,0.5,1,1,,0.30110157099181417,,False,True,False,task_feasible_early,0.3011182645848571,0.0,4.525354030298344e-14,0.30110157099181417,"[0.00014374727801110505,0.00017713446409688455]",201146,162540,3828,1,True,
panda_trajectory_10_k1_f84,panda,regular_first_subproblems,1,scalar_early,3,0.5,1,1,,0.30110157099181417,,False,True,False,task_feasible_early,0.3011182645848571,0.0,4.525354030298344e-14,0.30110157099181417,"[0.00014374727801110505,0.00017713446409688455]",226087,185316,4461,1,True,
panda_trajectory_10_k1_f84,panda,regular_first_subproblems,1,scalar_early,2,0.5,1,1,,0.30110157099181417,,False,True,False,task_feasible_early,0.3011182645848571,0.0,4.525354030298344e-14,0.30110157099181417,"[0.00014374727801110505,0.00017713446409688455]",209214,170615,3929,1,True,
