case_id,horizon,found,best_found_rho_upper_bound,successful_initializations,initial_path_verified,selected_run,optimizer_statuses,all_three_starts_total_ms,all_three_starts_fk_calls,all_three_starts_jacobian_calls,selected_max_position_excess,selected_max_orientation_excess,selected_minimum_joint_margin
state_18_candidate_05,10,True,0.12703989598636212,3,2,runs/state_18_candidate_05_L10_dls_prediction.json,"[{'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 53, 'scipy_nfev': 54, 'scipy_njev': 53}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 28, 'scipy_nfev': 29, 'scipy_njev': 28}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 52, 'scipy_nfev': 53, 'scipy_njev': 52}]",452.87383,1560,1340,-3.856401309398905e-12,-2.7357250145798595e-11,0.3526765718946857
state_18_candidate_05,30,True,0.20321058620346605,1,1,runs/state_18_candidate_05_L30_dls_prediction.json,"[{'success': False, 'code': 9, 'message': 'Iteration limit reached', 'iterations': 100, 'scipy_nfev': 102, 'scipy_njev': 101}, {'success': False, 'code': 9, 'message': 'Iteration limit reached', 'iterations': 100, 'scipy_nfev': 190, 'scipy_njev': 101}, {'success': False, 'code': 9, 'message': 'Iteration limit reached', 'iterations': 100, 'scipy_nfev': 101, 'scipy_njev': 101}]",5256.566688,12350,9149,-4.950508489434246e-07,-0.00792572641287801,0.3221711920457251
state_13_candidate_00,1,True,0.10926970649372082,3,2,runs/state_13_candidate_00_L1_dls_prediction.json,"[{'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 10, 'scipy_nfev': 11, 'scipy_njev': 10}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 10, 'scipy_nfev': 10, 'scipy_njev': 10}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 8, 'scipy_nfev': 10, 'scipy_njev': 8}]",12.221677,52,29,-4.775407499990614e-12,-2.1501801061566198e-05,0.3840330802664933
state_13_candidate_00,5,True,0.13601174647022315,3,2,runs/state_13_candidate_00_L5_hold.json,"[{'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 22, 'scipy_nfev': 23, 'scipy_njev': 22}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 25, 'scipy_nfev': 26, 'scipy_njev': 25}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 21, 'scipy_nfev': 22, 'scipy_njev': 21}]",111.210262,470,345,-4.678405449501377e-12,-2.669095326701676e-11,0.3591466787391119
state_13_candidate_00,10,True,0.13858584959736486,3,2,runs/state_13_candidate_00_L10_historical_prefix.json,"[{'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 44, 'scipy_nfev': 44, 'scipy_njev': 44}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 53, 'scipy_nfev': 54, 'scipy_njev': 53}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 39, 'scipy_nfev': 40, 'scipy_njev': 39}]",468.141898,1600,1370,-4.96973577741866e-12,-1.573721535030881e-11,0.3283738090451713
state_13_candidate_00,30,True,0.18539114241505936,2,2,runs/state_13_candidate_00_L30_dls_prediction.json,"[{'success': False, 'code': 9, 'message': 'Iteration limit reached', 'iterations': 100, 'scipy_nfev': 102, 'scipy_njev': 101}, {'success': False, 'code': 9, 'message': 'Iteration limit reached', 'iterations': 100, 'scipy_nfev': 101, 'scipy_njev': 101}, {'success': False, 'code': 9, 'message': 'Iteration limit reached', 'iterations': 100, 'scipy_nfev': 101, 'scipy_njev': 101}]",5170.550022,9690,9120,-2.689388444281505e-05,-0.007446763786975408,0.20933254451907254
state_13_candidate_01,1,True,0.10964735403579169,3,2,runs/state_13_candidate_01_L1_historical_prefix.json,"[{'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 10, 'scipy_nfev': 11, 'scipy_njev': 10}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 9, 'scipy_nfev': 10, 'scipy_njev': 9}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 8, 'scipy_nfev': 10, 'scipy_njev': 8}]",12.005005,52,28,-2.733885817382542e-12,-2.3548203317846905e-11,0.38296150736742485
state_13_candidate_01,5,True,0.13695290315294853,3,2,runs/state_13_candidate_01_L5_hold.json,"[{'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 26, 'scipy_nfev': 27, 'scipy_njev': 26}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 34, 'scipy_nfev': 44, 'scipy_njev': 33}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 24, 'scipy_nfev': 25, 'scipy_njev': 24}]",135.880755,585,420,-3.728003149239267e-12,-7.628809042814488e-12,0.35788639911604314
state_13_candidate_01,10,True,0.13947788063955974,3,2,runs/state_13_candidate_01_L10_historical_prefix.json,"[{'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 50, 'scipy_nfev': 51, 'scipy_njev': 50}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 50, 'scipy_nfev': 51, 'scipy_njev': 50}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 40, 'scipy_nfev': 41, 'scipy_njev': 40}]",484.710375,1650,1410,-4.7937172894391145e-12,-3.228890418927044e-11,0.326929776044539
state_13_candidate_01,30,True,0.1845089423175201,2,2,runs/state_13_candidate_01_L30_dls_prediction.json,"[{'success': False, 'code': 9, 'message': 'Iteration limit reached', 'iterations': 100, 'scipy_nfev': 102, 'scipy_njev': 101}, {'success': False, 'code': 9, 'message': 'Iteration limit reached', 'iterations': 100, 'scipy_nfev': 101, 'scipy_njev': 101}, {'success': False, 'code': 9, 'message': 'Iteration limit reached', 'iterations': 100, 'scipy_nfev': 101, 'scipy_njev': 101}]",5199.878293,9690,9120,-2.3816944156226797e-05,-0.007460688841395165,0.20500275593826253
state_13_candidate_02,1,True,0.10891405029266119,3,2,runs/state_13_candidate_02_L1_dls_prediction.json,"[{'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 10, 'scipy_nfev': 11, 'scipy_njev': 10}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 10, 'scipy_nfev': 10, 'scipy_njev': 10}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 8, 'scipy_nfev': 10, 'scipy_njev': 8}]",12.347649,52,29,-4.90981691067538e-12,-2.6712742180447224e-05,0.3850710072648975
state_13_candidate_02,5,True,0.1353780828359221,3,2,runs/state_13_candidate_02_L5_hold.json,"[{'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 21, 'scipy_nfev': 22, 'scipy_njev': 21}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 26, 'scipy_nfev': 27, 'scipy_njev': 26}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 20, 'scipy_nfev': 21, 'scipy_njev': 20}]",107.977778,455,340,-4.0726493358289595e-12,-6.88643586599369e-12,0.36030723779942686
state_13_candidate_02,10,True,0.13814261866431563,3,2,runs/state_13_candidate_02_L10_historical_prefix.json,"[{'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 44, 'scipy_nfev': 44, 'scipy_njev': 43}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 51, 'scipy_nfev': 52, 'scipy_njev': 51}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 42, 'scipy_nfev': 38, 'scipy_njev': 38}]",459.026774,1550,1330,-4.840527718236176e-12,-2.9761056466459657e-11,0.3295894781200186
state_13_candidate_02,30,True,0.18632363402501118,2,2,runs/state_13_candidate_02_L30_dls_prediction.json,"[{'success': False, 'code': 9, 'message': 'Iteration limit reached', 'iterations': 100, 'scipy_nfev': 102, 'scipy_njev': 101}, {'success': False, 'code': 9, 'message': 'Iteration limit reached', 'iterations': 100, 'scipy_nfev': 102, 'scipy_njev': 101}, {'success': False, 'code': 9, 'message': 'Iteration limit reached', 'iterations': 100, 'scipy_nfev': 101, 'scipy_njev': 101}]",5108.301169,9690,9120,-3.0381014711455693e-05,-0.007432676327668513,0.213820858510499
state_13_candidate_03,1,True,0.11004513142808604,3,2,runs/state_13_candidate_03_L1_historical_prefix.json,"[{'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 10, 'scipy_nfev': 11, 'scipy_njev': 10}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 9, 'scipy_nfev': 10, 'scipy_njev': 9}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 8, 'scipy_nfev': 10, 'scipy_njev': 8}]",11.998396,52,28,-2.8946142358043936e-12,-1.0276161151352714e-07,0.3818535998039082
state_13_candidate_03,5,True,0.1379582854612962,3,2,runs/state_13_candidate_03_L5_historical_prefix.json,"[{'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 27, 'scipy_nfev': 28, 'scipy_njev': 27}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 31, 'scipy_nfev': 32, 'scipy_njev': 31}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 25, 'scipy_nfev': 26, 'scipy_njev': 25}]",131.327479,535,420,-1.239028194280345e-12,-2.7559015833289457e-11,0.35657666130361176
state_13_candidate_03,10,True,0.14051400510515313,3,2,runs/state_13_candidate_03_L10_hold.json,"[{'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 49, 'scipy_nfev': 50, 'scipy_njev': 49}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 49, 'scipy_nfev': 50, 'scipy_njev': 49}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 43, 'scipy_nfev': 44, 'scipy_njev': 43}]",497.433301,1660,1420,-7.438073594545624e-13,-7.845750091273196e-12,0.32538746130832674
state_13_candidate_03,30,True,0.18368293386326448,2,2,runs/state_13_candidate_03_L30_dls_prediction.json,"[{'success': False, 'code': 9, 'message': 'Iteration limit reached', 'iterations': 100, 'scipy_nfev': 102, 'scipy_njev': 101}, {'success': False, 'code': 9, 'message': 'Iteration limit reached', 'iterations': 100, 'scipy_nfev': 101, 'scipy_njev': 101}, {'success': False, 'code': 9, 'message': 'Iteration limit reached', 'iterations': 100, 'scipy_nfev': 101, 'scipy_njev': 101}]",5244.675136,9690,9120,-2.114855382927337e-05,-0.007474391152177906,0.20083353829024367
state_13_candidate_04,1,True,0.10858168251805449,3,2,runs/state_13_candidate_04_L1_dls_prediction.json,"[{'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 10, 'scipy_nfev': 11, 'scipy_njev': 10}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 10, 'scipy_nfev': 10, 'scipy_njev': 10}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 8, 'scipy_nfev': 9, 'scipy_njev': 8}]",12.095496,51,29,-4.972647727613522e-12,-3.0401582482917147e-05,0.3860774021506974
state_13_candidate_04,5,True,0.1349593911682046,3,2,runs/state_13_candidate_04_L5_hold.json,"[{'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 20, 'scipy_nfev': 21, 'scipy_njev': 20}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 28, 'scipy_nfev': 29, 'scipy_njev': 28}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 18, 'scipy_nfev': 19, 'scipy_njev': 18}]",111.073698,445,335,-4.535693218579717e-12,-3.798748468564206e-11,0.3613904162338164
state_13_candidate_04,10,True,0.13800032961114572,3,2,runs/state_13_candidate_04_L10_hold.json,"[{'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 43, 'scipy_nfev': 45, 'scipy_njev': 43}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 45, 'scipy_nfev': 46, 'scipy_njev': 45}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 37, 'scipy_nfev': 38, 'scipy_njev': 37}]",426.993277,1510,1260,-4.763680986133445e-12,-1.225636953039455e-11,0.3306434197980279
state_13_candidate_04,30,True,0.1873037805876303,2,2,runs/state_13_candidate_04_L30_dls_prediction.json,"[{'success': False, 'code': 9, 'message': 'Iteration limit reached', 'iterations': 100, 'scipy_nfev': 102, 'scipy_njev': 101}, {'success': False, 'code': 9, 'message': 'Iteration limit reached', 'iterations': 100, 'scipy_nfev': 103, 'scipy_njev': 101}, {'success': False, 'code': 9, 'message': 'Iteration limit reached', 'iterations': 100, 'scipy_nfev': 102, 'scipy_njev': 101}]",5198.676453,9756,9123,-1.2234362076837552e-06,-0.0074190063250655506,0.21644775778248906
state_13_candidate_05,1,True,0.10941821581501394,3,2,runs/state_13_candidate_05_L1_historical_prefix.json,"[{'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 10, 'scipy_nfev': 11, 'scipy_njev': 10}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 9, 'scipy_nfev': 10, 'scipy_njev': 9}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 8, 'scipy_nfev': 10, 'scipy_njev': 8}]",12.082403,52,28,-1.0156125072879885e-12,-8.447100657837936e-12,0.3836086238711508
state_13_candidate_05,5,True,0.1363514705854487,3,2,runs/state_13_candidate_05_L5_hold.json,"[{'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 23, 'scipy_nfev': 24, 'scipy_njev': 23}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 32, 'scipy_nfev': 33, 'scipy_njev': 32}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 22, 'scipy_nfev': 23, 'scipy_njev': 22}]",122.72074,505,390,-4.9995168595329265e-12,-4.0866624320679e-11,0.35865463749305826
state_13_candidate_05,10,True,0.13887726352999044,3,2,runs/state_13_candidate_05_L10_hold.json,"[{'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 45, 'scipy_nfev': 46, 'scipy_njev': 45}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 48, 'scipy_nfev': 49, 'scipy_njev': 48}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 40, 'scipy_nfev': 41, 'scipy_njev': 40}]",464.02807,1580,1340,-4.208942656208636e-12,-2.5144174936597707e-11,0.32782877118161047
state_13_candidate_05,30,True,0.185031914741644,2,2,runs/state_13_candidate_05_L30_dls_prediction.json,"[{'success': False, 'code': 9, 'message': 'Iteration limit reached', 'iterations': 100, 'scipy_nfev': 102, 'scipy_njev': 101}, {'success': False, 'code': 9, 'message': 'Iteration limit reached', 'iterations': 100, 'scipy_nfev': 101, 'scipy_njev': 101}, {'success': False, 'code': 9, 'message': 'Iteration limit reached', 'iterations': 100, 'scipy_nfev': 101, 'scipy_njev': 101}]",5067.588928,9690,9120,-2.5613982939243413e-05,-0.007452356563684008,0.20758150747885454
state_08_candidate_00,1,True,0.16722352078576969,3,2,runs/state_08_candidate_00_L1_historical_prefix.json,"[{'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 18, 'scipy_nfev': 21, 'scipy_njev': 18}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 20, 'scipy_nfev': 25, 'scipy_njev': 20}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 20, 'scipy_nfev': 25, 'scipy_njev': 20}]",22.360252,91,59,-4.3768072933297875e-12,-9.516712071167e-12,1.3624790341361046
state_08_candidate_00,5,True,0.18754842992387954,3,2,runs/state_08_candidate_00_L5_hold.json,"[{'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 36, 'scipy_nfev': 39, 'scipy_njev': 36}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 38, 'scipy_nfev': 40, 'scipy_njev': 38}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 39, 'scipy_nfev': 40, 'scipy_njev': 39}]",176.138939,695,570,-4.75803684646392e-12,-4.358045001262578e-11,1.3288844219189588
state_08_candidate_00,10,True,0.19693353504901936,3,2,runs/state_08_candidate_00_L10_historical_prefix.json,"[{'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 90, 'scipy_nfev': 92, 'scipy_njev': 90}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 88, 'scipy_nfev': 90, 'scipy_njev': 88}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 88, 'scipy_nfev': 91, 'scipy_njev': 88}]",922.722402,2950,2670,-3.387254886300095e-12,-6.273783575982961e-13,1.2839069583609934
state_08_candidate_00,30,True,0.2229113884302013,2,2,runs/state_08_candidate_00_L30_historical_prefix.json,"[{'success': False, 'code': 9, 'message': 'Iteration limit reached', 'iterations': 100, 'scipy_nfev': 103, 'scipy_njev': 101}, {'success': False, 'code': 9, 'message': 'Iteration limit reached', 'iterations': 100, 'scipy_nfev': 102, 'scipy_njev': 101}, {'success': False, 'code': 9, 'message': 'Iteration limit reached', 'iterations': 100, 'scipy_nfev': 101, 'scipy_njev': 101}]",4368.453593,9870,9120,-0.00024310554914952075,-0.007000619748044559,1.1881863628105191
state_08_candidate_01,1,True,0.16734354628960654,3,2,runs/state_08_candidate_01_L1_hold.json,"[{'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 96, 'scipy_nfev': 768, 'scipy_njev': 92}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 20, 'scipy_nfev': 25, 'scipy_njev': 20}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 23, 'scipy_nfev': 27, 'scipy_njev': 22}]",127.452726,840,135,-4.97571862184687e-12,-4.22566304864036e-11,1.363406045670321
state_08_candidate_01,5,True,0.18762389789379566,3,2,runs/state_08_candidate_01_L5_historical_prefix.json,"[{'success': False, 'code': 9, 'message': 'Iteration limit reached', 'iterations': 100, 'scipy_nfev': 607, 'scipy_njev': 98}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 38, 'scipy_nfev': 40, 'scipy_njev': 38}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 61, 'scipy_nfev': 158, 'scipy_njev': 57}]",549.779361,4125,970,-1.6750945248944493e-12,-1.8153242797858127e-11,1.3298002145477015
state_08_candidate_01,10,True,0.19701410864650112,3,2,runs/state_08_candidate_01_L10_historical_prefix.json,"[{'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 91, 'scipy_nfev': 94, 'scipy_njev': 91}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 93, 'scipy_nfev': 94, 'scipy_njev': 93}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 90, 'scipy_nfev': 92, 'scipy_njev': 90}]",958.475277,3030,2750,-3.3829015977371313e-13,-2.9498230247337887e-11,1.2848040729186743
state_08_candidate_01,30,True,0.2230937773483339,2,2,runs/state_08_candidate_01_L30_historical_prefix.json,"[{'success': False, 'code': 9, 'message': 'Iteration limit reached', 'iterations': 100, 'scipy_nfev': 103, 'scipy_njev': 101}, {'success': False, 'code': 9, 'message': 'Iteration limit reached', 'iterations': 100, 'scipy_nfev': 103, 'scipy_njev': 101}, {'success': False, 'code': 9, 'message': 'Iteration limit reached', 'iterations': 100, 'scipy_nfev': 102, 'scipy_njev': 101}]",4321.828137,9930,9120,-0.00024286008654341796,-0.007000546403404778,1.1879234629172728
state_08_candidate_02,1,True,0.16711028614775766,3,2,runs/state_08_candidate_02_L1_historical_prefix.json,"[{'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 16, 'scipy_nfev': 18, 'scipy_njev': 16}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 19, 'scipy_nfev': 24, 'scipy_njev': 19}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 20, 'scipy_nfev': 25, 'scipy_njev': 20}]",21.307643,87,56,-4.961471988459976e-12,-2.223575663873323e-11,1.361509071728119
state_08_candidate_02,5,True,0.18748673906041197,3,2,runs/state_08_candidate_02_L5_hold.json,"[{'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 36, 'scipy_nfev': 39, 'scipy_njev': 36}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 37, 'scipy_nfev': 39, 'scipy_njev': 37}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 39, 'scipy_nfev': 40, 'scipy_njev': 39}]",174.009307,690,565,-4.8065401485331005e-12,-3.626246698751334e-11,1.327922971088992
state_08_candidate_02,10,True,0.19692644057988187,3,2,runs/state_08_candidate_02_L10_dls_prediction.json,"[{'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 90, 'scipy_nfev': 92, 'scipy_njev': 90}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 83, 'scipy_nfev': 84, 'scipy_njev': 83}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 80, 'scipy_nfev': 81, 'scipy_njev': 80}]",882.157662,2810,2540,-3.407427335080926e-12,-3.822858869739765e-11,1.283157221963124
state_08_candidate_02,30,True,0.22272839260564756,2,2,runs/state_08_candidate_02_L30_historical_prefix.json,"[{'success': False, 'code': 9, 'message': 'Iteration limit reached', 'iterations': 100, 'scipy_nfev': 102, 'scipy_njev': 101}, {'success': False, 'code': 9, 'message': 'Iteration limit reached', 'iterations': 100, 'scipy_nfev': 102, 'scipy_njev': 101}, {'success': False, 'code': 9, 'message': 'Iteration limit reached', 'iterations': 100, 'scipy_nfev': 103, 'scipy_njev': 101}]",4365.459723,9900,9120,-0.00024334018479321142,-0.0069999434769139925,1.188452520020875
state_08_candidate_03,1,True,0.16747048671946121,3,2,runs/state_08_candidate_03_L1_historical_prefix.json,"[{'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 20, 'scipy_nfev': 24, 'scipy_njev': 20}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 20, 'scipy_nfev': 25, 'scipy_njev': 20}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 20, 'scipy_nfev': 25, 'scipy_njev': 20}]",23.144801,94,61,-4.9983552453253255e-12,-4.361843004840882e-11,1.3642905032271426
state_08_candidate_03,5,True,0.18771299816436837,3,2,runs/state_08_candidate_03_L5_hold.json,"[{'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 39, 'scipy_nfev': 42, 'scipy_njev': 39}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 38, 'scipy_nfev': 39, 'scipy_njev': 38}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 38, 'scipy_nfev': 39, 'scipy_njev': 38}]",177.515481,700,580,-4.873187573958826e-12,-4.25605349574365e-11,1.3306707828482789
state_08_candidate_03,10,True,0.19715605216409776,3,2,runs/state_08_candidate_03_L10_hold.json,"[{'success': False, 'code': 9, 'message': 'Iteration limit reached', 'iterations': 100, 'scipy_nfev': 102, 'scipy_njev': 101}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 99, 'scipy_nfev': 100, 'scipy_njev': 99}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 99, 'scipy_nfev': 101, 'scipy_njev': 99}]",1056.787015,3260,3000,-4.913810244117078e-12,-2.491364753387515e-11,1.2856321777045658
state_08_candidate_03,30,True,0.2232755592904018,2,2,runs/state_08_candidate_03_L30_historical_prefix.json,"[{'success': False, 'code': 9, 'message': 'Iteration limit reached', 'iterations': 100, 'scipy_nfev': 102, 'scipy_njev': 101}, {'success': False, 'code': 9, 'message': 'Iteration limit reached', 'iterations': 100, 'scipy_nfev': 103, 'scipy_njev': 101}, {'success': False, 'code': 9, 'message': 'Iteration limit reached', 'iterations': 100, 'scipy_nfev': 102, 'scipy_njev': 101}]",4254.2766,9900,9120,-0.000242603735561698,-0.007000440918711288,1.1876637754886306
state_08_candidate_04,1,True,0.16700372027444055,3,2,runs/state_08_candidate_04_L1_hold.json,"[{'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 17, 'scipy_nfev': 20, 'scipy_njev': 17}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 19, 'scipy_nfev': 24, 'scipy_njev': 19}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 23, 'scipy_nfev': 28, 'scipy_njev': 23}]",22.930775,92,60,-2.538224188122773e-12,-1.4839393602805728e-11,1.360495741862394
state_08_candidate_04,5,True,0.18743906416983738,3,2,runs/state_08_candidate_04_L5_dls_prediction.json,"[{'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 35, 'scipy_nfev': 38, 'scipy_njev': 35}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 37, 'scipy_nfev': 39, 'scipy_njev': 37}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 36, 'scipy_nfev': 37, 'scipy_njev': 36}]",168.173195,670,545,-3.972580077393761e-12,-4.129172524736102e-11,1.3269153880773357
state_08_candidate_04,10,True,0.19692916162631285,3,2,runs/state_08_candidate_04_L10_dls_prediction.json,"[{'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 71, 'scipy_nfev': 73, 'scipy_njev': 71}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 69, 'scipy_nfev': 70, 'scipy_njev': 69}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 66, 'scipy_nfev': 67, 'scipy_njev': 66}]",693.178866,2320,2070,-4.540013764237072e-12,-7.251411276998354e-12,1.2826110291355015
state_08_candidate_04,30,True,0.22254479074091144,2,2,runs/state_08_candidate_04_L30_historical_prefix.json,"[{'success': False, 'code': 9, 'message': 'Iteration limit reached', 'iterations': 100, 'scipy_nfev': 104, 'scipy_njev': 101}, {'success': False, 'code': 9, 'message': 'Iteration limit reached', 'iterations': 100, 'scipy_nfev': 101, 'scipy_njev': 101}, {'success': False, 'code': 9, 'message': 'Iteration limit reached', 'iterations': 100, 'scipy_nfev': 101, 'scipy_njev': 101}]",4292.790966,9870,9120,-0.00024356406462393786,-0.006997844178988867,1.1887219807779505
state_08_candidate_05,1,True,0.16727070918838866,3,2,runs/state_08_candidate_05_L1_hold.json,"[{'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 18, 'scipy_nfev': 21, 'scipy_njev': 18}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 20, 'scipy_nfev': 25, 'scipy_njev': 20}, {'success': True, 'code': 0, 'message': 'Optimization terminated successfully', 'iterations': 21, 'scipy_nfev': 26, 'scipy_njev': 21}]",22.317476,92,60,-4.7173465220901045e-12,-3.6033663899925905e-11,1.3628549701904804
