robot,group,method,baseline,queries,anchors,success_difference,success_difference_ci,timely_difference,timely_difference_ci,latency_ratio,latency_ratio_ci,gained_query_units,lost_query_units,net_mean_success_count,stable_gains,stable_losses,interval
panda,near_limit/regular/alpha=0.95,relative,gn,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.916909835316037,"[0.9062964841702553,0.9277443160572346]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_limit/regular/alpha=0.95,relative,tight,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.9281681076370464,"[0.8037257807699822,1.0130735091842116]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_limit/regular/alpha=0.95,relative,trac_task_20ms,80,80,0.004166666666666763,"[0.0,0.012499999999999956]",0.004166666666666763,"[0.0,0.012499999999999956]",0.4807791364717889,"[0.30509062808045184,0.8606399153314442]",1,0,0.33333333333333337,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_limit/regular/alpha=0.95,relative,trac_task_5ms,80,80,0.02083333333333326,"[0.0,0.054166666666666585]",0.02083333333333326,"[0.0,0.054166666666666585]",0.5464990749508791,"[0.37700760485405566,0.8799341444516252]",2,0,1.6666666666666667,1,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_limit/high_utilization/alpha=0.0,relative,clarabel,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.7884739947406578,"[0.7637581025462084,0.8174628178957323]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_limit/high_utilization/alpha=0.0,relative,fixed_weight,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.953629345565142,"[0.938516795609943,0.9673150158999695]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_limit/high_utilization/alpha=0.0,relative,gn,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.9827811985016378,"[0.9678669129128453,0.9971925988380369]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_limit/high_utilization/alpha=0.0,relative,tight,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.6189704377097233,"[0.5517044600691743,0.6927476427564171]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_limit/high_utilization/alpha=0.0,relative,trac_task_20ms,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",1.4971179606453848,"[1.214510283364228,1.724104506534652]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_limit/high_utilization/alpha=0.0,relative,trac_task_5ms,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",1.5910150854010385,"[1.4366547485092798,1.7236036272165716]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_limit/high_utilization/alpha=0.5,relative,clarabel,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.7907146928467992,"[0.7647665565594655,0.8210427406612715]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_limit/high_utilization/alpha=0.5,relative,fixed_weight,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.9512161881047257,"[0.9376788255744479,0.9646427486667677]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_limit/high_utilization/alpha=0.5,relative,gn,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.9830093407917648,"[0.9692710352722828,0.9962445563998438]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_limit/high_utilization/alpha=0.5,relative,tight,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.5284480942725384,"[0.4592979302430268,0.6159963466323946]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_limit/high_utilization/alpha=0.5,relative,trac_task_20ms,80,80,0.004166666666666652,"[0.0,0.012499999999999956]",0.004166666666666652,"[0.0,0.012499999999999956]",0.6294733110757084,"[0.3612729086777504,1.227117211301811]",1,0,0.33333333333333337,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_limit/high_utilization/alpha=0.5,relative,trac_task_5ms,80,80,0.02083333333333326,"[0.0,0.054166666666666585]",0.02083333333333326,"[0.0,0.054166666666666585]",0.7596700166858189,"[0.5161297998657928,1.2204557287200333]",3,0,1.666666666666667,1,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_limit/high_utilization/alpha=0.95,relative,clarabel,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.7819775997022016,"[0.7561515066063437,0.8121953735822196]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_limit/high_utilization/alpha=0.95,relative,fixed_weight,80,80,0.012499999999999956,"[0.0,0.03749999999999998]",0.012499999999999956,"[0.0,0.03749999999999998]",0.8905224421654557,"[0.7619106682980602,0.9753365833991338]",1,0,1.0,1,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_limit/high_utilization/alpha=0.95,relative,gn,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.99466261059248,"[0.9807222114604414,1.0085740510831493]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_limit/high_utilization/alpha=0.95,relative,tight,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.4442456852331578,"[0.3842608751146312,0.5240640839647042]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_limit/high_utilization/alpha=0.95,relative,trac_task_20ms,80,80,0.054166666666666585,"[0.016666666666666607,0.09999999999999998]",0.054166666666666585,"[0.016666666666666607,0.09999999999999998]",0.19927327871496098,"[0.1327547922058045,0.36102200737453566]",7,0,4.333333333333334,2,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_limit/high_utilization/alpha=0.95,relative,trac_task_5ms,80,80,0.09999999999999998,"[0.04583333333333317,0.16249999999999998]",0.09999999999999998,"[0.04583333333333317,0.16249999999999998]",0.3708890076344734,"[0.2781514076275835,0.5458244266816332]",11,0,8.0,5,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_limit/multijoint_boundary/alpha=0.0,relative,clarabel,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.7981676890950757,"[0.7745233814937953,0.8243988315324456]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_limit/multijoint_boundary/alpha=0.0,relative,fixed_weight,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",1.0104053032866864,"[0.9836266013479864,1.0402507646874684]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_limit/multijoint_boundary/alpha=0.0,relative,gn,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",1.000033120722252,"[0.987969006910632,1.0119624538802876]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_limit/multijoint_boundary/alpha=0.0,relative,tight,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.4624556804742112,"[0.41475419467224844,0.522020355687935]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_limit/multijoint_boundary/alpha=0.0,relative,trac_task_20ms,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.8090311551497934,"[0.5390711628308515,1.2951444112045762]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_limit/multijoint_boundary/alpha=0.0,relative,trac_task_5ms,80,80,0.01666666666666683,"[0.0,0.04583333333333339]",0.01666666666666683,"[0.0,0.04583333333333339]",0.843832818076323,"[0.5962854805493011,1.272482560826646]",2,0,1.3333333333333335,1,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_limit/multijoint_boundary/alpha=0.5,relative,clarabel,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.7719696371995739,"[0.749804174923389,0.797624912612473]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_limit/multijoint_boundary/alpha=0.5,relative,fixed_weight,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.9846682067705338,"[0.9645223632671104,1.0075705655802578]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_limit/multijoint_boundary/alpha=0.5,relative,gn,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.9923610826300139,"[0.9797511080239496,1.0042452356238463]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_limit/multijoint_boundary/alpha=0.5,relative,tight,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.4193652394368036,"[0.37789201300005915,0.46747366285573655]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_limit/multijoint_boundary/alpha=0.5,relative,trac_task_20ms,80,80,0.04583333333333317,"[0.008333333333333415,0.09166666666666679]",0.04583333333333317,"[0.008333333333333415,0.09166666666666679]",0.16995171371939805,"[0.12283558217337484,0.2457031983270007]",5,0,3.666666666666667,3,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_limit/multijoint_boundary/alpha=0.5,relative,trac_task_5ms,80,80,0.10416666666666674,"[0.04583333333333317,0.17500000000000004]",0.10416666666666674,"[0.04583333333333317,0.17500000000000004]",0.2521150275722647,"[0.20537301487969317,0.32442149700168377]",9,0,8.333333333333334,7,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_limit/multijoint_boundary/alpha=0.95,relative,clarabel,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.7779980331944683,"[0.7449191410065786,0.8197649645800079]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_limit/multijoint_boundary/alpha=0.95,relative,fixed_weight,80,80,0.03749999999999998,"[0.0,0.08750000000000002]",0.03749999999999998,"[0.0,0.08750000000000002]",0.8419523492508159,"[0.6665091081437085,1.0459330428694282]",3,0,3.0,3,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_limit/multijoint_boundary/alpha=0.95,relative,gn,80,80,0.03749999999999998,"[0.0,0.08750000000000002]",0.03749999999999998,"[0.0,0.08750000000000002]",0.8364035105000588,"[0.7061587786724476,1.0012649889161502]",3,0,3.0,3,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_limit/multijoint_boundary/alpha=0.95,relative,tight,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.40756626571830584,"[0.36693895326165976,0.4556074133915767]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_limit/multijoint_boundary/alpha=0.95,relative,trac_task_20ms,80,80,0.42500000000000004,"[0.31666666666666665,0.5333333333333334]",0.42500000000000004,"[0.31666666666666665,0.5333333333333334]",0.052517560551338646,"[0.04434112003624174,0.0639624180248001]",35,0,34.0,33,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_limit/multijoint_boundary/alpha=0.95,relative,trac_task_5ms,80,80,0.4666666666666667,"[0.36250000000000004,0.5666666666666667]",0.4666666666666667,"[0.36250000000000004,0.5666666666666667]",0.14375306760931125,"[0.12720352111974162,0.16375843818193694]",41,0,37.333333333333336,33,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,all,relative,clarabel,2160,240,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.797316523371969,"[0.7894374972283462,0.8061720723385257]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,all,relative,fixed_weight,2160,240,0.010648148148148073,"[0.0064814814814816435,0.01481481481481528]",0.010648148148148073,"[0.0064814814814816435,0.01481481481481528]",0.8876496754410572,"[0.8614490614136344,0.913082183458408]",23,0,23.0,23,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,all,relative,gn,2160,240,0.005555555555555425,"[0.002777777777777879,0.008796296296296524]",0.005555555555555425,"[0.002777777777777879,0.008796296296296524]",0.948656428498847,"[0.9317539617470172,0.9633833424075731]",12,0,12.0,12,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,all,relative,tight,2160,240,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.4714980011730699,"[0.4545987739379715,0.49009580876249387]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,all,relative,trac_task_20ms,2160,240,0.08441358024691348,"[0.07391589506172982,0.09506172839506344]",0.08472222222222214,"[0.07422453703703849,0.09567901234568055]",0.1542454180177349,"[0.14199657104577165,0.16854750941072225]",205,0,182.33333333333334,157,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,all,relative,trac_task_5ms,2160,240,0.11064814814814805,"[0.09753086419753265,0.12422839506173011]",0.11064814814814805,"[0.09753086419753265,0.12422839506173011]",0.3200675101643619,"[0.3004271228482293,0.34201481386857524]",284,0,239.0,203,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,regular/alpha=0.0,relative,clarabel,240,240,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.990801628482133,"[0.9823606354666203,0.9986784822984126]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,regular/alpha=0.0,relative,fixed_weight,240,240,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.8756492326970262,"[0.8706811493183614,0.8807267164850393]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,regular/alpha=0.0,relative,gn,240,240,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.9068234448328276,"[0.9012964549286153,0.9125727030337869]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,regular/alpha=0.0,relative,tight,240,240,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.9930234797473442,"[0.9806315179393021,1.0027731085076483]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,regular/alpha=0.0,relative,trac_task_20ms,240,240,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",1.2833312657984672,"[1.2717000162304601,1.294964427456294]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,regular/alpha=0.0,relative,trac_task_5ms,240,240,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",1.284170516024323,"[1.2723032706423762,1.2973426911041293]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,regular/alpha=0.5,relative,clarabel,240,240,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.9939846863488968,"[0.9842421343351994,1.0023553599829509]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,regular/alpha=0.5,relative,fixed_weight,240,240,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.8843284308677422,"[0.8784710944940741,0.890604591324431]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,regular/alpha=0.5,relative,gn,240,240,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.9081288918503516,"[0.9025651151682383,0.9137563690278885]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,regular/alpha=0.5,relative,tight,240,240,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.9954108633437242,"[0.9848239299487398,1.0046276544592545]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,regular/alpha=0.5,relative,trac_task_20ms,240,240,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.5696628177718217,"[0.4721101523770652,0.7000818240980818]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,regular/alpha=0.5,relative,trac_task_5ms,240,240,0.002777777777777879,"[0.0,0.006944444444444531]",0.002777777777777879,"[0.0,0.006944444444444531]",0.5977906879584445,"[0.49759840005349726,0.7248407702671391]",2,0,0.6666666666666667,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,regular/alpha=0.95,relative,clarabel,240,240,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.9941045272008595,"[0.9844630924539877,1.002731182944316]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,regular/alpha=0.95,relative,fixed_weight,240,240,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.8800166882015876,"[0.8732942018654268,0.8865968911330934]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,regular/alpha=0.95,relative,gn,240,240,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.9067709137201673,"[0.9006496944155549,0.9130545907446543]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,regular/alpha=0.95,relative,tight,240,240,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.9785276419925152,"[0.9403914286045483,1.003268537136762]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,regular/alpha=0.95,relative,trac_task_20ms,240,240,0.0347222222222221,"[0.01388888888888895,0.05833333333333335]",0.0347222222222221,"[0.01388888888888895,0.05833333333333335]",0.17888039726175206,"[0.1383255505564487,0.24124816468739055]",9,0,8.333333333333334,7,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,regular/alpha=0.95,relative,trac_task_5ms,240,240,0.0625,"[0.03749999999999998,0.09027777777777801]",0.0625,"[0.03749999999999998,0.09027777777777801]",0.2777086426809952,"[0.23990476198401797,0.33011673444191897]",22,0,15.0,10,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,high_utilization/alpha=0.0,relative,clarabel,240,240,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.7544758818240476,"[0.7425260773521628,0.7672326853610649]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,high_utilization/alpha=0.0,relative,fixed_weight,240,240,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.964630956660542,"[0.9574915752151539,0.9721220159661162]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,high_utilization/alpha=0.0,relative,gn,240,240,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.9971756938339058,"[0.9894077103281322,1.0049083704150705]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,high_utilization/alpha=0.0,relative,tight,240,240,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.4437624386517976,"[0.41329260395199013,0.47880608430987837]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,high_utilization/alpha=0.0,relative,trac_task_20ms,240,240,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",1.3627479021155582,"[1.165270779102241,1.5752571954779764]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,high_utilization/alpha=0.0,relative,trac_task_5ms,240,240,0.001388888888888884,"[0.0,0.004166666666666652]",0.001388888888888884,"[0.0,0.004166666666666652]",1.3501718465150214,"[1.1499820487987835,1.580284389912453]",1,0,0.33333333333333337,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,high_utilization/alpha=0.5,relative,clarabel,240,240,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.750002514746523,"[0.7382703626060856,0.7621245701606086]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,high_utilization/alpha=0.5,relative,fixed_weight,240,240,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.9640084517942746,"[0.9560253577124689,0.9719715290195536]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,high_utilization/alpha=0.5,relative,gn,240,240,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.9916315179220878,"[0.9837543145111342,0.9992560266784561]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,high_utilization/alpha=0.5,relative,tight,240,240,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.438694189964709,"[0.40895813828550587,0.4738431552904005]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,high_utilization/alpha=0.5,relative,trac_task_20ms,240,240,0.008333333333333304,"[0.0,0.019444444444444486]",0.008333333333333304,"[0.0,0.019444444444444486]",0.31904211595155835,"[0.26306791916596295,0.3982791342976522]",3,0,2.0,1,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,high_utilization/alpha=0.5,relative,trac_task_5ms,240,240,0.03749999999999998,"[0.018055555555555602,0.0583680555555558]",0.03749999999999998,"[0.018055555555555602,0.0583680555555558]",0.3902620521995758,"[0.3384000589459675,0.46031858786771923]",14,0,9.0,5,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,high_utilization/alpha=0.95,relative,clarabel,240,240,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.7543154844660398,"[0.7380093912105989,0.776049793802339]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,high_utilization/alpha=0.95,relative,fixed_weight,240,240,0.004166666666666652,"[0.0,0.012499999999999956]",0.004166666666666652,"[0.0,0.012499999999999956]",0.9500099155075258,"[0.9071009801150512,0.977450225574416]",1,0,1.0,1,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,high_utilization/alpha=0.95,relative,gn,240,240,0.004166666666666652,"[0.0,0.012499999999999956]",0.004166666666666652,"[0.0,0.012499999999999956]",0.9777574422181343,"[0.934006000035995,1.0040423105826164]",1,0,1.0,1,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,high_utilization/alpha=0.95,relative,tight,240,240,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.4204110124308481,"[0.3916703541902292,0.4533986816728453]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,high_utilization/alpha=0.95,relative,trac_task_20ms,240,240,0.09583333333333333,"[0.06388888888888888,0.13055555555555542]",0.09722222222222221,"[0.06527777777777777,0.13194444444444442]",0.12461314752058283,"[0.10420492340078356,0.1532763827169548]",29,0,23.0,17,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,high_utilization/alpha=0.95,relative,trac_task_5ms,240,240,0.15694444444444455,"[0.11805555555555558,0.1972222222222224]",0.15694444444444455,"[0.11805555555555558,0.1972222222222224]",0.25241000043466927,"[0.2248476135563173,0.2882973177148027]",53,0,37.66666666666667,26,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,multijoint_boundary/alpha=0.0,relative,clarabel,240,240,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.7564250852008747,"[0.7457510507613372,0.7673233955306759]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,multijoint_boundary/alpha=0.0,relative,fixed_weight,240,240,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.9879353955108442,"[0.9776761538611312,0.9996930429693351]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,multijoint_boundary/alpha=0.0,relative,gn,240,240,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",1.0018814827783038,"[0.9961486670352431,1.0076936695657495]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,multijoint_boundary/alpha=0.0,relative,tight,240,240,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.3976020081294342,"[0.37722309938557963,0.4209512230345321]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,multijoint_boundary/alpha=0.0,relative,trac_task_20ms,240,240,0.005555555555555425,"[0.0,0.01388888888888895]",0.005555555555555425,"[0.0,0.01388888888888895]",0.9720091490838934,"[0.6874954457048281,1.4251534437628859]",2,0,1.3333333333333335,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
ur5e,multijoint_boundary/alpha=0.0,relative,trac_task_5ms,240,240,0.009722222222222299,"[0.0,0.022222222222222254]",0.009722222222222299,"[0.0,0.022222222222222254]",1.2578078050502979,"[1.0261507993105108,1.5651390989653284]",3,0,2.3333333333333335,2,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
