robot,uid,anchor_uid,anchor_family,displacement,alpha,baseline,relative_success,baseline_success,relative_by_repeat,baseline_by_repeat
panda,0f0066e3c38fd59e1fd8b6f52951b280efe30d04c4529f86b8d067ddb3eaed4d,8bff0f7430314050302c28be8dbbaf086bf262ae38c9ecb891feb68af12086c6,near_singular,high_utilization,0.95,fixed_weight,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,116413e5077b1991259016bcb70aed719e9313295c22976aaf3e7971067192d7,9449ccb57afd4744d6dfe7f87cdc9e8805bf03f025ba314b0cf5c4ee4ff1baff,ordinary,multijoint_boundary,0.95,fixed_weight,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,533de6547fa065ce09c1abbe948ab52f2b32de0a95fc8474ae8e65ba7ef34bb7,494a15f8c51f3eb30a4a0f3adca308041146443c5879b142d9eaecf2fd5949f5,ordinary,multijoint_boundary,0.95,fixed_weight,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,5854bb50df8eb5749f3b60b09805a81abf13011dbff470a0c2482e2d615770f3,08a6d21229d8a7daff14a3adabeea873cc9fdae36a7c8471ad5195ab9a15ea7f,near_limit,multijoint_boundary,0.95,fixed_weight,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,5cf5039fc3c7d028119c6991026934fb21f1dd3cde553d00f59ccf22fa345d77,8bff0f7430314050302c28be8dbbaf086bf262ae38c9ecb891feb68af12086c6,near_singular,multijoint_boundary,0.95,fixed_weight,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,797de44b78e212b04dad5b2fc221151aaf69831bdaa05d892484f158405e8ab0,7bdece255ee6f66ac0c3ab14f7631e0097693ab5a745e97783982d6e327e7db9,near_limit,high_utilization,0.95,fixed_weight,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,7daea5262992ac9de965727a2f7eab6385d8ef4df1d95433c35784280e479f0e,032130aeaa0a0bcff94d1076d67987495baa6641a63511bf6bd1ef294423277d,near_limit,multijoint_boundary,0.95,fixed_weight,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,cbe30faf0082834c92ae2568729573308856208ed7029a6217bf2991cba3de9d,f868ad78a6128d973cae704571e4fa51026c06f2b22a421e4b2c18b6446638f3,ordinary,multijoint_boundary,0.95,fixed_weight,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,d0277913bb4c45b1cb9398b8ec2381ee279ee6fb57ee7d6a13b8f70548dd4d5f,2266583c065e579fc3f127a413d4b0f8715337e4ce05a8aa7af8e8501f0b18e3,ordinary,multijoint_boundary,0.95,fixed_weight,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,d1f8d559bdcc3bebe2e4abce70b3548638b7b51dfaaedbdf9c8a1f12ebfdcb4a,6f07969d7791bbe8a5353db4b06322b33a29ca5dbecd05f395e23a39668b9a63,near_singular,multijoint_boundary,0.95,fixed_weight,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,d94e278cfa19dfa045173adaf1e7d366ea36f3e9e9393cb670caed0fa9db87d3,0950f842fbc800fc2f99055acbb13a9ef0356edb4a2fc26ccfa21392040e1b35,near_limit,multijoint_boundary,0.95,fixed_weight,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,dc15c8b55e2bc50a7be98143c01cce6ff8f7511ebe0035df81d5fc6f35afa97d,0edaf8093372a14b8928898e96ec160fcdf9fee22e979000a319fde3b6636423,near_singular,multijoint_boundary,0.95,fixed_weight,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,e2578698ace70affc39caf0f2eed9eee514cb32cfa0b4acee74e5db43f558998,1e07e03da72c99ea14f5280f22a63ffa288f5c12a609d7bab927be9e6586a0ce,near_singular,multijoint_boundary,0.95,fixed_weight,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,116413e5077b1991259016bcb70aed719e9313295c22976aaf3e7971067192d7,9449ccb57afd4744d6dfe7f87cdc9e8805bf03f025ba314b0cf5c4ee4ff1baff,ordinary,multijoint_boundary,0.95,gn,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,232d4bfd818ccf44fdc110f8ae3168f95d187a2fa1dccefbccb9bac2e2ec8460,fdbce267349651d0e71efb01c10a0a9554cb4b03775aeda0f02ce25fae617971,near_limit,multijoint_boundary,0.95,gn,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,6053eba826b47af95688b606a803fa8d4dd7338acebc1e0734c8b42e80801b1c,70a3aa22d76a1fed29e2bbbad83f9b05258e538670c96560a22948820d3d6307,near_singular,multijoint_boundary,0.95,gn,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,608b3447d4ba4e880b4b2446b81ea76b7ae7445f953d93d4d4c921cc8e79c135,b1fd23c0c4b0c6a989e3b4c67673307b387eb068abbae69810c2a0c00e7f9d8e,ordinary,multijoint_boundary,0.95,gn,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,637d683b1102d33f4ba5165b32fcceff21d00db2b4c65f1f222b68393371bdb3,94a9234e028d13820def70b0ed2c1486a1a74dd9a17cea5215d8b65f4d5132f0,ordinary,multijoint_boundary,0.95,gn,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,73f79a4c1a01e9d7158753a40c3faeb64614a86a72058c894ba7a9eaba1da0ba,feb4cb7826f79bb94b999536d7e4f68f31c25f51d9d113fdac7493af2e15148a,ordinary,multijoint_boundary,0.95,gn,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,772edfc546a97728e7f39f19a01993a5927b81b54f6f66f4cde8beba82ce9ce4,5b90f2dd98fd511d4fc069381ab40b082af004e6b5f5b7524d841290c80c5506,near_limit,multijoint_boundary,0.95,gn,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,7879f51022a2e4b43facace876b1f4dc84492479c766b7cbe2452009535855d0,5cb20911d20ac2544ed1169b8d8bb09ba94aa6d810953cc518a2fc171cd2e271,ordinary,multijoint_boundary,0.95,gn,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,be9efe6f5d0c2f73beef69d62c4161e8fd60ec78077e0d5a44b11cbca028ec0e,03c870be68513b7dd937216e2ad12d530030c53fc9aca5b157545a3dfb6537f7,near_singular,multijoint_boundary,0.95,gn,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,dfe6e713d05a39be8b5a02b380237f01f6a459b63be3d831191551bfbed52fbd,68a8ed9a58977e9983fa0f846f3a339a7492b99eccad57ac45000568c1e45004,near_limit,multijoint_boundary,0.95,gn,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,015d8ffba282448b1e4d18898af0a2c2026c88ddf19ec2101a59641e0c7ce33c,708dfbaa2b7fcede2bde8cf4d598ba46ca356b31febe6a20beab0a5f009105ac,ordinary,multijoint_boundary,0.5,trac_task_20ms,1.0,0.6666666666666666,"[true,true,true]","[true,false,true]"
panda,051732e358d1eeb5fec3ef3a450e841edc9a58a212b202b0f70820878c0bc17c,36355ea40fd017b8718ec458c1129f61e130695c1f2daeb73b3f1a96360fac13,near_limit,multijoint_boundary,0.95,trac_task_20ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,058ab34845fb531d3bd6d509229b259014211bf8eda34a48a16f8b124cdbb268,f16999dfda13742edb706d97a20c718eb0a2d88aa8971dae70f5876e4e334ef8,ordinary,multijoint_boundary,0.95,trac_task_20ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,05cd68500714bf36ae076cc2609418cf6f42f0b045d0bdc1235db1622b416f5d,62ff420dce3a3493a9d01a48702d746faf1cd8b9eb21d82e80989ddba30a02ac,ordinary,multijoint_boundary,0.95,trac_task_20ms,1.0,0.6666666666666666,"[true,true,true]","[true,false,true]"
panda,06810184e0774bca803859608e64fc30d8cf6456c545385bc0fa0426db80a6e6,77e042c4035e4fdfd953d9d10ae09f6bfbd8e33cabfeda1b58319454cf05228d,near_limit,multijoint_boundary,0.95,trac_task_20ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,09e9512424c726e3f80f63c7e24d4afa4634b15933363df87afb8b2a04109deb,220ef7fb05cbf771e9848807514f25b4d16c1733d702de73fe63efcc07472671,ordinary,multijoint_boundary,0.95,trac_task_20ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,0b5cd7e2a376ad11c6d4b63348ddf01dae3553d5c3523c77cf7fd395f5ff5bb2,5886766b9202dbf4cf55b603a336e2f7b0539bd5b0550efa1da51292ca283814,near_limit,multijoint_boundary,0.95,trac_task_20ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,0d32c6916decb925d713a8b84dc54d863d0c9c284dd3c084e1b925ac1edc08ea,b141948eb882df2a1c43fcfce21b9e3da92369d2adfd0abdcfa6807309ce61b2,ordinary,multijoint_boundary,0.95,trac_task_20ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,0f0066e3c38fd59e1fd8b6f52951b280efe30d04c4529f86b8d067ddb3eaed4d,8bff0f7430314050302c28be8dbbaf086bf262ae38c9ecb891feb68af12086c6,near_singular,high_utilization,0.95,trac_task_20ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,1105398ce53b7075240422d1de2e998f958004755647480d9e9664d2689c7864,6f07969d7791bbe8a5353db4b06322b33a29ca5dbecd05f395e23a39668b9a63,near_singular,high_utilization,0.95,trac_task_20ms,1.0,0.3333333333333333,"[true,true,true]","[false,false,true]"
panda,116413e5077b1991259016bcb70aed719e9313295c22976aaf3e7971067192d7,9449ccb57afd4744d6dfe7f87cdc9e8805bf03f025ba314b0cf5c4ee4ff1baff,ordinary,multijoint_boundary,0.95,trac_task_20ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,128b8ee19c3784e7db4038785fd400e4b9fc16982d02167d8473a1e041ad794f,9449ccb57afd4744d6dfe7f87cdc9e8805bf03f025ba314b0cf5c4ee4ff1baff,ordinary,multijoint_boundary,0.5,trac_task_20ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,12d02af39dbd30791a29c4f38f99e32cecd0f5b270b61c5a78a23405a358c345,529b024870f01ccde4581e5180ede48fc8ee8f1de700e00bc0b96568da13fe2f,near_singular,multijoint_boundary,0.5,trac_task_20ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,138bbf77d2bc65949b4cf4b8c8ccf8c5e02f3e65ac7323230571cbed768128e6,ee8b4d7e61823e6030934cf04820eab702d0ebb290ddbdb653d1cb80a08a9867,near_singular,multijoint_boundary,0.5,trac_task_20ms,1.0,0.3333333333333333,"[true,true,true]","[true,false,false]"
panda,144715e6e9216dcb2060083458f8ae4f401f1ade088e25bd8e57ba1d387028ac,11d8daa86671508fa36fd8039d4386581d753529a7a89aa5adfbf9c0ceb41f9c,near_singular,multijoint_boundary,0.5,trac_task_20ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,14c3307b118224c7aaa5ec49668493ad17b491c9baee46ce4e88ff67a149e10c,992cf3bbbecb355ce23f6dfd33b14dd7aae63f8fcad053f49e0cc52e9ffae82b,near_singular,multijoint_boundary,0.95,trac_task_20ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,16153ff0839b81aa3a6d7409aa6f74850bfb02934eb623be6fa1ec86f1866398,635b1e3e0416080e56c25ebc29eada83206b6683f3ced108409105d29cba13e8,near_limit,multijoint_boundary,0.95,trac_task_20ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,1787a7446052f6af4db01164ad961e8b44e061e836233b08ceb48ba1daeeeac0,730c56d48773d5c613a988a87849cb9c5071aa7398173a3f2b0510aa09b3b418,near_singular,multijoint_boundary,0.95,trac_task_20ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,1bfac8f78337c2767e93ece802ddae5c26d2af64e099f68374619446690fc66f,07778dfc96d6cf6702ff1c0e3924f4a502a55dd1afd12ee32c58fff042480605,near_singular,multijoint_boundary,0.95,trac_task_20ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,1cfe41167624abce293f572203f8b2cf3704ddbda6290edd0f84c067004e19b2,7bdece255ee6f66ac0c3ab14f7631e0097693ab5a745e97783982d6e327e7db9,near_limit,high_utilization,0.5,trac_task_20ms,1.0,0.6666666666666666,"[true,true,true]","[false,true,true]"
panda,1d2e391d24d685dc1a2db0b6069faec0d0ba3c616fe7e0d6489ddb76b9c9115b,3f2b13430d81c020131937e9a7a78f995d55c9834a2ba6196bf614bac7f54bfd,near_limit,multijoint_boundary,0.95,trac_task_20ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,2018fa9c25c8ff9a09911928728f0f712d1653a01f57ce8114d32ffae55e4f58,f930f6e88f074edf442e39534085b2aa20176161a4caa11e615e2f28c21264bd,near_singular,multijoint_boundary,0.95,trac_task_20ms,1.0,0.3333333333333333,"[true,true,true]","[false,false,true]"
panda,208dd537a75b3fbb57434c900b0473272f25b842b04f9ec1eb5e87210c4bee6a,b724cf61fbe94f9ea2bc5ef427093b73918594b0743c8ab9836b83d5bcf2558f,ordinary,multijoint_boundary,0.95,trac_task_20ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,2098d5d49dd804d1925f335bed0d1b42c29e59ab49bc645ff1d4956429b0dd71,8bff0f7430314050302c28be8dbbaf086bf262ae38c9ecb891feb68af12086c6,near_singular,multijoint_boundary,0.5,trac_task_20ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,225bf629446d800e56dee08866bbb1f7919d0a09df634222cc38f776f56101b8,1437233e5d9b7a96ac056b3af256975d1061fe8066113590294175d0a56d5da1,ordinary,multijoint_boundary,0.95,trac_task_20ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,232d4bfd818ccf44fdc110f8ae3168f95d187a2fa1dccefbccb9bac2e2ec8460,fdbce267349651d0e71efb01c10a0a9554cb4b03775aeda0f02ce25fae617971,near_limit,multijoint_boundary,0.95,trac_task_20ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,237b913cd95338978611c276f753eaede36c793b76c4aef1e392b1ea7c05d6a2,46623d93bba653a2297b53ac177ba3c3fe76207ca93f91b13465b8ab0b9d4601,ordinary,multijoint_boundary,0.95,trac_task_20ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,243d9cad61661da0affc8b4fa4ddaa7f707131f9be291750a47d965e34b061d8,fc6dececbe26939bea05c15d4cf3f06be29c4bb61f8d9505be67b42b284fafe6,ordinary,multijoint_boundary,0.5,trac_task_20ms,1.0,0.6666666666666666,"[true,true,true]","[false,true,true]"
panda,259dec19a8305186d235be0cc3dd1958e68548dcb788789527a03a7c87d052b5,247af2eeb8d9ca695cf0fc36011014b794ee42143b40c165f4bb2a97dd65856a,ordinary,high_utilization,0.95,trac_task_20ms,1.0,0.6666666666666666,"[true,true,true]","[true,false,true]"
panda,287ec95e8a041c4ffb50f4f482086dae3f16a1707b22767d4f3803db6c97e381,0950f842fbc800fc2f99055acbb13a9ef0356edb4a2fc26ccfa21392040e1b35,near_limit,high_utilization,0.95,trac_task_20ms,1.0,0.3333333333333333,"[true,true,true]","[false,true,false]"
panda,29e48893b2f8c0e3538cb3770cdfd3a5becac3206527bff0fdc9ff81e2bc4000,cb7162d57497db1485a051f659afcb6a9e43e6b74fdb91a77341d64c4b5560f3,near_singular,multijoint_boundary,0.95,trac_task_20ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,2e27ca555f5e982f2455e6238497c62e359fd45e95816fc8323546289a790cc8,ac50a9ddec3e4b52eab78e8ac0540770dfe30fdd7b9f2471a82d3fed29249a53,near_limit,high_utilization,0.95,trac_task_20ms,1.0,0.6666666666666666,"[true,true,true]","[false,true,true]"
panda,2e8f314d5f39d0a12f22be995409634bfc221156a4747f2becfdab0b8c92af08,e3d3bc30912c2265121e591fca3dea6b36e5d10e14550115e5414022e77c9699,ordinary,multijoint_boundary,0.95,trac_task_20ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,2fdf60d79dcdfa89eceedd32237de3288b15c33bbcf7c518494eb03462058345,8254c8ab1d78b988db5cc11f56b8a905b6f1eb5af4a4b938c646925c3645211c,near_limit,multijoint_boundary,0.5,trac_task_20ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,318096baa67ce0072947f95c159b941767b7ea2dadd9a66050281103c11a2684,38384cf5522a93695b96889900719518aabc78e68df02cdc0dc77194f77eea2c,near_limit,multijoint_boundary,0.95,trac_task_20ms,1.0,0.6666666666666666,"[true,true,true]","[true,false,true]"
panda,350ad9ccc35ceed0c3ffdba43bb9d5718c4cd6ef6aa89eedf94a233cb37f5e12,04d22569edddb89c8d75c78a682fef0878bf10f1a76fd0c40806723b6dc75602,near_singular,high_utilization,0.95,trac_task_20ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,35db1a54495036b3695af12fbd4fe7d66bce6eae8e32d0b6837aa8cbbcd86bd2,cb077e2959071daf0a04be69e5933dbfa97061e875040967e6c4ca7e44ecc43e,ordinary,multijoint_boundary,0.95,trac_task_20ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,3624c11add101ecea1b9c67076e9fc5040675de7fefde40aaf03e1cef5e0aea2,1e07e03da72c99ea14f5280f22a63ffa288f5c12a609d7bab927be9e6586a0ce,near_singular,high_utilization,0.95,trac_task_20ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,3644d821fc97ed4d84a3678fbb065d2851952ac91399f86ffa8e16dd618c24cc,6e02d007ad3c50c5fdba62dedba8147533e33a57913a9a199d65d18b7c909a73,ordinary,multijoint_boundary,0.95,trac_task_20ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,3712a8501977f492942511f3d81065183aff8146c6f7e207d7223871dc788f08,5f2008745490fc1a92f83adae6a298898b5d018fe13a6d75909d482842f28080,near_singular,multijoint_boundary,0.95,trac_task_20ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,3ac83dcf3fdcf8e3b7c5b82734e4e13fe318db824e58ac98f31b0c4fbfa2c626,812d2bd4b17528d9e1e7e38a44d8cabbad26476571ada786af69640318ec1270,ordinary,multijoint_boundary,0.5,trac_task_20ms,1.0,0.6666666666666666,"[true,true,true]","[false,true,true]"
panda,3c0b44774c041f4010292ab46bda02cea782cb4ab20df78f681722a929d026c9,bd6fb031dfd501c9d19acf185621ca20672ee430e0ad5c13644d915853a4a01d,near_limit,multijoint_boundary,0.95,trac_task_20ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,3ee01b456dc3f9ea72dc4b6dbd0bb14dcf6bb9c778f8642bef4549b13c7e1ed7,e7a4d34a49ce08eb28c93f2d8eb3aa5016dc1d779364250ac1eedd82f2a59b1f,near_singular,multijoint_boundary,0.95,trac_task_20ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,41771375fcfa05e339ff2ba58d634f4b0210ebbb3e6f6a81a2b0b26d08836f50,5ab360757fde5dc1e3d1877bb0e693190fdb859d77d18e0c954a824ef9ae6a9d,near_singular,regular,0.95,trac_task_20ms,1.0,0.6666666666666666,"[true,true,true]","[true,false,true]"
panda,42e4f625869a39fb06b4dac645e954389abea5132e0f8f327d78bc7ec638ed27,30fa22f7f78ebb0806d642f9e7e1a836936ed8d8a1d1d4761b1a1bed004085bd,near_singular,multijoint_boundary,0.95,trac_task_20ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,42e541a113cb1e399d820b3c4bc59f1b9c44f0213015f4317fa3273a63dc6b4b,92a751445bc66f4cb6a6f62ca3e0e2d270e609f55031b49550878dff6d75864c,near_singular,multijoint_boundary,0.95,trac_task_20ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,4656d547efecbc9734432046789f07963c8a686af128b99fffa40b98577ce544,a26835b57b7f2518f62f495cced32f83b69020da1ea1208337ec7ff1cf9acf16,ordinary,multijoint_boundary,0.95,trac_task_20ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,4a1977db99aef296e28963fe32fd7a1bf169f5eb72304d5fdd1a48c3a62c91c2,30a978c2949d8e066d9377de7b77587ad3d57c908b1b62a6c34598d437a05c2f,near_limit,multijoint_boundary,0.95,trac_task_20ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,4df9445ef79b670b9eb35058d551b913833ed68b5c69fb8b322cb1ddb5958d89,e20b87527a53a4dcc45a160b755a36f24bde9c54f7d98640c5398b4960cdbb2e,near_singular,multijoint_boundary,0.95,trac_task_20ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,4ee828537fe4beaf445e29e605e2128c23c256ee3a76d9dbbbfda5b08fa7c26d,1e821b7d99873313844ac66d57da6c56eebd2cd487babaa2767bd2c9f8a0b92a,near_limit,multijoint_boundary,0.95,trac_task_20ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,525e2c725023b66f22652ab1905255ee55774e0e11d6ab4e05faaa293b158e34,b805285695d894fc5ae7d8e3b4a96ddaf03b9b7c4085149faa36d6e4d87fefa5,ordinary,multijoint_boundary,0.95,trac_task_20ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,533de6547fa065ce09c1abbe948ab52f2b32de0a95fc8474ae8e65ba7ef34bb7,494a15f8c51f3eb30a4a0f3adca308041146443c5879b142d9eaecf2fd5949f5,ordinary,multijoint_boundary,0.95,trac_task_20ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,533efbfe3e5e8a01ce21e70eb201f8dd8bb1cfcbeead9878b557066166971f20,9831c621def1bbce302ddc17681495bb8808f4e90f00dbaf60a8b3f7e8898582,near_singular,multijoint_boundary,0.95,trac_task_20ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,538ef6d78bd3bd9f6d7ae42e967452ff4639bf7caf16732f92e0771ab25c6503,5886766b9202dbf4cf55b603a336e2f7b0539bd5b0550efa1da51292ca283814,near_limit,multijoint_boundary,0.5,trac_task_20ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,566296ac93129ebc7bf6a935d70929047465faa0c7164e1e738b252864e4535c,4947d2a48e326c4eb886fd574e5d1565ae41ea54036aec17bd1e58b967d9e167,near_singular,high_utilization,0.95,trac_task_20ms,1.0,0.3333333333333333,"[true,true,true]","[false,true,false]"
panda,5699f188d629a09a274ac6cf4cf7589d1841b96375774f71311fae81a2293650,58c740a8e753590038c234484722484a468f8c4bf19358d03fb377c764f4e067,ordinary,multijoint_boundary,0.95,trac_task_20ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,578185e7f4908b9f83c70445845610fa05356b282b6ede689f081cd9b571dbb8,c07091e83ff81ab65af0031086557ca00377651cd64e36d84468b8ef3cc07627,near_singular,multijoint_boundary,0.95,trac_task_20ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,5854bb50df8eb5749f3b60b09805a81abf13011dbff470a0c2482e2d615770f3,08a6d21229d8a7daff14a3adabeea873cc9fdae36a7c8471ad5195ab9a15ea7f,near_limit,multijoint_boundary,0.95,trac_task_20ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,58fe93263e673a2f52635f103c57696f02afd278d29e6bd230eff6fca79e2e14,de84ba6e3276bfb5fc60cede71b85e78cc2bc2de4e0bff7aad62a384ef494b56,ordinary,multijoint_boundary,0.95,trac_task_20ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,5cf5039fc3c7d028119c6991026934fb21f1dd3cde553d00f59ccf22fa345d77,8bff0f7430314050302c28be8dbbaf086bf262ae38c9ecb891feb68af12086c6,near_singular,multijoint_boundary,0.95,trac_task_20ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,5f01d7dfeb04c5a0473e854784ae9f856704dd9e554c88ec1ae50bed55551182,d78f2825a5de0bd09fab29ef900977444a275c4f46ff6f5a21f5ab18c4a184f6,near_singular,multijoint_boundary,0.95,trac_task_20ms,1.0,0.6666666666666666,"[true,true,true]","[false,true,true]"
panda,5f9fab71fbe5ffe1b7ccca8e75ea69c218f20c9d4876387ff4b5d74dd1bde56a,29725b9b51fc2ca327a819a4a89d3e14ae6c32ee4a0b81f3990b7b9761991aa5,ordinary,multijoint_boundary,0.95,trac_task_20ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,6053eba826b47af95688b606a803fa8d4dd7338acebc1e0734c8b42e80801b1c,70a3aa22d76a1fed29e2bbbad83f9b05258e538670c96560a22948820d3d6307,near_singular,multijoint_boundary,0.95,trac_task_20ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,608b3447d4ba4e880b4b2446b81ea76b7ae7445f953d93d4d4c921cc8e79c135,b1fd23c0c4b0c6a989e3b4c67673307b387eb068abbae69810c2a0c00e7f9d8e,ordinary,multijoint_boundary,0.95,trac_task_20ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,637d683b1102d33f4ba5165b32fcceff21d00db2b4c65f1f222b68393371bdb3,94a9234e028d13820def70b0ed2c1486a1a74dd9a17cea5215d8b65f4d5132f0,ordinary,multijoint_boundary,0.95,trac_task_20ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,648c5387faef6d1d18c1ffd5691a868cd342142c530af90db0b0b7d71bf99a92,1191f0ffb18f850b0324311d5615cb2f025f5584087de27c8b50e08295979bd0,ordinary,multijoint_boundary,0.95,trac_task_20ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,65d597baebedd94537581d732191209d17b38c6a24a4d18758c25608b4db5d09,7bdece255ee6f66ac0c3ab14f7631e0097693ab5a745e97783982d6e327e7db9,near_limit,multijoint_boundary,0.95,trac_task_20ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,6c3355ac72de1d04e0017f2cdd40a6dcc1476de64ee15fbe9f52c12a75b5fa96,2f9e77c32ca46bd957b253ae0a673888a4873479dd6223855a2f5b6a7e016bcc,ordinary,high_utilization,0.5,trac_task_20ms,1.0,0.6666666666666666,"[true,true,true]","[true,false,true]"
panda,6cefca0366794e798f4ba0840d2d145609462693baa8cf3e9ecd8f2a84fcb215,3621944e743900793a0fd63f178641bde7ac4dfa65a0720bfa1dcd8bfae3c2c5,near_limit,multijoint_boundary,0.95,trac_task_20ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,6d0eb974335f0ffd613d3fffaadf0ef128fd69be4f81c81899d1251cf3c8b4c3,f432914229fed1db7db48ffe42bf7c2fae0936583bfc1f34747b39f9c6757c92,ordinary,multijoint_boundary,0.95,trac_task_20ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,70868f0b87e110bad779c3ca4161168bf08ba88a5b96725576847502e939adb8,193d5b8ec9ad02ee324b09422ddc57983300da4b25057e3d72ec9ef760db36f3,near_singular,multijoint_boundary,0.95,trac_task_20ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,72c4c51b00c4a8926d424cf9d7e637a70fdcd8ab515d95c86a3c0d70ac2ec5be,319407a66821a723f975763737607f44163440044e216f57c85579c5d39f3748,ordinary,multijoint_boundary,0.5,trac_task_20ms,1.0,0.6666666666666666,"[true,true,true]","[false,true,true]"
panda,73a3caee16d67227f38faa98ef37a5b9420a8c371915a66cffffb2196a433033,ad83723eeca30d8ed00ee964e358763f4388dfb7d6e1e5398da969261c79c5bf,near_singular,multijoint_boundary,0.95,trac_task_20ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,73f79a4c1a01e9d7158753a40c3faeb64614a86a72058c894ba7a9eaba1da0ba,feb4cb7826f79bb94b999536d7e4f68f31c25f51d9d113fdac7493af2e15148a,ordinary,multijoint_boundary,0.95,trac_task_20ms,1.0,0.0,"[true,true,true]","[false,false,false]"
panda,74fcc1b8f248788182bfebf51773ce7eb81cd7c0cb2627567b986716f094af14,02242d7d9ab54ddc13dc882c62f589cebe1607df75e511f31d24aa2e6edc1015,near_limit,multijoint_boundary,0.95,trac_task_20ms,1.0,0.0,"[true,true,true]","[false,false,false]"
