robot,method,label,family,trajectories,repeats,completion_by_repeat,mean_completed_trajectories,tsr,deadline_completion_by_repeat,dtsr20,frame_success,frame_deadline_success,p50_ms,p95_ms,p99_ms,cumulative_ms_per_sweep,trajectory_time_mean_ms,trajectory_time_median_ms,trajectory_time_p95_ms,p95_position_m,max_position_m,p95_orientation_rad,max_orientation_rad,max_accepted_step_utilization,acceleration_rms_mean,velocity_change_rms_mean,successful_prefix_mean,accepted_contract_violations,frame_calls,all_frame_cumulative_ns,max_latency_ms,over_20ms_frames,failure_reasons,physical_boundary_frames,rate_boundary_frames,mean_iterations,mean_evaluations,mean_qp_calls,mean_line_search_evaluations,mean_extra_backtracking_evaluations,internal_statuses
ur5e,pink_qp,Pink QP-IK,smooth,40,3,"[38,38,38]",38.0,0.95,"[37,38,38]",0.9416666666666667,0.9801666666666667,0.9801111111111112,0.6329005,0.7139246999999999,0.8338921199999997,3881.4135733333333,97.03533933333333,96.40601883333332,98.68992596666664,7.51353809892132e-05,0.0009149795134465529,0.0001584693917737374,0.0077031979658663185,0.9999999999999998,6.904623114391327,0.13809246228782654,147.025,0,18000,11644240720,58.445568,1,"{""position_tolerance+orientation_tolerance"":351,""internal_nonconvergence+position_tolerance+orientation_tolerance"":6}",0,135,,,,,,
ur5e,single_gn_clip,"GN kappa=1, clipped step",high_curvature,40,3,"[40,40,40]",40.0,1.0,"[40,40,40]",1.0,1.0,1.0,0.2354075,0.25282085,0.4301711999999995,1457.5918823333332,36.439797058333326,35.89571583333333,39.86786083333333,0.0004456343733120907,0.0009690619826649505,0.0006229239844310372,0.00863607194116056,0.9999999999990026,10.7729421605745,0.21545884321148998,150.0,0,18000,4372775647,3.489163,0,{},0,60,2.0231666666666666,4.106833333333333,1.0231666666666666,1.0836666666666666,0.0605,"{""task_candidate"":18000}"
ur5e,single_gn_clip,"GN kappa=1, clipped step",joint_limit_return,40,3,"[39,39,39]",39.0,0.975,"[39,39,39]",0.975,0.9838333333333333,0.9838333333333333,0.2351855,0.25679634999999995,0.4829817199999997,1586.2374093333333,39.65593523333333,35.82646016666667,36.17392563333333,0.00011442145654978834,0.0009418379809866431,0.00018508499586623707,0.008581113313608347,0.8934484791894662,2.0762703502956694,0.04152540700591339,147.575,0,18000,4758712228,5.15774,0,"{""position_tolerance"":3,""position_tolerance+orientation_tolerance"":288}",3,0,2.1605,4.7508333333333335,1.1766666666666667,1.5903333333333334,0.4251666666666667,"{""task_candidate"":17709,""iteration_limit"":84,""stationary"":207}"
ur5e,single_gn_clip,"GN kappa=1, clipped step",near_singular,40,3,"[39,39,39]",39.0,0.975,"[39,39,38]",0.9666666666666666,0.9916666666666667,0.9916111111111111,0.233679,0.2499684,0.3932610599999994,1550.3842056666667,38.75960514166667,33.98093083333333,36.304175466666614,0.0008019519793258365,0.0009992678045360262,0.003698681090846873,0.008631556649537764,0.9999999999990026,4.6683496924823675,0.09336699384964736,148.75,0,18000,4651152617,58.019747,1,"{""position_tolerance"":18,""position_tolerance+orientation_tolerance"":132}",0,3,2.0145,4.569333333333334,1.0228333333333333,1.5548333333333333,0.535,"{""task_candidate"":17850,""iteration_limit"":96,""stationary"":54}"
ur5e,single_gn_clip,"GN kappa=1, clipped step",smooth,40,3,"[40,40,40]",40.0,1.0,"[40,40,39]",0.9916666666666666,1.0,0.9999444444444445,0.234924,0.2516001,0.39389440999999836,1454.4693783333335,36.36173445833334,35.879199,36.46293443333333,9.473501050757529e-05,0.000993062653785849,0.00015127336084332945,0.008714053225095783,0.9999999999990026,2.467573943153701,0.04935147886307402,150.0,0,18000,4363408135,58.656612,1,{},0,9,2.0005,4.006777777777778,1.0005,1.0063333333333333,0.005833333333333334,"{""task_candidate"":17999,""deadline"":1}"
ur5e,single_gn_k0,Bounded GN kappa=0,high_curvature,40,3,"[39,39,39]",39.0,0.975,"[39,39,39]",0.975,0.9913333333333333,0.9913333333333333,0.259043,0.28185114999999994,0.5349165899999986,1778.554021,44.463850525,39.458258,40.031564016666664,0.0004433100732957267,0.0009861037229251454,0.0006246591219303718,0.006656812291766773,0.9999999999990026,10.607900456360296,0.21215800912720592,148.7,0,18000,5335662063,4.84544,0,"{""position_tolerance"":3,""position_tolerance+orientation_tolerance"":153}",0,78,2.138333333333333,4.9325,1.147,1.7941666666666667,0.6555,"{""task_candidate"":17844,""stationary"":150,""no_descent"":6}"
ur5e,single_gn_k0,Bounded GN kappa=0,joint_limit_return,40,3,"[40,40,40]",40.0,1.0,"[40,40,40]",1.0,1.0,1.0,0.2582555,0.27564125,0.4148177299999991,1573.2424959999998,39.33106239999999,39.325788,39.701520699999996,0.00011906752495227818,0.0009426650728946472,0.00017945618329746286,0.008624541163049284,0.9999999999990026,2.0779302567871145,0.04155860513574229,150.0,0,18000,4719727488,0.627929,0,{},45,6,1.9975,3.995,0.9975,0.9975,0.0,"{""task_candidate"":18000}"
ur5e,single_gn_k0,Bounded GN kappa=0,near_singular,40,3,"[40,40,40]",40.0,1.0,"[39,40,40]",0.9916666666666666,1.0,0.9999444444444445,0.257247,0.27308105,0.3159949899999997,1491.5671493333334,37.28917873333334,37.116442166666666,38.490575549999996,0.0008051125801564654,0.0009989707642715081,0.0037469630781843855,0.008723718214311187,0.7938075858320094,3.9848712899995347,0.0796974257999907,150.0,0,18000,4474701448,59.429251,1,{},0,0,1.8331666666666666,3.666333333333333,0.8331666666666667,0.8331666666666667,0.0,"{""task_candidate"":18000}"
ur5e,single_gn_k0,Bounded GN kappa=0,smooth,40,3,"[40,40,40]",40.0,1.0,"[40,40,40]",1.0,1.0,1.0,0.2579915,0.27505145,0.39705841999999913,1571.5664023333334,39.28916005833334,39.26590683333333,39.694886366666665,9.458481457032219e-05,0.0009433522899834785,0.00014566852178174843,0.008715062559267678,0.9999999999990026,2.57406392689833,0.0514812785379666,150.0,0,18000,4714699207,0.707725,0,{},0,12,1.9988333333333332,3.9976666666666665,0.9988333333333334,0.9988333333333334,0.0,"{""task_candidate"":18000}"
ur5e,single_gn_k1,Bounded GN kappa=1,high_curvature,40,3,"[39,39,39]",39.0,0.975,"[39,39,39]",0.975,0.9913333333333334,0.9913333333333334,0.2588605,0.28005925,0.5392226099999986,1777.6048930000002,44.440122325000004,39.455277,40.235904966666666,0.00044269889861064986,0.0009861979019905422,0.0006200023118149541,0.0066560781857108505,0.9999999999990026,10.488061601968457,0.2097612320393691,148.7,0,18000,5332814679,5.184808,0,"{""position_tolerance"":3,""position_tolerance+orientation_tolerance"":153}",0,81,2.1376666666666666,4.934166666666667,1.1463333333333334,1.7965,0.6561666666666667,"{""task_candidate"":17844,""stationary"":108,""no_descent"":48}"
