robot,scale,method,witness_feasible,family,calls,units,verified_success,internal_success,accepted_within_20ms,returned_within_5ms,returned_within_20ms,total_latency_ns,latency_p50_ms,latency_p95_ms,latency_p99_ms,latency_mean_ms,latency_max_ms,internal_failure__task_reject,internal_failure__task_accept,internal_success__task_reject,internal_success__task_accept,accepted_position,accepted_orientation,all_returned_position,all_returned_orientation,joint_rejections,velocity_rejections,native_failure_task_accept,missed_calls,misses_per_sweep,any_repeat_missed_uids,all_repeats_missed_uids,false_acceptances
ur5e,1.0,trac_orientation_5ms,True,local,3000,1000,1.0,1.0,1.0,1.0,1.0,635287830,0.1958665,0.3136557,0.40426177999999996,0.21176261,0.635672,0,0,0,3000,"{'p50': 5.4848251156979504e-08, 'p95': 7.110294459966995e-06, 'p99': 1.1004951765274464e-05, 'mean': 1.0587094853357377e-06, 'max': 1.4077767610349386e-05}","{'p50': 4.313137495794889e-08, 'p95': 2.2562046796682084e-05, 'p99': 8.631537434228757e-05, 'mean': 1.9810802733197823e-05, 'max': 0.00571700135339647}","{'p50': 5.4848251156979504e-08, 'p95': 7.110294459966995e-06, 'p99': 1.1004951765274464e-05, 'mean': 1.0587094853357377e-06, 'max': 1.4077767610349386e-05}","{'p50': 4.313137495794889e-08, 'p95': 2.2562046796682084e-05, 'p99': 8.631537434228757e-05, 'mean': 1.9810802733197823e-05, 'max': 0.00571700135339647}",0,0,0,0,0.0,0,0,0
ur5e,1.0,trac_orientation_5ms,True,near_limit,1500,500,0.9993333333333333,0.9993333333333333,0.9993333333333333,0.9993333333333333,1.0,332036465,0.196838,0.31751055,0.47370676999999967,0.2213576433333333,5.241413,1,0,0,1499,"{'p50': 1.2576429153773808e-07, 'p95': 8.723035917663364e-06, 'p99': 1.2400460726624535e-05, 'mean': 1.5157271097580675e-06, 'max': 1.3720502158892245e-05}","{'p50': 7.838470149921727e-08, 'p95': 3.3272449642341504e-05, 'p99': 0.0010205142803938706, 'mean': 4.366990584898945e-05, 'max': 0.006134695525868798}","{'p50': 1.2576429153773808e-07, 'p95': 8.88600897708748e-06, 'p99': 1.2621115234180654e-05, 'mean': 9.386700045740995e-06, 'max': 0.011807975131084149}","{'p50': 7.960852500230959e-08, 'p95': 3.328668172148053e-05, 'p99': 0.0019564269959143126, 'mean': 8.215778646934746e-05, 'max': 0.05777549083638599}",0,0,0,1,0.3333333333333333,1,0,0
ur5e,1.0,trac_orientation_5ms,True,near_singular,1500,500,1.0,1.0,1.0,1.0,1.0,348266041,0.2088505,0.3426253,0.52904314,0.23217736066666664,1.346304,0,0,0,1500,"{'p50': 2.150407698262121e-06, 'p95': 1.0119824072889968e-05, 'p99': 1.2291586683595546e-05, 'mean': 3.294205430901921e-06, 'max': 1.4551914692332436e-05}","{'p50': 2.0520532830426068e-07, 'p95': 7.842269436252457e-05, 'p99': 0.005061915297532611, 'mean': 0.00016066517361423133, 'max': 0.007111929024598381}","{'p50': 2.150407698262121e-06, 'p95': 1.0119824072889968e-05, 'p99': 1.2291586683595546e-05, 'mean': 3.294205430901921e-06, 'max': 1.4551914692332436e-05}","{'p50': 2.0520532830426068e-07, 'p95': 7.842269436252457e-05, 'p99': 0.005061915297532611, 'mean': 0.00016066517361423133, 'max': 0.007111929024598381}",0,0,0,0,0.0,0,0,0
ur5e,1.0,dls_task,True,hard_feasible,500,500,0.998,0.998,0.998,0.998,1.0,448787688,0.8885205,1.00470055,2.1404390999999983,0.8975753759999999,5.03525,1,0,0,499,"{'p50': 2.3225415445181368e-05, 'p95': 0.0008852356301246536, 'p99': 0.0009851624048976305, 'mean': 0.0002044295831372096, 'max': 0.000999417526419838}","{'p50': 2.693517979077022e-05, 'p95': 0.0030294852769330643, 'p99': 0.0060945015378989185, 'mean': 0.0006125554139655904, 'max': 0.007610739552130625}","{'p50': 2.3227410584730128e-05, 'p95': 0.0008856443350357671, 'p99': 0.0009894745524071842, 'mean': 0.00021315678328810218, 'max': 0.004568029658583491}","{'p50': 2.6971155837852127e-05, 'p95': 0.003051368641750545, 'p99': 0.006327857447883999, 'mean': 0.0006274100481694381, 'max': 0.008039872515889385}",0,0,0,1,1.0,1,1,0
ur5e,1.0,dls_task,True,local,1000,1000,1.0,1.0,1.0,1.0,1.0,586431247,0.569121,0.6367444,0.94618193,0.5864312469999999,1.563794,0,0,0,1000,"{'p50': 0.00010007424514797252, 'p95': 0.0006041462244950863, 'p99': 0.0009053770968440812, 'mean': 0.00017475167153346532, 'max': 0.0009985572904629844}","{'p50': 0.00016951292858475816, 'p95': 0.0012614192174071272, 'p99': 0.0024532609305525305, 'mean': 0.00034362815423968673, 'max': 0.0061439637428280895}","{'p50': 0.00010007424514797252, 'p95': 0.0006041462244950863, 'p99': 0.0009053770968440812, 'mean': 0.00017475167153346532, 'max': 0.0009985572904629844}","{'p50': 0.00016951292858475816, 'p95': 0.0012614192174071272, 'p99': 0.0024532609305525305, 'mean': 0.00034362815423968673, 'max': 0.0061439637428280895}",0,0,0,0,0.0,0,0,0
ur5e,1.0,dls_task,True,near_limit,500,500,1.0,1.0,1.0,1.0,1.0,298278812,0.57119,0.6568953999999999,1.217699429999997,0.596557624,2.417051,0,0,0,500,"{'p50': 0.00016725793853466776, 'p95': 0.000715910887628113, 'p99': 0.0008834989811457429, 'mean': 0.00023474211197464803, 'max': 0.0009914574558223914}","{'p50': 0.00028897834984450185, 'p95': 0.0018142652147406894, 'p99': 0.0029305057041082256, 'mean': 0.000541208083394844, 'max': 0.008420170187542639}","{'p50': 0.00016725793853466776, 'p95': 0.000715910887628113, 'p99': 0.0008834989811457429, 'mean': 0.00023474211197464803, 'max': 0.0009914574558223914}","{'p50': 0.00028897834984450185, 'p95': 0.0018142652147406894, 'p99': 0.0029305057041082256, 'mean': 0.000541208083394844, 'max': 0.008420170187542639}",0,0,0,0,0.0,0,0,0
ur5e,1.0,dls_task,True,near_singular,500,500,1.0,1.0,1.0,1.0,1.0,307589069,0.5806245,0.90421065,1.025220329999998,0.615178138,1.547135,0,0,0,500,"{'p50': 0.0003509701690276788, 'p95': 0.0008278691307132362, 'p99': 0.0009585434394139431, 'mean': 0.0003958348506991706, 'max': 0.0009963551977341465}","{'p50': 0.0010555673170860888, 'p95': 0.0027531750883697213, 'p99': 0.0038773736137749574, 'mean': 0.0012576398321357738, 'max': 0.0066579568109183555}","{'p50': 0.0003509701690276788, 'p95': 0.0008278691307132362, 'p99': 0.0009585434394139431, 'mean': 0.0003958348506991706, 'max': 0.0009963551977341465}","{'p50': 0.0010555673170860888, 'p95': 0.0027531750883697213, 'p99': 0.0038773736137749574, 'mean': 0.0012576398321357738, 'max': 0.0066579568109183555}",0,0,0,0,0.0,0,0,0
ur5e,1.0,dls_task,False,constructed_inexecutable,500,500,0.0,0.0,0.0,0.658,1.0,2521998732,4.926811,5.5635625,6.955754519999992,5.043997464,13.8573,500,0,0,0,"{'p50': None, 'p95': None, 'p99': None, 'mean': None, 'max': None}","{'p50': None, 'p95': None, 'p99': None, 'mean': None, 'max': None}","{'p50': 2.489626463262903, 'p95': 3.1564558634946707, 'p99': 3.4489513983014963, 'mean': 2.479378074353054, 'max': 3.6477695173603264}","{'p50': 0.050302034670226356, 'p95': 0.11370455119182782, 'p99': 0.1531594134268881, 'mean': 0.05467166250902629, 'max': 0.1911144661319607}",0,0,0,0,0.0,0,0,0
ur5e,1.0,trac_task_20ms,False,constructed_inexecutable,1500,500,0.0,0.0,0.0,0.0,0.0,30483221580,20.3055145,20.4489226,20.54712067,20.322147719999997,20.68134,1500,0,0,0,"{'p50': None, 'p95': None, 'p99': None, 'mean': None, 'max': None}","{'p50': None, 'p95': None, 'p99': None, 'mean': None, 'max': None}","{'p50': 2.5086940173977545, 'p95': 3.17612539662198, 'p99': 3.4489513983014963, 'mean': 2.5055167306948847, 'max': 3.6477695173603264}","{'p50': 0.026339795550649095, 'p95': 0.06083220264644718, 'p99': 0.07920559778600039, 'mean': 0.029282112373666885, 'max': 0.11086884358947832}",0,0,0,0,0.0,0,0,0
ur5e,1.0,trac_strict_20ms,False,constructed_inexecutable,1500,500,0.0,0.0,0.0,0.0,0.0,30476584631,20.301594,20.4377325,20.55296191,20.31772308733333,20.66656,1500,0,0,0,"{'p50': None, 'p95': None, 'p99': None, 'mean': None, 'max': None}","{'p50': None, 'p95': None, 'p99': None, 'mean': None, 'max': None}","{'p50': 2.5086940173977545, 'p95': 3.17612539662198, 'p99': 3.4489513983014963, 'mean': 2.5055167306948847, 'max': 3.6477695173603264}","{'p50': 0.026339795550649095, 'p95': 0.06083220264644718, 'p99': 0.07920559778600039, 'mean': 0.029282112373666885, 'max': 0.11086884358947832}",0,0,0,0,0.0,0,0,0
ur5e,1.0,trac_position_5ms,False,constructed_inexecutable,1500,500,0.0,0.0,0.0,0.0,1.0,7917657477,5.2688255,5.3981870999999995,5.46311614,5.278438318,5.782799,1500,0,0,0,"{'p50': None, 'p95': None, 'p99': None, 'mean': None, 'max': None}","{'p50': None, 'p95': None, 'p99': None, 'mean': None, 'max': None}","{'p50': 2.5086940173977545, 'p95': 3.17612539662198, 'p99': 3.4489513983014963, 'mean': 2.5055167306948847, 'max': 3.6477695173603264}","{'p50': 0.026339795550649095, 'p95': 0.06083220264644718, 'p99': 0.07920559778600039, 'mean': 0.029282112373666885, 'max': 0.11086884358947832}",0,0,0,0,0.0,0,0,0
ur5e,1.0,trac_strict_5ms,False,constructed_inexecutable,1500,500,0.0,0.0,0.0,0.0,1.0,7918010483,5.270155,5.39874395,5.47475975,5.278673655333334,5.632876,1500,0,0,0,"{'p50': None, 'p95': None, 'p99': None, 'mean': None, 'max': None}","{'p50': None, 'p95': None, 'p99': None, 'mean': None, 'max': None}","{'p50': 2.5086940173977545, 'p95': 3.17612539662198, 'p99': 3.4489513983014963, 'mean': 2.5055167306948847, 'max': 3.6477695173603264}","{'p50': 0.026339795550649095, 'p95': 0.06083220264644718, 'p99': 0.07920559778600039, 'mean': 0.029282112373666885, 'max': 0.11086884358947832}",0,0,0,0,0.0,0,0,0
ur5e,1.0,trac_task_5ms,False,constructed_inexecutable,1500,500,0.0,0.0,0.0,0.0,1.0,7917020864,5.268449,5.39372805,5.46242303,5.278013909333334,5.63881,1500,0,0,0,"{'p50': None, 'p95': None, 'p99': None, 'mean': None, 'max': None}","{'p50': None, 'p95': None, 'p99': None, 'mean': None, 'max': None}","{'p50': 2.5086940173977545, 'p95': 3.17612539662198, 'p99': 3.4489513983014963, 'mean': 2.5055167306948847, 'max': 3.6477695173603264}","{'p50': 0.026339795550649095, 'p95': 0.06083220264644718, 'p99': 0.07920559778600039, 'mean': 0.029282112373666885, 'max': 0.11086884358947832}",0,0,0,0,0.0,0,0,0
ur5e,1.0,dls_strict,False,constructed_inexecutable,500,500,0.0,0.0,0.0,0.642,1.0,2504355709,4.9319904999999995,5.560829199999998,6.069832429999997,5.008711418,8.509366,500,0,0,0,"{'p50': None, 'p95': None, 'p99': None, 'mean': None, 'max': None}","{'p50': None, 'p95': None, 'p99': None, 'mean': None, 'max': None}","{'p50': 2.489626463262903, 'p95': 3.1564558634946707, 'p99': 3.4489513983014963, 'mean': 2.479378074353054, 'max': 3.6477695173603264}","{'p50': 0.050302034670226356, 'p95': 0.11370455119182782, 'p99': 0.1531594134268881, 'mean': 0.05467166250902629, 'max': 0.1911144661319607}",0,0,0,0,0.0,0,0,0
ur5e,1.0,trac_orientation_5ms,False,constructed_inexecutable,1500,500,0.0,0.0,0.0,0.0,1.0,7915191866,5.2686215,5.3953546999999995,5.476962009999999,5.276794577333334,5.662516,1500,0,0,0,"{'p50': None, 'p95': None, 'p99': None, 'mean': None, 'max': None}","{'p50': None, 'p95': None, 'p99': None, 'mean': None, 'max': None}","{'p50': 2.5086940173977545, 'p95': 3.17612539662198, 'p99': 3.4489513983014963, 'mean': 2.5055167306948847, 'max': 3.6477695173603264}","{'p50': 0.026339795550649095, 'p95': 0.06083220264644718, 'p99': 0.07920559778600039, 'mean': 0.029282112373666885, 'max': 0.11086884358947832}",0,0,0,0,0.0,0,0,0
