robot,scale,method,witness_feasible,uid,family,success,time
panda,1.0,trac_position_5ms,True,e271c819cdd3f4a2036b77498c7ca6a5abee880147adac6cbd15f0d920330ccb,hard_feasible,1.0,201985.33333333334
panda,1.0,trac_position_5ms,True,4c5f08ffc7511b7a47bb44110c852375614df29c5c0ea9b6265bd661ca46a3e5,local,1.0,198681.33333333334
panda,1.0,trac_position_5ms,True,5e98d4a75c6a6c62d5aebfb9804034c3fa20c7a1be636514b2dcf5e3a0b7ef85,local,1.0,217543.66666666666
panda,1.0,trac_position_5ms,True,070228fb1b6d5b5d25056db1d8cdf8eeaa5256e2bac2e6fbf081f90cb7108bec,near_limit,1.0,207808.66666666666
panda,1.0,trac_position_5ms,True,e93051067ae062ecf0c666b93b2b1e4ee43d80c89f8416d6357602011ee53504,local,1.0,216274.66666666666
panda,1.0,trac_position_5ms,True,b10c8df30bea37b59583ac96f547a4290f2b2246beade377ba6aaea033bb491b,local,1.0,213465.66666666666
panda,1.0,trac_position_5ms,True,dc0f87f5a2c34a302d91a5ffffcfa9de8443e1100e7f2c669177f10ce0ccd863,near_singular,1.0,207852.33333333334
panda,1.0,trac_position_5ms,True,0eb56b8e9ebac72303b170ea18015bfe2d3088b0e53fb5ea9ffbfe9afc9321a8,hard_feasible,1.0,194002.66666666666
panda,1.0,trac_position_5ms,True,087eb1e8da6174d07fdc9317a5d050f6a26a4e3928d77c1c4d02ae1c80ae26bd,local,1.0,216440.66666666666
panda,1.0,trac_position_5ms,True,ecb8e4cbdfd5056110f28632413057676d8c306c2549f516be7016b92cc406b3,near_singular,1.0,199927.66666666666
panda,1.0,trac_position_5ms,True,969db3b69d2fdc0af2f710064c9692eb1bae0f8bcf4041e93b514ddc82566197,near_singular,1.0,196493.66666666666
panda,1.0,trac_position_5ms,True,ef8d7308832ddbf2f8cb01654f482207a6b5a9a946a4990179bfc36472cb699d,local,1.0,196462.0
panda,1.0,trac_position_5ms,True,d028241205691b530af227960b1606291432c3b1aa47dde40c9ffdff75b30f38,near_singular,1.0,206790.33333333334
panda,1.0,trac_position_5ms,True,415304c0b8c47f66f8beacb563c77360f57e5328527ea254965036f4e366d4e2,near_limit,1.0,196205.33333333334
panda,1.0,trac_position_5ms,True,54260610cbcb1cfe9cd97c29e1ffe59ce3676a5cecfc50d7ab285506b6f0d601,local,1.0,188461.33333333334
panda,1.0,trac_position_5ms,True,7bbe62fbca79d6a6bc4ccc8759b7e43323eaab3f1af10beaaff64e6a1ff62f4b,local,1.0,200964.33333333334
panda,1.0,trac_position_5ms,True,eb9eddc7306ba403bdf8d963ebd8b7812ab49170fb37a24f1682fa7e7f6c4260,near_limit,1.0,253595.0
panda,1.0,trac_position_5ms,True,bd41c671f91e945da4f5ee014e6ae58343ede486dff31dca01070d73e1fde105,local,1.0,219143.66666666666
panda,1.0,trac_position_5ms,True,c8f579a178187397207afa031999ba27b8e3650688049fafea5ea641a30110bf,hard_feasible,1.0,261327.0
panda,1.0,trac_position_5ms,True,c2cfba33adbb2d4b122974f93ca2e7ff6282546977bd3d8497e4ec151ecc405f,local,1.0,193412.0
panda,1.0,trac_position_5ms,True,da0d528f2a383095590f3b61c03e4b1da84c57e78e39338c42cd5f7d76fce4b0,hard_feasible,1.0,197704.33333333334
panda,1.0,trac_position_5ms,True,3020999ba7839bc88ffda38a421d6b91ab4da79b6bd819094ec95c2bd6219134,near_limit,1.0,195990.0
panda,1.0,trac_position_5ms,True,d5f35ecb37fdff3cfb7ba3c54ddfb98500f895c699baa3887380c5695de36aa5,near_singular,1.0,200715.0
