group,method,queries,repeats,success_by_repeat,within20_by_repeat,verified_success,within20_success,mean_ms,p50_ms,p95_ms,p99_ms,total_ms_per_repeat,late_calls,witness_queries,witness_success_by_repeat,witness_confirmed_missed_uids,accepted_position_p50_p95_max_m,accepted_orientation_p50_p95_max_rad,edge_fraction,command_step_utilization_p50_p95_max,mean_local_qps,first_half_accepted_fraction,no_qp_fraction,continued_after_first_fraction,extra_weighted_qp_fraction,relative_stop_fraction,mean_iterations,failure_counts,native_status_counts,episode_mean_success,episode_mean_within20,episode_mean_ms
all_queries,relative,7301,3,"[5289,5289,5289]","[5289,5289,5289]",0.7244213121490207,0.7244213121490207,4.12254483139296,0.409782,20.1588324,20.21170872,30098.699814000003,1589,902,"[902,902,902]",[],"[9.334407423774783e-05,0.0008781728368756238,0.000999916224526641]","[0.00026266449556076036,0.0032696313661239977,0.008725860992406251]",0.04178483645301569,"[0.43696863188011,0.9872365528439357,0.999999999999001]",24.595443546546136,0.3683057115463635,0.0895767703054376,0.5258183810436926,0.25818381043692645,0.5258183810436926,7.032780897593937,"{""position_tolerance+orientation_tolerance"":5655,""empty_dynamic_box_no_command"":357,""position_tolerance"":18,""orientation_tolerance"":6}","{""no_descent"":1165,""native_task_candidate"":15867,""iteration_limit"":2003,""stationary"":937,""deadline"":1574,""input_exception:empty interval"":357}",0.8252358358867777,0.8252358358867777,2.810978752505927
all_queries,gn,7301,3,"[5274,5274,5274]","[5274,5274,5274]",0.7223667990686208,0.7223667990686208,1.79985045185591,0.403137,7.5256115999999995,8.098554199999997,13140.708148999998,0,902,"[902,902,902]",[],"[9.256251527591747e-05,0.0008669093435689243,0.000999916224526641]","[0.00026158262937511605,0.0031871037782457944,0.008604923798831607]",0.03924914675767918,"[0.4354690628412041,0.983365192884359,0.999999999999001]",,,,,,,8.02301054650048,"{""position_tolerance+orientation_tolerance"":4995,""orientation_tolerance"":240,""position_tolerance"":489,""empty_dynamic_box_no_command"":357}","{""iteration_limit"":2709,""task_candidate"":15819,""no_descent"":2373,""stationary"":645,""input_exception:empty interval"":357}",0.8230453826239064,0.8230453826239064,1.2390743601403267
all_queries,fixed_qp2,7301,3,"[5285,5285,5285]","[5285,5285,5285]",0.7238734419942474,0.7238734419942474,3.086638720403597,0.515028,12.317387999999998,13.571403499999997,22535.54929766666,5,902,"[902,902,902]",[],"[9.312549299499086e-05,0.0008714500532538138,0.000999916224526641]","[0.0002628677170221542,0.00325404029730501,0.008723331594499397]",0.04087038789025544,"[0.4369009369497394,0.9861091423813788,0.999999999999001]",15.853627356983061,0.3683057115463635,,0.5258183810436926,0.5258183810436926,,8.331233164406703,"{""position_tolerance+orientation_tolerance"":5466,""position_tolerance"":198,""empty_dynamic_box_no_command"":357,""orientation_tolerance"":27}","{""iteration_limit"":4228,""native_task_candidate"":15855,""stationary"":429,""no_descent"":1029,""input_exception:empty interval"":357,""deadline"":5}",0.8246655263346079,0.8246655263346079,2.1038763825610296
all_queries,clarabel,7301,3,"[5290,5290,5290]","[5290,5290,5290]",0.724558279687714,0.724558279687714,3.749735175729352,0.604984,14.789347900000001,17.674577579999998,27376.816518000003,13,902,"[902,902,902]",[],"[9.330035729199325e-05,0.0008788352349285803,0.000999916224526641]","[0.00026355033178069746,0.003283294084671164,0.00872426166483323]",0.04120982986767486,"[0.43731680116233573,0.9876866120762592,0.999999999999001]",14.77916267178012,0.3683057115463635,,0.5258183810436926,,,7.794183445190156,"{""position_tolerance+orientation_tolerance"":5664,""empty_dynamic_box_no_command"":357,""position_tolerance"":9,""orientation_tolerance"":3}","{""no_descent"":2561,""native_task_candidate"":15870,""iteration_limit"":2864,""input_exception:empty interval"":357,""stationary"":240,""deadline"":11}",0.82527488618356,0.82527488618356,2.5357765453951475
all_queries,direct_sqp,7301,3,"[5293,5293,5293]","[5293,5293,5293]",0.724969182303794,0.724969182303794,6.278696857919008,2.865239,20.1648656,20.18565878,45840.765759666676,3210,902,"[902,902,902]",[],"[0.0009999999526328588,0.0009999999852093727,0.0009999999998701662]","[0.008726645836707762,0.00872664608058528,0.00872664625434955]",0.8766295106744757,"[0.3878630848635544,0.9415901362621295,0.999999999999001]",,,,,,,29.57663333789892,"{""position_tolerance+orientation_tolerance"":5658,""position_tolerance"":6,""position_tolerance+orientation_tolerance+velocity_limit"":357,""orientation_tolerance"":3}","{""optimizer:Positive directional derivative for linesearch"":2155,""task_accepted_early"":15879,""deadline"":3175,""numeric_error:An upper bound is less than the corresponding lower bound."":357,""optimizer:Iteration limit reached"":331,""optimizer:Inequality constraints incompatible"":6}",0.8253920370739068,0.8253920370739068,4.969774806272639
