robot,method,uid,family,complete,deadline_complete,first_failure_frame,first_failure_reason,total_fev,calls,verified_success_rate,accepted_within_20ms_rate,accepted_contract_violations,total_latency_ns,p50_ms,p95_ms,p99_ms,mean_fev,reject_count,defer_count,fallback_count,fallback_rate,route_counts,accepted_position_error_median,accepted_position_error_max,accepted_orientation_error_median,accepted_orientation_error_max,accepted_max_joint_step_median,accepted_max_joint_step_max,accepted_max_velocity_utilization_median,accepted_max_velocity_utilization_max
panda,routing_only,c2ddfda8124fc711e570aa28a6b3ac159bd8a408d37a9dfcbe3f24c1a80f8542,high_curvature,True,True,,,450,150,1.0,1.0,0,293002483,1.8816519999999999,2.291858799999998,2.7687010099999987,3.0,0,0,0,0.0,"{""hard"": 49, ""easy"": 94, ""medium"": 7}",0.0001735895748840614,0.000844576125816024,0.00022988331382676948,0.0008272941865987204,0.02153451235966334,0.0384359735359201,0.46063442895654183,0.8835855985268989
panda,routing_only,c50c3e73ff3e0bec923f545d6ab6d945ef34100b0a7ba38b407d13591a375469,joint_limit_return,True,True,,,450,150,1.0,1.0,0,284565826,1.8778365,2.033341,2.22359214,3.0,0,0,0,0.0,"{""easy"": 150}",4.3900736154327556e-05,8.290488383342786e-05,3.736528400000861e-05,6.609491396586428e-05,0.009456875736614342,0.011483520928687652,0.21739944222101937,0.26398898686638284
panda,routing_only,c51c286db69af8721b92774e452fe66e10df2f97953852e5ec293cb469a7563b,high_curvature,True,True,,,450,150,1.0,1.0,0,290962175,1.8822375,2.2332746,2.556067309999999,3.0,0,0,0,0.0,"{""easy"": 142, ""hard"": 8}",9.68683423928638e-05,0.0004900313979805592,8.368924603038887e-05,0.0006232417309075639,0.01498498209846194,0.03207392760148364,0.3334252057520485,0.737331668999624
panda,routing_only,d13cc08f12e083b576378a71eba2a5f5856319a74339c4d99b24a4e6647cfc6e,near_singular,False,False,84,all_cascade_stages_failed;,22037,150,0.56,0.5533333333333333,0,12024114658,2.2835795,220.79155535,228.81168377999995,146.91333333333333,0,28,67,0.44666666666666666,"{""easy"": 88, ""hard"": 34, ""defer"": 28}",0.00018153261087709618,0.0009959552353836399,0.00040562386497133905,0.002215627972369287,0.004099785241141074,0.005296343346388177,0.07853994714829644,0.1014625162143329
panda,routing_only,da20b2b25ac9a389be9295f63dcfa8c444c94113e0558be150872f4c43627277,near_singular,True,True,,,320,150,1.0,1.0,0,263493396,1.8525305,2.04435405,2.18122111,2.1333333333333333,0,0,0,0.0,"{""easy"": 150}",0.00012988283124486312,0.000998940886582193,0.0006804621054796174,0.008676025839539631,0.0038881831078860785,0.008343963571815216,0.07448626643459921,0.18794713664633403
panda,routing_only,db1a5c4a0d98ad7288728c34f5d39dc948e7bd7bad6b2da639465670b982818f,smooth,True,True,,,450,150,1.0,1.0,0,284149363,1.8679065000000001,2.0385732,2.30368768,3.0,0,0,0,0.0,"{""easy"": 150}",3.811143681540737e-05,6.891492575338648e-05,7.597307191485554e-05,0.00014120665781942486,0.012443361210634385,0.015644325852885332,0.24454980254306272,0.3596396747789732
panda,routing_only,e9de7aaa53eb993d3857d6e821968329e56139b031824d10b5eaa66f039f36da,joint_limit_return,True,True,,,444,150,1.0,1.0,0,292311970,1.8903590000000001,2.30438165,2.4740505699999997,2.96,0,0,0,0.0,"{""easy"": 150}",4.065485623189331e-05,0.000994292365636,3.285666139518345e-05,0.008386168777480895,0.008782329497137087,0.01632467382675795,0.19640515068058145,0.3127332150719914
panda,routing_only,f69a8f1f6eef07cefc66000053424135c5ec7250cc78d7cb2319c6615f8a8060,near_singular,False,False,96,all_cascade_stages_failed;,16680,150,0.64,0.6333333333333333,0,11742436885,1.8869669999999998,294.5192300999999,337.97955543999996,111.2,0,8,55,0.36666666666666664,"{""easy"": 98, ""hard"": 44, ""defer"": 8}",2.4480877174703823e-05,0.0009829120866916383,2.392770046613814e-05,0.001602346009234885,0.005928138691407375,0.018274758544045477,0.13627905037718105,0.42010939181713747
panda,routing_only,ff235ebe880a8fd2a8a604c2dd4d00beac26fbe8177e4a1e1072cf77a2dd823e,high_curvature,True,True,,,450,150,1.0,1.0,0,288128613,1.8766764999999999,2.117520949999998,2.530134849999999,3.0,0,0,0,0.0,"{""easy"": 136, ""hard"": 14}",9.91821738263631e-05,0.00033301361522255525,0.00011113016462303566,0.0005254105322378136,0.01598984367812517,0.03429136519547993,0.36368369778827137,0.7883072458731019
panda,trac_ik_5ms,015b2a9550b915f50de67866affc641a8c02febdba83c4bc0843b14065dd6cdb,high_curvature,True,True,,,,150,1.0,1.0,0,35942860,0.2312925,0.3169379999999999,0.36769801999999996,,0,0,0,0.0,"{""trac_ik_speed"": 150}",4.630478658817284e-09,8.287892348081048e-08,1.7999134127510227e-08,3.7958384557200774e-07,0.016153940029015545,0.037322465649731296,0.3335447751731083,0.7149897634048141
panda,trac_ik_5ms,05fed739bf62f4fdcb2405ecaae33d1d21420a4ab0f81376b77841fb57661365,near_singular,True,True,,,,150,1.0,1.0,0,37253617,0.233686,0.34288615,0.39333891999999965,,0,0,0,0.0,"{""trac_ik_speed"": 150}",6.540040109764208e-07,1.0898682324691854e-05,2.5884976187581015e-07,1.1810522966174579e-05,0.004620800285668469,0.006840551638059522,0.09503183493959512,0.1572540606450465
panda,trac_ik_5ms,100ac373815a5ca7879f62db521685ee32699dd030cce5388785892a86b10ebd,joint_limit_return,True,True,,,,150,1.0,1.0,0,32633523,0.213881,0.2520578499999999,0.25865635,,0,0,0,0.0,"{""trac_ik_speed"": 150}",1.9059464389757778e-07,2.845201303451932e-06,1.8938243510383084e-07,1.4830643314902086e-06,0.011172916673715116,0.013471543667486818,0.25383639109477374,0.3096906590226855
panda,trac_ik_5ms,22d36ab68a9556613bd7f83e220ecafe8f866f42964bdb6c698c8b6c6ee1c2e8,high_curvature,True,True,,,,150,1.0,1.0,0,37056690,0.231086,0.32912825,0.38027826999999975,,0,0,0,0.0,"{""trac_ik_speed"": 150}",4.1330696821956124e-08,7.305271722831974e-07,6.241825584208153e-08,1.1165674074217753e-06,0.012523487050540627,0.02203615085879085,0.2803827740572773,0.46870109245708785
panda,trac_ik_5ms,2b4005a003f984e31a88a51f38e3182f7cc5ad0c0c12ae73238b7987db34f02a,high_curvature,True,True,,,,150,1.0,1.0,0,34373168,0.22093200000000002,0.30164149999999995,0.3727463099999999,,0,0,0,0.0,"{""trac_ik_speed"": 150}",5.434346306909451e-08,8.1204476672373e-06,1.0787403850635924e-07,1.1852337287223808e-05,0.013418089946277911,0.03497588372013549,0.3084618378454692,0.8040433039111607
panda,trac_ik_5ms,33af396c797e0f73ded6c7a1d8836ecc02fe9c03d9ebbc521b27e893dff23586,high_curvature,True,True,,,,150,1.0,1.0,0,37982916,0.2390775,0.3389817999999997,0.3760992799999999,,0,0,0,0.0,"{""trac_ik_speed"": 150}",8.243539766335236e-08,1.0783441533776602e-05,1.1079482898772469e-07,1.0075290377287434e-05,0.011918756444584566,0.02179021160007588,0.267299596932454,0.48931656193425477
panda,trac_ik_5ms,33fe895dca1ff18c28fe3903c5949649e04329bda2d1ccf9fbdb01f725439e6f,joint_limit_return,True,True,,,,150,1.0,1.0,0,34906116,0.226337,0.3082442999999998,0.33129101999999994,,0,0,0,0.0,"{""trac_ik_speed"": 150}",1.2646220280699559e-09,3.53498677814185e-09,1.5527107895814604e-09,5.0432439325382736e-09,0.011663156741197667,0.013945513954940147,0.2462419537588686,0.2936678547600584
panda,trac_ik_5ms,34d461249b6c84388a8a925d2ced5254dc7a9ea2526b13b9a7a34604308cc719,smooth,True,True,,,,150,1.0,1.0,0,36803122,0.2295295,0.34023535,0.3658981099999999,,0,0,0,0.0,"{""trac_ik_speed"": 150}",1.0737057805202457e-08,5.303785537799698e-08,1.41220207905489e-08,7.670466563862818e-08,0.01027294380327004,0.011983503842280585,0.2293890489475472,0.275482846948979
panda,trac_ik_5ms,34dceb225dc425cd8437298db9402b61ecfee4a64b4d95c8abe2cd9f03549567,joint_limit_return,True,True,,,,150,1.0,1.0,0,36946453,0.2354755,0.3189217,0.34810442999999996,,0,0,0,0.0,"{""trac_ik_speed"": 150}",9.062239033437078e-09,1.1157049861866452e-05,1.562842956857798e-08,1.2268191093910913e-05,0.008349957353873894,0.011865711474823293,0.19195304261779067,0.2727749764327194
panda,trac_ik_5ms,4574c066e06c0edcd0ced47d2c72f11652bc38487f435c7844644de20af5357a,high_curvature,True,True,,,,150,1.0,1.0,0,38219460,0.238341,0.33186579999999993,0.3658196499999999,,0,0,0,0.0,"{""trac_ik_speed"": 150}",2.641223406319041e-08,4.461323063358636e-06,2.7626955529421958e-08,1.7820485061572307e-06,0.020143002524837722,0.03334939654408975,0.39524063087692285,0.6388773284308381
panda,trac_ik_5ms,490609e08d34ab896f75bad178df12cb0838272a895847d67a6578c1d1ca0a97,smooth,True,True,,,,150,1.0,1.0,0,37243769,0.2349435,0.33445374999999994,0.3709987499999999,,0,0,0,0.0,"{""trac_ik_speed"": 150}",6.922603768584522e-09,1.0589706627080723e-05,2.519247079458215e-08,1.2892782038891113e-05,0.008873696743317339,0.01230373156959097,0.18682846699277728,0.25465221741123545
panda,trac_ik_5ms,4cc5ef5c4c9aa6bf49a51ea1b0c183d22a3ad3076219f3fdaaa33a4c97b7085d,near_singular,True,True,,,,150,1.0,1.0,0,33679315,0.2204375,0.29423710000000003,0.32431574999999974,,0,0,0,0.0,"{""trac_ik_speed"": 150}",2.581765555876795e-07,1.18378019244363e-05,1.5569515833035358e-07,9.15238876970557e-06,0.006159399113361774,0.012668852085325644,0.13737948464942984,0.2912379789730033
panda,trac_ik_5ms,4de9c1b60ea7786ec5c9f2cd585bc318cc916fca235633471174ff7402518a14,smooth,True,True,,,,150,1.0,1.0,0,37819257,0.24105100000000002,0.3472012,0.37681454999999997,,0,0,0,0.0,"{""trac_ik_speed"": 150}",3.697248924942041e-08,2.8599413796818704e-07,6.594845337680311e-08,4.7336311690235974e-07,0.01176017277740049,0.013693606962633442,0.2703487994804711,0.3147955623593895
panda,trac_ik_5ms,514dce4d6858ec3460d0adabe07c14a84559f25c0de5bf6fbbfd94e7838f8255,joint_limit_return,True,True,,,,150,1.0,1.0,0,36082977,0.222243,0.32116279999999997,0.3611008199999998,,0,0,0,0.0,"{""trac_ik_speed"": 150}",1.6694082314189763e-08,1.1046335152967894e-07,2.256616284106882e-08,1.1732633455553944e-07,0.009494006087937379,0.013705682648365691,0.19635466879964414,0.2625609702752048
panda,trac_ik_5ms,56b49ec9a094550fea046a9379e8714df458c147018de0b02dbbedf7a2a15417,smooth,True,True,,,,150,1.0,1.0,0,38093530,0.238768,0.34849775,0.37304236999999996,,0,0,0,0.0,"{""trac_ik_speed"": 150}",3.03049737868265e-08,2.8001913639099367e-07,9.950929046055372e-08,7.497626975345846e-07,0.012087365215849827,0.013334308356501401,0.2754151446953143,0.30653582428738857
panda,trac_ik_5ms,5ab75c01e8edca50f485b25d6fa459e537ef25723ff4a262fea0d7c4a9aefd6b,smooth,True,True,,,,150,1.0,1.0,0,37846330,0.23923850000000002,0.35410004999999983,0.3820790499999999,,0,0,0,0.0,"{""trac_ik_speed"": 150}",2.0130106975416393e-07,4.871208353074194e-07,1.6231363261492082e-07,5.474009831321814e-07,0.011916924420103836,0.014257625789605655,0.25832642048064997,0.32776151240472773
panda,trac_ik_5ms,5f5ae7c5470ed9544d3dc186ec24aa84f42c39a9830f65aba1e0391747cac121,high_curvature,True,True,,,,150,1.0,1.0,0,34880282,0.22577,0.3087712999999999,0.3344314,,0,0,0,0.0,"{""trac_ik_speed"": 150}",5.7489677409768256e-08,1.2101781374132065e-06,1.482965343819419e-07,2.8731366749581924e-06,0.018982439384465977,0.03332020234066613,0.3942038882709502,0.6383180525031825
panda,trac_ik_5ms,6022bca06e4788aea6d009d55187a72a09f6936022859d0bda40fe33a8afb09e,smooth,True,True,,,,150,1.0,1.0,0,36159919,0.2269085,0.3224121,0.3664598899999999,,0,0,0,0.0,"{""trac_ik_speed"": 150}",1.12212568751195e-08,2.587629082568309e-08,1.4482303391864521e-08,5.41963930905703e-08,0.010610319693126646,0.013332304556470831,0.24391539524429073,0.3064897599188697
panda,trac_ik_5ms,69d9b47f6ae99215e87ead9845fe384e3178b92272c8c1037dade1d22ea68de4,joint_limit_return,True,True,,,,150,1.0,1.0,0,38316467,0.2426325,0.3353076499999999,0.36554302,,0,0,0,0.0,"{""trac_ik_speed"": 150}",1.0505366526156523e-08,2.9587740381228145e-08,2.156419069275302e-08,5.621522971480131e-08,0.00994321552624211,0.012957912442746466,0.2285796672699336,0.2978830446608383
panda,trac_ik_5ms,6cdfe650762b413f2b081dd90fc72e47f0bd3a139d1bd7b7ed85d9380bc7c13d,smooth,True,True,,,,150,1.0,1.0,0,33230667,0.21044849999999998,0.29840235,0.3298639599999998,,0,0,0,0.0,"{""trac_ik_speed"": 150}",2.9535702812070957e-09,1.1795120903850706e-05,3.613021263687671e-09,1.102788336022082e-05,0.010563619173272698,0.013161515243504396,0.21769858462997632,0.2521363073468275
panda,trac_ik_5ms,707e67723856c45e39ac74273e9c04ccc7ba5f4fe572603e960462328fa2f05b,joint_limit_return,True,True,,,,150,1.0,1.0,0,35213058,0.217644,0.33022684999999996,0.35388348,,0,0,0,0.0,"{""trac_ik_speed"": 150}",1.327940616967997e-08,1.3044353665009387e-05,1.5998265186567064e-08,1.285308072090473e-05,0.009033162302791498,0.01252577164757862,0.20765890351244823,0.28794877350755455
panda,trac_ik_5ms,8007124479c3c7bc724a1818507bb840030dd31b60be2b3793048463dfa14ffc,smooth,False,False,34,trac_ik_no_solution;,,150,0.22666666666666666,0.22666666666666666,0,607192386,5.142724,5.23640395,5.2502369700000004,,0,0,0,0.0,"{""trac_ik_speed"": 150}",3.6432346208486945e-08,3.93834650556708e-06,7.153030194153084e-08,8.692244428168909e-06,0.013148914644609211,0.029636524174017964,0.25497352812237195,0.6812994062992636
panda,trac_ik_5ms,80e7aa2ca2a47e31ad934f80a765edcd871fde93a2b572ab28157278652bb2f6,near_singular,True,True,,,,150,1.0,1.0,0,35818987,0.23446050000000002,0.30051005,0.31971277,,0,0,0,0.0,"{""trac_ik_speed"": 150}",1.060203619972022e-06,1.2859471763583451e-05,1.5485391362602906e-06,1.2966462799821397e-05,0.0037156209770541487,0.025791881241817194,0.08541657418515285,0.5536780813929103
panda,trac_ik_5ms,847e0a931fea7c921a5cb15fa9fde0181357a567fd5718f74d1142e64e727293,joint_limit_return,True,True,,,,150,1.0,1.0,0,35077198,0.22214899999999999,0.3130028999999999,0.33537670999999997,,0,0,0,0.0,"{""trac_ik_speed"": 150}",2.05667516357128e-09,1.5953075133644387e-08,1.3920606320601887e-08,3.3778578682552416e-08,0.011674773373593905,0.01589125748525043,0.2494441549851007,0.3044302200239546
panda,trac_ik_5ms,96ead6e14eb36d6086223509347fdca58c3b3b34586f803f5fee8e38cafcbb30,high_curvature,True,True,,,,150,1.0,1.0,0,33946033,0.218471,0.30089535,0.3308696899999999,,0,0,0,0.0,"{""trac_ik_speed"": 150}",2.5882790146765723e-08,1.2697688301778822e-05,5.784635993389749e-08,1.3801419137070146e-05,0.013601108942281144,0.027023554533396776,0.28242330413036654,0.5281268998482369
panda,trac_ik_5ms,a5b1761b74cefaee8b9e8d58bc938cbc4d6d190674ad988e14e10767e8f38c28,near_singular,False,False,87,trac_ik_no_solution;,,150,0.58,0.58,0,342044234,0.3027335,5.1274971,5.16586369,,0,0,0,0.0,"{""trac_ik_speed"": 150}",5.448899411956939e-07,1.3538585999513201e-05,6.979331248253607e-07,1.1391501631387895e-05,0.005093770911732243,0.03891266368406332,0.11709818187890214,0.8938226144285056
panda,trac_ik_5ms,a651a7d643e9e9b0489558ec691eea5a5402582e788f00527986770b7f00961a,near_singular,True,True,,,,150,1.0,1.0,0,45614073,0.2704775,0.4742574499999997,0.49606005,,0,0,0,0.0,"{""trac_ik_speed"": 150}",3.575223083842472e-07,1.284237485102853e-05,4.972237188991515e-07,1.2979402369407814e-05,0.006421327022811452,0.011654607676637285,0.14761671316807937,0.26792201555488016
panda,trac_ik_5ms,b4b5e43a9af4b0c4c739f8bf5adcc311880c6c658e97516ab2146ee24f3616c0,smooth,True,True,,,,150,1.0,1.0,0,35369096,0.2249025,0.31179565,0.33299292999999985,,0,0,0,0.0,"{""trac_ik_speed"": 150}",1.0870374067925419e-08,7.034969421249226e-06,2.721646213184836e-08,1.1158638528611603e-05,0.012340364801685988,0.016423474475271593,0.2630122674457226,0.33420511505276423
panda,trac_ik_5ms,b771b273c4b23a3811efc586c0958fb8fd60b35a6db9c65a9d075fefd7851bbc,joint_limit_return,True,True,,,,150,1.0,1.0,0,38252732,0.23867100000000002,0.4068469499999989,0.48001524999999995,,0,0,0,0.0,"{""trac_ik_speed"": 150}",3.948605139707549e-08,1.5067457701510164e-05,6.247835113236199e-08,1.2242712168995724e-05,0.010040328659292275,0.01717466664653433,0.23081215308717876,0.3948199229088352
panda,trac_ik_5ms,b82acfb0f8aeca32d455788ace0eae3c1ac31cfac5269c5a38c8b080b1192218,near_singular,False,False,87,trac_ik_no_solution;,,150,0.58,0.58,0,343181219,0.31163149999999995,5.11969255,5.17371493,,0,0,0,0.0,"{""trac_ik_speed"": 150}",1.2639435083814898e-06,7.696901722026089e-06,5.217553636379636e-06,1.4476624575165912e-05,0.003835621107465381,0.03406600023243511,0.08683303490004654,0.7101784890916408
panda,trac_ik_5ms,c27ce734147fac572ca1ddd088565aeb5f022220251ef6f10a5d3db6670559b0,near_singular,True,True,,,,150,1.0,1.0,0,38471934,0.2304815,0.4136739999999998,0.44937626999999997,,0,0,0,0.0,"{""trac_ik_speed"": 150}",2.55214820948741e-06,1.0394212759012784e-05,2.7347396769984915e-06,1.0742175270383574e-05,0.004221904286863198,0.015819071637607762,0.08087939246864365,0.3565091312863641
panda,trac_ik_5ms,c2ddfda8124fc711e570aa28a6b3ac159bd8a408d37a9dfcbe3f24c1a80f8542,high_curvature,True,True,,,,150,1.0,1.0,0,37343843,0.23604750000000002,0.33624895,0.35576693,,0,0,0,0.0,"{""trac_ik_speed"": 150}",4.5939211115133605e-08,4.271093711147074e-06,8.171558838620487e-08,3.1178386377370846e-06,0.021594051626749322,0.03819297996537685,0.46080885123624826,0.8779995394339506
panda,trac_ik_5ms,c50c3e73ff3e0bec923f545d6ab6d945ef34100b0a7ba38b407d13591a375469,joint_limit_return,True,True,,,,150,1.0,1.0,0,36597387,0.228465,0.3307928499999998,0.36290972999999993,,0,0,0,0.0,"{""trac_ik_speed"": 150}",4.4056319904308885e-09,1.161479239191317e-05,3.4705735932265962e-09,1.1282305480897722e-05,0.009466751627057263,0.011497111383329539,0.21762647418522446,0.2643014111110239
panda,trac_ik_5ms,c51c286db69af8721b92774e452fe66e10df2f97953852e5ec293cb469a7563b,high_curvature,True,True,,,,150,1.0,1.0,0,37058087,0.2324765,0.33244009999999996,0.36571818999999983,,0,0,0,0.0,"{""trac_ik_speed"": 150}",1.3578138249823903e-08,8.125183165714822e-06,1.942093119526262e-08,1.1082460387059713e-05,0.014905244413205287,0.03223673345464473,0.3356774072950174,0.7410743322906834
panda,trac_ik_5ms,d13cc08f12e083b576378a71eba2a5f5856319a74339c4d99b24a4e6647cfc6e,near_singular,False,False,72,public_verifier_rejected;velocity_limit,,150,0.48,0.48,0,416365030,5.097419,5.212735400000001,5.22856798,,0,0,0,0.0,"{""trac_ik_speed"": 150}",1.4586417318086007e-06,6.661368169046095e-06,2.1059799544049154e-06,1.0483840381789353e-05,0.003909673857294349,0.05127647251650813,0.0817038889672536,0.9823079026150984
panda,trac_ik_5ms,da20b2b25ac9a389be9295f63dcfa8c444c94113e0558be150872f4c43627277,near_singular,True,True,,,,150,1.0,1.0,0,35847890,0.2290905,0.31455634999999993,0.33008688999999997,,0,0,0,0.0,"{""trac_ik_speed"": 150}",2.7223460803148223e-06,6.759075531039713e-06,4.377454509048947e-06,1.112740400033489e-05,0.003155214225206704,0.004596178655725591,0.06257026740892019,0.10239197457002228
panda,trac_ik_5ms,db1a5c4a0d98ad7288728c34f5d39dc948e7bd7bad6b2da639465670b982818f,smooth,True,True,,,,150,1.0,1.0,0,38315478,0.2391665,0.34076634999999983,0.37921793,,0,0,0,0.0,"{""trac_ik_speed"": 150}",2.489338091673431e-09,8.481508735241317e-09,3.720718331254024e-09,2.285751512434587e-08,0.012442543768250491,0.015644547976794154,0.24456606509305603,0.3596447810757277
panda,trac_ik_5ms,e9de7aaa53eb993d3857d6e821968329e56139b031824d10b5eaa66f039f36da,joint_limit_return,True,True,,,,150,1.0,1.0,0,38375674,0.2375085,0.3615297999999999,0.41714538999999995,,0,0,0,0.0,"{""trac_ik_speed"": 150}",1.0345370661742076e-08,4.9323040902755033e-08,1.913161447177372e-08,8.257441336241635e-08,0.008753406518194118,0.012167907814796486,0.19407557630976496,0.23310168227579475
panda,trac_ik_5ms,f69a8f1f6eef07cefc66000053424135c5ec7250cc78d7cb2319c6615f8a8060,near_singular,True,True,,,,150,1.0,1.0,0,46489398,0.2796605,0.48887614999999995,0.5088926599999999,,0,0,0,0.0,"{""trac_ik_speed"": 150}",1.6580686614025133e-07,1.0990387967902965e-05,2.2755763123004064e-07,1.1829056397211912e-05,0.00534171816379353,0.035504072812591936,0.12279811870789724,0.680154651582221
panda,trac_ik_5ms,ff235ebe880a8fd2a8a604c2dd4d00beac26fbe8177e4a1e1072cf77a2dd823e,high_curvature,True,True,,,,150,1.0,1.0,0,37535140,0.235008,0.33002909999999996,0.3735792899999999,,0,0,0,0.0,"{""trac_ik_speed"": 150}",3.3182468027578826e-08,4.241691445687767e-07,6.656346198944668e-08,7.077367987626613e-07,0.01608770963599998,0.034282393465267624,0.36172660455511574,0.7881009992015546
ur5e,always_hard,020c30968e6c918a4b7de4d5ad723dec53329766356f8aa45ce2bfd68f5d4379,high_curvature,True,True,,,448,150,1.0,1.0,0,207645566,1.3340415,1.6445262999999999,2.1272915599999997,2.986666666666667,0,0,0,0.0,"{""hard"": 150}",4.41484602096961e-05,0.0006164218223479874,9.923109630807515e-05,0.00870729997235644,0.016505904711815345,0.028901706722396447,0.2626996325089218,0.45998494886616553
ur5e,always_hard,04a26090c9532e5f02a7b814927f6fa324decca689e7e6e29c65d5be969dca28,high_curvature,True,True,,,450,150,1.0,1.0,0,202325760,1.3309745,1.4838591,1.6864234099999995,3.0,0,0,0,0.0,"{""hard"": 150}",6.552122469327977e-05,0.00022696018794023462,8.378441359773692e-05,0.00030061525133429545,0.018990778471110747,0.02997407916848127,0.3022476266840422,0.4770522864291602
ur5e,always_hard,07e5273e10a16e9b28bde63478376e5bf77435b78c7dcb462a89fe8d73c224f2,joint_limit_return,True,True,,,450,150,1.0,1.0,0,210360628,1.3389255000000002,1.6856187999999992,2.0970736199999997,3.0,0,0,0,0.0,"{""hard"": 150}",2.9416176947780665e-05,4.653960971513487e-05,3.9006947073625455e-05,7.529215952788854e-05,0.012194039831679597,0.01332328942798755,0.1940741715471271,0.21204673707082092
ur5e,always_hard,0d13e4fff22fc55589a57bf0990781db56a7f71cc14904f4444d108acaba0a9b,smooth,True,True,,,444,150,1.0,1.0,0,210665223,1.3426215,1.7336412499999998,2.0078451099999994,2.96,0,0,0,0.0,"{""hard"": 150}",0.00017110455459722648,0.0009235616969793655,0.00023752379796394778,0.005998389154729275,0.01005876508619008,0.01634960053799661,0.16009021848673258,0.2602119743200072
ur5e,always_hard,1679ce3b0de67ee4735ec9805fb4cde6982a3efc38b6df69cfb3687c47d26043,high_curvature,True,True,,,452,150,1.0,1.0,0,211256506,1.333294,1.7648336499999993,2.07174985,3.013333333333333,0,0,0,0.0,"{""hard"": 150}",0.00012026758589451928,0.0007429180722623823,0.00019386070656141107,0.0010956628443101071,0.022758217250109736,0.05327425152606019,0.36220827713142056,0.8478860469893428
ur5e,always_hard,2374443daf990f348b3ef3332d254e997bc1ee27d7062c36729794960f2abeb3,near_singular,True,True,,,396,150,1.0,1.0,0,195158350,1.3251404999999998,1.558257749999999,1.8385421699999989,2.64,0,0,0,0.0,"{""hard"": 150}",0.00025790723634008046,0.000998584272447411,0.00043218164183952956,0.005138529920714219,0.004634299643117512,0.00632836537431547,0.07375716959711584,0.10071906310138995
ur5e,always_hard,2bd0747ed88ddce0e70ec3474de8433907fd81c166517efe81cf4b06db6a3457,joint_limit_return,True,True,,,450,150,1.0,1.0,0,202843267,1.3264755,1.5123958499999997,1.80189787,3.0,0,0,0,0.0,"{""hard"": 150}",1.2069284580416894e-05,0.0003078045402331384,3.948937562543903e-05,0.0011166659644948186,0.010022671270527361,0.04102193692881739,0.15951576756895564,0.6528844037425252
ur5e,always_hard,2e9c51ba0b8b6fc07085f7f1142e7b1783b480d4d7f1bba6e8f4f387b6acfe30,near_singular,True,True,,,410,150,1.0,1.0,0,196746869,1.3363770000000001,1.486867,1.7234749499999973,2.7333333333333334,0,0,0,0.0,"{""hard"": 150}",1.7524229596677696e-05,0.0009808117774509494,4.372385088095638e-05,0.007013927411526387,0.004568032939179623,0.0074272906786156945,0.07270250224770361,0.11820900252820454
ur5e,always_hard,327562733eeae3238c22d53e04767d4a4abd119ba0f75d522d9c0aab251e376e,smooth,True,True,,,450,150,1.0,1.0,0,202483585,1.331277,1.4848814,1.659576479999999,3.0,0,0,0,0.0,"{""hard"": 150}",6.499352627680955e-05,0.00019604603976958418,3.984184689561131e-05,0.0005175669177572978,0.009909200214168273,0.03258511526688773,0.15770981961721486,0.5186082165944367
ur5e,always_hard,349ae21bbd83224609e5b4a240fb1a0247bed634b05229747c25642a888cbcfe,joint_limit_return,True,True,,,450,150,1.0,1.0,0,207820562,1.3401795,1.5248508999999995,2.069433689999999,3.0,0,0,0,0.0,"{""hard"": 150}",5.0979781527291465e-05,0.00010293131688425567,9.060967382061958e-05,0.00022014319401685313,0.010041320720299729,0.014334815977719684,0.15981258278067728,0.22814568211667682
ur5e,always_hard,3be891269be8b0afa336018e88b51632985e664b71d4ae531ab6a57f2e65046d,joint_limit_return,True,True,,,450,150,1.0,1.0,0,204168481,1.336733,1.5060566499999999,1.6806473899999994,3.0,0,0,0,0.0,"{""hard"": 150}",1.9549223786324817e-05,0.0006777873245268507,3.094550421323209e-05,0.0005592830909608269,0.009552373741239018,0.017859098171476795,0.15203074991794113,0.28423637531539614
ur5e,always_hard,3dc2b5d40d3a59df4883db0a12581e65f3ec720e949bfb650b9ef636913cdb4e,high_curvature,True,True,,,450,150,1.0,1.0,0,204633950,1.329404,1.5030340999999998,1.7811632699999993,3.0,0,0,0,0.0,"{""hard"": 150}",4.641016268517063e-05,0.0008987699239218897,0.0001620944230039068,0.0030345771526133296,0.020409376890561992,0.042418257581789964,0.3248253217558438,0.675107537148714
ur5e,always_hard,44e42fa7c8bca728cc1ae1f1ce82ba0698665b64e32c0b21883bbf6e3532e587,near_singular,True,True,,,438,150,1.0,1.0,0,203194209,1.3400569999999998,1.5219184999999997,1.7514586699999994,2.92,0,0,0,0.0,"{""hard"": 150}",1.6908709371124244e-05,0.0009644711359815308,2.6008870537469455e-05,0.0031846016649750117,0.005336128113977323,0.010781099074605338,0.08492711663111235,0.1715865209686898
ur5e,always_hard,4c16ef040dc27b5bc8cedea6c51f42c261ef11b2859c70d2d081ea5b945efb36,smooth,True,True,,,450,150,1.0,1.0,0,201234372,1.329523,1.46872005,1.6202648799999995,3.0,0,0,0,0.0,"{""hard"": 150}",4.132996862680071e-05,6.66178560562877e-05,8.008874369025838e-05,0.00011918900342746026,0.009648704949007492,0.011470636747878182,0.15356390870697761,0.18256085388363555
