panel_column,method,frame,repeat,accepted,selected_joint,state_q,position_error,orientation_error,velocity_margin_rad,candidate_id,failure_kind,raw_return_velocity_margin_rad
original,full_cghik,22,0,True,5,"[-1.6121396729954065, -0.6572305403380826, -1.6093481684539603, -0.14676486548390877, -0.18858925070864924, 2.873264389084298, 2.299796433878494]",5.157543411797454e-06,4.7681860858125026e-06,0.04044811779079663,,,
original,full_cghik,23,0,True,5,"[-1.6143532940756415, -0.6597534441566744, -1.608851512524667, -0.15004624810183465, -0.18831157288651026, 2.874500659593357, 2.2970453521047522]",5.611171160105608e-06,5.187785592404894e-06,0.04031861738207412,,,
original,full_cghik,24,0,True,5,"[-1.6166554794526906, -0.6623857484467764, -1.6083467413946164, -0.15345579280171176, -0.18803382134222243, 2.8757848898845446, 2.294210396946564]",6.081613349269067e-06,5.62311858051545e-06,0.040190455300122885,,,
original,full_cghik,25,0,True,5,"[-1.6190455409193019, -0.6651275103967416, -1.607835568014329, -0.15699211255343262, -0.1877572461558927, 2.8771165751844765, 2.2912955040181555]",6.568439411481577e-06,6.073843323721451e-06,0.04006368024827914,,,
original,full_cghik,26,0,True,5,"[-1.6215227647520674, -0.6679787499354786, -1.6073197891964466, -0.16065377249262267, -0.1874831034898177, 2.8784952033618465, 2.288304722980693]",7.071190127202786e-06,6.5395998154108126e-06,0.03993834006080996,,,
original,full_cghik,27,0,True,5,"[-1.6240864118822287, -0.6709394452709411, -1.6068012862287295, -0.1644392907940549, -0.18721265023169711, 2.8799202559348305, 2.285242211248829]",7.589376824068451e-06,7.020009419042005e-06,0.03981448169856777,,,
original,full_cghik,28,0,True,5,"[-1.626735718050443, -0.674009528326381, -1.6062820253105987, -0.16834713954603397, -0.18694713846474922, 2.8813912090191924, 2.282112227351802]",8.12248065639029e-06,7.514674547594052e-06,0.03969215124802092,,,
original,full_cghik,29,0,True,5,"[-1.6294698939435934, -0.677188880086259, -1.6057640577954733, -0.17237574562266667, -0.18668780977302132, 2.8829075342097945, 2.2789191239469675]",8.66995198436514e-06,8.023178363308543e-06,0.03957139392336731,,,
original,full_cghik,30,0,True,5,"[-1.632288125311374, -0.680477325864552, -1.6052495202219794, -0.17652349155072136, -0.1864358893906649, 2.884468699388562, 2.2756673404847625]",9.231209857554283e-06,8.545084511410657e-06,0.0394522540719453,,,
original,full_cghik,31,0,True,5,"[-1.6351895730601478, -0.6838746305090583, -1.6047406341181027, -0.1807887163676756, -0.18619258020419285, 2.8860741694523933, 2.272361395525279]",9.805641629009779e-06,9.07993687939391e-06,0.03933477518304576,,,
original,full_cghik,32,0,True,5,"[-1.638173373321496, -0.6873804935560618, -1.604239705563622, -0.18516971646769603, -0.18595905661674378, 2.887723406955116, 2.2690058787079006]",1.0392602702926686e-05,9.627259393235972e-06,0.03921899989997957,,,
original,full_cghik,33,0,True,5,"[-1.6412386374923817, -0.690994544350476, -1.603749124497777, -0.18966474643200484, -0.18573645828319185, 2.889415872658043, 2.2656054423765]",1.0991416437152552e-05,1.0186555843153896e-05,0.03910497003569119,,,
original,full_cghik,34,0,True,5,"[-1.6443844522436049, -0.6947163371472566, -1.6032713637609628, -0.1942720198401078, -0.1855258837243225, 2.891151025984336, 2.262164792863763]",1.1601374207058789e-05,1.0757309739001168e-05,0.03899272659189704,,,
original,full_cghik,35,0,True,5,"[-1.6476098794927014, -0.6985453462104145, -1.602808977861545, -0.19898971005808758, -0.18532838382737166, 2.8929283253729428, 2.258688681439126]",1.2221735645216068e-05,1.1338984200930654e-05,0.03888230978202023,,,
original,full_cghik,36,0,True,5,"[-1.650913956336937, -0.7024809609264527, -1.6023646014614787, -0.20381595099995622, -0.1851449552387265, 2.8947472285284923, 2.2551818949254607]",1.2851729065241292e-05,1.193102187598252e-05,0.03877375905813135,,,
original,full_cghik,37,0,True,5,"[-1.6542956949414496, -0.7065224809493136, -1.6019409475774913, -0.20874883785775195, -0.18497653365253533, 2.8966071925641517, 2.251649245990161]",1.3490552077984771e-05,1.2532844872150193e-05,0.03866711314220428,,,
original,full_cghik,38,0,True,5,"[-1.6577540823767245, -0.7106691113940921, -1.6015408054981708, -0.2137864277954322, -0.18482398699623248, 2.8985076740349545, 2.2480955631163573]",1.4137372408253583e-05,1.3143854714675764e-05,0.03856241006231975,,,
original,full_cghik,39,0,True,5,"[-1.6612880803988674, -0.7149199580966646, -1.6011670384213414, -0.21892674060116724, -0.18468810851030054, 2.9004481288597117, 2.2445256802597133]",1.4791328913006843e-05,1.3763432315645093e-05,0.03845968719426496,,,
original,full_cghik,40,0,True,5,"[-1.6648966251648138, -0.7192740229560655, -1.600822580820958, -0.22416775929145108, -0.184569609715011, 2.9024280121299326, 2.2409444261954583]",1.545153280594425e-05,1.4390937942128477e-05,0.038358981309716156,,,
original,full_cghik,41,0,True,5,"[-1.6685786268734397, -0.7237301993758192, -1.600510435558163, -0.22950743065939513, -0.1844691132509006, 2.9044467778045604, 2.23735661355878]",1.6117069088898832e-05,1.5025711183427825e-05,0.038260328632055945,,,
original,full_cghik,42,0,True,5,"[-1.672332969321883, -0.7282872678194308, -1.6002336707575946, -0.23494366575789505, -0.18438714557232813, 2.9065038782894552, 2.2337670275795047]",1.6786998183479247e-05,1.5667070900368273e-05,0.038163764901500086,,,
original,full_cghik,43,0,True,5,"[-1.6761585093640754, -0.7329438914938585, -1.599995416477567, -0.24047434030584658, -0.18432412946420493, 2.908598763900339, 2.2301804145086073]",1.7460357765011032e-05,1.6314315156099002e-05,0.03806932545204847,,,
original,full_cghik,44,0,True,5,"[-1.6800540762562037, -0.7376986121728525, -1.5997988612114524, -0.24609729500297123, -0.18428037634029215, 2.910730882207645, 2.2266014697295566]",1.8136164779997424e-05,1.6966721108062023e-05,0.03797704530287535,,,
original,full_cghik,45,0,True,5,"[-1.6840184708700052, -0.7425498461695316, -1.5996472482682205, -0.25181033573424527, -0.18425607826712892, 2.912899677260627, 2.2230348255413115]",1.8813417649447582e-05,1.7623544844881055e-05,0.037886959268725956,,,
original,full_cghik,46,0,True,5,"[-1.6880504647506707, -0.7474958804642989, -1.5995438720925599, -0.25761123363980276, -0.18425129963953527, 2.9151045886867566, 2.2194850385915976]",1.949109863101804e-05,1.8284021178282106e-05,0.03779910209444251,,,
original,full_cghik,47,0,True,5,"[-1.692148798990003, -0.7525348689900331, -1.5994920746003551, -0.26349772501839, -0.18426596841117146, 2.9173450506599763, 2.2159565769282827]",2.0168176333034045e-05,1.8947363334501666e-05,0.037713508621412734,,,
original,full_cghik,48,0,True,5,"[-1.6963121828778853, -0.7576648290711975, -1.5994952416239436, -0.2694675110226175, -0.1842998667552788, 2.9196204907280454, 2.2124538066226194]",2.0843608353627467e-05,1.9612762565106615e-05,0.037630213995772516,,,
original,full_cghik,49,0,True,5,"[-1.7005392922843405, -0.7628836380068512, -1.5995567995849322, -0.2755182570901177, -0.18435262099511462, 2.921930328484068, 2.2089809778997176]",2.1516344015808433e-05,2.0279387624533745e-05,0.03754925393249983,,,
original,full_cghik,50,0,True,5,"[-1.7048287677100256, -0.7681890297791485, -1.5996802125416034, -0.2816475920355907, -0.18442369059831695, 2.9242739740600276, 2.205542210687589]",2.2185327173958842e-05,2.094638409468187e-05,0.03747066505452698,,,
original,full_cghik,51,0,True,5,"[-1.7091792119234386, -0.7735785918582683, -1.5998689797951833, -0.2878531067025311, -0.18451235597154536, 2.926650826409884, 2.2021414794647374]",2.2849499038456694e-05,2.161287350553431e-05,0.037394485333059585,,,
original,full_cghik,52,0,True,5,"[-1.7135891870750766, -0.7790497620613371, -1.6001266342874578, -0.29413235203583005, -0.18461770471743327, 2.929060271334698, 2.1987825972448274]",2.3507800972793283e-05,2.2277952191945063e-05,0.03732075466670107,,,
original,full_cghik,53,0,True,5,"[-1.7180572111402377, -0.7845998254057941, -1.6004567420850029, -0.30048283638431605, -0.18473861591925617, 2.9315016791809314, 2.195469198482241]",2.415917717907478e-05,2.2940689778174253e-05,0.03724951565151399,,,
original,full_cghik,54,0,True,5,"[-1.7225817534866872, -0.7902259108758806, -1.6008629033285484, -0.30690202176706965, -0.18487374189245226, 2.933974402111921, 2.192204720609159]",2.4802577170332866e-05,2.3600127163324136e-05,0.0371808146172464,,,
original,full_cghik,55,0,True,5,"[-1.7271612292838987, -0.7959249879929181, -1.6013487551375094, -0.31338731872894954, -0.18502148667534146, 2.9364777708071466, 2.1889923838163177]",2.5436957869093422e-05,2.425527376895214e-05,0.03711470303812012,,,
original,full_cghik,56,0,True,5,"[-1.7317939923542625, -0.8016938630439068, -1.60191797711122, -0.31993607925152795, -0.1851799803092243, 2.9390110903766056, 2.1858351685554602]",2.606128510331983e-05,2.49051037229848e-05,0.03705123947742159,,,
original,full_cghik,57,0,True,5,"[-1.7364783258952485, -0.8075291747760143, -1.6025743002767685, -0.32654558694978514, -0.1853470476590462, 2.9415736351772437, 2.18273579005701]",2.6674534131524904e-05,2.5548550441471883e-05,0.03699049230174281,,,
original,full_cghik,58,0,True,5,"[-1.74121243024336, -0.8134273893034232, -1.603321520624186, -0.3332130434281096, -0.1855201701199542, 2.944164642065385, 2.1796966688993176]",2.7275688629011757e-05,2.6184498772022824e-05,0.03693254352167555,,,
original,full_cghik,59,0,True,5,"[-1.745994406457279, -0.8193847938932131, -1.6041635187811019, -0.33993554912250873, -0.1856964379985333, 2.9467833013833125, 2.1767198963028314]",2.7863737215338073e-05,2.6811773359814117e-05,0.03687749430560086,,,
original,full_cghik,60,0,True,5,"[-1.750822233885899, -0.8253974891932147, -1.6051042879696078, -0.34671007610176585, -0.18587249058773586, 2.9494287446074496, 2.1738071923027222]",2.843766600727934e-05,2.7429121030730286e-05,0.03682547302074288,,,
original,full_cghik,61,0,True,5,"[-1.7556937389174636, -0.8314613793311192, -1.6061479732490824, -0.353533428939397, -0.18604443988124808, 2.9521000269916833, 2.1709598541980495]",2.8996444665008473e-05,2.8035183568533636e-05,0.036776647162368864,,,
original,full_cghik,62,0,True,5,"[-1.7606065505354087, -0.837572159146253, -1.6072989263239759, -0.3604021875519823, -0.1862077723677428, 2.9547961025668434, 2.168178691560141]",2.9539001586454397e-05,2.8628454721645318e-05,0.03673124138741471,,,
original,full_cghik,63,0,True,5,"[-1.7655580357012242, -0.8437252976156784, -1.6085617821152187, -0.3673126222036887, -0.18635722122936157, 2.957515787227085, 2.1654639424088327]",3.0064180658007046e-05,2.920721072337449e-05,0.03668956534829357,,,
original,full_cghik,64,0,True,5,"[-1.7705446105966867, -0.849916076765696, -1.6099416955332182, -0.37425975184455673, -0.1864867838377085, 2.960257325387635, 2.16281508460735]",3.0579756975935974e-05,2.9767951071860886e-05,0.03665287035913198,,,
original,full_cghik,65,0,True,5,"[-1.7755342575033932, -0.8561424904034062, -1.6114501603375426, -0.3811994038232167, -0.1865982923987335, 2.9630007904325955, 2.1602271624681353]",3.1489733257374405e-05,3.023633100552963e-05,0.03666034802134002,,,
original,full_cghik,66,0,True,5,"[-1.7803586493527936, -0.8624179743254655, -1.6131249428684193, -0.3878971741936212, -0.18673800895811385, 2.965638125600506, 2.157677550052931]",3.504284023607558e-05,3.039579692261278e-05,0.03690222962959552,,,
original,full_cghik,67,0,True,5,"[-1.7847017573092052, -0.8687767149593378, -1.6150240107304255, -0.3939060653157884, -0.18700830895649712, 2.9679630944178905, 2.1551278357055175]",4.5772582127401724e-05,3.139198207524138e-05,0.03724125936612768,,,
original,full_cghik,68,0,True,5,"[-1.788416091041199, -0.8752396903059827, -1.6171598613065854, -0.3990040754235397, -0.18746730354630411, 2.9698740955517855, 2.1525653243112495]",6.533893083230099e-05,3.658338639778825e-05,0.03713702465335514,,,
original,full_cghik,69,0,True,5,"[-1.7916050962368164, -0.8817992273743135, -1.6194951567103266, -0.40331984819139965, -0.18809081053578106, 2.9714317463943924, 2.1500080004878264]",9.00099521892951e-05,4.583423054578233e-05,0.03704046293166921,,,
original,full_cghik,70,0,True,5,"[-1.7943962093617534, -0.8884420888733906, -1.6219927340309934, -0.4070214795308654, -0.18884306816788216, 2.9727145268880473, 2.147474621464993]",0.00011575674786540869,5.655416840146213e-05,0.03695713850092289,,,
original,full_cghik,71,0,True,5,"[-1.796883631517857, -0.8951572186704706, -1.6246251676591392, -0.41023408668259864, -0.18969678526541398, 2.9737808301512065, 2.1449786778365025]",0.00013984206345023142,6.697267329510293e-05,0.03688487020292,,,
original,full_cghik,72,0,True,5,"[-1.799134157685968, -0.9019358403340354, -1.6273722215228743, -0.41304639574816737, -0.19063228760182935, 2.974672104589056, 2.1425296779484584]",0.00016043462102948876,7.610490189749876e-05,0.0368213783364352,,,
original,full_cghik,73,0,True,5,"[-1.8011957876296607, -0.9087708027056949, -1.6302184484983924, -0.415522114055208, -0.1916353057734291, 2.9754181475165815, 2.1401344948509475]",0.00017625740151047269,8.336647634567338e-05,0.03676503762834052,,,
original,full_cghik,74,0,True,5,"[-1.803103681961356, -0.915656076743986, -1.6331516157050803, -0.417707886381675, -0.1926953577696076, 2.9760408025463114, 2.1377982423962143]",0.00018638813984798658,8.838280945768423e-05,0.03671472596170891,,,
original,full_cghik,75,0,True,5,"[-1.8048839862599997, -0.9225864276844411, -1.6361616974907482, -0.4196384057220454, -0.19380468646047735, 2.9765563337457897, 2.135524815278182]",0.00019014495449339516,9.09034570158492e-05,0.03666964905954487,,,
original,full_cghik,76,0,True,5,"[-1.8065562884137354, -0.9295572082042123, -1.639240216590906, -0.42133968539187727, -0.1949575697103596, 2.9769769456417223, 2.13331722342976]",0.00018701777987722025,9.076205464213626e-05,0.03662921948022882,,,
original,full_cghik,77,0,True,5,"[-1.8081352177866905, -0.9365642306870419, -1.642379797948913, -0.4228311719697877, -0.19614987122702773, 2.977311765019715, 2.1311778011420692]",0.0001766259704583632,8.785876664670781e-05,0.036592977517170416,,,
original,full_cghik,78,0,True,5,"[-1.8096314917277139, -0.9436036927425789, -1.6455738545985312, -0.42412710802237713, -0.19737875047096984, 2.977567474567035, 2.1291083371711164]",0.0001586924531273245,8.215880119439594e-05,0.03656053794446293,,,
original,full_cghik,79,0,True,5,"[-1.811052588876988, -0.9506721412626677, -1.6488163567784933, -0.4252373835648379, -0.19864248327032913, 2.9777487094029285, 2.127110152010987]",0.0001330314280375446,7.371241250906272e-05,0.03653155147991119,,,
original,full_cghik,80,0,True,5,"[-1.8124031519447978, -0.9577664676734365, -1.6521016534494917, -0.4261680105830237, -0.19994036600908488, 2.977858278953266, 2.125184136569321]",9.955893793787644e-05,6.27252509868515e-05,0.03650567358923121,,,
original,full_cghik,81,0,True,5,"[-1.813685172969146, -0.9648839324535239, -1.6554243254589296, -0.426921286007258, -0.20127269068997705, 2.9778972446422274, 2.123330758742559]",5.842219089730422e-05,4.979339606351598e-05,0.036482535219912654,,,
original,full_cghik,82,0,True,5,"[-1.814897977082222, -0.9720222218886367, -1.6587790548875547, -0.42749565541780754, -0.20264078968010094, 2.9778648592662895, 2.1215500383961703]",1.3768925116851959e-05,3.680402032800851e-05,0.036461710564887145,,,
original,full_cghik,83,0,True,5,"[-1.8160379860151288, -0.9791795457984681, -1.6621604971052724, -0.4278852373389344, -0.2040471606460535, 2.9777583496688154, 2.1198414851661087]",5.1079665006415606e-05,3.0041545449656222e-05,0.03644267609016863,,,
original,full_cghik,84,0,True,5,"[-1.8170981993429294, -0.9863547934288128, -1.6655631411370764, -0.428078900050287, -0.20549569755888625, 2.9775724929590788, 2.118203985298215]",0.00011566806349944904,3.8946953026661226e-05,0.03642475236965528,,,
original,full_cghik,85,0,True,5,"[-1.8180672641004958, -0.9935477790310305, -1.6689811393969645, -0.4280586743617188, -0.20699207816118784, 2.977298886451034, 2.116635610215148]",0.0001883744054007515,6.0285546411254726e-05,0.036407014397782295,,,
original,full_cghik,86,0,True,5,"[-1.8189278816209846, -1.0007596353419095, -1.6724080773498216, -0.4277970876724417, -0.2085444025962747, 2.9769247200801257, 2.1151332941888863]",0.00026850809393318294,8.787848262193901e-05,0.03638814368912105,,,
original,full_cghik,87,0,True,5,"[-1.8196540569024515, -1.0079934668477923, -1.6758366314352875, -0.42725260704700796, -0.2101642655556607, 2.976430676614301, 2.1136922766974986]",0.00035555865163925185,0.00011941901504654869,0.03636616849411714,,,
original,full_cghik,88,0,True,5,"[-1.820206164373133, -1.015255491315152, -1.6792580153756553, -0.426361510902701, -0.21186863257396257, 2.9757871844133765, 2.1123050898922684]",0.00044884560299911843,0.00015396741112521232,0.036337975532640426,,,
original,full_cghik,89,0,True,5,"[-1.8205215311085043, -1.0225571749954432, -1.6826610029531053, -0.4250224303605047, -0.213683333616514, 2.974947288380215, 2.110959590882456]",0.0005473306358479344,0.0001908593746113085,0.03629831631970873,,,
original,full_cghik,90,0,True,5,"[-1.8204948288288252, -1.0299196010761806, -1.6860300276163067, -0.423064236897782, -0.21565014705910845, 2.9738318369425083, 2.1096347724978037]",0.0006492758846700794,0.00022927744881642075,0.03623757391926255,,,
original,full_cghik,91,0,True,5,"[-1.819932020451259, -1.0373835542934695, -1.6893410143888214, -0.4201707568330645, -0.21784294384561192, 2.972294746843111, 2.10829066784094]",0.0007514132224520687,0.0002677791039044769,0.03613604678271112,,,
original,full_cghik,92,0,True,5,"[-1.8184219976774092, -1.0450371111769183, -1.6925506239681658, -0.41567125639967684, -0.22041108269105536, 2.9700263216119467, 2.106839357990199]",0.0008464644310202089,0.00030309490134682043,0.03594644311655118,,,
original,full_cghik,93,0,True,5,"[-1.8148734566788107, -1.0531130057643465, -1.6955610454850851, -0.40778558250048147, -0.2237286527548232, 2.9662048744978917, 2.1050364205601615]",0.0009132278033617785,0.00032554493145910634,0.03552410541257181,,,
original,full_cghik,94,0,True,5,"[-1.8049882220341575, -1.0625032399948597, -1.698054492380183, -0.389510823956436, -0.22914692646398646, 2.9575982126712748, 2.101854683147633]",0.0008514894950049654,0.0002972441013954524,0.025325241455954522,,,
original,full_cghik,95,0,True,5,"[-1.8054307204487714, -1.06946523235442, -1.701845632538265, -0.38784042510674116, -0.22929581197300172, 2.956684536045871, 2.099999025902528]",0.0009829120866916383,0.0003749662225927549,0.0366380076404397,,,
original,full_cghik,96,0,False,5,"[-1.8054307204487714, -1.06946523235442, -1.701845632538265, -0.38784042510674116, -0.22929581197300172, 2.956684536045871, 2.099999025902528]",0.006439479310985134,0.008539272352119334,,,,
original,full_cghik,97,0,False,5,"[-1.8054307204487714, -1.06946523235442, -1.701845632538265, -0.38784042510674116, -0.22929581197300172, 2.956684536045871, 2.099999025902528]",0.012718395515493607,0.016948060490255937,,,,
original,full_cghik,98,0,False,5,"[-1.8054307204487714, -1.06946523235442, -1.701845632538265, -0.38784042510674116, -0.22929581197300172, 2.956684536045871, 2.099999025902528]",0.018975805957548185,0.025296871231621346,,,,
original,full_cghik,99,0,False,5,"[-1.8054307204487714, -1.06946523235442, -1.701845632538265, -0.38784042510674116, -0.22929581197300172, 2.956684536045871, 2.099999025902528]",0.02518928152731858,0.03357913326550241,,,,
original,full_cghik,100,0,False,5,"[-1.8054307204487714, -1.06946523235442, -1.701845632538265, -0.38784042510674116, -0.22929581197300172, 2.956684536045871, 2.099999025902528]",0.03135123746466197,0.04178985336827651,,,,
original,full_cghik,101,0,False,5,"[-1.8054307204487714, -1.06946523235442, -1.701845632538265, -0.38784042510674116, -0.22929581197300172, 2.956684536045871, 2.099999025902528]",0.037456618311226215,0.049924303383054834,,,,
original,full_cghik,102,0,False,5,"[-1.8054307204487714, -1.06946523235442, -1.701845632538265, -0.38784042510674116, -0.22929581197300172, 2.956684536045871, 2.099999025902528]",0.043501117455084753,0.05797783507342218,,,,
original,full_cghik,103,0,False,5,"[-1.8054307204487714, -1.06946523235442, -1.701845632538265, -0.38784042510674116, -0.22929581197300172, 2.956684536045871, 2.099999025902528]",0.04948073296813699,0.06594583703914936,,,,
original,full_cghik,104,0,False,5,"[-1.8054307204487714, -1.06946523235442, -1.701845632538265, -0.38784042510674116, -0.22929581197300172, 2.956684536045871, 2.099999025902528]",0.05539162166541903,0.07382372332779362,,,,
original,full_cghik,105,0,False,5,"[-1.8054307204487714, -1.06946523235442, -1.701845632538265, -0.38784042510674116, -0.22929581197300172, 2.956684536045871, 2.099999025902528]",0.0612300427440959,0.0816069315898813,,,,
original,full_cghik,106,0,False,5,"[-1.8054307204487714, -1.06946523235442, -1.701845632538265, -0.38784042510674116, -0.22929581197300172, 2.956684536045871, 2.099999025902528]",0.06699233395925325,0.08929092471726488,,,,
original,full_cghik,107,0,False,5,"[-1.8054307204487714, -1.06946523235442, -1.701845632538265, -0.38784042510674116, -0.22929581197300172, 2.956684536045871, 2.099999025902528]",0.07267490129236485,0.09687119393529191,,,,
original,full_cghik,108,0,False,5,"[-1.8054307204487714, -1.06946523235442, -1.701845632538265, -0.38784042510674116, -0.22929581197300172, 2.956684536045871, 2.099999025902528]",0.07827421477861647,0.1043432625615529,,,,
original,full_cghik,109,0,False,5,"[-1.8054307204487714, -1.06946523235442, -1.701845632538265, -0.38784042510674116, -0.22929581197300172, 2.956684536045871, 2.099999025902528]",0.08378680734616507,0.11170269008822191,,,,
original,full_cghik,110,0,False,5,"[-1.8054307204487714, -1.06946523235442, -1.701845632538265, -0.38784042510674116, -0.22929581197300172, 2.956684536045871, 2.099999025902528]",0.08920927519673032,0.11894507642300836,,,,
original,full_cghik,111,0,False,5,"[-1.8054307204487714, -1.06946523235442, -1.701845632538265, -0.38784042510674116, -0.22929581197300172, 2.956684536045871, 2.099999025902528]",0.09453827899107534,0.12606606620185512,,,,
original,full_cghik,112,0,False,5,"[-1.8054307204487714, -1.06946523235442, -1.701845632538265, -0.38784042510674116, -0.22929581197300172, 2.956684536045871, 2.099999025902528]",0.09977054544889578,0.13306135312349307,,,,
original,full_cghik,113,0,False,5,"[-1.8054307204487714, -1.06946523235442, -1.701845632538265, -0.38784042510674116, -0.22929581197300172, 2.956684536045871, 2.099999025902528]",0.10490286914600795,0.139926684274643,,,,
original,full_cghik,114,0,False,5,"[-1.8054307204487714, -1.06946523235442, -1.701845632538265, -0.38784042510674116, -0.22929581197300172, 2.956684536045871, 2.099999025902528]",0.10993211438329616,0.14665786442468257,,,,
original,full_cghik,115,0,False,5,"[-1.8054307204487714, -1.06946523235442, -1.701845632538265, -0.38784042510674116, -0.22929581197300172, 2.956684536045871, 2.099999025902528]",0.11485521705253603,0.15325076027430518,,,,
