robot,uid,site_id,family,method,fixed_updates,repeat,known_zero,zero_found,objective,tau,accepted,changed_exact,max_change_rad,numerical_ns,saved_backup_ns,reconstructed_outer_ns,fixed_actual_updates,joint_actual_updates,zero_found_stage,numerical_phase_times_ns
panda,9a94337fb5b3319c8ba9dcce20e827630b16d9a348f1f3aa8709c5d0df3406af,trajectory_19,near_singular,tar_old,0,2,True,False,1.2679441943309623e-19,0.0,True,True,1.9259316363928747e-11,5192314,188909,5381223,0,2,,
panda,5560810f9d87891ba612f00a19811ec608860538b5dbf8f478a2cc168f4d1547,trajectory_20,joint_limit_return,tar_old,0,1,True,False,3.5565837884350117e-19,0.0,True,True,2.6939506181378192e-11,5375289,181342,5556631,0,2,,
panda,5560810f9d87891ba612f00a19811ec608860538b5dbf8f478a2cc168f4d1547,trajectory_20,joint_limit_return,tar_corrected,4,0,True,True,0.0,0.0,True,False,0.0,3411648,181342,3592990,0,0,initialization,"{""initialization_ns"":221617,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":3023389}"
panda,5560810f9d87891ba612f00a19811ec608860538b5dbf8f478a2cc168f4d1547,trajectory_20,joint_limit_return,tar_old,0,2,True,False,3.5565837884350117e-19,0.0,True,True,2.6939506181378192e-11,5172327,181342,5353669,0,2,,
panda,5560810f9d87891ba612f00a19811ec608860538b5dbf8f478a2cc168f4d1547,trajectory_20,joint_limit_return,tar_corrected,2,1,True,True,0.0,0.0,True,False,0.0,3383960,181342,3565302,0,0,initialization,"{""initialization_ns"":208276,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":3011044}"
panda,5560810f9d87891ba612f00a19811ec608860538b5dbf8f478a2cc168f4d1547,trajectory_20,joint_limit_return,tar_corrected,6,0,True,True,0.0,0.0,True,False,0.0,3312879,181342,3494221,0,0,initialization,"{""initialization_ns"":202090,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":2948692}"
panda,5560810f9d87891ba612f00a19811ec608860538b5dbf8f478a2cc168f4d1547,trajectory_20,joint_limit_return,tar_corrected,4,1,True,True,0.0,0.0,True,False,0.0,3289281,181342,3470623,0,0,initialization,"{""initialization_ns"":188080,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":2944996}"
panda,5560810f9d87891ba612f00a19811ec608860538b5dbf8f478a2cc168f4d1547,trajectory_20,joint_limit_return,tar_old,0,0,True,False,3.5565837884350117e-19,0.0,True,True,2.6939506181378192e-11,5117769,181342,5299111,0,2,,
panda,5560810f9d87891ba612f00a19811ec608860538b5dbf8f478a2cc168f4d1547,trajectory_20,joint_limit_return,tar_corrected,6,1,True,True,0.0,0.0,True,False,0.0,3284669,181342,3466011,0,0,initialization,"{""initialization_ns"":189492,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":2931545}"
panda,5560810f9d87891ba612f00a19811ec608860538b5dbf8f478a2cc168f4d1547,trajectory_20,joint_limit_return,tar_corrected,4,2,True,True,0.0,0.0,True,False,0.0,3277333,181342,3458675,0,0,initialization,"{""initialization_ns"":189910,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":2930167}"
panda,5560810f9d87891ba612f00a19811ec608860538b5dbf8f478a2cc168f4d1547,trajectory_20,joint_limit_return,tar_corrected,2,0,True,True,0.0,0.0,True,False,0.0,3293771,181342,3475113,0,0,initialization,"{""initialization_ns"":189469,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":2946274}"
panda,5560810f9d87891ba612f00a19811ec608860538b5dbf8f478a2cc168f4d1547,trajectory_20,joint_limit_return,tar_corrected,2,2,True,True,0.0,0.0,True,False,0.0,3272248,181342,3453590,0,0,initialization,"{""initialization_ns"":190194,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":2923919}"
panda,5560810f9d87891ba612f00a19811ec608860538b5dbf8f478a2cc168f4d1547,trajectory_20,joint_limit_return,tar_corrected,6,2,True,True,0.0,0.0,True,False,0.0,3281568,181342,3462910,0,0,initialization,"{""initialization_ns"":182648,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":2939832}"
panda,4afc296390cd2da8318a4ba9544aebe6e73de828b20fea6cbaeedda3bf7a189f,trajectory_21,joint_limit_return,tar_corrected,6,2,True,True,0.0,0.0,True,False,0.0,3443912,199878,3643790,0,0,initialization,"{""initialization_ns"":231536,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":2975341}"
panda,4afc296390cd2da8318a4ba9544aebe6e73de828b20fea6cbaeedda3bf7a189f,trajectory_21,joint_limit_return,tar_corrected,6,0,True,True,0.0,0.0,True,False,0.0,3752598,199878,3952476,0,0,initialization,"{""initialization_ns"":186963,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":3379305}"
panda,4afc296390cd2da8318a4ba9544aebe6e73de828b20fea6cbaeedda3bf7a189f,trajectory_21,joint_limit_return,tar_corrected,4,0,True,True,0.0,0.0,True,False,0.0,9380332,199878,9580210,0,0,initialization,"{""initialization_ns"":481575,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":8493810}"
panda,4afc296390cd2da8318a4ba9544aebe6e73de828b20fea6cbaeedda3bf7a189f,trajectory_21,joint_limit_return,tar_old,0,2,True,False,4.3520280211897314e-20,0.0,True,True,1.3211876037644288e-11,7624988,199878,7824866,0,2,,
panda,4afc296390cd2da8318a4ba9544aebe6e73de828b20fea6cbaeedda3bf7a189f,trajectory_21,joint_limit_return,tar_old,0,0,True,False,4.3520280211897314e-20,0.0,True,True,1.3211876037644288e-11,5220036,199878,5419914,0,2,,
panda,4afc296390cd2da8318a4ba9544aebe6e73de828b20fea6cbaeedda3bf7a189f,trajectory_21,joint_limit_return,tar_corrected,6,1,True,True,0.0,0.0,True,False,0.0,3338641,199878,3538519,0,0,initialization,"{""initialization_ns"":196532,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":2982755}"
panda,4afc296390cd2da8318a4ba9544aebe6e73de828b20fea6cbaeedda3bf7a189f,trajectory_21,joint_limit_return,tar_corrected,4,1,True,True,0.0,0.0,True,False,0.0,3319319,199878,3519197,0,0,initialization,"{""initialization_ns"":192809,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":2961579}"
panda,4afc296390cd2da8318a4ba9544aebe6e73de828b20fea6cbaeedda3bf7a189f,trajectory_21,joint_limit_return,tar_corrected,4,2,True,True,0.0,0.0,True,False,0.0,3284377,199878,3484255,0,0,initialization,"{""initialization_ns"":183375,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":2935151}"
panda,4afc296390cd2da8318a4ba9544aebe6e73de828b20fea6cbaeedda3bf7a189f,trajectory_21,joint_limit_return,tar_corrected,2,1,True,True,0.0,0.0,True,False,0.0,3314892,199878,3514770,0,0,initialization,"{""initialization_ns"":199870,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":2948837}"
panda,4afc296390cd2da8318a4ba9544aebe6e73de828b20fea6cbaeedda3bf7a189f,trajectory_21,joint_limit_return,tar_old,0,1,True,False,4.3520280211897314e-20,0.0,True,True,1.3211876037644288e-11,5142278,199878,5342156,0,2,,
panda,4afc296390cd2da8318a4ba9544aebe6e73de828b20fea6cbaeedda3bf7a189f,trajectory_21,joint_limit_return,tar_corrected,2,0,True,True,0.0,0.0,True,False,0.0,3272904,199878,3472782,0,0,initialization,"{""initialization_ns"":184554,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":2928836}"
panda,4afc296390cd2da8318a4ba9544aebe6e73de828b20fea6cbaeedda3bf7a189f,trajectory_21,joint_limit_return,tar_corrected,2,2,True,True,0.0,0.0,True,False,0.0,3258149,199878,3458027,0,0,initialization,"{""initialization_ns"":183245,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":2918482}"
panda,166f9f9c01b7bdb7e23bb78eb834aa40e45e3eac2d5c263419996286861ad9dc,trajectory_22,joint_limit_return,tar_old,0,0,True,False,2.7202058979940297e-19,0.0,True,True,2.102917839863494e-11,5409977,198286,5608263,0,2,,
panda,166f9f9c01b7bdb7e23bb78eb834aa40e45e3eac2d5c263419996286861ad9dc,trajectory_22,joint_limit_return,tar_corrected,2,2,True,True,0.0,0.0,True,False,0.0,3387375,198286,3585661,0,0,initialization,"{""initialization_ns"":199477,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":3030955}"
panda,166f9f9c01b7bdb7e23bb78eb834aa40e45e3eac2d5c263419996286861ad9dc,trajectory_22,joint_limit_return,tar_old,0,2,True,False,2.7202058979940297e-19,0.0,True,True,2.102917839863494e-11,5176830,198286,5375116,0,2,,
panda,166f9f9c01b7bdb7e23bb78eb834aa40e45e3eac2d5c263419996286861ad9dc,trajectory_22,joint_limit_return,tar_corrected,4,1,True,True,0.0,0.0,True,False,0.0,3312431,198286,3510717,0,0,initialization,"{""initialization_ns"":203372,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":2944401}"
panda,166f9f9c01b7bdb7e23bb78eb834aa40e45e3eac2d5c263419996286861ad9dc,trajectory_22,joint_limit_return,tar_corrected,2,1,True,True,0.0,0.0,True,False,0.0,3296386,198286,3494672,0,0,initialization,"{""initialization_ns"":190251,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":2947870}"
panda,166f9f9c01b7bdb7e23bb78eb834aa40e45e3eac2d5c263419996286861ad9dc,trajectory_22,joint_limit_return,tar_corrected,6,0,True,True,0.0,0.0,True,False,0.0,3314631,198286,3512917,0,0,initialization,"{""initialization_ns"":201174,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":2953985}"
panda,166f9f9c01b7bdb7e23bb78eb834aa40e45e3eac2d5c263419996286861ad9dc,trajectory_22,joint_limit_return,tar_corrected,4,0,True,True,0.0,0.0,True,False,0.0,3286944,198286,3485230,0,0,initialization,"{""initialization_ns"":185923,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":2945345}"
panda,166f9f9c01b7bdb7e23bb78eb834aa40e45e3eac2d5c263419996286861ad9dc,trajectory_22,joint_limit_return,tar_corrected,6,2,True,True,0.0,0.0,True,False,0.0,3266833,198286,3465119,0,0,initialization,"{""initialization_ns"":183618,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":2926501}"
panda,166f9f9c01b7bdb7e23bb78eb834aa40e45e3eac2d5c263419996286861ad9dc,trajectory_22,joint_limit_return,tar_old,0,1,True,False,2.7202058979940297e-19,0.0,True,True,2.102917839863494e-11,5154747,198286,5353033,0,2,,
panda,166f9f9c01b7bdb7e23bb78eb834aa40e45e3eac2d5c263419996286861ad9dc,trajectory_22,joint_limit_return,tar_corrected,6,1,True,True,0.0,0.0,True,False,0.0,3279072,198286,3477358,0,0,initialization,"{""initialization_ns"":189876,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":2929270}"
panda,166f9f9c01b7bdb7e23bb78eb834aa40e45e3eac2d5c263419996286861ad9dc,trajectory_22,joint_limit_return,tar_corrected,4,2,True,True,0.0,0.0,True,False,0.0,3294785,198286,3493071,0,0,initialization,"{""initialization_ns"":189901,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":2946389}"
panda,166f9f9c01b7bdb7e23bb78eb834aa40e45e3eac2d5c263419996286861ad9dc,trajectory_22,joint_limit_return,tar_corrected,2,0,True,True,0.0,0.0,True,False,0.0,3269688,198286,3467974,0,0,initialization,"{""initialization_ns"":184131,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":2925542}"
panda,703e80ee1a10cacc408a225bf4b9b1d1a8b7cd7c18ef82408fe61c8b6b1a1fa4,trajectory_23,joint_limit_return,tar_corrected,6,2,True,True,0.0,0.0,True,False,0.0,3401616,205707,3607323,0,0,initialization,"{""initialization_ns"":230489,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":2954574}"
panda,703e80ee1a10cacc408a225bf4b9b1d1a8b7cd7c18ef82408fe61c8b6b1a1fa4,trajectory_23,joint_limit_return,tar_corrected,4,2,True,True,0.0,0.0,True,False,0.0,3299494,205707,3505201,0,0,initialization,"{""initialization_ns"":197844,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":2943128}"
panda,703e80ee1a10cacc408a225bf4b9b1d1a8b7cd7c18ef82408fe61c8b6b1a1fa4,trajectory_23,joint_limit_return,tar_corrected,6,1,True,True,0.0,0.0,True,False,0.0,3321952,205707,3527659,0,0,initialization,"{""initialization_ns"":187117,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":2977300}"
panda,703e80ee1a10cacc408a225bf4b9b1d1a8b7cd7c18ef82408fe61c8b6b1a1fa4,trajectory_23,joint_limit_return,tar_corrected,4,1,True,True,0.0,0.0,True,False,0.0,3339974,205707,3545681,0,0,initialization,"{""initialization_ns"":184306,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":2998426}"
panda,703e80ee1a10cacc408a225bf4b9b1d1a8b7cd7c18ef82408fe61c8b6b1a1fa4,trajectory_23,joint_limit_return,tar_old,0,0,True,False,1.6215530809335136e-19,0.0,True,True,1.8395507339619144e-11,5228366,205707,5434073,0,2,,
panda,703e80ee1a10cacc408a225bf4b9b1d1a8b7cd7c18ef82408fe61c8b6b1a1fa4,trajectory_23,joint_limit_return,tar_corrected,6,0,True,True,0.0,0.0,True,False,0.0,3351040,205707,3556747,0,0,initialization,"{""initialization_ns"":203364,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":2984161}"
panda,703e80ee1a10cacc408a225bf4b9b1d1a8b7cd7c18ef82408fe61c8b6b1a1fa4,trajectory_23,joint_limit_return,tar_corrected,2,1,True,True,0.0,0.0,True,False,0.0,3310795,205707,3516502,0,0,initialization,"{""initialization_ns"":203013,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":2946652}"
panda,703e80ee1a10cacc408a225bf4b9b1d1a8b7cd7c18ef82408fe61c8b6b1a1fa4,trajectory_23,joint_limit_return,tar_old,0,2,True,False,1.6215530809335136e-19,0.0,True,True,1.8395507339619144e-11,5080294,205707,5286001,0,2,,
panda,703e80ee1a10cacc408a225bf4b9b1d1a8b7cd7c18ef82408fe61c8b6b1a1fa4,trajectory_23,joint_limit_return,tar_corrected,2,0,True,True,0.0,0.0,True,False,0.0,3294506,205707,3500213,0,0,initialization,"{""initialization_ns"":203953,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":2922236}"
panda,703e80ee1a10cacc408a225bf4b9b1d1a8b7cd7c18ef82408fe61c8b6b1a1fa4,trajectory_23,joint_limit_return,tar_corrected,2,2,True,True,0.0,0.0,True,False,0.0,3271352,205707,3477059,0,0,initialization,"{""initialization_ns"":192387,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":2921409}"
panda,703e80ee1a10cacc408a225bf4b9b1d1a8b7cd7c18ef82408fe61c8b6b1a1fa4,trajectory_23,joint_limit_return,tar_corrected,4,0,True,True,0.0,0.0,True,False,0.0,3288322,205707,3494029,0,0,initialization,"{""initialization_ns"":188413,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":2941609}"
panda,703e80ee1a10cacc408a225bf4b9b1d1a8b7cd7c18ef82408fe61c8b6b1a1fa4,trajectory_23,joint_limit_return,tar_old,0,1,True,False,1.6215530809335136e-19,0.0,True,True,1.8395507339619144e-11,5092012,205707,5297719,0,2,,
panda,125d0ba81f8f99703f34ce79c430375e614edd8d7281141ad9df7e9828fed992,trajectory_24,joint_limit_return,tar_corrected,6,0,True,True,0.0,0.0,True,False,0.0,3451242,268376,3719618,0,0,initialization,"{""initialization_ns"":246458,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":2958984}"
panda,125d0ba81f8f99703f34ce79c430375e614edd8d7281141ad9df7e9828fed992,trajectory_24,joint_limit_return,tar_corrected,2,1,True,True,0.0,0.0,True,False,0.0,3302112,268376,3570488,0,0,initialization,"{""initialization_ns"":197725,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":2945866}"
panda,125d0ba81f8f99703f34ce79c430375e614edd8d7281141ad9df7e9828fed992,trajectory_24,joint_limit_return,tar_corrected,4,0,True,True,0.0,0.0,True,False,0.0,3356281,268376,3624657,0,0,initialization,"{""initialization_ns"":196405,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":3001039}"
panda,125d0ba81f8f99703f34ce79c430375e614edd8d7281141ad9df7e9828fed992,trajectory_24,joint_limit_return,tar_corrected,4,2,True,True,0.0,0.0,True,False,0.0,3368578,268376,3636954,0,0,initialization,"{""initialization_ns"":189738,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":3020955}"
panda,125d0ba81f8f99703f34ce79c430375e614edd8d7281141ad9df7e9828fed992,trajectory_24,joint_limit_return,tar_corrected,2,2,True,True,0.0,0.0,True,False,0.0,3313568,268376,3581944,0,0,initialization,"{""initialization_ns"":190850,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":2964966}"
panda,125d0ba81f8f99703f34ce79c430375e614edd8d7281141ad9df7e9828fed992,trajectory_24,joint_limit_return,tar_corrected,6,1,True,True,0.0,0.0,True,False,0.0,3335984,268376,3604360,0,0,initialization,"{""initialization_ns"":196308,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":2980697}"
panda,125d0ba81f8f99703f34ce79c430375e614edd8d7281141ad9df7e9828fed992,trajectory_24,joint_limit_return,tar_old,0,2,True,False,1.038466794444677e-18,0.0,True,True,4.848632606524461e-11,5171617,268376,5439993,0,2,,
panda,125d0ba81f8f99703f34ce79c430375e614edd8d7281141ad9df7e9828fed992,trajectory_24,joint_limit_return,tar_corrected,6,2,True,True,0.0,0.0,True,False,0.0,3286204,268376,3554580,0,0,initialization,"{""initialization_ns"":201816,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":2916350}"
panda,125d0ba81f8f99703f34ce79c430375e614edd8d7281141ad9df7e9828fed992,trajectory_24,joint_limit_return,tar_corrected,2,0,True,True,0.0,0.0,True,False,0.0,3277597,268376,3545973,0,0,initialization,"{""initialization_ns"":194319,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":2923391}"
panda,125d0ba81f8f99703f34ce79c430375e614edd8d7281141ad9df7e9828fed992,trajectory_24,joint_limit_return,tar_corrected,4,1,True,True,0.0,0.0,True,False,0.0,3277084,268376,3545460,0,0,initialization,"{""initialization_ns"":194883,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":2923671}"
panda,125d0ba81f8f99703f34ce79c430375e614edd8d7281141ad9df7e9828fed992,trajectory_24,joint_limit_return,tar_old,0,1,True,False,1.038466794444677e-18,0.0,True,True,4.848632606524461e-11,5132322,268376,5400698,0,2,,
panda,125d0ba81f8f99703f34ce79c430375e614edd8d7281141ad9df7e9828fed992,trajectory_24,joint_limit_return,tar_old,0,0,True,False,1.038466794444677e-18,0.0,True,True,4.848632606524461e-11,5157646,268376,5426022,0,2,,
panda,6f61a4f090c2631561aee85944d25bbb3ec9ae75f330ddc67dd8f755fa60ea51,trajectory_25,joint_limit_return,tar_corrected,2,1,True,True,0.0,0.0,True,False,0.0,3452491,253411,3705902,0,0,initialization,"{""initialization_ns"":233829,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":2999457}"
panda,6f61a4f090c2631561aee85944d25bbb3ec9ae75f330ddc67dd8f755fa60ea51,trajectory_25,joint_limit_return,tar_corrected,4,1,True,True,0.0,0.0,True,False,0.0,3328447,253411,3581858,0,0,initialization,"{""initialization_ns"":200217,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":2968312}"
panda,6f61a4f090c2631561aee85944d25bbb3ec9ae75f330ddc67dd8f755fa60ea51,trajectory_25,joint_limit_return,tar_corrected,4,0,True,True,0.0,0.0,True,False,0.0,3358821,253411,3612232,0,0,initialization,"{""initialization_ns"":189667,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":3006094}"
panda,6f61a4f090c2631561aee85944d25bbb3ec9ae75f330ddc67dd8f755fa60ea51,trajectory_25,joint_limit_return,tar_corrected,2,0,True,True,0.0,0.0,True,False,0.0,3384395,253411,3637806,0,0,initialization,"{""initialization_ns"":190355,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":3036153}"
panda,6f61a4f090c2631561aee85944d25bbb3ec9ae75f330ddc67dd8f755fa60ea51,trajectory_25,joint_limit_return,tar_corrected,4,2,True,True,0.0,0.0,True,False,0.0,3321161,253411,3574572,0,0,initialization,"{""initialization_ns"":188573,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":2977003}"
panda,6f61a4f090c2631561aee85944d25bbb3ec9ae75f330ddc67dd8f755fa60ea51,trajectory_25,joint_limit_return,tar_old,0,2,True,False,1.7079775361451411e-19,0.0,True,True,1.8736567852783992e-11,5175461,253411,5428872,0,2,,
panda,6f61a4f090c2631561aee85944d25bbb3ec9ae75f330ddc67dd8f755fa60ea51,trajectory_25,joint_limit_return,tar_corrected,6,2,True,True,0.0,0.0,True,False,0.0,3359103,253411,3612514,0,0,initialization,"{""initialization_ns"":215700,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":2978810}"
panda,6f61a4f090c2631561aee85944d25bbb3ec9ae75f330ddc67dd8f755fa60ea51,trajectory_25,joint_limit_return,tar_corrected,6,0,True,True,0.0,0.0,True,False,0.0,3318988,253411,3572399,0,0,initialization,"{""initialization_ns"":190478,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":2969622}"
panda,6f61a4f090c2631561aee85944d25bbb3ec9ae75f330ddc67dd8f755fa60ea51,trajectory_25,joint_limit_return,tar_corrected,2,2,True,True,0.0,0.0,True,False,0.0,3312852,253411,3566263,0,0,initialization,"{""initialization_ns"":190556,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":2945762}"
panda,6f61a4f090c2631561aee85944d25bbb3ec9ae75f330ddc67dd8f755fa60ea51,trajectory_25,joint_limit_return,tar_corrected,6,1,True,True,0.0,0.0,True,False,0.0,3283268,253411,3536679,0,0,initialization,"{""initialization_ns"":183604,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":2942620}"
panda,6f61a4f090c2631561aee85944d25bbb3ec9ae75f330ddc67dd8f755fa60ea51,trajectory_25,joint_limit_return,tar_old,0,0,True,False,1.7079775361451411e-19,0.0,True,True,1.8736567852783992e-11,5181031,253411,5434442,0,2,,
panda,6f61a4f090c2631561aee85944d25bbb3ec9ae75f330ddc67dd8f755fa60ea51,trajectory_25,joint_limit_return,tar_old,0,1,True,False,1.7079775361451411e-19,0.0,True,True,1.8736567852783992e-11,5170414,253411,5423825,0,2,,
panda,b47f91198895baa3999a406c9c32516cd3e78dd7e42a8bccccc4cd058a03020a,trajectory_26,joint_limit_return,tar_corrected,6,2,False,False,,,False,False,,3255153,5273041,8528194,0,1,,"{""initialization_ns"":251671,""fixed_current_ns"":0,""joint_update_ns"":1239450,""fk_check_ns"":1516640}"
panda,b47f91198895baa3999a406c9c32516cd3e78dd7e42a8bccccc4cd058a03020a,trajectory_26,joint_limit_return,tar_old,0,1,False,False,,,False,False,,2707823,5273041,7980864,0,1,,
panda,b47f91198895baa3999a406c9c32516cd3e78dd7e42a8bccccc4cd058a03020a,trajectory_26,joint_limit_return,tar_old,0,2,False,False,,,False,False,,2667822,5273041,7940863,0,1,,
panda,b47f91198895baa3999a406c9c32516cd3e78dd7e42a8bccccc4cd058a03020a,trajectory_26,joint_limit_return,tar_corrected,2,1,False,False,,,False,False,,3079601,5273041,8352642,0,1,,"{""initialization_ns"":212527,""fixed_current_ns"":0,""joint_update_ns"":1230582,""fk_check_ns"":1464338}"
panda,b47f91198895baa3999a406c9c32516cd3e78dd7e42a8bccccc4cd058a03020a,trajectory_26,joint_limit_return,tar_corrected,6,0,False,False,,,False,False,,3052532,5273041,8325573,0,1,,"{""initialization_ns"":203188,""fixed_current_ns"":0,""joint_update_ns"":1217225,""fk_check_ns"":1462084}"
panda,b47f91198895baa3999a406c9c32516cd3e78dd7e42a8bccccc4cd058a03020a,trajectory_26,joint_limit_return,tar_corrected,2,0,False,False,,,False,False,,3051841,5273041,8324882,0,1,,"{""initialization_ns"":205147,""fixed_current_ns"":0,""joint_update_ns"":1227702,""fk_check_ns"":1450225}"
panda,b47f91198895baa3999a406c9c32516cd3e78dd7e42a8bccccc4cd058a03020a,trajectory_26,joint_limit_return,tar_corrected,4,0,False,False,,,False,False,,3116629,5273041,8389670,0,1,,"{""initialization_ns"":208832,""fixed_current_ns"":0,""joint_update_ns"":1267582,""fk_check_ns"":1475391}"
panda,b47f91198895baa3999a406c9c32516cd3e78dd7e42a8bccccc4cd058a03020a,trajectory_26,joint_limit_return,tar_corrected,4,2,False,False,,,False,False,,3096832,5273041,8369873,0,1,,"{""initialization_ns"":212154,""fixed_current_ns"":0,""joint_update_ns"":1256177,""fk_check_ns"":1460210}"
panda,b47f91198895baa3999a406c9c32516cd3e78dd7e42a8bccccc4cd058a03020a,trajectory_26,joint_limit_return,tar_corrected,4,1,False,False,,,False,False,,3054276,5273041,8327317,0,1,,"{""initialization_ns"":202865,""fixed_current_ns"":0,""joint_update_ns"":1235914,""fk_check_ns"":1444869}"
panda,b47f91198895baa3999a406c9c32516cd3e78dd7e42a8bccccc4cd058a03020a,trajectory_26,joint_limit_return,tar_old,0,0,False,False,,,False,False,,2642483,5273041,7915524,0,1,,
panda,b47f91198895baa3999a406c9c32516cd3e78dd7e42a8bccccc4cd058a03020a,trajectory_26,joint_limit_return,tar_corrected,2,2,False,False,,,False,False,,3070288,5273041,8343329,0,1,,"{""initialization_ns"":202787,""fixed_current_ns"":0,""joint_update_ns"":1221130,""fk_check_ns"":1473072}"
panda,b47f91198895baa3999a406c9c32516cd3e78dd7e42a8bccccc4cd058a03020a,trajectory_26,joint_limit_return,tar_corrected,6,1,False,False,,,False,False,,3064647,5273041,8337688,0,1,,"{""initialization_ns"":195781,""fixed_current_ns"":0,""joint_update_ns"":1220430,""fk_check_ns"":1471361}"
panda,62749969a81aa229bd98bbc6a77941b40960bf5ae0886a5dfe36f5eff62e5c1c,trajectory_27,joint_limit_return,tar_corrected,2,0,True,True,0.0,0.0,True,False,0.0,3504436,179176,3683612,0,0,initialization,"{""initialization_ns"":262981,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":2972310}"
panda,62749969a81aa229bd98bbc6a77941b40960bf5ae0886a5dfe36f5eff62e5c1c,trajectory_27,joint_limit_return,tar_corrected,2,2,True,True,0.0,0.0,True,False,0.0,3311927,179176,3491103,0,0,initialization,"{""initialization_ns"":191449,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":2949717}"
panda,62749969a81aa229bd98bbc6a77941b40960bf5ae0886a5dfe36f5eff62e5c1c,trajectory_27,joint_limit_return,tar_corrected,6,1,True,True,0.0,0.0,True,False,0.0,3384957,179176,3564133,0,0,initialization,"{""initialization_ns"":197575,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":3029706}"
panda,62749969a81aa229bd98bbc6a77941b40960bf5ae0886a5dfe36f5eff62e5c1c,trajectory_27,joint_limit_return,tar_old,0,1,True,False,3.9920333803091546e-19,0.0,True,True,2.756039840789981e-11,5241963,179176,5421139,0,2,,
panda,62749969a81aa229bd98bbc6a77941b40960bf5ae0886a5dfe36f5eff62e5c1c,trajectory_27,joint_limit_return,tar_corrected,4,1,True,True,0.0,0.0,True,False,0.0,3363661,179176,3542837,0,0,initialization,"{""initialization_ns"":218232,""fixed_current_ns"":0,""joint_update_ns"":0,""fk_check_ns"":2976947}"
