robot,uid,method,repeat,accepted,latency_ns,reason,raw_file,line
panda,f0006ca49e3d49d899bc97a6aae77f936190257c744dc3291515fda71d4d0844,range_loss_matched,2,False,6517747,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,30085
panda,f0006ca49e3d49d899bc97a6aae77f936190257c744dc3291515fda71d4d0844,range_loss_matched,1,False,6463555,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,30087
panda,f0006ca49e3d49d899bc97a6aae77f936190257c744dc3291515fda71d4d0844,range_loss_matched,0,False,6444814,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,30096
panda,637d683b1102d33f4ba5165b32fcceff21d00db2b4c65f1f222b68393371bdb3,gn,2,False,4269733,orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,30942
panda,637d683b1102d33f4ba5165b32fcceff21d00db2b4c65f1f222b68393371bdb3,gn,0,False,4283796,orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,30949
panda,637d683b1102d33f4ba5165b32fcceff21d00db2b4c65f1f222b68393371bdb3,fixed_qp1,2,False,6423750,orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,30951
panda,637d683b1102d33f4ba5165b32fcceff21d00db2b4c65f1f222b68393371bdb3,fixed_qp1,0,False,6394606,orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,30952
panda,637d683b1102d33f4ba5165b32fcceff21d00db2b4c65f1f222b68393371bdb3,fixed_qp1,1,False,6389510,orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,30956
panda,637d683b1102d33f4ba5165b32fcceff21d00db2b4c65f1f222b68393371bdb3,gn,1,False,4251860,orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,30959
panda,dfe6e713d05a39be8b5a02b380237f01f6a459b63be3d831191551bfbed52fbd,gn,0,False,4104292,orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,31249
panda,dfe6e713d05a39be8b5a02b380237f01f6a459b63be3d831191551bfbed52fbd,gn,2,False,4090755,orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,31251
panda,dfe6e713d05a39be8b5a02b380237f01f6a459b63be3d831191551bfbed52fbd,fixed_qp1,2,False,4650026,orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,31253
panda,dfe6e713d05a39be8b5a02b380237f01f6a459b63be3d831191551bfbed52fbd,gn,1,False,4155196,orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,31260
panda,dfe6e713d05a39be8b5a02b380237f01f6a459b63be3d831191551bfbed52fbd,fixed_qp1,1,False,4630498,orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,31270
panda,dfe6e713d05a39be8b5a02b380237f01f6a459b63be3d831191551bfbed52fbd,fixed_qp1,0,False,4642720,orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,31272
panda,0f0066e3c38fd59e1fd8b6f52951b280efe30d04c4529f86b8d067ddb3eaed4d,range_loss_matched,2,False,5976512,orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,31351
panda,0f0066e3c38fd59e1fd8b6f52951b280efe30d04c4529f86b8d067ddb3eaed4d,range_loss_matched,0,False,5984984,orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,31352
panda,0f0066e3c38fd59e1fd8b6f52951b280efe30d04c4529f86b8d067ddb3eaed4d,range_loss_matched,1,False,5981556,orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,31364
panda,904567c2138cff30df98cc1033ee0e144f15945a947e33410a67facd0dfc7b2d,range_loss_matched,2,False,2408180,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,32821
panda,904567c2138cff30df98cc1033ee0e144f15945a947e33410a67facd0dfc7b2d,range_loss_matched,1,False,2414187,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,32827
panda,904567c2138cff30df98cc1033ee0e144f15945a947e33410a67facd0dfc7b2d,range_loss_matched,0,False,2399735,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,32831
panda,20e6c01286797f64400d4e2c1fb8f8f26a1625acdd1c70f9e9da898e00184ad6,range_loss_matched,0,False,2559713,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,34119
panda,20e6c01286797f64400d4e2c1fb8f8f26a1625acdd1c70f9e9da898e00184ad6,range_loss_matched,1,False,2592593,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,34124
panda,20e6c01286797f64400d4e2c1fb8f8f26a1625acdd1c70f9e9da898e00184ad6,range_loss_matched,2,False,2580896,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,34128
panda,b5afc6bf50033125335259b7eee5b8e18c209ae59cdebcd1d71961f97fa298d9,range_loss_matched,1,False,2822403,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,35067
panda,b5afc6bf50033125335259b7eee5b8e18c209ae59cdebcd1d71961f97fa298d9,range_loss_matched,2,False,2788206,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,35080
panda,b5afc6bf50033125335259b7eee5b8e18c209ae59cdebcd1d71961f97fa298d9,range_loss_matched,0,False,2789508,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,35088
panda,15ea91ec48a2ef79a4d226e20c3c8e7fe9811bacaac45ba5e415c03066fb8a4d,range_loss_matched,0,False,7235091,orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,35425
panda,15ea91ec48a2ef79a4d226e20c3c8e7fe9811bacaac45ba5e415c03066fb8a4d,range_loss_matched,1,False,7220092,orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,35430
panda,15ea91ec48a2ef79a4d226e20c3c8e7fe9811bacaac45ba5e415c03066fb8a4d,range_loss_matched,2,False,7313340,orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,35446
panda,4ee828537fe4beaf445e29e605e2128c23c256ee3a76d9dbbbfda5b08fa7c26d,range_loss_matched,0,False,2190510,position_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,36313
panda,4ee828537fe4beaf445e29e605e2128c23c256ee3a76d9dbbbfda5b08fa7c26d,range_loss_matched,2,False,2247618,position_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,36327
panda,4ee828537fe4beaf445e29e605e2128c23c256ee3a76d9dbbbfda5b08fa7c26d,range_loss_matched,1,False,2186858,position_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,36330
panda,cd1fbb312de666bb101f94a8321c57762043ccce465d50226673658d03f95460,range_loss_matched,1,False,2990215,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,36582
panda,cd1fbb312de666bb101f94a8321c57762043ccce465d50226673658d03f95460,range_loss_matched,0,False,2995522,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,36587
panda,cd1fbb312de666bb101f94a8321c57762043ccce465d50226673658d03f95460,range_loss_matched,2,False,2997856,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,36595
panda,c03292fd9559bed82c4c1ae8550979c4b721eb6a8cec8ea4d4a0280e2fa98da7,range_loss_matched,1,False,3166557,position_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,36614
panda,c03292fd9559bed82c4c1ae8550979c4b721eb6a8cec8ea4d4a0280e2fa98da7,range_loss_matched,2,False,3154050,position_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,36622
panda,c03292fd9559bed82c4c1ae8550979c4b721eb6a8cec8ea4d4a0280e2fa98da7,range_loss_matched,0,False,3192289,position_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,36624
panda,ce6a17d5809d9036d8d06a095034c5be4e281419e1b0ea1dd5314f6f816bec04,range_loss_matched,0,False,1467491,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,37157
panda,ce6a17d5809d9036d8d06a095034c5be4e281419e1b0ea1dd5314f6f816bec04,range_loss_matched,1,False,1455813,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,37168
panda,ce6a17d5809d9036d8d06a095034c5be4e281419e1b0ea1dd5314f6f816bec04,range_loss_matched,2,False,1459853,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,37172
panda,232d4bfd818ccf44fdc110f8ae3168f95d187a2fa1dccefbccb9bac2e2ec8460,fixed_qp1,1,False,6994197,orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,37394
panda,232d4bfd818ccf44fdc110f8ae3168f95d187a2fa1dccefbccb9bac2e2ec8460,gn,2,False,3982950,orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,37396
panda,232d4bfd818ccf44fdc110f8ae3168f95d187a2fa1dccefbccb9bac2e2ec8460,fixed_qp1,2,False,6982067,orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,37398
panda,232d4bfd818ccf44fdc110f8ae3168f95d187a2fa1dccefbccb9bac2e2ec8460,gn,1,False,3974602,orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,37400
panda,232d4bfd818ccf44fdc110f8ae3168f95d187a2fa1dccefbccb9bac2e2ec8460,fixed_qp1,0,False,7042595,orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,37413
panda,232d4bfd818ccf44fdc110f8ae3168f95d187a2fa1dccefbccb9bac2e2ec8460,gn,0,False,4053478,orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,37416
panda,a9f678c4d75031869850ca8a997a2ca45ab7b734847527912d2677404e6f2c94,range_loss_matched,0,False,2534009,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,37662
panda,a9f678c4d75031869850ca8a997a2ca45ab7b734847527912d2677404e6f2c94,range_loss_matched,1,False,2622548,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,37671
panda,a9f678c4d75031869850ca8a997a2ca45ab7b734847527912d2677404e6f2c94,range_loss_matched,2,False,2558581,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,37680
panda,c623705b57a360999d738931a086de9df352accf03159a59f03e44a01f0d6437,range_loss_matched,0,False,3015789,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,37922
panda,c623705b57a360999d738931a086de9df352accf03159a59f03e44a01f0d6437,range_loss_matched,2,False,3002919,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,37932
panda,c623705b57a360999d738931a086de9df352accf03159a59f03e44a01f0d6437,range_loss_matched,1,False,3002057,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,37943
panda,845390a40176719080a088e52f3aeecb77f0c66ac48436adfd534d821682f328,range_loss_matched,0,False,6211730,orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,39871
panda,845390a40176719080a088e52f3aeecb77f0c66ac48436adfd534d821682f328,range_loss_matched,1,False,6193091,orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,39877
panda,845390a40176719080a088e52f3aeecb77f0c66ac48436adfd534d821682f328,range_loss_matched,2,False,6166391,orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,39878
panda,86f8a7b7f7c3d6dff1344ca04515630dfb511caf47522c3b41464bf4df121bdd,range_loss_matched,0,False,3386331,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,40971
panda,86f8a7b7f7c3d6dff1344ca04515630dfb511caf47522c3b41464bf4df121bdd,range_loss_matched,1,False,3336916,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,40972
panda,86f8a7b7f7c3d6dff1344ca04515630dfb511caf47522c3b41464bf4df121bdd,range_loss_matched,2,False,3360953,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,40980
panda,8814bd8f2461dd1b4816de800cf13f2a87d35b5a8d5eac376ece0a5e802c125e,range_loss_matched,1,False,1329019,orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,43611
panda,8814bd8f2461dd1b4816de800cf13f2a87d35b5a8d5eac376ece0a5e802c125e,range_loss_matched,0,False,1330989,orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,43625
panda,8814bd8f2461dd1b4816de800cf13f2a87d35b5a8d5eac376ece0a5e802c125e,range_loss_matched,2,False,1328288,orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,43630
panda,6cefca0366794e798f4ba0840d2d145609462693baa8cf3e9ecd8f2a84fcb215,range_loss_matched,2,False,4212133,orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,44502
panda,6cefca0366794e798f4ba0840d2d145609462693baa8cf3e9ecd8f2a84fcb215,range_loss_matched,0,False,4196366,orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,44506
panda,6cefca0366794e798f4ba0840d2d145609462693baa8cf3e9ecd8f2a84fcb215,range_loss_matched,1,False,4203293,orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,44515
panda,525e2c725023b66f22652ab1905255ee55774e0e11d6ab4e05faaa293b158e34,range_loss_matched,1,False,2835938,orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,45625
panda,525e2c725023b66f22652ab1905255ee55774e0e11d6ab4e05faaa293b158e34,range_loss_matched,2,False,2868841,orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,45636
panda,525e2c725023b66f22652ab1905255ee55774e0e11d6ab4e05faaa293b158e34,range_loss_matched,0,False,2839088,orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,45648
panda,8cfe5a7ab503e5a42ff68fa1d78ef588839b18ba9e16cad75885074333b3cbaf,range_loss_matched,1,False,2752514,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,47018
panda,8cfe5a7ab503e5a42ff68fa1d78ef588839b18ba9e16cad75885074333b3cbaf,range_loss_matched,0,False,2747578,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,47019
panda,8cfe5a7ab503e5a42ff68fa1d78ef588839b18ba9e16cad75885074333b3cbaf,range_loss_matched,2,False,2777005,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,47031
panda,c825c36c1ecc227c7afe1c51b98958084dc6871bd1b564b224a9d716c66f38e8,range_loss_matched,2,False,3420282,orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,47838
panda,c825c36c1ecc227c7afe1c51b98958084dc6871bd1b564b224a9d716c66f38e8,range_loss_matched,1,False,3418538,orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,47847
panda,c825c36c1ecc227c7afe1c51b98958084dc6871bd1b564b224a9d716c66f38e8,range_loss_matched,0,False,3415287,orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,47852
panda,2098d5d49dd804d1925f335bed0d1b42c29e59ab49bc645ff1d4956429b0dd71,range_loss_matched,0,False,3130455,orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,49013
panda,2098d5d49dd804d1925f335bed0d1b42c29e59ab49bc645ff1d4956429b0dd71,range_loss_matched,2,False,3154191,orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,49024
panda,2098d5d49dd804d1925f335bed0d1b42c29e59ab49bc645ff1d4956429b0dd71,range_loss_matched,1,False,3130255,orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,49027
panda,6053eba826b47af95688b606a803fa8d4dd7338acebc1e0734c8b42e80801b1c,fixed_qp1,1,False,4537975,orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,49753
panda,6053eba826b47af95688b606a803fa8d4dd7338acebc1e0734c8b42e80801b1c,gn,2,False,4018019,orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,49755
panda,6053eba826b47af95688b606a803fa8d4dd7338acebc1e0734c8b42e80801b1c,fixed_qp1,2,False,4497818,orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,49762
panda,6053eba826b47af95688b606a803fa8d4dd7338acebc1e0734c8b42e80801b1c,fixed_qp1,0,False,4510110,orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,49763
panda,6053eba826b47af95688b606a803fa8d4dd7338acebc1e0734c8b42e80801b1c,gn,0,False,4022046,orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,49774
panda,6053eba826b47af95688b606a803fa8d4dd7338acebc1e0734c8b42e80801b1c,gn,1,False,4050010,orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,49775
panda,e664badf8c97da74fa84054a8e7570bd19f279a4a59e7bae4a4a882eafe639c5,range_loss_matched,2,False,7885534,orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,51217
panda,e664badf8c97da74fa84054a8e7570bd19f279a4a59e7bae4a4a882eafe639c5,range_loss_matched,0,False,7886915,orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,51218
panda,e664badf8c97da74fa84054a8e7570bd19f279a4a59e7bae4a4a882eafe639c5,range_loss_matched,1,False,7891974,orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,51226
panda,73f79a4c1a01e9d7158753a40c3faeb64614a86a72058c894ba7a9eaba1da0ba,fixed_qp1,2,False,6693251,orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,51462
panda,73f79a4c1a01e9d7158753a40c3faeb64614a86a72058c894ba7a9eaba1da0ba,gn,1,False,4015260,orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,51464
panda,73f79a4c1a01e9d7158753a40c3faeb64614a86a72058c894ba7a9eaba1da0ba,gn,0,False,4017827,orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,51467
panda,73f79a4c1a01e9d7158753a40c3faeb64614a86a72058c894ba7a9eaba1da0ba,fixed_qp1,0,False,6717953,orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,51470
panda,73f79a4c1a01e9d7158753a40c3faeb64614a86a72058c894ba7a9eaba1da0ba,fixed_qp1,1,False,6623911,orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,51472
panda,73f79a4c1a01e9d7158753a40c3faeb64614a86a72058c894ba7a9eaba1da0ba,gn,2,False,3999158,orientation_tolerance,outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,51479
ur5e,4a928e31ce374f49ec6b39635f1af4f80122e4d8fe5885af6a0134f27c02a22c,range_loss_matched,0,False,1111168,position_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,1017
ur5e,4a928e31ce374f49ec6b39635f1af4f80122e4d8fe5885af6a0134f27c02a22c,range_loss_matched,1,False,1087545,position_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,1019
ur5e,4a928e31ce374f49ec6b39635f1af4f80122e4d8fe5885af6a0134f27c02a22c,range_loss_matched,2,False,1083920,position_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,1024
ur5e,1b5731dfd42b40972b5847e6679b59953c1990405d7a4f1c9124945b65406f4a,range_loss_matched,2,False,2351757,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,2090
ur5e,1b5731dfd42b40972b5847e6679b59953c1990405d7a4f1c9124945b65406f4a,range_loss_matched,1,False,2338382,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,2093
ur5e,1b5731dfd42b40972b5847e6679b59953c1990405d7a4f1c9124945b65406f4a,range_loss_matched,0,False,2365228,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,2108
ur5e,5301b40f2dbdf408621a9da2a8978c6f2ac4dab5ff1abc321bdf7e4ff859de01,range_loss_matched,0,False,2405834,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,2162
ur5e,5301b40f2dbdf408621a9da2a8978c6f2ac4dab5ff1abc321bdf7e4ff859de01,range_loss_matched,2,False,2426821,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,2178
ur5e,5301b40f2dbdf408621a9da2a8978c6f2ac4dab5ff1abc321bdf7e4ff859de01,range_loss_matched,1,False,2420059,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,2179
ur5e,37babaeb030e630c1106cccc461e05be9395518d8af99beee97f4af2f3085327,range_loss_matched,1,False,1881417,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,2239
ur5e,37babaeb030e630c1106cccc461e05be9395518d8af99beee97f4af2f3085327,range_loss_matched,0,False,1893252,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,2240
ur5e,37babaeb030e630c1106cccc461e05be9395518d8af99beee97f4af2f3085327,range_loss_matched,2,False,1883616,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,2255
ur5e,ca039cd1e4b7681f8a3f423a8790517cbd56a85da42066383160bc69cdbaba5c,range_loss_matched,0,False,5290465,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,5233
ur5e,ca039cd1e4b7681f8a3f423a8790517cbd56a85da42066383160bc69cdbaba5c,range_loss_matched,1,False,5323107,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,5243
ur5e,ca039cd1e4b7681f8a3f423a8790517cbd56a85da42066383160bc69cdbaba5c,range_loss_matched,2,False,5305725,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,5250
ur5e,00f0dd9e421e966bfa6d8103ccf41fed13d1bc28764719e3b11dc301c5e5e460,range_loss_matched,2,False,2274407,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,5915
ur5e,00f0dd9e421e966bfa6d8103ccf41fed13d1bc28764719e3b11dc301c5e5e460,range_loss_matched,0,False,2276330,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,5919
ur5e,00f0dd9e421e966bfa6d8103ccf41fed13d1bc28764719e3b11dc301c5e5e460,range_loss_matched,1,False,2294989,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,5922
ur5e,6a4eb2de6be54e6aa6105591449b6c246b317b0318f106a37e01dd4c327859db,range_loss_matched,2,False,2089140,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,6445
ur5e,6a4eb2de6be54e6aa6105591449b6c246b317b0318f106a37e01dd4c327859db,range_loss_matched,1,False,2047709,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,6447
ur5e,6a4eb2de6be54e6aa6105591449b6c246b317b0318f106a37e01dd4c327859db,range_loss_matched,0,False,2072495,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,6452
ur5e,f09b46bea02d75c926355fc8a06dc54e0bb72f3bdcb12bb134f781193bb4d5a2,fixed_qp2,0,False,1220408,position_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,7755
ur5e,f09b46bea02d75c926355fc8a06dc54e0bb72f3bdcb12bb134f781193bb4d5a2,fixed_qp1,1,False,953401,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,7756
ur5e,f09b46bea02d75c926355fc8a06dc54e0bb72f3bdcb12bb134f781193bb4d5a2,fixed_qp1,2,False,931678,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,7758
ur5e,f09b46bea02d75c926355fc8a06dc54e0bb72f3bdcb12bb134f781193bb4d5a2,gn,1,False,2614344,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,7761
ur5e,f09b46bea02d75c926355fc8a06dc54e0bb72f3bdcb12bb134f781193bb4d5a2,gn,0,False,2609224,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,7765
ur5e,f09b46bea02d75c926355fc8a06dc54e0bb72f3bdcb12bb134f781193bb4d5a2,gn,2,False,2623892,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,7768
ur5e,f09b46bea02d75c926355fc8a06dc54e0bb72f3bdcb12bb134f781193bb4d5a2,fixed_qp2,1,False,1205701,position_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,7770
ur5e,f09b46bea02d75c926355fc8a06dc54e0bb72f3bdcb12bb134f781193bb4d5a2,fixed_qp1,0,False,940783,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,7772
ur5e,f09b46bea02d75c926355fc8a06dc54e0bb72f3bdcb12bb134f781193bb4d5a2,fixed_qp2,2,False,1285798,position_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,7773
ur5e,9f8d137ee56d475e23d3bd1812ae1894ca61a339107555892218af0f544f057f,range_loss_matched,0,False,2975405,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,9059
ur5e,9f8d137ee56d475e23d3bd1812ae1894ca61a339107555892218af0f544f057f,range_loss_matched,2,False,2958029,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,9060
ur5e,9f8d137ee56d475e23d3bd1812ae1894ca61a339107555892218af0f544f057f,range_loss_matched,1,False,2976078,position_tolerance+orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,9068
ur5e,af8c4ffa70c09bd34de3a58b5059fa33bd7be6efad47d92ddb5d4e2784225d07,range_loss_matched,2,False,407409,position_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,9795
ur5e,af8c4ffa70c09bd34de3a58b5059fa33bd7be6efad47d92ddb5d4e2784225d07,range_loss_matched,1,False,426162,position_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,9801
ur5e,af8c4ffa70c09bd34de3a58b5059fa33bd7be6efad47d92ddb5d4e2784225d07,range_loss_matched,0,False,396796,position_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,9815
ur5e,ed8a3d8165254710130f1afc35b9aa63b7c48fa8035a4e66f6e3cead9e47e0ae,fixed_qp1,1,False,1057213,orientation_tolerance,outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,12889
