robot,group,method,baseline,queries,anchors,success_difference,success_difference_ci,timely_difference,timely_difference_ci,latency_ratio,latency_ratio_ci,gained_query_units,lost_query_units,net_mean_success_count,stable_gains,stable_losses,interval
panda,ordinary/regular/alpha=0.95,relative,fixed_qp2,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.9919393823920762,"[0.984230837251955,0.9996493358423368]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,ordinary/high_utilization/alpha=0.0,relative,gn,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.9656703242270772,"[0.938108245794857,0.9869488102084869]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,ordinary/high_utilization/alpha=0.0,relative,tight,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.5221487597190207,"[0.45735889369689164,0.6021604584692267]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,ordinary/high_utilization/alpha=0.0,relative,clarabel,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.7797636579097473,"[0.7552437772161597,0.8075417624022881]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,ordinary/high_utilization/alpha=0.0,relative,range_loss_matched,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.1407068321219336,"[0.1261074520915085,0.15738530001205556]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,ordinary/high_utilization/alpha=0.0,relative,direct_sqp,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.16957928841081674,"[0.1597571124906828,0.17946139548129977]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,ordinary/high_utilization/alpha=0.0,relative,fixed_qp1,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",1.0348506544051634,"[1.0240470814077656,1.0451804065617956]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,ordinary/high_utilization/alpha=0.0,relative,fixed_qp2,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.8408329357802862,"[0.8226416659410629,0.8621945966740214]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,ordinary/high_utilization/alpha=0.5,relative,gn,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.9795791376641831,"[0.9680432422490002,0.9904935076815918]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,ordinary/high_utilization/alpha=0.5,relative,tight,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.5478551062723124,"[0.49016547853564146,0.6193892290607217]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,ordinary/high_utilization/alpha=0.5,relative,clarabel,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.7737912648052903,"[0.7500612304566378,0.8019574349857217]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,ordinary/high_utilization/alpha=0.5,relative,range_loss_matched,80,80,0.025000000000000022,"[0.0,0.0625]",0.025000000000000022,"[0.0,0.0625]",0.13272684498173254,"[0.11764413052490469,0.15078499016520105]",2,0,2.0,2,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,ordinary/high_utilization/alpha=0.5,relative,direct_sqp,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.16865414206551263,"[0.15874267215728163,0.178659897245718]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,ordinary/high_utilization/alpha=0.5,relative,fixed_qp1,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",1.0394974001244024,"[1.0290233526872015,1.0488220379166064]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,ordinary/high_utilization/alpha=0.5,relative,fixed_qp2,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.8417131381779611,"[0.8229585114005453,0.8639337110255733]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,ordinary/high_utilization/alpha=0.95,relative,gn,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.9809016341165938,"[0.9691578763589468,0.9918350455848798]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,ordinary/high_utilization/alpha=0.95,relative,tight,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.5324629602267661,"[0.4641359189938235,0.6178851672637755]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,ordinary/high_utilization/alpha=0.95,relative,clarabel,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.7793512667926046,"[0.7531282664220257,0.8108842435599629]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,ordinary/high_utilization/alpha=0.95,relative,range_loss_matched,80,80,0.012499999999999956,"[0.0,0.03749999999999998]",0.012499999999999956,"[0.0,0.03749999999999998]",0.13086966619321158,"[0.11630096432552274,0.14732487483023912]",1,0,1.0,1,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,ordinary/high_utilization/alpha=0.95,relative,direct_sqp,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.16454355429477652,"[0.15525368761075384,0.17370606614452452]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,ordinary/high_utilization/alpha=0.95,relative,fixed_qp1,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",1.0350308249025058,"[1.0254213923245419,1.0443430781206693]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,ordinary/high_utilization/alpha=0.95,relative,fixed_qp2,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.8468860825744414,"[0.827007779423747,0.8709911430342541]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,ordinary/multijoint_boundary/alpha=0.0,relative,gn,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",1.002141908817164,"[0.9931318916708829,1.0104764554639474]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,ordinary/multijoint_boundary/alpha=0.0,relative,tight,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.3487078773697567,"[0.3123431680945833,0.39369033228550626]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,ordinary/multijoint_boundary/alpha=0.0,relative,clarabel,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.7582747726129352,"[0.7397664099608536,0.7794847987888601]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,ordinary/multijoint_boundary/alpha=0.0,relative,range_loss_matched,80,80,0.012499999999999956,"[0.0,0.03749999999999998]",0.012499999999999956,"[0.0,0.03749999999999998]",0.1972442281743881,"[0.17188249909479839,0.2285811696660584]",1,0,1.0,1,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,ordinary/multijoint_boundary/alpha=0.0,relative,direct_sqp,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.20946804300683605,"[0.19830995701385407,0.22014635678551134]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,ordinary/multijoint_boundary/alpha=0.0,relative,fixed_qp1,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",1.0436329173111722,"[1.0369213169335454,1.05020893904912]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,ordinary/multijoint_boundary/alpha=0.0,relative,fixed_qp2,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.8035885997849868,"[0.7887874684599654,0.8205233750361366]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,ordinary/multijoint_boundary/alpha=0.5,relative,gn,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.9984977162466165,"[0.9893187804227997,1.0068224659145957]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,ordinary/multijoint_boundary/alpha=0.5,relative,tight,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.3377573322834065,"[0.30464012561808823,0.38085505245629314]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,ordinary/multijoint_boundary/alpha=0.5,relative,clarabel,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.7309268490674954,"[0.7137384022396154,0.7517158982132857]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,ordinary/multijoint_boundary/alpha=0.5,relative,range_loss_matched,80,80,0.012499999999999956,"[0.0,0.03749999999999998]",0.012499999999999956,"[0.0,0.03749999999999998]",0.18493705623152193,"[0.16383492761273036,0.210978726581112]",1,0,1.0,1,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,ordinary/multijoint_boundary/alpha=0.5,relative,direct_sqp,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.19998726045560067,"[0.19070448856209873,0.20901414029426285]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,ordinary/multijoint_boundary/alpha=0.5,relative,fixed_qp1,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",1.0475146280846226,"[1.039726357909595,1.054740421657576]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,ordinary/multijoint_boundary/alpha=0.5,relative,fixed_qp2,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.7971589891147406,"[0.7817309019577124,0.8156300982376709]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,ordinary/multijoint_boundary/alpha=0.95,relative,gn,80,80,0.0625,"[0.012499999999999956,0.125]",0.0625,"[0.012499999999999956,0.125]",0.8253408334702905,"[0.6969164429850173,0.973482445527962]",5,0,5.0,5,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,ordinary/multijoint_boundary/alpha=0.95,relative,tight,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.33956754814751144,"[0.298254336829,0.38807436680565777]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,ordinary/multijoint_boundary/alpha=0.95,relative,clarabel,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.8139530863275505,"[0.7195570646564449,0.9348288126600962]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,ordinary/multijoint_boundary/alpha=0.95,relative,range_loss_matched,80,80,0.09999999999999998,"[0.03749999999999998,0.17500000000000004]",0.09999999999999998,"[0.03749999999999998,0.17500000000000004]",0.21501815161933946,"[0.17765736921531297,0.26052162028496884]",8,0,8.0,8,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,ordinary/multijoint_boundary/alpha=0.95,relative,direct_sqp,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.24056677167772267,"[0.20937860816641857,0.2799415586804407]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,ordinary/multijoint_boundary/alpha=0.95,relative,fixed_qp1,80,80,0.0625,"[0.012499999999999956,0.125]",0.0625,"[0.012499999999999956,0.125]",0.8451298571191284,"[0.6426460631738947,1.1272332362714126]",5,0,5.0,5,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,ordinary/multijoint_boundary/alpha=0.95,relative,fixed_qp2,80,80,0.025000000000000022,"[0.0,0.0625]",0.025000000000000022,"[0.0,0.0625]",0.753079080214426,"[0.6713802158037807,0.8277952308080222]",2,0,2.0,2,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_singular/regular/alpha=0.0,relative,gn,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.907987484301132,"[0.9015071966485309,0.9146012303012475]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_singular/regular/alpha=0.0,relative,tight,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.9736053973420106,"[0.9260102620323544,1.00403086746861]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_singular/regular/alpha=0.0,relative,clarabel,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.983775016103176,"[0.9596204270824048,1.0014596564803429]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_singular/regular/alpha=0.0,relative,range_loss_matched,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.20178955243799637,"[0.18461067201527187,0.22144092410016147]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_singular/regular/alpha=0.0,relative,direct_sqp,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.1973720761934982,"[0.18903488361906948,0.2067655087845299]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_singular/regular/alpha=0.0,relative,fixed_qp1,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.9963395112045837,"[0.9881986264088745,1.0038523545013325]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_singular/regular/alpha=0.0,relative,fixed_qp2,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.9939649037457056,"[0.9774739008799179,1.0080764417962473]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_singular/regular/alpha=0.5,relative,gn,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.9117273184638821,"[0.900259361404428,0.9241286815264336]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_singular/regular/alpha=0.5,relative,tight,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.9343017392342011,"[0.8680467683112182,0.9974871188740185]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_singular/regular/alpha=0.5,relative,clarabel,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.9698188297594655,"[0.9410682891332243,0.9952192828811557]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_singular/regular/alpha=0.5,relative,range_loss_matched,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.1882908961501612,"[0.17066447134640864,0.20790181016544101]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_singular/regular/alpha=0.5,relative,direct_sqp,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.20107249366609123,"[0.19073460749125662,0.21262253838190764]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_singular/regular/alpha=0.5,relative,fixed_qp1,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",1.0043951757479566,"[0.9954985639789208,1.0129938605116646]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_singular/regular/alpha=0.5,relative,fixed_qp2,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.9805140502548686,"[0.9577792833193208,1.0001368187214614]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_singular/regular/alpha=0.95,relative,gn,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.9226501172632503,"[0.9121750843496161,0.9334677179184071]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_singular/regular/alpha=0.95,relative,tight,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.8520016236766729,"[0.7279105865556794,0.9781741564961948]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_singular/regular/alpha=0.95,relative,clarabel,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.9586049336459731,"[0.9236530313216946,0.9934119533653363]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_singular/regular/alpha=0.95,relative,range_loss_matched,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.16483244907920613,"[0.14303019503026715,0.1886627704062912]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_singular/regular/alpha=0.95,relative,direct_sqp,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.19922660843347736,"[0.18993940982599153,0.20930002567374953]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_singular/regular/alpha=0.95,relative,fixed_qp1,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",1.0142855869847265,"[1.0055043305520377,1.022628331306684]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_singular/regular/alpha=0.95,relative,fixed_qp2,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.973697795542895,"[0.9489040003883307,0.9974486995156026]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_singular/high_utilization/alpha=0.0,relative,gn,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.9647485047636882,"[0.9515867240589337,0.9771236674753249]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_singular/high_utilization/alpha=0.0,relative,tight,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.563594119832602,"[0.4777983742342186,0.6751719023626526]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_singular/high_utilization/alpha=0.0,relative,clarabel,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.8603382646777725,"[0.8313253757215909,0.8931032693603472]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_singular/high_utilization/alpha=0.0,relative,range_loss_matched,80,80,0.025000000000000022,"[0.0,0.0625]",0.025000000000000022,"[0.0,0.0625]",0.15121497813862203,"[0.13665071267312298,0.16725226990823508]",2,0,2.0,2,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_singular/high_utilization/alpha=0.0,relative,direct_sqp,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.17878621050886595,"[0.16800764162865997,0.1898805786252599]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_singular/high_utilization/alpha=0.0,relative,fixed_qp1,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",1.0342803764464172,"[1.024984175849109,1.0430192837896535]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_singular/high_utilization/alpha=0.0,relative,fixed_qp2,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.8781020479572297,"[0.8506059761075931,0.9088997104526244]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_singular/high_utilization/alpha=0.5,relative,gn,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.9562154383485841,"[0.9433339575967684,0.9685952936451374]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_singular/high_utilization/alpha=0.5,relative,tight,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.5561977448407465,"[0.47616739684689824,0.6608230105037385]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_singular/high_utilization/alpha=0.5,relative,clarabel,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.8162648739626094,"[0.7834886135113062,0.8533227324294105]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_singular/high_utilization/alpha=0.5,relative,range_loss_matched,80,80,0.025000000000000022,"[0.0,0.0625]",0.025000000000000022,"[0.0,0.0625]",0.140415079696659,"[0.12575983435864088,0.15727751178946742]",2,0,2.0,2,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_singular/high_utilization/alpha=0.5,relative,direct_sqp,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.17323889417456306,"[0.1628504166940798,0.1840560280114136]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_singular/high_utilization/alpha=0.5,relative,fixed_qp1,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",1.0190288797821825,"[1.0096095554588238,1.0282987852226892]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_singular/high_utilization/alpha=0.5,relative,fixed_qp2,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.867232602643635,"[0.8420772848691738,0.8960330982043594]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_singular/high_utilization/alpha=0.95,relative,gn,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.973870355098892,"[0.9609735243071071,0.9859593528289171]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_singular/high_utilization/alpha=0.95,relative,tight,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.4878933648452065,"[0.4227564633059974,0.5743643950526177]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_singular/high_utilization/alpha=0.95,relative,clarabel,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.7984525050026766,"[0.7706838208558331,0.830451527019354]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_singular/high_utilization/alpha=0.95,relative,range_loss_matched,80,80,0.025000000000000022,"[0.0,0.0625]",0.025000000000000022,"[0.0,0.0625]",0.14508621860805448,"[0.13071104776719536,0.16235662480693203]",2,0,2.0,2,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_singular/high_utilization/alpha=0.95,relative,direct_sqp,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.17812424304434893,"[0.16886755433787562,0.18777823534643742]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_singular/high_utilization/alpha=0.95,relative,fixed_qp1,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",1.029754540083426,"[1.018417368268081,1.0401096384434412]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_singular/high_utilization/alpha=0.95,relative,fixed_qp2,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.8507060859055114,"[0.8283729166679081,0.875588430058392]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_singular/multijoint_boundary/alpha=0.0,relative,gn,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.9944564955081617,"[0.9841497084259679,1.0033227018278306]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_singular/multijoint_boundary/alpha=0.0,relative,tight,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.3677650733646153,"[0.3325700844771968,0.4120918208190923]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_singular/multijoint_boundary/alpha=0.0,relative,clarabel,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.7870560694517807,"[0.769054880083831,0.8070729123179343]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_singular/multijoint_boundary/alpha=0.0,relative,range_loss_matched,80,80,0.03749999999999998,"[0.0,0.08750000000000002]",0.03749999999999998,"[0.0,0.08750000000000002]",0.2065544965613047,"[0.18424097914529294,0.23497185632446302]",3,0,3.0,3,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_singular/multijoint_boundary/alpha=0.0,relative,direct_sqp,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",0.22809270645559682,"[0.2152975954030516,0.24111399820725016]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
panda,near_singular/multijoint_boundary/alpha=0.0,relative,fixed_qp1,80,80,0.0,"[0.0,0.0]",0.0,"[0.0,0.0]",1.038509597468093,"[1.0305713680789144,1.0465637504110514]",0,0,0.0,0,0,4000 paired bootstrap resamples of anchors within geometric class; repeat means inside query; descriptive unadjusted95%
