robot,uid,anchor_uid,anchor_family,displacement,alpha,baseline,relative_success,baseline_success,relative_by_repeat,baseline_by_repeat
ur5e,ed8a3d8165254710130f1afc35b9aa63b7c48fa8035a4e66f6e3cead9e47e0ae,feaffc3f5e584b4bbd68942fed2424960ffc7a325b46f29ae4934d5c6f827b31,ordinary,multijoint_boundary,0.95,range_loss_matched,1.0,0.0,"[true,true,true]","[false,false,false]"
ur5e,f5bda9577dcbb46e8e2feeb6b112c9eaf5a78010bb8b50bd30daf7fe0e04c0d1,220808f1ae29d7204be6dc7786b7896bddc4c767b4f0962c5c2f0616c16b9092,ordinary,multijoint_boundary,0.95,range_loss_matched,1.0,0.0,"[true,true,true]","[false,false,false]"
ur5e,f5c5b147eea327ed0a93625d60bf353e912a5f19f5207b8fb8041cdcee05781b,7943aa8cdb42e1b4eafb947124ada666e5628dc5380eddebb16abe50d0b0ce95,ordinary,multijoint_boundary,0.95,range_loss_matched,1.0,0.0,"[true,true,true]","[false,false,false]"
ur5e,f6150ec91f4ec3094eaca11b43f8dab91ce9228cfeb9a393f9ab162da8c4c1ff,f306bd338692dd3ac5c840b8dae22c715224264e352d9d8175e22738151edb1f,ordinary,multijoint_boundary,0.5,range_loss_matched,1.0,0.0,"[true,true,true]","[false,false,false]"
ur5e,09f3ef02343625948466723596b19763f97f8231a008078ed4361f42cf5d6f96,ddffee2568f0bc5027e554e5515c908d71b45bbd9372905a185ae769435a84f0,near_singular,multijoint_boundary,0.95,fixed_qp1,1.0,0.0,"[true,true,true]","[false,false,false]"
ur5e,2b99894c8bdec8743bd3bdacebbf14d74f34de212e4199a739015292be777ebc,e954689525f2d8f4ab668fe498a2c03940127fb75198692db8c3947306201ac2,near_singular,multijoint_boundary,0.95,fixed_qp1,1.0,0.0,"[true,true,true]","[false,false,false]"
ur5e,311685522ed8ae2eca792457799bf1a66104c50ea26926966e464e74823074f5,ae6f218940bcddd09e0c4b60dfcae96693fe4169d335608815a9e3abb9667f99,ordinary,multijoint_boundary,0.95,fixed_qp1,1.0,0.0,"[true,true,true]","[false,false,false]"
ur5e,9de030307f12ac85fc9a4028d5944d13ff2de297acc3fa496c01f0fef3c95a3c,478cd27801a654d3d7e0b2badd64d8bbe9ac105d2ab07ab1ae7f16b526fc16b0,near_limit,multijoint_boundary,0.95,fixed_qp1,1.0,0.0,"[true,true,true]","[false,false,false]"
ur5e,d0dce9ba3a0457e8a0eff3d503d9012e6fe49e92fdffa612be99cf47bc7cc131,cfa6320e823362985069ca1c8b43b392703c5b16c9d77dcd7f1b220b11286306,near_singular,multijoint_boundary,0.95,fixed_qp1,1.0,0.0,"[true,true,true]","[false,false,false]"
ur5e,df97a24c1749fc9e99c17af4959b74750d38c3f62ab100839e0f832534ee15da,c06efd23fff773405cb375b8d0d8cd7e95acd13f4cd0056aab7a15df2a4fa4b9,near_limit,multijoint_boundary,0.95,fixed_qp1,1.0,0.0,"[true,true,true]","[false,false,false]"
ur5e,e396d91220f89c7fd418f9297fe341df4e1fffa07bb5b42d679d97488c62f561,ade5a7b71ebe263b49cfbdbc34fb53a8d3c7770540ca69b970e1a974e9571b1a,near_limit,multijoint_boundary,0.95,fixed_qp1,1.0,0.0,"[true,true,true]","[false,false,false]"
ur5e,ed8a3d8165254710130f1afc35b9aa63b7c48fa8035a4e66f6e3cead9e47e0ae,feaffc3f5e584b4bbd68942fed2424960ffc7a325b46f29ae4934d5c6f827b31,ordinary,multijoint_boundary,0.95,fixed_qp1,1.0,0.0,"[true,true,true]","[false,false,false]"
ur5e,f09b46bea02d75c926355fc8a06dc54e0bb72f3bdcb12bb134f781193bb4d5a2,dd9291847d015cf83610d3fa359f5f325cbb2b55b2d4a7f6e8fb8f9d594d60c9,ordinary,multijoint_boundary,0.95,fixed_qp1,1.0,0.0,"[true,true,true]","[false,false,false]"
ur5e,f9c733d9e1d912248e3113783d93e5b43e4b99355d330fce8e0ece6325cd85dd,996c636b74ca13556c3880a74d3bf006df76e6b9c03212c51fdb1a67bebf83d2,near_singular,high_utilization,0.95,fixed_qp1,1.0,0.0,"[true,true,true]","[false,false,false]"
ur5e,fe74077db23fc36cf44d3910450070571e5775f47b811253d335e2d0ef4c83d8,a04b4cb97da9df386da9807fb8d810fcf1a9de69bb9ffec9a317e9ec67212b60,near_singular,multijoint_boundary,0.95,fixed_qp1,1.0,0.0,"[true,true,true]","[false,false,false]"
ur5e,ff24e71dd3f5e3f9abf9fe397ec7f7c014141cd390d10cb1ce5b08e56990adbd,f51f1c579cc180ab9618ce020a579ea9df47cf6e24242a1350153489e238c8f8,near_singular,multijoint_boundary,0.95,fixed_qp1,1.0,0.0,"[true,true,true]","[false,false,false]"
ur5e,9de030307f12ac85fc9a4028d5944d13ff2de297acc3fa496c01f0fef3c95a3c,478cd27801a654d3d7e0b2badd64d8bbe9ac105d2ab07ab1ae7f16b526fc16b0,near_limit,multijoint_boundary,0.95,fixed_qp2,1.0,0.0,"[true,true,true]","[false,false,false]"
ur5e,ed8a3d8165254710130f1afc35b9aa63b7c48fa8035a4e66f6e3cead9e47e0ae,feaffc3f5e584b4bbd68942fed2424960ffc7a325b46f29ae4934d5c6f827b31,ordinary,multijoint_boundary,0.95,fixed_qp2,1.0,0.0,"[true,true,true]","[false,false,false]"
ur5e,f09b46bea02d75c926355fc8a06dc54e0bb72f3bdcb12bb134f781193bb4d5a2,dd9291847d015cf83610d3fa359f5f325cbb2b55b2d4a7f6e8fb8f9d594d60c9,ordinary,multijoint_boundary,0.95,fixed_qp2,1.0,0.0,"[true,true,true]","[false,false,false]"
ur5e,ff24e71dd3f5e3f9abf9fe397ec7f7c014141cd390d10cb1ce5b08e56990adbd,f51f1c579cc180ab9618ce020a579ea9df47cf6e24242a1350153489e238c8f8,near_singular,multijoint_boundary,0.95,fixed_qp2,1.0,0.0,"[true,true,true]","[false,false,false]"
