robot,group,method,queries,anchors,repeats,success_by_repeat,within20_by_repeat,mean_success_count,verified_success,within20_success,all_repeat_success_queries,witness_missed_unique_queries,p50_ms,p95_ms,p99_ms,mean_ms,cumulative_ms_per_repeat,late_calls,accepted_position_p95_m,accepted_position_max_m,accepted_orientation_p95_rad,accepted_orientation_max_rad,accepted_pose_utilization_p95,accepted_edge_fraction,accepted_position_margin_p05_m,accepted_orientation_margin_p05_rad,max_accepted_step_utilization,mean_iterations,mean_evaluations,first_half_accepted_call_fraction,continued_after_first_call_fraction,multiple_local_qp_call_fraction,relative_stop_call_fraction,relative_stop_subproblem_fraction,mean_dual_updates,internal_status_counts,failure_counts
panda,regular/alpha=0.0,relative,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.27615500000000004,0.3011791,0.31708739999999996,0.2794106875,67.058565,0,0.00035992490604241207,0.0006833236178517836,0.000771868150768953,0.0058085714122584845,0.35992490604241206,0.0,0.0006400750939575856,0.007954778109231049,0.9999999999990011,1.0041666666666667,2.0,0.9916666666666667,0.004166666666666667,0.0,0.004166666666666667,1.0,1.0,"{""native_task_candidate"":720}",{}
panda,regular/alpha=0.0,gn,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.304489,0.3290399,0.34870821999999946,0.3075001291666667,73.800031,0,0.00035992490604241207,0.0006833236178517836,0.000771868150768953,0.0058085714122584845,0.35992490604241206,0.0,0.0006400750939575856,0.007954778109231049,0.9999999999990011,2.0,4.0,,,,,,,"{""task_candidate"":720}",{}
panda,regular/alpha=0.0,tight,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.2750625,0.3032835,0.33430394999999996,0.2821521819444444,67.71652366666666,0,0.00035992490604241207,0.0006833236178517836,0.000771868150768953,0.0058085714122584845,0.35992490604241206,0.0,0.0006400750939575856,0.007954778109231049,0.9999999999990011,1.0041666666666667,2.0166666666666666,0.9916666666666667,0.004166666666666667,0.004166666666666667,0.0,0.0,1.0166666666666666,"{""native_task_candidate"":720}",{}
panda,regular/alpha=0.0,clarabel,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.2766495,0.30428944999999996,0.32149352999999997,0.28101641944444444,67.44394066666668,0,0.00035992490604241207,0.0006833236178517836,0.000771868150768953,0.0058085714122584845,0.35992490604241206,0.0,0.0006400750939575856,0.007954778109231049,0.9999999999990011,1.0041666666666667,2.004166666666667,0.9916666666666667,0.004166666666666667,0.004166666666666667,0.0,0.0,1.0041666666666667,"{""native_task_candidate"":720}",{}
panda,regular/alpha=0.0,range_loss_matched,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,1.3134245,2.642575499999998,3.3140513099999995,1.4490927416666668,347.782258,0,0.0009738031647806173,0.0009976590313617657,0.008455322809354633,0.00868759197533152,0.9854261948015318,0.32083333333333336,2.619683521938253e-05,0.00027132345064536506,0.6166671197001045,5.883333333333334,17.045833333333334,,0.0,0.0,0.0,,0.0,"{""task_accepted_early"":720}",{}
panda,regular/alpha=0.0,direct_sqp,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,1.45404,1.93763955,2.1906925199999994,1.4561432569444444,349.47438166666666,0,0.000999999984077167,0.0009999999988169863,0.008726645984665478,0.008726646235316288,0.9999999868248527,0.9958333333333333,1.5922832908958633e-11,2.7533452184869143e-10,0.5529988082546352,9.933333333333334,15.45,,0.0,0.0,0.0,,0.0,"{""task_accepted_early"":720}",{}
panda,regular/alpha=0.0,fixed_qp1,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.275493,0.30367144999999995,0.3286468299999997,0.27969171111111113,67.12601066666667,0,0.00035992490604241207,0.0006833236178517836,0.000771868150768953,0.0058085714122584845,0.35992490604241206,0.0,0.0006400750939575856,0.007954778109231049,0.9999999999990011,1.0041666666666667,2.0,0.9916666666666667,0.004166666666666667,0.0,0.0,0.0,1.0,"{""native_task_candidate"":720}",{}
panda,regular/alpha=0.0,fixed_qp2,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.275712,0.30330965,0.32652202999999996,0.27985158055555553,67.16437933333333,0,0.00035992490604241207,0.0006833236178517836,0.000771868150768953,0.0058085714122584845,0.35992490604241206,0.0,0.0006400750939575856,0.007954778109231049,0.9999999999990011,1.0041666666666667,2.004166666666667,0.9916666666666667,0.004166666666666667,0.004166666666666667,0.0,0.0,1.0041666666666667,"{""native_task_candidate"":720}",{}
panda,regular/alpha=0.5,relative,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.278258,0.31360875,0.4898204899999985,0.2849111513888889,68.37867633333333,0,0.000573929549372892,0.0009333847501222005,0.0021745165462160993,0.007905351516944444,0.5739295493728921,0.0125,0.0004260704506271061,0.0065521297137838925,0.9999999999990037,1.0125,2.0083333333333333,0.9833333333333333,0.0125,0.0,0.0125,1.0,1.0083333333333333,"{""native_task_candidate"":720}",{}
panda,regular/alpha=0.5,gn,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.3066065,0.34151964999999995,0.48006228999999995,0.3126869388888889,75.04486533333333,0,0.000573929549372892,0.0009333847501222005,0.0021745165462160993,0.007905351516944444,0.5739295493728921,0.0125,0.0004260704506271061,0.0065521297137838925,0.9999999999990037,2.0083333333333333,4.016666666666667,,,,,,,"{""task_candidate"":720}",{}
panda,regular/alpha=0.5,tight,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.2776465,0.31433924999999996,0.8500711299999996,0.29134472222222224,69.92273333333334,0,0.000573929549372892,0.0009333847501222005,0.0021745165462160993,0.007905351516944444,0.5739295493728921,0.0125,0.0004260704506271061,0.0065521297137838925,0.9999999999990037,1.0125,2.05,0.9833333333333333,0.0125,0.0125,0.0,0.0,1.05,"{""native_task_candidate"":720}",{}
panda,regular/alpha=0.5,clarabel,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.27890550000000003,0.3179206,0.6780239699999997,0.2877340958333333,69.05618299999999,0,0.000573929549372892,0.0009333847501222005,0.0021745165462160993,0.007905351516944444,0.5739295493728921,0.0125,0.0004260704506271061,0.0065521297137838925,0.9999999999990037,1.0125,2.0208333333333335,0.9833333333333333,0.0125,0.0125,0.0,0.0,1.0208333333333333,"{""native_task_candidate"":720}",{}
panda,regular/alpha=0.5,range_loss_matched,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,1.4285305,2.819018799999999,3.6771521299999996,1.5426867972222222,370.24483133333337,0,0.0009704449722613671,0.000998204071617828,0.008605998453323004,0.008724917164351568,0.9892351174228751,0.32916666666666666,2.9555027738632877e-05,0.00012064780667699588,0.9598412848944897,6.533333333333333,18.4875,,0.0,0.0,0.0,,0.0,"{""task_accepted_early"":720}",{}
panda,regular/alpha=0.5,direct_sqp,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,1.496401,2.03774935,2.230137569999999,1.489831813888889,357.55963533333335,0,0.0009999999876708823,0.0009999999991539515,0.008726645993778155,0.008726646224418972,0.9999999888267656,1.0,1.2329117653024638e-11,2.6622184561009294e-10,0.5551564405654904,10.225,15.941666666666666,,0.0,0.0,0.0,,0.0,"{""task_accepted_early"":720}",{}
panda,regular/alpha=0.5,fixed_qp1,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.28034349999999997,0.3144162,0.4518987299999997,0.28510765694444445,68.42583766666667,0,0.000573929549372892,0.0009333847501222005,0.0021745165462160993,0.007905351516944444,0.5739295493728921,0.0125,0.0004260704506271061,0.0065521297137838925,0.9999999999990037,1.0125,2.0083333333333333,0.9833333333333333,0.0125,0.0,0.0,0.0,1.0083333333333333,"{""native_task_candidate"":720}",{}
panda,regular/alpha=0.5,fixed_qp2,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.2778255,0.3108671,0.6159673399999994,0.28593898333333334,68.625356,0,0.000573929549372892,0.0009333847501222005,0.0021745165462160993,0.007905351516944444,0.5739295493728921,0.0125,0.0004260704506271061,0.0065521297137838925,0.9999999999990037,1.0125,2.0208333333333335,0.9833333333333333,0.0125,0.0125,0.0,0.0,1.0208333333333333,"{""native_task_candidate"":720}",{}
panda,regular/alpha=0.95,relative,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.282002,0.32705625,0.5010898099999997,0.2902926027777778,69.67022466666667,0,0.0007841753354204642,0.0009709155379276878,0.004324625658546786,0.008558121536993544,0.8218390544293462,0.03333333333333333,0.00021582466457953418,0.004402020601453213,0.9999999999990037,1.025,2.025,0.975,0.025,0.0,0.025,1.0,1.025,"{""native_task_candidate"":720}",{}
panda,regular/alpha=0.95,gn,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.310829,0.35680654999999994,0.4820229999999998,0.3188407458333333,76.521779,0,0.0007841753354204642,0.0009709155379276878,0.004324625658546786,0.008558121536993544,0.8218390544293462,0.03333333333333333,0.00021582466457953418,0.004402020601453213,0.9999999999990037,2.025,4.05,,,,,,,"{""task_candidate"":720}",{}
panda,regular/alpha=0.95,tight,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.2819435,0.32992005,1.2164431499999995,0.31630874305555556,75.91409833333334,0,0.0008228060499513611,0.0009709155379276878,0.0043567539974058815,0.008558121536993544,0.8487107326392741,0.0375,0.00017719395004863692,0.00436989226259411,0.9999999999990037,1.0208333333333333,2.2041666666666666,0.975,0.025,0.025,0.0,0.0,1.2041666666666666,"{""native_task_candidate"":720}",{}
panda,regular/alpha=0.95,clarabel,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.284317,0.33219044999999997,0.7105960599999998,0.2972717263888889,71.34521433333333,0,0.0007841753354204642,0.0009709155379276878,0.004324625658546786,0.008558121536993544,0.8218390544293462,0.03333333333333333,0.00021582466457953418,0.004402020601453213,0.9999999999990037,1.025,2.05,0.975,0.025,0.025,0.0,0.0,1.05,"{""native_task_candidate"":720}",{}
panda,regular/alpha=0.95,range_loss_matched,240,240,3,"[238,238,238]","[238,238,238]",238.0,0.9916666666666667,0.9916666666666667,238,2,1.6106729999999998,3.342397199999998,4.3552908299999995,1.7771334305555557,426.5120233333334,0,0.000991358351577671,0.0009998302599940985,0.00861102708285742,0.008726518500641645,0.9978420554367665,0.46638655462184875,8.641648422329142e-06,0.0001156191771425799,0.9999999999990011,8.5625,22.120833333333334,,0.0,0.0,0.0,,0.0,"{""task_accepted_early"":714,""optimizer:CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"":6}","{""position_tolerance"":6}"
panda,regular/alpha=0.95,direct_sqp,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,1.560429,2.01252275,2.1232347599999994,1.5565499791666668,373.571995,0,0.000999999983659298,0.0009999999985219536,0.008726646068722034,0.008726646234896746,0.9999999868170535,1.0,1.6340701990309737e-11,1.9127796490811535e-10,0.5588976192846333,10.7625,16.920833333333334,,0.0,0.0,0.0,,0.0,"{""task_accepted_early"":720}",{}
panda,regular/alpha=0.95,fixed_qp1,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.282841,0.32894355,0.4716290299999998,0.28954973055555555,69.49193533333333,0,0.0007841753354204642,0.0009709155379276878,0.004324625658546786,0.008558121536993544,0.8218390544293462,0.03333333333333333,0.00021582466457953418,0.004402020601453213,0.9999999999990037,1.025,2.025,0.975,0.025,0.0,0.0,0.0,1.025,"{""native_task_candidate"":720}",{}
panda,regular/alpha=0.95,fixed_qp2,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.283364,0.32770029999999983,0.6489889399999996,0.29442918611111113,70.66300466666667,0,0.0007841753354204642,0.0009709155379276878,0.004324625658546786,0.008558121536993544,0.8218390544293462,0.03333333333333333,0.00021582466457953418,0.004402020601453213,0.9999999999990037,1.025,2.05,0.975,0.025,0.025,0.0,0.0,1.05,"{""native_task_candidate"":720}",{}
panda,high_utilization/alpha=0.0,relative,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.4008985,0.56125045,0.6137786999999996,0.3924215277777778,94.18116666666667,0,0.0009186598840318006,0.0009862656258928487,0.003763897629656484,0.007748172141803487,0.9186598840318007,0.0625,8.134011596819927e-05,0.004962748630343514,0.9999999999990037,1.4875,2.4875,0.5125,0.4875,0.0,0.4875,1.0,1.4875,"{""native_task_candidate"":720}",{}
panda,high_utilization/alpha=0.0,gn,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.4041425,0.5541888500000001,0.6112663399999998,0.4049001819444445,97.17604366666667,0,0.0009186598840318006,0.0009862656258928487,0.003763897629656484,0.007748172141803487,0.9186598840318007,0.0625,8.134011596819927e-05,0.004962748630343514,0.9999999999990037,2.4875,4.975,,,,,,,"{""task_candidate"":720}",{}
panda,high_utilization/alpha=0.0,tight,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.4094935,1.983547149999986,2.9764829499999985,0.6983800666666667,167.611216,0,0.0009186598840318006,0.0009862656258928487,0.003763897629656484,0.007748172141803487,0.9186598840318007,0.0625,8.134011596819927e-05,0.004962748630343514,0.9999999999990037,1.4875,4.458333333333333,0.5125,0.4875,0.48333333333333334,0.0,0.0,3.4583333333333335,"{""native_task_candidate"":720}",{}
panda,high_utilization/alpha=0.0,clarabel,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.427747,0.7542960999999999,0.8088241099999999,0.4899476694444445,117.58744066666668,0,0.0009186598840318006,0.0009862656258928487,0.003763897629656484,0.007748172141803487,0.9186598840318007,0.0625,8.134011596819927e-05,0.004962748630343514,0.9999999999990037,1.4875,2.975,0.5125,0.4875,0.4875,0.0,0.0,1.975,"{""native_task_candidate"":720}",{}
panda,high_utilization/alpha=0.0,range_loss_matched,240,240,3,"[238,238,238]","[238,238,238]",238.0,0.9916666666666667,0.9916666666666667,238,2,2.6054585,4.904430549999998,5.700848939999999,2.8008024194444445,672.1925806666667,0,0.0009563438582046761,0.0009994824637232782,0.008581880425856062,0.008726575875008127,0.9898383180276523,0.3697478991596639,4.3656141795323994e-05,0.00014476583414393897,0.9999999999990037,16.070833333333333,37.704166666666666,,0.0,0.0,0.0,,0.0,"{""task_accepted_early"":714,""optimizer:CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"":6}","{""position_tolerance+orientation_tolerance"":6}"
panda,high_utilization/alpha=0.0,direct_sqp,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,2.2912195,2.71346455,2.840532959999999,2.311384063888889,554.7321753333334,0,0.0009999999881143578,0.0009999999999511836,0.008726646059895,0.00872664619677449,0.999999990062072,1.0,1.1885642123288244e-11,2.001049995842275e-10,0.9999999999990037,16.879166666666666,28.5125,,0.0,0.0,0.0,,0.0,"{""task_accepted_early"":720}",{}
panda,high_utilization/alpha=0.0,fixed_qp1,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.38108,0.5420592,0.5891232599999999,0.3792320777777778,91.01569866666667,0,0.0009186598840318006,0.0009862656258928487,0.003763897629656484,0.007748172141803487,0.9186598840318007,0.0625,8.134011596819927e-05,0.004962748630343514,0.9999999999990037,1.4875,2.4875,0.5125,0.4875,0.0,0.0,0.0,1.4875,"{""native_task_candidate"":720}",{}
panda,high_utilization/alpha=0.0,fixed_qp2,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.426044,0.7331025,0.8329475599999999,0.45971802083333335,110.33232500000001,0,0.0009186598840318006,0.0009862656258928487,0.003763897629656484,0.007748172141803487,0.9186598840318007,0.0625,8.134011596819927e-05,0.004962748630343514,0.9999999999990037,1.4875,2.975,0.5125,0.4875,0.4875,0.0,0.0,1.975,"{""native_task_candidate"":720}",{}
panda,high_utilization/alpha=0.5,relative,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.407726,0.55562175,0.6039539199999997,0.3923403375,94.161681,0,0.0009031752275679293,0.0009901094109897792,0.004311374510401705,0.008158202515628285,0.9055688338960435,0.06666666666666667,9.682477243207062e-05,0.0044152717495982916,0.9999999999990037,1.4958333333333333,2.495833333333333,0.5041666666666667,0.49583333333333335,0.0,0.49583333333333335,1.0,1.4958333333333333,"{""native_task_candidate"":720}",{}
panda,high_utilization/alpha=0.5,gn,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.402717,0.54994475,0.5960221399999996,0.404383025,97.051926,0,0.0009031752275679293,0.0009901094109897792,0.004311374510401705,0.008158202515628285,0.9055688338960435,0.06666666666666667,9.682477243207062e-05,0.0044152717495982916,0.9999999999990037,2.495833333333333,4.991666666666666,,,,,,,"{""task_candidate"":720}",{}
panda,high_utilization/alpha=0.5,tight,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.419609,2.35564975,2.661907349999999,0.7247323930555556,173.93577433333334,0,0.0009031752275679293,0.0009901094109897792,0.004311374510401705,0.008158202515628285,0.9055688338960435,0.06666666666666667,9.682477243207062e-05,0.0044152717495982916,0.9999999999990037,1.4916666666666667,4.675,0.5041666666666667,0.49583333333333335,0.4875,0.0,0.0,3.675,"{""native_task_candidate"":720}",{}
panda,high_utilization/alpha=0.5,clarabel,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.419482,0.7637391499999999,0.8122028199999999,0.49684124999999996,119.24189999999999,0,0.0009031752275679293,0.0009901094109897792,0.004311374510401705,0.008158202515628285,0.9055688338960435,0.06666666666666667,9.682477243207062e-05,0.0044152717495982916,0.9999999999990037,1.4958333333333333,2.9916666666666667,0.5041666666666667,0.49583333333333335,0.49583333333333335,0.0,0.0,1.9916666666666667,"{""native_task_candidate"":720}",{}
panda,high_utilization/alpha=0.5,range_loss_matched,240,240,3,"[235,235,235]","[235,235,235]",235.0,0.9791666666666666,0.9791666666666666,235,5,2.7387905,5.354316649999999,7.147949039999999,2.8932384361111114,694.3772246666667,0,0.0009581139775304291,0.0009952306002199895,0.00858808519868682,0.0087172234045213,0.9897978068637601,0.4297872340425532,4.188602246957087e-05,0.0001385610613131805,0.9999999999990037,16.508333333333333,39.225,,0.0,0.0,0.0,,0.0,"{""task_accepted_early"":705,""optimizer:CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"":15}","{""position_tolerance+orientation_tolerance"":12,""orientation_tolerance"":3}"
panda,high_utilization/alpha=0.5,direct_sqp,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,2.3022215,2.74093595,2.8744191999999993,2.321904120833333,557.256989,0,0.000999999985184193,0.0009999999976644616,0.00872664608565751,0.008726646220276857,0.9999999881067427,1.0,1.4815806947173635e-11,1.7434249009740116e-10,0.9999999999990037,16.966666666666665,28.675,,0.0,0.0,0.0,,0.0,"{""task_accepted_early"":720}",{}
panda,high_utilization/alpha=0.5,fixed_qp1,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.380795,0.5315321,0.5750748199999999,0.38057770972222216,91.33865033333332,0,0.0009031752275679293,0.0009901094109897792,0.004311374510401705,0.008158202515628285,0.9055688338960435,0.06666666666666667,9.682477243207062e-05,0.0044152717495982916,0.9999999999990037,1.4958333333333333,2.495833333333333,0.5041666666666667,0.49583333333333335,0.0,0.0,0.0,1.4958333333333333,"{""native_task_candidate"":720}",{}
panda,high_utilization/alpha=0.5,fixed_qp2,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.4140195,0.7236267,0.8029795899999994,0.4594469722222222,110.26727333333332,0,0.0009031752275679293,0.0009901094109897792,0.004311374510401705,0.008158202515628285,0.9055688338960435,0.06666666666666667,9.682477243207062e-05,0.0044152717495982916,0.9999999999990037,1.4958333333333333,2.9916666666666667,0.5041666666666667,0.49583333333333335,0.49583333333333335,0.0,0.0,1.9916666666666667,"{""native_task_candidate"":720}",{}
panda,high_utilization/alpha=0.95,relative,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.425905,0.5609816999999999,0.59452781,0.40364218611111113,96.87412466666667,0,0.0009152092563923923,0.000997978694153219,0.005828564343564272,0.007713553776728034,0.9152092563923923,0.058333333333333334,8.479074360760731e-05,0.0028980819164357184,0.9999999999990037,1.5333333333333334,2.533333333333333,0.4666666666666667,0.5333333333333333,0.0,0.5333333333333333,1.0,1.5333333333333334,"{""native_task_candidate"":720}",{}
panda,high_utilization/alpha=0.95,gn,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.420299,0.5447262999999999,0.58641685,0.41106377083333334,98.655305,0,0.0009152092563923923,0.000997978694153219,0.005828564343564272,0.007713553776728034,0.9152092563923923,0.058333333333333334,8.479074360760731e-05,0.0028980819164357184,0.9999999999990037,2.533333333333333,5.066666666666666,,,,,,,"{""task_candidate"":720}",{}
panda,high_utilization/alpha=0.95,tight,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.6067875,2.53039,2.896994059999999,0.8353026277777776,200.47263066666665,0,0.0009152108565599995,0.000997978694153219,0.006036208217490473,0.008039575977377662,0.9214881957463805,0.0625,8.478914344000006e-05,0.0026904380425095253,0.9999999999990037,1.5291666666666666,5.35,0.4666666666666667,0.5333333333333333,0.5291666666666667,0.0,0.0,4.35,"{""native_task_candidate"":720}",{}
panda,high_utilization/alpha=0.95,clarabel,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.6267705,0.7579651,0.8198328399999998,0.5145057277777778,123.48137466666667,0,0.0009261323553109,0.000997978694153219,0.005828533938295609,0.007713553776728034,0.9261323553109,0.0625,7.386764468909962e-05,0.0028981123217043814,0.9999999999990037,1.5291666666666666,3.0625,0.4666666666666667,0.5333333333333333,0.5333333333333333,0.0,0.0,2.0625,"{""native_task_candidate"":720}",{}
panda,high_utilization/alpha=0.95,range_loss_matched,240,240,3,"[234,234,234]","[234,234,234]",234.0,0.975,0.975,234,6,2.71965,5.176258149999999,7.22020574,2.9487001333333334,707.688032,0,0.0009732624218753854,0.00099976930586869,0.008616667775626299,0.008715362683442826,0.9899796122582227,0.45726495726495725,2.6737578124614467e-05,0.00010997848437370043,0.9999999999990037,17.458333333333332,40.0125,,0.0,0.0,0.0,,0.0,"{""task_accepted_early"":702,""optimizer:CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"":18}","{""position_tolerance+orientation_tolerance"":12,""orientation_tolerance"":6}"
panda,high_utilization/alpha=0.95,direct_sqp,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,2.3487295,2.8358654,3.0167905699999995,2.363584652777778,567.2603166666667,0,0.00099999998773208,0.000999999999958217,0.008726646027054101,0.00872664625695619,0.9999999896748485,1.0,1.2267919926450825e-11,2.329458985081412e-10,0.9999999999990037,17.2625,29.333333333333332,,0.0,0.0,0.0,,0.0,"{""task_accepted_early"":720}",{}
panda,high_utilization/alpha=0.95,fixed_qp1,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.40096600000000004,0.5280792,0.5636068299999999,0.388370075,93.208818,0,0.0009152092563923923,0.000997978694153219,0.005828564343564272,0.007713553776728034,0.9152092563923923,0.058333333333333334,8.479074360760731e-05,0.0028980819164357184,0.9999999999990037,1.5333333333333334,2.533333333333333,0.4666666666666667,0.5333333333333333,0.0,0.0,0.0,1.5333333333333334,"{""native_task_candidate"":720}",{}
panda,high_utilization/alpha=0.95,fixed_qp2,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.531399,0.7074624999999999,0.793996859999999,0.474313,113.83512,0,0.0009152108937166353,0.000997978694153219,0.00582853366911745,0.007713553776728034,0.9152108937166353,0.058333333333333334,8.478910628336423e-05,0.0028981125908825412,0.9999999999990037,1.5333333333333334,3.066666666666667,0.4666666666666667,0.5333333333333333,0.5333333333333333,0.0,0.0,2.066666666666667,"{""native_task_candidate"":720}",{}
panda,multijoint_boundary/alpha=0.0,relative,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.5439054999999999,0.64191095,0.7511354499999968,0.5079694625000001,121.912671,0,0.00089792485214673,0.0009989108738166455,0.004292576285668501,0.007328771808660304,0.8979248521467299,0.05,0.00010207514785326979,0.004434069974331494,0.9999999999990037,1.7125,2.7125,0.2875,0.7125,0.0,0.7125,1.0,1.7125,"{""native_task_candidate"":720}",{}
panda,multijoint_boundary/alpha=0.0,gn,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.537204,0.6296554999999998,0.7717161299999988,0.5095139305555556,122.28334333333333,0,0.00089792485214673,0.0009989108738166455,0.004292576285668501,0.007328771808660304,0.8979248521467299,0.05,0.00010207514785326979,0.004434069974331494,0.9999999999990037,2.7125,5.425,,,,,,,"{""task_candidate"":720}",{}
panda,multijoint_boundary/alpha=0.0,tight,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,1.1327425,2.814900149999999,3.3719419799999995,1.3187200222222222,316.49280533333337,0,0.0009352331585100453,0.0009989108738166455,0.005055223916915457,0.008459268899480102,0.9389129017100956,0.0875,6.476684148995456e-05,0.003671422343084528,0.9999999999990037,1.6541666666666666,7.291666666666667,0.2875,0.7125,0.7125,0.0,0.0,6.295833333333333,"{""native_task_candidate"":720}",{}
panda,multijoint_boundary/alpha=0.0,clarabel,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.7509790000000001,0.8525590999999999,0.8990511799999997,0.6526955430555555,156.64693033333333,0,0.0009399225957118489,0.0009989108738166455,0.005055223916915457,0.008450987022362,0.9416709297475206,0.0875,6.007740428815102e-05,0.003671422343084528,0.9999999999990037,1.675,3.3875,0.2875,0.7125,0.7125,0.0,0.0,2.3875,"{""native_task_candidate"":720}",{}
panda,multijoint_boundary/alpha=0.0,range_loss_matched,240,240,3,"[235,235,235]","[235,235,235]",235.0,0.9791666666666666,0.9791666666666666,235,5,2.281429,5.208369599999999,6.3533266699999995,2.5036489250000002,600.8757420000001,0,0.0009500809427328666,0.0009969560045881305,0.008528348909329471,0.008725508648022226,0.9852753333921499,0.23829787234042554,4.9919057267133406e-05,0.00019829735067052845,0.9999999999990037,15.745833333333334,32.6625,,0.0,0.0,0.0,,0.0,"{""task_accepted_early"":705,""optimizer:CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"":15}","{""orientation_tolerance"":9,""position_tolerance+orientation_tolerance"":6}"
panda,multijoint_boundary/alpha=0.0,direct_sqp,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,2.355693,2.8553943999999998,3.629621009999984,2.374692490277778,569.9261976666667,0,0.000999999979759445,0.0009999999981191283,0.00872664607478876,0.008726646238222422,0.9999999857800776,1.0,2.0240555000279606e-11,1.8521124000789318e-10,0.9999999999990037,17.208333333333332,28.8375,,0.0,0.0,0.0,,0.0,"{""task_accepted_early"":720}",{}
panda,multijoint_boundary/alpha=0.0,fixed_qp1,240,240,3,"[240,240,240]","[240,240,240]",240.0,1.0,1.0,240,0,0.516626,0.6100476499999999,0.7846547499999961,0.48798165694444445,117.11559766666666,0,0.00089792485214673,0.0009989108738166455,0.004292576285668501,0.007328771808660304,0.8979248521467299,0.05,0.00010207514785326979,0.004434069974331494,0.9999999999990037,1.7125,2.7125,0.2875,0.7125,0.0,0.0,0.0,1.7125,"{""native_task_candidate"":720}",{}
