uid,method,robot,anchor_uid,anchor_family,displacement,alpha,accepted,timely,latency_ns,success_by_repeat
004b94c6b34b56e8b767bfdd9638188dd5e233888d740a164768d7a05fba1897,clarabel,panda,e6b05f5bb1b0e174b200eb823a34d9f1bb902b200e85deb319156de6975c6e02,near_singular,high_utilization,0.0,1.0,1.0,311419.3333333333,"[true,true,true]"
004b94c6b34b56e8b767bfdd9638188dd5e233888d740a164768d7a05fba1897,direct_sqp,panda,e6b05f5bb1b0e174b200eb823a34d9f1bb902b200e85deb319156de6975c6e02,near_singular,high_utilization,0.0,1.0,1.0,2262795.3333333335,"[true,true,true]"
004b94c6b34b56e8b767bfdd9638188dd5e233888d740a164768d7a05fba1897,fixed_qp1,panda,e6b05f5bb1b0e174b200eb823a34d9f1bb902b200e85deb319156de6975c6e02,near_singular,high_utilization,0.0,1.0,1.0,322979.0,"[true,true,true]"
004b94c6b34b56e8b767bfdd9638188dd5e233888d740a164768d7a05fba1897,fixed_qp2,panda,e6b05f5bb1b0e174b200eb823a34d9f1bb902b200e85deb319156de6975c6e02,near_singular,high_utilization,0.0,1.0,1.0,303221.0,"[true,true,true]"
004b94c6b34b56e8b767bfdd9638188dd5e233888d740a164768d7a05fba1897,gn,panda,e6b05f5bb1b0e174b200eb823a34d9f1bb902b200e85deb319156de6975c6e02,near_singular,high_utilization,0.0,1.0,1.0,348954.0,"[true,true,true]"
004b94c6b34b56e8b767bfdd9638188dd5e233888d740a164768d7a05fba1897,range_loss_matched,panda,e6b05f5bb1b0e174b200eb823a34d9f1bb902b200e85deb319156de6975c6e02,near_singular,high_utilization,0.0,1.0,1.0,3738048.0,"[true,true,true]"
004b94c6b34b56e8b767bfdd9638188dd5e233888d740a164768d7a05fba1897,relative,panda,e6b05f5bb1b0e174b200eb823a34d9f1bb902b200e85deb319156de6975c6e02,near_singular,high_utilization,0.0,1.0,1.0,324097.3333333333,"[true,true,true]"
004b94c6b34b56e8b767bfdd9638188dd5e233888d740a164768d7a05fba1897,tight,panda,e6b05f5bb1b0e174b200eb823a34d9f1bb902b200e85deb319156de6975c6e02,near_singular,high_utilization,0.0,1.0,1.0,314896.0,"[true,true,true]"
007e86302959c045af18313b9971ca79b8a8434ad3c6667e4fcce7100b43f889,clarabel,panda,1d1127453946ad816f90fe334260fb92922d17ce08923945a50897018d8cc502,ordinary,high_utilization,0.95,1.0,1.0,280333.0,"[true,true,true]"
007e86302959c045af18313b9971ca79b8a8434ad3c6667e4fcce7100b43f889,direct_sqp,panda,1d1127453946ad816f90fe334260fb92922d17ce08923945a50897018d8cc502,ordinary,high_utilization,0.95,1.0,1.0,1938067.3333333333,"[true,true,true]"
007e86302959c045af18313b9971ca79b8a8434ad3c6667e4fcce7100b43f889,fixed_qp1,panda,1d1127453946ad816f90fe334260fb92922d17ce08923945a50897018d8cc502,ordinary,high_utilization,0.95,1.0,1.0,276459.6666666667,"[true,true,true]"
007e86302959c045af18313b9971ca79b8a8434ad3c6667e4fcce7100b43f889,fixed_qp2,panda,1d1127453946ad816f90fe334260fb92922d17ce08923945a50897018d8cc502,ordinary,high_utilization,0.95,1.0,1.0,277833.0,"[true,true,true]"
007e86302959c045af18313b9971ca79b8a8434ad3c6667e4fcce7100b43f889,gn,panda,1d1127453946ad816f90fe334260fb92922d17ce08923945a50897018d8cc502,ordinary,high_utilization,0.95,1.0,1.0,310498.6666666667,"[true,true,true]"
007e86302959c045af18313b9971ca79b8a8434ad3c6667e4fcce7100b43f889,range_loss_matched,panda,1d1127453946ad816f90fe334260fb92922d17ce08923945a50897018d8cc502,ordinary,high_utilization,0.95,1.0,1.0,2261490.0,"[true,true,true]"
007e86302959c045af18313b9971ca79b8a8434ad3c6667e4fcce7100b43f889,relative,panda,1d1127453946ad816f90fe334260fb92922d17ce08923945a50897018d8cc502,ordinary,high_utilization,0.95,1.0,1.0,287206.3333333333,"[true,true,true]"
007e86302959c045af18313b9971ca79b8a8434ad3c6667e4fcce7100b43f889,tight,panda,1d1127453946ad816f90fe334260fb92922d17ce08923945a50897018d8cc502,ordinary,high_utilization,0.95,1.0,1.0,272439.3333333333,"[true,true,true]"
00822285923ace46ce858a881a22996a87918dd947c12c751026d01d894e979f,clarabel,panda,bd791726985c9aebe0aa2d801f7cd63156a3704de953286b27ae8c9120885bc5,near_singular,high_utilization,0.5,1.0,1.0,674038.3333333334,"[true,true,true]"
00822285923ace46ce858a881a22996a87918dd947c12c751026d01d894e979f,direct_sqp,panda,bd791726985c9aebe0aa2d801f7cd63156a3704de953286b27ae8c9120885bc5,near_singular,high_utilization,0.5,1.0,1.0,2328209.6666666665,"[true,true,true]"
00822285923ace46ce858a881a22996a87918dd947c12c751026d01d894e979f,fixed_qp1,panda,bd791726985c9aebe0aa2d801f7cd63156a3704de953286b27ae8c9120885bc5,near_singular,high_utilization,0.5,1.0,1.0,451379.6666666667,"[true,true,true]"
00822285923ace46ce858a881a22996a87918dd947c12c751026d01d894e979f,fixed_qp2,panda,bd791726985c9aebe0aa2d801f7cd63156a3704de953286b27ae8c9120885bc5,near_singular,high_utilization,0.5,1.0,1.0,597422.3333333334,"[true,true,true]"
00822285923ace46ce858a881a22996a87918dd947c12c751026d01d894e979f,gn,panda,bd791726985c9aebe0aa2d801f7cd63156a3704de953286b27ae8c9120885bc5,near_singular,high_utilization,0.5,1.0,1.0,469179.6666666667,"[true,true,true]"
00822285923ace46ce858a881a22996a87918dd947c12c751026d01d894e979f,range_loss_matched,panda,bd791726985c9aebe0aa2d801f7cd63156a3704de953286b27ae8c9120885bc5,near_singular,high_utilization,0.5,1.0,1.0,3120595.3333333335,"[true,true,true]"
00822285923ace46ce858a881a22996a87918dd947c12c751026d01d894e979f,relative,panda,bd791726985c9aebe0aa2d801f7cd63156a3704de953286b27ae8c9120885bc5,near_singular,high_utilization,0.5,1.0,1.0,470727.6666666667,"[true,true,true]"
00822285923ace46ce858a881a22996a87918dd947c12c751026d01d894e979f,tight,panda,bd791726985c9aebe0aa2d801f7cd63156a3704de953286b27ae8c9120885bc5,near_singular,high_utilization,0.5,1.0,1.0,1005065.0,"[true,true,true]"
00ae380fa74992b2419d797492cc1f3d8d4c455e92c5f7e666bbcda6a753c623,clarabel,panda,f0bb4de620c91269cfd14df1927eedaad7d3e9c1c76cf788821ecc6348845d2c,near_limit,regular,0.5,1.0,1.0,282095.6666666667,"[true,true,true]"
00ae380fa74992b2419d797492cc1f3d8d4c455e92c5f7e666bbcda6a753c623,direct_sqp,panda,f0bb4de620c91269cfd14df1927eedaad7d3e9c1c76cf788821ecc6348845d2c,near_limit,regular,0.5,1.0,1.0,1403735.6666666667,"[true,true,true]"
00ae380fa74992b2419d797492cc1f3d8d4c455e92c5f7e666bbcda6a753c623,fixed_qp1,panda,f0bb4de620c91269cfd14df1927eedaad7d3e9c1c76cf788821ecc6348845d2c,near_limit,regular,0.5,1.0,1.0,285729.3333333333,"[true,true,true]"
00ae380fa74992b2419d797492cc1f3d8d4c455e92c5f7e666bbcda6a753c623,fixed_qp2,panda,f0bb4de620c91269cfd14df1927eedaad7d3e9c1c76cf788821ecc6348845d2c,near_limit,regular,0.5,1.0,1.0,267295.6666666667,"[true,true,true]"
00ae380fa74992b2419d797492cc1f3d8d4c455e92c5f7e666bbcda6a753c623,gn,panda,f0bb4de620c91269cfd14df1927eedaad7d3e9c1c76cf788821ecc6348845d2c,near_limit,regular,0.5,1.0,1.0,303756.3333333333,"[true,true,true]"
00ae380fa74992b2419d797492cc1f3d8d4c455e92c5f7e666bbcda6a753c623,range_loss_matched,panda,f0bb4de620c91269cfd14df1927eedaad7d3e9c1c76cf788821ecc6348845d2c,near_limit,regular,0.5,1.0,1.0,2151576.0,"[true,true,true]"
00ae380fa74992b2419d797492cc1f3d8d4c455e92c5f7e666bbcda6a753c623,relative,panda,f0bb4de620c91269cfd14df1927eedaad7d3e9c1c76cf788821ecc6348845d2c,near_limit,regular,0.5,1.0,1.0,292190.0,"[true,true,true]"
00ae380fa74992b2419d797492cc1f3d8d4c455e92c5f7e666bbcda6a753c623,tight,panda,f0bb4de620c91269cfd14df1927eedaad7d3e9c1c76cf788821ecc6348845d2c,near_limit,regular,0.5,1.0,1.0,277939.3333333333,"[true,true,true]"
00ddd0cf599ed24464d041f6ca101d0458a7150fc51649e0e44d385525416571,clarabel,panda,58c740a8e753590038c234484722484a468f8c4bf19358d03fb377c764f4e067,ordinary,high_utilization,0.5,1.0,1.0,714542.6666666666,"[true,true,true]"
00ddd0cf599ed24464d041f6ca101d0458a7150fc51649e0e44d385525416571,direct_sqp,panda,58c740a8e753590038c234484722484a468f8c4bf19358d03fb377c764f4e067,ordinary,high_utilization,0.5,1.0,1.0,2107011.6666666665,"[true,true,true]"
00ddd0cf599ed24464d041f6ca101d0458a7150fc51649e0e44d385525416571,fixed_qp1,panda,58c740a8e753590038c234484722484a468f8c4bf19358d03fb377c764f4e067,ordinary,high_utilization,0.5,1.0,1.0,502658.3333333333,"[true,true,true]"
00ddd0cf599ed24464d041f6ca101d0458a7150fc51649e0e44d385525416571,fixed_qp2,panda,58c740a8e753590038c234484722484a468f8c4bf19358d03fb377c764f4e067,ordinary,high_utilization,0.5,1.0,1.0,766135.0,"[true,true,true]"
00ddd0cf599ed24464d041f6ca101d0458a7150fc51649e0e44d385525416571,gn,panda,58c740a8e753590038c234484722484a468f8c4bf19358d03fb377c764f4e067,ordinary,high_utilization,0.5,1.0,1.0,519404.6666666667,"[true,true,true]"
00ddd0cf599ed24464d041f6ca101d0458a7150fc51649e0e44d385525416571,range_loss_matched,panda,58c740a8e753590038c234484722484a468f8c4bf19358d03fb377c764f4e067,ordinary,high_utilization,0.5,1.0,1.0,1806656.3333333333,"[true,true,true]"
00ddd0cf599ed24464d041f6ca101d0458a7150fc51649e0e44d385525416571,relative,panda,58c740a8e753590038c234484722484a468f8c4bf19358d03fb377c764f4e067,ordinary,high_utilization,0.5,1.0,1.0,540231.3333333334,"[true,true,true]"
00ddd0cf599ed24464d041f6ca101d0458a7150fc51649e0e44d385525416571,tight,panda,58c740a8e753590038c234484722484a468f8c4bf19358d03fb377c764f4e067,ordinary,high_utilization,0.5,1.0,1.0,1120862.6666666667,"[true,true,true]"
00f2e5c59a86eb130acd8bba7f3b75d00f2ae139f7db7923fef197e7009e3642,clarabel,panda,8ef6b343d2f7a3aadbec1d547596efbacfcdbc97d4d2f8ae57dc962d5a602013,near_singular,multijoint_boundary,0.95,1.0,1.0,353251.0,"[true,true,true]"
00f2e5c59a86eb130acd8bba7f3b75d00f2ae139f7db7923fef197e7009e3642,direct_sqp,panda,8ef6b343d2f7a3aadbec1d547596efbacfcdbc97d4d2f8ae57dc962d5a602013,near_singular,multijoint_boundary,0.95,1.0,1.0,2068185.6666666667,"[true,true,true]"
00f2e5c59a86eb130acd8bba7f3b75d00f2ae139f7db7923fef197e7009e3642,fixed_qp1,panda,8ef6b343d2f7a3aadbec1d547596efbacfcdbc97d4d2f8ae57dc962d5a602013,near_singular,multijoint_boundary,0.95,1.0,1.0,365591.3333333333,"[true,true,true]"
00f2e5c59a86eb130acd8bba7f3b75d00f2ae139f7db7923fef197e7009e3642,fixed_qp2,panda,8ef6b343d2f7a3aadbec1d547596efbacfcdbc97d4d2f8ae57dc962d5a602013,near_singular,multijoint_boundary,0.95,1.0,1.0,366655.0,"[true,true,true]"
00f2e5c59a86eb130acd8bba7f3b75d00f2ae139f7db7923fef197e7009e3642,gn,panda,8ef6b343d2f7a3aadbec1d547596efbacfcdbc97d4d2f8ae57dc962d5a602013,near_singular,multijoint_boundary,0.95,1.0,1.0,399784.6666666667,"[true,true,true]"
00f2e5c59a86eb130acd8bba7f3b75d00f2ae139f7db7923fef197e7009e3642,range_loss_matched,panda,8ef6b343d2f7a3aadbec1d547596efbacfcdbc97d4d2f8ae57dc962d5a602013,near_singular,multijoint_boundary,0.95,1.0,1.0,2364080.3333333335,"[true,true,true]"
00f2e5c59a86eb130acd8bba7f3b75d00f2ae139f7db7923fef197e7009e3642,relative,panda,8ef6b343d2f7a3aadbec1d547596efbacfcdbc97d4d2f8ae57dc962d5a602013,near_singular,multijoint_boundary,0.95,1.0,1.0,367260.0,"[true,true,true]"
00f2e5c59a86eb130acd8bba7f3b75d00f2ae139f7db7923fef197e7009e3642,tight,panda,8ef6b343d2f7a3aadbec1d547596efbacfcdbc97d4d2f8ae57dc962d5a602013,near_singular,multijoint_boundary,0.95,1.0,1.0,346656.6666666667,"[true,true,true]"
00f85ceb0fbf2f4ddc0182ce824e0c88358e0c0f8df11122ca6b6cf95a7fc9d7,clarabel,panda,635b1e3e0416080e56c25ebc29eada83206b6683f3ced108409105d29cba13e8,near_limit,multijoint_boundary,0.0,1.0,1.0,833468.3333333334,"[true,true,true]"
00f85ceb0fbf2f4ddc0182ce824e0c88358e0c0f8df11122ca6b6cf95a7fc9d7,direct_sqp,panda,635b1e3e0416080e56c25ebc29eada83206b6683f3ced108409105d29cba13e8,near_limit,multijoint_boundary,0.0,1.0,1.0,3739341.0,"[true,true,true]"
00f85ceb0fbf2f4ddc0182ce824e0c88358e0c0f8df11122ca6b6cf95a7fc9d7,fixed_qp1,panda,635b1e3e0416080e56c25ebc29eada83206b6683f3ced108409105d29cba13e8,near_limit,multijoint_boundary,0.0,1.0,1.0,775934.3333333334,"[true,true,true]"
00f85ceb0fbf2f4ddc0182ce824e0c88358e0c0f8df11122ca6b6cf95a7fc9d7,fixed_qp2,panda,635b1e3e0416080e56c25ebc29eada83206b6683f3ced108409105d29cba13e8,near_limit,multijoint_boundary,0.0,1.0,1.0,1091503.6666666667,"[true,true,true]"
00f85ceb0fbf2f4ddc0182ce824e0c88358e0c0f8df11122ca6b6cf95a7fc9d7,gn,panda,635b1e3e0416080e56c25ebc29eada83206b6683f3ced108409105d29cba13e8,near_limit,multijoint_boundary,0.0,1.0,1.0,741784.3333333334,"[true,true,true]"
00f85ceb0fbf2f4ddc0182ce824e0c88358e0c0f8df11122ca6b6cf95a7fc9d7,range_loss_matched,panda,635b1e3e0416080e56c25ebc29eada83206b6683f3ced108409105d29cba13e8,near_limit,multijoint_boundary,0.0,1.0,1.0,702788.3333333334,"[true,true,true]"
00f85ceb0fbf2f4ddc0182ce824e0c88358e0c0f8df11122ca6b6cf95a7fc9d7,relative,panda,635b1e3e0416080e56c25ebc29eada83206b6683f3ced108409105d29cba13e8,near_limit,multijoint_boundary,0.0,1.0,1.0,775251.6666666666,"[true,true,true]"
00f85ceb0fbf2f4ddc0182ce824e0c88358e0c0f8df11122ca6b6cf95a7fc9d7,tight,panda,635b1e3e0416080e56c25ebc29eada83206b6683f3ced108409105d29cba13e8,near_limit,multijoint_boundary,0.0,1.0,1.0,2141998.6666666665,"[true,true,true]"
0109fed8187cea49e03671e7040c3a240be09bcb8acac079a1b97dda4687a87e,clarabel,panda,948a973ebeafd4adf893e11eed16a7aec866b998ccbda5a4aa6b1c48c29b2aa9,near_singular,high_utilization,0.95,1.0,1.0,327432.0,"[true,true,true]"
0109fed8187cea49e03671e7040c3a240be09bcb8acac079a1b97dda4687a87e,direct_sqp,panda,948a973ebeafd4adf893e11eed16a7aec866b998ccbda5a4aa6b1c48c29b2aa9,near_singular,high_utilization,0.95,1.0,1.0,2272067.6666666665,"[true,true,true]"
0109fed8187cea49e03671e7040c3a240be09bcb8acac079a1b97dda4687a87e,fixed_qp1,panda,948a973ebeafd4adf893e11eed16a7aec866b998ccbda5a4aa6b1c48c29b2aa9,near_singular,high_utilization,0.95,1.0,1.0,324995.3333333333,"[true,true,true]"
0109fed8187cea49e03671e7040c3a240be09bcb8acac079a1b97dda4687a87e,fixed_qp2,panda,948a973ebeafd4adf893e11eed16a7aec866b998ccbda5a4aa6b1c48c29b2aa9,near_singular,high_utilization,0.95,1.0,1.0,313504.6666666667,"[true,true,true]"
0109fed8187cea49e03671e7040c3a240be09bcb8acac079a1b97dda4687a87e,gn,panda,948a973ebeafd4adf893e11eed16a7aec866b998ccbda5a4aa6b1c48c29b2aa9,near_singular,high_utilization,0.95,1.0,1.0,347970.0,"[true,true,true]"
0109fed8187cea49e03671e7040c3a240be09bcb8acac079a1b97dda4687a87e,range_loss_matched,panda,948a973ebeafd4adf893e11eed16a7aec866b998ccbda5a4aa6b1c48c29b2aa9,near_singular,high_utilization,0.95,1.0,1.0,3189380.0,"[true,true,true]"
0109fed8187cea49e03671e7040c3a240be09bcb8acac079a1b97dda4687a87e,relative,panda,948a973ebeafd4adf893e11eed16a7aec866b998ccbda5a4aa6b1c48c29b2aa9,near_singular,high_utilization,0.95,1.0,1.0,303874.0,"[true,true,true]"
0109fed8187cea49e03671e7040c3a240be09bcb8acac079a1b97dda4687a87e,tight,panda,948a973ebeafd4adf893e11eed16a7aec866b998ccbda5a4aa6b1c48c29b2aa9,near_singular,high_utilization,0.95,1.0,1.0,324286.3333333333,"[true,true,true]"
015d8ffba282448b1e4d18898af0a2c2026c88ddf19ec2101a59641e0c7ce33c,clarabel,panda,708dfbaa2b7fcede2bde8cf4d598ba46ca356b31febe6a20beab0a5f009105ac,ordinary,multijoint_boundary,0.5,1.0,1.0,358037.0,"[true,true,true]"
015d8ffba282448b1e4d18898af0a2c2026c88ddf19ec2101a59641e0c7ce33c,direct_sqp,panda,708dfbaa2b7fcede2bde8cf4d598ba46ca356b31febe6a20beab0a5f009105ac,ordinary,multijoint_boundary,0.5,1.0,1.0,2103648.6666666665,"[true,true,true]"
015d8ffba282448b1e4d18898af0a2c2026c88ddf19ec2101a59641e0c7ce33c,fixed_qp1,panda,708dfbaa2b7fcede2bde8cf4d598ba46ca356b31febe6a20beab0a5f009105ac,ordinary,multijoint_boundary,0.5,1.0,1.0,365967.0,"[true,true,true]"
015d8ffba282448b1e4d18898af0a2c2026c88ddf19ec2101a59641e0c7ce33c,fixed_qp2,panda,708dfbaa2b7fcede2bde8cf4d598ba46ca356b31febe6a20beab0a5f009105ac,ordinary,multijoint_boundary,0.5,1.0,1.0,345726.0,"[true,true,true]"
015d8ffba282448b1e4d18898af0a2c2026c88ddf19ec2101a59641e0c7ce33c,gn,panda,708dfbaa2b7fcede2bde8cf4d598ba46ca356b31febe6a20beab0a5f009105ac,ordinary,multijoint_boundary,0.5,1.0,1.0,380406.3333333333,"[true,true,true]"
015d8ffba282448b1e4d18898af0a2c2026c88ddf19ec2101a59641e0c7ce33c,range_loss_matched,panda,708dfbaa2b7fcede2bde8cf4d598ba46ca356b31febe6a20beab0a5f009105ac,ordinary,multijoint_boundary,0.5,1.0,1.0,1914944.3333333333,"[true,true,true]"
015d8ffba282448b1e4d18898af0a2c2026c88ddf19ec2101a59641e0c7ce33c,relative,panda,708dfbaa2b7fcede2bde8cf4d598ba46ca356b31febe6a20beab0a5f009105ac,ordinary,multijoint_boundary,0.5,1.0,1.0,359377.0,"[true,true,true]"
015d8ffba282448b1e4d18898af0a2c2026c88ddf19ec2101a59641e0c7ce33c,tight,panda,708dfbaa2b7fcede2bde8cf4d598ba46ca356b31febe6a20beab0a5f009105ac,ordinary,multijoint_boundary,0.5,1.0,1.0,365363.6666666667,"[true,true,true]"
01bd6f86a59ea2848236ddbc55b6be743730011f2df6c8eaff059f007c01e0e6,clarabel,panda,61a38c054e9acce786648608058d617fbd6228e8eabe845ec065d37ca0cb1414,near_limit,multijoint_boundary,0.0,1.0,1.0,797023.0,"[true,true,true]"
01bd6f86a59ea2848236ddbc55b6be743730011f2df6c8eaff059f007c01e0e6,direct_sqp,panda,61a38c054e9acce786648608058d617fbd6228e8eabe845ec065d37ca0cb1414,near_limit,multijoint_boundary,0.0,1.0,1.0,2392590.6666666665,"[true,true,true]"
01bd6f86a59ea2848236ddbc55b6be743730011f2df6c8eaff059f007c01e0e6,fixed_qp1,panda,61a38c054e9acce786648608058d617fbd6228e8eabe845ec065d37ca0cb1414,near_limit,multijoint_boundary,0.0,1.0,1.0,528728.0,"[true,true,true]"
01bd6f86a59ea2848236ddbc55b6be743730011f2df6c8eaff059f007c01e0e6,fixed_qp2,panda,61a38c054e9acce786648608058d617fbd6228e8eabe845ec065d37ca0cb1414,near_limit,multijoint_boundary,0.0,1.0,1.0,699513.3333333334,"[true,true,true]"
01bd6f86a59ea2848236ddbc55b6be743730011f2df6c8eaff059f007c01e0e6,gn,panda,61a38c054e9acce786648608058d617fbd6228e8eabe845ec065d37ca0cb1414,near_limit,multijoint_boundary,0.0,1.0,1.0,540548.0,"[true,true,true]"
01bd6f86a59ea2848236ddbc55b6be743730011f2df6c8eaff059f007c01e0e6,range_loss_matched,panda,61a38c054e9acce786648608058d617fbd6228e8eabe845ec065d37ca0cb1414,near_limit,multijoint_boundary,0.0,1.0,1.0,2858023.3333333335,"[true,true,true]"
01bd6f86a59ea2848236ddbc55b6be743730011f2df6c8eaff059f007c01e0e6,relative,panda,61a38c054e9acce786648608058d617fbd6228e8eabe845ec065d37ca0cb1414,near_limit,multijoint_boundary,0.0,1.0,1.0,567437.3333333334,"[true,true,true]"
01bd6f86a59ea2848236ddbc55b6be743730011f2df6c8eaff059f007c01e0e6,tight,panda,61a38c054e9acce786648608058d617fbd6228e8eabe845ec065d37ca0cb1414,near_limit,multijoint_boundary,0.0,1.0,1.0,1182670.3333333333,"[true,true,true]"
01c6bf7c9a76e70d5b51ae6482a0f9d6bcf7870d357cac0ad568ef86469442ed,clarabel,panda,508bf6d64930ec8bd64983d3f07e9202c49eba80f8c865d4ba83a3818ef8379a,near_limit,multijoint_boundary,0.5,1.0,1.0,358982.0,"[true,true,true]"
01c6bf7c9a76e70d5b51ae6482a0f9d6bcf7870d357cac0ad568ef86469442ed,direct_sqp,panda,508bf6d64930ec8bd64983d3f07e9202c49eba80f8c865d4ba83a3818ef8379a,near_limit,multijoint_boundary,0.5,1.0,1.0,2403855.3333333335,"[true,true,true]"
01c6bf7c9a76e70d5b51ae6482a0f9d6bcf7870d357cac0ad568ef86469442ed,fixed_qp1,panda,508bf6d64930ec8bd64983d3f07e9202c49eba80f8c865d4ba83a3818ef8379a,near_limit,multijoint_boundary,0.5,1.0,1.0,372459.3333333333,"[true,true,true]"
01c6bf7c9a76e70d5b51ae6482a0f9d6bcf7870d357cac0ad568ef86469442ed,fixed_qp2,panda,508bf6d64930ec8bd64983d3f07e9202c49eba80f8c865d4ba83a3818ef8379a,near_limit,multijoint_boundary,0.5,1.0,1.0,347228.0,"[true,true,true]"
01c6bf7c9a76e70d5b51ae6482a0f9d6bcf7870d357cac0ad568ef86469442ed,gn,panda,508bf6d64930ec8bd64983d3f07e9202c49eba80f8c865d4ba83a3818ef8379a,near_limit,multijoint_boundary,0.5,1.0,1.0,386200.0,"[true,true,true]"
01c6bf7c9a76e70d5b51ae6482a0f9d6bcf7870d357cac0ad568ef86469442ed,range_loss_matched,panda,508bf6d64930ec8bd64983d3f07e9202c49eba80f8c865d4ba83a3818ef8379a,near_limit,multijoint_boundary,0.5,1.0,1.0,915644.0,"[true,true,true]"
01c6bf7c9a76e70d5b51ae6482a0f9d6bcf7870d357cac0ad568ef86469442ed,relative,panda,508bf6d64930ec8bd64983d3f07e9202c49eba80f8c865d4ba83a3818ef8379a,near_limit,multijoint_boundary,0.5,1.0,1.0,353208.3333333333,"[true,true,true]"
01c6bf7c9a76e70d5b51ae6482a0f9d6bcf7870d357cac0ad568ef86469442ed,tight,panda,508bf6d64930ec8bd64983d3f07e9202c49eba80f8c865d4ba83a3818ef8379a,near_limit,multijoint_boundary,0.5,1.0,1.0,351663.0,"[true,true,true]"
0218ff7459534108e27a630e9bba6690cfc0b3782b13c3ae27989aa79025708d,clarabel,panda,be80dd08a19386d99f59d8b8e18fc91f51ec55d622877944d55400d156a52526,ordinary,high_utilization,0.0,1.0,1.0,314774.0,"[true,true,true]"
0218ff7459534108e27a630e9bba6690cfc0b3782b13c3ae27989aa79025708d,direct_sqp,panda,be80dd08a19386d99f59d8b8e18fc91f51ec55d622877944d55400d156a52526,ordinary,high_utilization,0.0,1.0,1.0,2357793.6666666665,"[true,true,true]"
0218ff7459534108e27a630e9bba6690cfc0b3782b13c3ae27989aa79025708d,fixed_qp1,panda,be80dd08a19386d99f59d8b8e18fc91f51ec55d622877944d55400d156a52526,ordinary,high_utilization,0.0,1.0,1.0,305364.0,"[true,true,true]"
0218ff7459534108e27a630e9bba6690cfc0b3782b13c3ae27989aa79025708d,fixed_qp2,panda,be80dd08a19386d99f59d8b8e18fc91f51ec55d622877944d55400d156a52526,ordinary,high_utilization,0.0,1.0,1.0,318550.3333333333,"[true,true,true]"
0218ff7459534108e27a630e9bba6690cfc0b3782b13c3ae27989aa79025708d,gn,panda,be80dd08a19386d99f59d8b8e18fc91f51ec55d622877944d55400d156a52526,ordinary,high_utilization,0.0,1.0,1.0,348864.6666666667,"[true,true,true]"
0218ff7459534108e27a630e9bba6690cfc0b3782b13c3ae27989aa79025708d,range_loss_matched,panda,be80dd08a19386d99f59d8b8e18fc91f51ec55d622877944d55400d156a52526,ordinary,high_utilization,0.0,1.0,1.0,2556653.0,"[true,true,true]"
0218ff7459534108e27a630e9bba6690cfc0b3782b13c3ae27989aa79025708d,relative,panda,be80dd08a19386d99f59d8b8e18fc91f51ec55d622877944d55400d156a52526,ordinary,high_utilization,0.0,1.0,1.0,309627.0,"[true,true,true]"
0218ff7459534108e27a630e9bba6690cfc0b3782b13c3ae27989aa79025708d,tight,panda,be80dd08a19386d99f59d8b8e18fc91f51ec55d622877944d55400d156a52526,ordinary,high_utilization,0.0,1.0,1.0,313394.3333333333,"[true,true,true]"
02a2a4de129a8b4f58e31976be4b8816c9f43055bfdac604d876cda7e67d4b65,clarabel,panda,bd5a3ec3ae5c6bff8a31ce3522e0855ab3c195e74216cd2ea2d3ce725b03096f,near_singular,multijoint_boundary,0.5,1.0,1.0,329345.0,"[true,true,true]"
02a2a4de129a8b4f58e31976be4b8816c9f43055bfdac604d876cda7e67d4b65,direct_sqp,panda,bd5a3ec3ae5c6bff8a31ce3522e0855ab3c195e74216cd2ea2d3ce725b03096f,near_singular,multijoint_boundary,0.5,1.0,1.0,2627352.0,"[true,true,true]"
02a2a4de129a8b4f58e31976be4b8816c9f43055bfdac604d876cda7e67d4b65,fixed_qp1,panda,bd5a3ec3ae5c6bff8a31ce3522e0855ab3c195e74216cd2ea2d3ce725b03096f,near_singular,multijoint_boundary,0.5,1.0,1.0,310306.3333333333,"[true,true,true]"
02a2a4de129a8b4f58e31976be4b8816c9f43055bfdac604d876cda7e67d4b65,fixed_qp2,panda,bd5a3ec3ae5c6bff8a31ce3522e0855ab3c195e74216cd2ea2d3ce725b03096f,near_singular,multijoint_boundary,0.5,1.0,1.0,317316.0,"[true,true,true]"
02a2a4de129a8b4f58e31976be4b8816c9f43055bfdac604d876cda7e67d4b65,gn,panda,bd5a3ec3ae5c6bff8a31ce3522e0855ab3c195e74216cd2ea2d3ce725b03096f,near_singular,multijoint_boundary,0.5,1.0,1.0,348804.3333333333,"[true,true,true]"
02a2a4de129a8b4f58e31976be4b8816c9f43055bfdac604d876cda7e67d4b65,range_loss_matched,panda,bd5a3ec3ae5c6bff8a31ce3522e0855ab3c195e74216cd2ea2d3ce725b03096f,near_singular,multijoint_boundary,0.5,1.0,1.0,3034562.0,"[true,true,true]"
02a2a4de129a8b4f58e31976be4b8816c9f43055bfdac604d876cda7e67d4b65,relative,panda,bd5a3ec3ae5c6bff8a31ce3522e0855ab3c195e74216cd2ea2d3ce725b03096f,near_singular,multijoint_boundary,0.5,1.0,1.0,316012.6666666667,"[true,true,true]"
02a2a4de129a8b4f58e31976be4b8816c9f43055bfdac604d876cda7e67d4b65,tight,panda,bd5a3ec3ae5c6bff8a31ce3522e0855ab3c195e74216cd2ea2d3ce725b03096f,near_singular,multijoint_boundary,0.5,1.0,1.0,313885.3333333333,"[true,true,true]"
