robot,method,label,family,trajectories,repeats,completion_by_repeat,mean_completed_trajectories,tsr,deadline_completion_by_repeat,dtsr20,frame_success,frame_deadline_success,p50_ms,p95_ms,p99_ms,cumulative_ms_per_sweep,trajectory_time_mean_ms,trajectory_time_median_ms,trajectory_time_p95_ms,backup_rate,changed_from_backup_rate,p95_position_m,max_position_m,p95_orientation_rad,max_orientation_rad,max_accepted_step_utilization,acceleration_rms_mean,velocity_change_rms_mean,successful_prefix_mean,accepted_contract_violations
panda,cr_ik,CR-IK,high_curvature,20,3,"[19,19,19]",19.0,0.95,"[19,18,19]",0.9333333333333333,0.9668333333333333,0.9667777777777778,5.642551,6.4006998,6.502608119999999,34291.222748,1714.5611374,1711.570729666667,1744.8205516333333,0.04483333333333333,0.9551666666666667,0.000985760780229879,0.000999999427017263,0.008176319026162834,0.008726642508915201,0.9999999999999968,10.844425623487934,0.2168885124697587,290.05,0
panda,cr_ik,CR-IK,joint_limit_return,20,3,"[17,15,14]",15.333333333333334,0.7666666666666667,"[17,14,14]",0.75,0.8682222222222222,0.8681666666666668,5.716636,6.47533975,6.578010979999998,35210.119761333335,1760.5059880666668,1736.6822756666666,1865.3734565000002,0.14261111111111113,0.8573888888888891,0.000993762447386182,0.0009999988783252495,0.008726556615328174,0.008726630053794841,0.9999999999999968,5.020744428843117,0.10041488857686233,257.31666666666666,0
panda,cr_ik,CR-IK,near_singular,20,3,"[16,16,16]",16.0,0.8,"[16,16,15]",0.7833333333333333,0.9467222222222221,0.9466111111111111,5.6095405,6.4541779,6.590284459999997,34041.724641,1702.08623205,1693.1537985,1788.6500935333333,0.14744444444444446,0.8525555555555554,0.0003357462034598841,0.0009999899701387633,0.0024590171542871525,0.008726597879897076,0.9999999999999993,8.878290941777125,0.17756581883554257,262.4,0
panda,cr_ik,CR-IK,smooth,20,3,"[17,17,18]",17.333333333333332,0.8666666666666666,"[17,16,17]",0.8333333333333334,0.9687222222222223,0.968611111111111,5.772406,6.430648349999999,6.536615009999999,35281.904944333335,1764.0952472166668,1766.8716763333332,1856.3202105,0.04011111111111111,0.9598888888888892,0.0009999899910486556,0.0009999999756559786,0.008726558992240743,0.008726643629870771,0.9999999999999999,5.713737674091756,0.11427475348183509,287.0,0
panda,pink_qp,Pink QP-IK,high_curvature,20,1,[17],17.0,0.85,[17],0.85,0.931,0.931,1.0114505,1.04320135,1.0880560700000002,5552.423339000001,277.62116695000003,289.20083250000005,301.95235345000003,0.0,0.0,0.000312220605008008,0.0009429945425579927,0.0006225714531504032,0.0019829600401281965,0.9999999999260409,9.64386487713737,0.19287729754274738,275.1,0
panda,pink_qp,Pink QP-IK,joint_limit_return,20,1,[18],18.0,0.9,[18],0.9,0.9348333333333333,0.9348333333333333,1.017074,1.0542049,1.1015299200000002,5727.853217999999,286.39266089999995,292.8766985,306.04082425,0.0,0.0,0.00028969860042313755,0.0008956406440759707,0.0005759999317596859,0.008092312959916944,1.0,3.636856751550605,0.07273713503101212,280.45,0
panda,pink_qp,Pink QP-IK,near_singular,20,1,[18],18.0,0.9,[18],0.9,0.9771666666666665,0.9771666666666665,1.01487,1.0488533999999998,1.1092561600000002,5595.2445099999995,279.7622255,278.934888,305.6804725,0.0,0.0,0.00015850552836644681,0.0009063507833506112,0.00028455369629294154,0.008137569421999447,1.0,6.947802735292859,0.1389560547058572,286.75,0
panda,pink_qp,Pink QP-IK,smooth,20,1,[15],15.0,0.75,[15],0.75,0.8885,0.8885,1.0132075,1.0426631,1.09232895,5717.957615,285.89788075,286.8613885,304.56112695,0.0,0.0,0.0003999784463989922,0.0008986937540151981,0.0008377852424420195,0.0085123740568515,1.0,4.139635592525542,0.08279271185051082,266.3,0
panda,ranged_ik_positive_range,RangedIK (positive-range adapter),high_curvature,20,1,[0],0.0,0.0,[0],0.0,0.006,0.006,0.266881,0.42446855000000006,0.5177483900000004,1839.9897200000003,91.99948600000002,89.107044,100.76390075000003,0.0,0.0,2.5100185142836744e-06,6.500448344951722e-05,6.041180301181494e-06,0.0021557134393372975,0.004007625052656483,0.0013585692260069384,2.7171384520138774e-05,1.0,0
panda,ranged_ik_positive_range,RangedIK (positive-range adapter),joint_limit_return,20,1,[0],0.0,0.0,[0],0.0,0.006666666666666666,0.006666666666666666,0.250587,0.4081571000000001,0.46221576000000025,1638.4474969999999,81.92237485,81.0212625,87.0621698,0.0,0.0,2.8084592614090676e-06,4.786877458083971e-06,7.597588479866159e-06,1.0140179862954377e-05,0.000100693759599537,0.00024472627876399286,4.894525575279857e-06,1.0,0
panda,ranged_ik_positive_range,RangedIK (positive-range adapter),near_singular,20,1,[0],0.0,0.0,[0],0.0,0.03266666666666666,0.03266666666666666,0.280056,0.41371455,0.5118218400000002,1794.2295070000002,89.71147535000001,88.7925165,103.63789154999999,0.0,0.0,0.0008215258906077315,0.0009957954868109304,0.005466133972450562,0.00688059017676567,0.12756253789582586,0.13068570153897974,0.002613714030779595,5.5,0
panda,ranged_ik_positive_range,RangedIK (positive-range adapter),smooth,20,1,[0],0.0,0.0,[0],0.0,0.006666666666666666,0.006666666666666666,0.2534635,0.43464485,0.51305576,1830.5090539999997,91.52545269999999,82.7562485,138.33984360000002,0.0,0.0,2.953806364114823e-06,3.9467265768842775e-06,5.914952666077456e-06,8.54118062595833e-06,9.908117899591674e-05,0.00019919289774592624,3.983857954918524e-06,1.0,0
panda,ranged_ik_upstream,RangedIK (original cutoff),high_curvature,20,1,[0],0.0,0.0,[0],0.0,0.011833333333333331,0.011833333333333331,0.3407145,0.4515478,0.5266993500000001,2072.708739,103.63543695000001,103.174883,117.8513628,0.0,0.0,0.0009452041870645267,0.0009979775616469277,0.005741568568904025,0.006955205009779631,0.9999999999999968,1.8773070812792292,0.03754614162558458,1.5,0
panda,ranged_ik_upstream,RangedIK (original cutoff),joint_limit_return,20,1,[0],0.0,0.0,[0],0.0,0.007333333333333331,0.007333333333333331,0.2877335,0.41202535,0.5047439700000003,1868.5674729999998,93.42837365,90.09406200000001,103.06534425000004,0.0,0.0,0.0007160384548485067,0.0009237647826052563,0.0016331588165590409,0.0023438575196066073,0.41397945757043325,0.1233932762559566,0.002467865525119131,1.25,0
panda,ranged_ik_upstream,RangedIK (original cutoff),near_singular,20,1,[0],0.0,0.0,[0],0.0,0.046666666666666676,0.046666666666666676,0.2820905,0.39770110000000003,0.47478575,1775.496252,88.77481259999999,87.30721700000001,96.32138135,0.0,0.0,0.0009492048370896386,0.0009942986934751892,0.0041108406980434175,0.007416579985328328,0.9999999999999993,2.217833609853547,0.04435667219707094,6.3,0
panda,ranged_ik_upstream,RangedIK (original cutoff),smooth,20,1,[0],0.0,0.0,[0],0.0,0.011333333333333334,0.011333333333333334,0.2916485,0.4172049000000001,0.49118488,1831.1406530000002,91.55703265000001,90.616702,100.07404385000001,0.0,0.0,0.0009469689235935584,0.0009884448708691181,0.0028954778536052594,0.004498822181969472,0.5262474919122139,0.9611440223016462,0.019222880446032927,1.4,0
panda,single_step_reserve,Single-step reserve,high_curvature,20,3,"[11,12,11]",11.333333333333334,0.5666666666666667,"[11,12,11]",0.5666666666666667,0.831,0.831,4.165482,6.08873115,6.14370091,26829.552649999998,1341.4776324999998,1263.7886021666668,1585.2900997500003,0.17388888888888893,0.8261111111111112,0.0009999900142890275,0.000999999640037737,0.008726559228171745,0.00872664353827703,0.9683492749043794,13.293006850370013,0.2658601370074003,232.18333333333334,0
panda,single_step_reserve,Single-step reserve,joint_limit_return,20,3,"[12,12,12]",12.0,0.6,"[12,11,12]",0.5833333333333333,0.7061666666666666,0.7061111111111111,4.2398835,6.0993823,6.294408629999999,28674.429912,1433.7214956,1275.8831428333333,1799.9591832166668,0.2977777777777778,0.7022222222222223,0.0009999900463860708,0.0009999993958398185,0.0087265599470417,0.008726646020237325,0.9454868917372584,6.563880521624872,0.13127761043249744,209.13333333333333,0
panda,single_step_reserve,Single-step reserve,near_singular,20,3,"[7,6,6]",6.333333333333333,0.31666666666666665,"[7,6,6]",0.31666666666666665,0.7731111111111111,0.7731111111111111,4.324295,9.0902325,9.236381029999999,31704.694126333336,1585.2347063166667,1592.8376181666667,1755.5258977833332,0.24394444444444444,0.7560555555555555,0.0009999901623960375,0.0009999998706342252,0.008726559081324619,0.00872664250427491,0.9822050403973638,7.999823055183265,0.15999646110366533,172.4,0
