robot,cohort,group,method,uid,unique_qps,kernel_ns,return_ns,total_ns,all_quality_pass
panda,targeted,internal_set_change,active_numpy,9289844cd619fe3c022d910841ace12e165e07777f181c72cc2a1aec1da2e3fb,3,45255.333333333336,45582.933333333334,91895.13333333333,True
panda,targeted,internal_set_change,active_numpy,9408a6fe715e7be47720924bb6ceeff40609fd34a88003747eb1e71abe1a9a2f,2,58837.2,59204.8,105680.0,True
panda,targeted,internal_set_change,active_numpy,700234aadb2ef0f2c5056fb078594221aa97a092642689035f4bffd6e6845062,29,94194.4827586207,94501.57931034482,141057.9724137931,True
panda,targeted,internal_set_change,active_numpy,2cd27cc14429c5bb9961620d46292e849640359e5072de88384099e723596b3b,1,45985.2,46404.0,92936.8,True
panda,targeted,internal_set_change,clip,617dfe3c6044a249e2b35c9a35fdace22f1d096e467cd2c20a564e43995edf0f,22,6780.5,7081.663636363636,49092.98181818182,False
panda,targeted,internal_set_change,clip,1085f3e04aaffe00c129d91100b2cf03f3de069fa72a1f43ac92c05905fe372d,4,5390.9,5631.4,47505.6,False
panda,targeted,internal_set_change,clip,79076cd9aa84b436fcbb836548e693b733aa35a2d7be5ccd28163e80bd3fcb82,15,5265.2,5476.946666666667,47016.46666666667,False
panda,targeted,internal_set_change,clip,9e7027908956f6feea8630c453988b56b38fb5654bc6494312db6fec4fe6e93e,4,5344.95,5607.6,47076.1,False
panda,targeted,internal_set_change,clip,f273e2cf840747e85e3dc4a774925882a9057bc0672355948aab35c0de41c7d8,1,5288.2,5760.2,46827.8,False
panda,targeted,internal_set_change,clip,d7da3b52b00c623aa961e4db17e1e3c8b05d3c4295e5905a19047bd8a7f4482c,1,5504.2,6018.2,47325.2,False
panda,targeted,internal_set_change,clip,a32f076fd84a50b0746febbd023dfac09cce4d08b2e19b8eee9393caa4f35a24,3,5163.866666666667,5476.933333333333,47028.86666666667,False
panda,targeted,internal_set_change,clip,39418c26c7c0ee7720f0a16e2b5930a336a74379ed31dd975416d5d9ab5766b1,4,5353.4,5634.5,47019.1,False
panda,targeted,internal_set_change,clip,d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663,43,5284.023255813953,5532.120930232558,47030.40465116279,False
panda,targeted,internal_set_change,clip,a4757ca54027f468f26f705c836838ae45f57658e775c4c60a7395323f3fb346,5,5263.56,5499.16,46994.52,False
panda,targeted,internal_set_change,clip,1b1432b684aef0b401c66b39b447aa074258ccfbe4d804811e9c02688243235a,2,5094.0,5494.4,47046.4,False
panda,targeted,internal_set_change,clip,6292d6a262da269233959d5b381d94998db141290bc3e30dd2208b51a11c8100,30,5391.346666666666,5687.926666666666,48155.58666666667,False
panda,targeted,internal_set_change,clip,c2ebae0d24e306f3744e9ac2a38add8502705448e7eda234f19e3082f56fa52c,9,5249.0,5477.377777777778,46889.6,False
panda,targeted,internal_set_change,clip,98aff3582a84a6146748002550a34794014c19c6a94d633ebdfdfefa61217699,2,5324.3,5641.4,47352.5,False
panda,targeted,internal_set_change,clip,16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93,56,5281.367857142857,5500.732142857143,46999.43928571429,False
panda,targeted,internal_set_change,clip,3a59b93a4c9e9c6b108b10e05344815f47411a6ce98c5ae4e2ed358ddc1d7440,2,5248.3,5624.6,47239.8,False
panda,targeted,internal_set_change,clip,76723c8484a05a7bc2bff4047708ad396e6759dff58cd347e4b36eeb1bdedfd0,2,5448.8,5783.7,47167.2,False
panda,targeted,internal_set_change,clip,4f1940d91117f91ea27fc47a289476bf2361c47cbbb34e21aa92e2a9bf8c25da,43,5559.93488372093,5813.739534883721,47511.1488372093,False
panda,targeted,internal_set_change,clip,9289844cd619fe3c022d910841ace12e165e07777f181c72cc2a1aec1da2e3fb,3,5305.733333333334,5602.733333333334,46926.0,False
panda,targeted,internal_set_change,clip,9408a6fe715e7be47720924bb6ceeff40609fd34a88003747eb1e71abe1a9a2f,2,5419.3,5757.3,47510.2,False
panda,targeted,internal_set_change,clip,700234aadb2ef0f2c5056fb078594221aa97a092642689035f4bffd6e6845062,29,5765.337931034483,6048.268965517242,47586.020689655175,False
panda,targeted,internal_set_change,clip,2cd27cc14429c5bb9961620d46292e849640359e5072de88384099e723596b3b,1,5533.4,6007.8,47623.4,False
panda,targeted,internal_set_change,osqp_cached,617dfe3c6044a249e2b35c9a35fdace22f1d096e467cd2c20a564e43995edf0f,22,38468.163636363635,64819.62727272727,113047.78181818181,True
panda,targeted,internal_set_change,osqp_cached,1085f3e04aaffe00c129d91100b2cf03f3de069fa72a1f43ac92c05905fe372d,4,70570.75,97087.2,143770.65,True
panda,targeted,internal_set_change,osqp_cached,79076cd9aa84b436fcbb836548e693b733aa35a2d7be5ccd28163e80bd3fcb82,15,40408.12,62252.41333333333,107351.44,True
panda,targeted,internal_set_change,osqp_cached,9e7027908956f6feea8630c453988b56b38fb5654bc6494312db6fec4fe6e93e,4,17711.95,39976.7,84846.45,True
panda,targeted,internal_set_change,osqp_cached,f273e2cf840747e85e3dc4a774925882a9057bc0672355948aab35c0de41c7d8,1,29558.6,52996.0,98447.4,True
panda,targeted,internal_set_change,osqp_cached,d7da3b52b00c623aa961e4db17e1e3c8b05d3c4295e5905a19047bd8a7f4482c,1,385247.4,409880.6,455704.0,True
panda,targeted,internal_set_change,osqp_cached,a32f076fd84a50b0746febbd023dfac09cce4d08b2e19b8eee9393caa4f35a24,3,34458.666666666664,57534.46666666667,102900.93333333333,True
panda,targeted,internal_set_change,osqp_cached,39418c26c7c0ee7720f0a16e2b5930a336a74379ed31dd975416d5d9ab5766b1,4,75287.7,98087.35,143214.55,True
panda,targeted,internal_set_change,osqp_cached,d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663,43,34749.051162790696,56818.293023255814,102166.35348837209,True
panda,targeted,internal_set_change,osqp_cached,a4757ca54027f468f26f705c836838ae45f57658e775c4c60a7395323f3fb346,5,39782.84,62937.72,108110.36,True
panda,targeted,internal_set_change,osqp_cached,1b1432b684aef0b401c66b39b447aa074258ccfbe4d804811e9c02688243235a,2,39565.3,75140.2,127231.7,True
panda,targeted,internal_set_change,osqp_cached,6292d6a262da269233959d5b381d94998db141290bc3e30dd2208b51a11c8100,30,29033.42,51450.36,97163.48,True
panda,targeted,internal_set_change,osqp_cached,c2ebae0d24e306f3744e9ac2a38add8502705448e7eda234f19e3082f56fa52c,9,23520.48888888889,46249.311111111114,91402.46666666666,True
panda,targeted,internal_set_change,osqp_cached,98aff3582a84a6146748002550a34794014c19c6a94d633ebdfdfefa61217699,2,23521.0,47662.2,92857.6,True
panda,targeted,internal_set_change,osqp_cached,16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93,56,55173.91428571429,77651.93571428572,123171.61428571428,True
panda,targeted,internal_set_change,osqp_cached,3a59b93a4c9e9c6b108b10e05344815f47411a6ce98c5ae4e2ed358ddc1d7440,2,108723.6,133500.3,178306.2,True
panda,targeted,internal_set_change,osqp_cached,76723c8484a05a7bc2bff4047708ad396e6759dff58cd347e4b36eeb1bdedfd0,2,72725.1,95782.5,140821.4,True
panda,targeted,internal_set_change,osqp_cached,4f1940d91117f91ea27fc47a289476bf2361c47cbbb34e21aa92e2a9bf8c25da,43,30615.413953488372,52730.12558139535,98100.33953488372,True
panda,targeted,internal_set_change,osqp_cached,9289844cd619fe3c022d910841ace12e165e07777f181c72cc2a1aec1da2e3fb,3,7274714.2,7304636.666666667,7356824.666666667,False
panda,targeted,internal_set_change,osqp_cached,9408a6fe715e7be47720924bb6ceeff40609fd34a88003747eb1e71abe1a9a2f,2,50025.3,74018.4,119236.8,True
panda,targeted,internal_set_change,osqp_cached,700234aadb2ef0f2c5056fb078594221aa97a092642689035f4bffd6e6845062,29,31989.475862068964,56894.73103448276,104499.73793103448,True
panda,targeted,internal_set_change,osqp_cached,2cd27cc14429c5bb9961620d46292e849640359e5072de88384099e723596b3b,1,364558.0,391441.6,436936.6,True
panda,targeted,internal_set_change,qpoases,617dfe3c6044a249e2b35c9a35fdace22f1d096e467cd2c20a564e43995edf0f,22,4494.236363636363,15180.427272727273,60836.63636363636,True
panda,targeted,internal_set_change,qpoases,1085f3e04aaffe00c129d91100b2cf03f3de069fa72a1f43ac92c05905fe372d,4,10246.75,19683.55,64750.05,True
panda,targeted,internal_set_change,qpoases,79076cd9aa84b436fcbb836548e693b733aa35a2d7be5ccd28163e80bd3fcb82,15,5841.066666666667,16098.053333333333,60534.10666666667,True
panda,targeted,internal_set_change,qpoases,9e7027908956f6feea8630c453988b56b38fb5654bc6494312db6fec4fe6e93e,4,6100.65,15313.2,60150.8,True
panda,targeted,internal_set_change,qpoases,f273e2cf840747e85e3dc4a774925882a9057bc0672355948aab35c0de41c7d8,1,19426.8,29297.8,74540.8,True
panda,targeted,internal_set_change,qpoases,d7da3b52b00c623aa961e4db17e1e3c8b05d3c4295e5905a19047bd8a7f4482c,1,13344.0,30284.8,77021.2,True
panda,targeted,internal_set_change,qpoases,a32f076fd84a50b0746febbd023dfac09cce4d08b2e19b8eee9393caa4f35a24,3,6336.4,15687.733333333334,60158.46666666667,True
panda,targeted,internal_set_change,qpoases,39418c26c7c0ee7720f0a16e2b5930a336a74379ed31dd975416d5d9ab5766b1,4,5961.45,17241.6,62003.85,True
panda,targeted,internal_set_change,qpoases,d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663,43,3476.8697674418604,12852.139534883721,57379.037209302325,True
panda,targeted,internal_set_change,qpoases,a4757ca54027f468f26f705c836838ae45f57658e775c4c60a7395323f3fb346,5,7770.04,17138.32,62963.2,True
panda,targeted,internal_set_change,qpoases,1b1432b684aef0b401c66b39b447aa074258ccfbe4d804811e9c02688243235a,2,18842.9,32033.8,78500.2,True
panda,targeted,internal_set_change,qpoases,6292d6a262da269233959d5b381d94998db141290bc3e30dd2208b51a11c8100,30,3417.1466666666665,12368.533333333333,56512.793333333335,True
panda,targeted,internal_set_change,qpoases,c2ebae0d24e306f3744e9ac2a38add8502705448e7eda234f19e3082f56fa52c,9,5573.266666666666,14402.955555555556,58652.333333333336,True
panda,targeted,internal_set_change,qpoases,98aff3582a84a6146748002550a34794014c19c6a94d633ebdfdfefa61217699,2,13896.3,26862.3,72057.8,True
panda,targeted,internal_set_change,qpoases,16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93,56,4335.832142857143,13617.385714285714,57755.35357142857,True
panda,targeted,internal_set_change,qpoases,3a59b93a4c9e9c6b108b10e05344815f47411a6ce98c5ae4e2ed358ddc1d7440,2,18067.5,28104.4,74098.7,True
panda,targeted,internal_set_change,qpoases,76723c8484a05a7bc2bff4047708ad396e6759dff58cd347e4b36eeb1bdedfd0,2,14384.6,24622.8,71088.4,True
panda,targeted,internal_set_change,qpoases,4f1940d91117f91ea27fc47a289476bf2361c47cbbb34e21aa92e2a9bf8c25da,43,3582.7302325581395,13058.493023255814,57285.93953488372,True
panda,targeted,internal_set_change,qpoases,9289844cd619fe3c022d910841ace12e165e07777f181c72cc2a1aec1da2e3fb,3,11142.933333333332,20792.0,65617.66666666667,True
panda,targeted,internal_set_change,qpoases,9408a6fe715e7be47720924bb6ceeff40609fd34a88003747eb1e71abe1a9a2f,2,12110.5,21964.8,67829.4,True
panda,targeted,internal_set_change,qpoases,700234aadb2ef0f2c5056fb078594221aa97a092642689035f4bffd6e6845062,29,3691.751724137931,13625.696551724139,58005.71034482759,True
panda,targeted,internal_set_change,qpoases,2cd27cc14429c5bb9961620d46292e849640359e5072de88384099e723596b3b,1,21412.2,32068.8,77369.4,True
panda,targeted,multiple_active,active_numpy,617dfe3c6044a249e2b35c9a35fdace22f1d096e467cd2c20a564e43995edf0f,303,25777.605280528052,26067.20330033003,71088.59339933994,True
panda,targeted,multiple_active,active_numpy,1085f3e04aaffe00c129d91100b2cf03f3de069fa72a1f43ac92c05905fe372d,1,59723.0,59940.8,106458.4,True
panda,targeted,multiple_active,active_numpy,d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663,299,27117.86220735786,27386.677591973243,72497.2254180602,True
panda,targeted,multiple_active,active_numpy,a4757ca54027f468f26f705c836838ae45f57658e775c4c60a7395323f3fb346,2,58463.6,58700.5,104678.2,True
panda,targeted,multiple_active,active_numpy,6292d6a262da269233959d5b381d94998db141290bc3e30dd2208b51a11c8100,300,24598.501333333334,24893.638,69623.13466666666,True
panda,targeted,multiple_active,active_numpy,c2ebae0d24e306f3744e9ac2a38add8502705448e7eda234f19e3082f56fa52c,9,57613.555555555555,57866.555555555555,104095.04444444444,True
panda,targeted,multiple_active,active_numpy,16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93,299,26226.86220735786,26470.54314381271,71274.58996655518,True
panda,targeted,multiple_active,active_numpy,76723c8484a05a7bc2bff4047708ad396e6759dff58cd347e4b36eeb1bdedfd0,1,58777.4,58985.0,105294.6,True
panda,targeted,multiple_active,active_numpy,4f1940d91117f91ea27fc47a289476bf2361c47cbbb34e21aa92e2a9bf8c25da,302,28751.33377483444,29028.846357615894,74024.50860927152,True
panda,targeted,multiple_active,active_numpy,9408a6fe715e7be47720924bb6ceeff40609fd34a88003747eb1e71abe1a9a2f,2,58837.2,59204.8,105680.0,True
panda,targeted,multiple_active,active_numpy,700234aadb2ef0f2c5056fb078594221aa97a092642689035f4bffd6e6845062,302,25504.541721854304,25815.246357615895,70625.60529801325,True
panda,targeted,multiple_active,clip,617dfe3c6044a249e2b35c9a35fdace22f1d096e467cd2c20a564e43995edf0f,303,5852.597359735973,6119.29900990099,47839.578217821785,False
panda,targeted,multiple_active,clip,1085f3e04aaffe00c129d91100b2cf03f3de069fa72a1f43ac92c05905fe372d,1,5348.8,5549.0,47365.4,False
panda,targeted,multiple_active,clip,d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663,299,5519.0,5761.802006688963,47438.56923076923,False
panda,targeted,multiple_active,clip,a4757ca54027f468f26f705c836838ae45f57658e775c4c60a7395323f3fb346,2,5414.7,5621.5,47229.4,False
panda,targeted,multiple_active,clip,6292d6a262da269233959d5b381d94998db141290bc3e30dd2208b51a11c8100,300,5528.057333333333,5800.215333333334,47969.22066666667,False
panda,targeted,multiple_active,clip,c2ebae0d24e306f3744e9ac2a38add8502705448e7eda234f19e3082f56fa52c,9,5252.2,5472.0,46898.044444444444,False
panda,targeted,multiple_active,clip,16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93,299,5580.004013377927,5790.504347826087,47302.103678929765,False
panda,targeted,multiple_active,clip,76723c8484a05a7bc2bff4047708ad396e6759dff58cd347e4b36eeb1bdedfd0,1,5530.0,5693.4,46694.2,False
panda,targeted,multiple_active,clip,4f1940d91117f91ea27fc47a289476bf2361c47cbbb34e21aa92e2a9bf8c25da,302,5393.5278145695365,5646.961589403973,47247.83774834437,False
panda,targeted,multiple_active,clip,9408a6fe715e7be47720924bb6ceeff40609fd34a88003747eb1e71abe1a9a2f,2,5419.3,5757.3,47510.2,False
panda,targeted,multiple_active,clip,700234aadb2ef0f2c5056fb078594221aa97a092642689035f4bffd6e6845062,302,5377.014569536424,5660.2966887417215,47204.31523178808,False
panda,targeted,multiple_active,osqp_cached,617dfe3c6044a249e2b35c9a35fdace22f1d096e467cd2c20a564e43995edf0f,303,2384911.385478548,2410112.5689768977,2460310.3960396037,True
panda,targeted,multiple_active,osqp_cached,1085f3e04aaffe00c129d91100b2cf03f3de069fa72a1f43ac92c05905fe372d,1,77029.6,98763.2,143907.6,True
panda,targeted,multiple_active,osqp_cached,d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663,299,739078.3351170568,761860.6702341137,808339.2347826087,True
panda,targeted,multiple_active,osqp_cached,a4757ca54027f468f26f705c836838ae45f57658e775c4c60a7395323f3fb346,2,33358.9,55403.9,100397.0,True
panda,targeted,multiple_active,osqp_cached,6292d6a262da269233959d5b381d94998db141290bc3e30dd2208b51a11c8100,300,1621868.436,1645533.06,1693425.3846666666,True
panda,targeted,multiple_active,osqp_cached,c2ebae0d24e306f3744e9ac2a38add8502705448e7eda234f19e3082f56fa52c,9,23777.088888888888,46506.066666666666,91789.82222222222,True
panda,targeted,multiple_active,osqp_cached,16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93,299,1411083.8715719064,1434651.7531772575,1482411.1016722408,True
panda,targeted,multiple_active,osqp_cached,76723c8484a05a7bc2bff4047708ad396e6759dff58cd347e4b36eeb1bdedfd0,1,30661.2,52328.8,96999.6,True
panda,targeted,multiple_active,osqp_cached,4f1940d91117f91ea27fc47a289476bf2361c47cbbb34e21aa92e2a9bf8c25da,302,739753.3821192053,762579.5907284769,809563.3099337749,True
panda,targeted,multiple_active,osqp_cached,9408a6fe715e7be47720924bb6ceeff40609fd34a88003747eb1e71abe1a9a2f,2,50025.3,74018.4,119236.8,True
panda,targeted,multiple_active,osqp_cached,700234aadb2ef0f2c5056fb078594221aa97a092642689035f4bffd6e6845062,302,2635217.355629139,2660137.415231788,2709843.1907284767,True
panda,targeted,multiple_active,qpoases,617dfe3c6044a249e2b35c9a35fdace22f1d096e467cd2c20a564e43995edf0f,303,2641.315511551155,12667.838943894389,56785.02310231023,True
panda,targeted,multiple_active,qpoases,1085f3e04aaffe00c129d91100b2cf03f3de069fa72a1f43ac92c05905fe372d,1,4100.2,12652.4,56748.8,True
panda,targeted,multiple_active,qpoases,d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663,299,2589.695652173913,12396.957859531773,56536.51304347826,True
panda,targeted,multiple_active,qpoases,a4757ca54027f468f26f705c836838ae45f57658e775c4c60a7395323f3fb346,2,3355.2,11995.8,57963.6,True
panda,targeted,multiple_active,qpoases,6292d6a262da269233959d5b381d94998db141290bc3e30dd2208b51a11c8100,300,2690.3386666666665,11994.692,55982.44533333334,True
panda,targeted,multiple_active,qpoases,c2ebae0d24e306f3744e9ac2a38add8502705448e7eda234f19e3082f56fa52c,9,5313.0,14915.644444444444,59164.0,True
panda,targeted,multiple_active,qpoases,16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93,299,2780.90635451505,12185.260200668896,56157.222742474914,True
panda,targeted,multiple_active,qpoases,76723c8484a05a7bc2bff4047708ad396e6759dff58cd347e4b36eeb1bdedfd0,1,4776.8,14753.8,59700.2,True
panda,targeted,multiple_active,qpoases,4f1940d91117f91ea27fc47a289476bf2361c47cbbb34e21aa92e2a9bf8c25da,302,2725.613907284768,12290.840397350994,56468.80198675497,True
panda,targeted,multiple_active,qpoases,9408a6fe715e7be47720924bb6ceeff40609fd34a88003747eb1e71abe1a9a2f,2,12110.5,21964.8,67829.4,True
panda,targeted,multiple_active,qpoases,700234aadb2ef0f2c5056fb078594221aa97a092642689035f4bffd6e6845062,302,2827.4450331125827,12224.643708609272,56294.72582781457,True
panda,targeted,one_active,active_numpy,1085f3e04aaffe00c129d91100b2cf03f3de069fa72a1f43ac92c05905fe372d,3,45818.666666666664,46119.2,92311.66666666667,True
panda,targeted,one_active,active_numpy,79076cd9aa84b436fcbb836548e693b733aa35a2d7be5ccd28163e80bd3fcb82,15,44650.706666666665,44898.50666666667,90997.96,True
panda,targeted,one_active,active_numpy,9e7027908956f6feea8630c453988b56b38fb5654bc6494312db6fec4fe6e93e,4,45295.0,45595.4,91775.85,True
panda,targeted,one_active,active_numpy,f273e2cf840747e85e3dc4a774925882a9057bc0672355948aab35c0de41c7d8,14,26450.64285714286,26696.4,71636.25714285714,True
panda,targeted,one_active,active_numpy,d7da3b52b00c623aa961e4db17e1e3c8b05d3c4295e5905a19047bd8a7f4482c,37,25676.6,25901.45945945946,70717.5945945946,True
panda,targeted,one_active,active_numpy,a32f076fd84a50b0746febbd023dfac09cce4d08b2e19b8eee9393caa4f35a24,3,44995.2,45325.86666666667,91050.26666666666,True
panda,targeted,one_active,active_numpy,39418c26c7c0ee7720f0a16e2b5930a336a74379ed31dd975416d5d9ab5766b1,4,45097.65,45364.1,91509.85,True
panda,targeted,one_active,active_numpy,d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663,3,44931.933333333334,45290.933333333334,91576.73333333334,True
panda,targeted,one_active,active_numpy,a4757ca54027f468f26f705c836838ae45f57658e775c4c60a7395323f3fb346,3,46564.6,46858.86666666667,93348.33333333333,True
panda,targeted,one_active,active_numpy,1b1432b684aef0b401c66b39b447aa074258ccfbe4d804811e9c02688243235a,10,26803.74,27048.6,72188.66,True
panda,targeted,one_active,active_numpy,6292d6a262da269233959d5b381d94998db141290bc3e30dd2208b51a11c8100,2,25194.9,25556.2,70802.2,True
panda,targeted,one_active,active_numpy,c2ebae0d24e306f3744e9ac2a38add8502705448e7eda234f19e3082f56fa52c,21,24831.95238095238,25052.885714285716,69947.33333333333,True
panda,targeted,one_active,active_numpy,98aff3582a84a6146748002550a34794014c19c6a94d633ebdfdfefa61217699,38,25717.084210526315,25951.389473684212,70927.58947368422,True
panda,targeted,one_active,active_numpy,16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93,4,35224.8,35521.0,81215.05,True
panda,targeted,one_active,active_numpy,3a59b93a4c9e9c6b108b10e05344815f47411a6ce98c5ae4e2ed358ddc1d7440,9,27802.2,28064.48888888889,72906.95555555556,True
panda,targeted,one_active,active_numpy,76723c8484a05a7bc2bff4047708ad396e6759dff58cd347e4b36eeb1bdedfd0,1,44871.8,45465.2,91369.0,True
panda,targeted,one_active,active_numpy,4f1940d91117f91ea27fc47a289476bf2361c47cbbb34e21aa92e2a9bf8c25da,1,45245.8,45571.4,92094.6,True
panda,targeted,one_active,active_numpy,9289844cd619fe3c022d910841ace12e165e07777f181c72cc2a1aec1da2e3fb,3,45255.333333333336,45582.933333333334,91895.13333333333,True
panda,targeted,one_active,active_numpy,2cd27cc14429c5bb9961620d46292e849640359e5072de88384099e723596b3b,1,45985.2,46404.0,92936.8,True
panda,targeted,one_active,clip,1085f3e04aaffe00c129d91100b2cf03f3de069fa72a1f43ac92c05905fe372d,3,5404.933333333333,5658.866666666667,47552.333333333336,False
panda,targeted,one_active,clip,79076cd9aa84b436fcbb836548e693b733aa35a2d7be5ccd28163e80bd3fcb82,15,5265.2,5476.946666666667,47016.46666666667,False
panda,targeted,one_active,clip,9e7027908956f6feea8630c453988b56b38fb5654bc6494312db6fec4fe6e93e,4,5344.95,5607.6,47076.1,False
panda,targeted,one_active,clip,f273e2cf840747e85e3dc4a774925882a9057bc0672355948aab35c0de41c7d8,14,5115.157142857143,5309.771428571428,46464.62857142857,False
panda,targeted,one_active,clip,d7da3b52b00c623aa961e4db17e1e3c8b05d3c4295e5905a19047bd8a7f4482c,37,8768.945945945947,8957.648648648648,50424.843243243246,False
panda,targeted,one_active,clip,a32f076fd84a50b0746febbd023dfac09cce4d08b2e19b8eee9393caa4f35a24,3,5163.866666666667,5476.933333333333,47028.86666666667,False
panda,targeted,one_active,clip,39418c26c7c0ee7720f0a16e2b5930a336a74379ed31dd975416d5d9ab5766b1,4,5353.4,5634.5,47019.1,False
panda,targeted,one_active,clip,d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663,3,5360.533333333334,5691.466666666666,46937.26666666667,False
panda,targeted,one_active,clip,a4757ca54027f468f26f705c836838ae45f57658e775c4c60a7395323f3fb346,3,5162.8,5417.6,46837.933333333334,False
panda,targeted,one_active,clip,1b1432b684aef0b401c66b39b447aa074258ccfbe4d804811e9c02688243235a,10,5168.9,5399.7,46702.54,False
panda,targeted,one_active,clip,6292d6a262da269233959d5b381d94998db141290bc3e30dd2208b51a11c8100,2,5325.6,5653.3,47437.3,False
panda,targeted,one_active,clip,c2ebae0d24e306f3744e9ac2a38add8502705448e7eda234f19e3082f56fa52c,21,5167.0,5344.27619047619,46813.94285714286,False
panda,targeted,one_active,clip,98aff3582a84a6146748002550a34794014c19c6a94d633ebdfdfefa61217699,38,5706.136842105263,5901.526315789473,47366.45789473684,False
panda,targeted,one_active,clip,16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93,4,5112.1,5401.3,46824.4,False
panda,targeted,one_active,clip,3a59b93a4c9e9c6b108b10e05344815f47411a6ce98c5ae4e2ed358ddc1d7440,9,5334.155555555555,5572.177777777778,47130.444444444445,False
panda,targeted,one_active,clip,76723c8484a05a7bc2bff4047708ad396e6759dff58cd347e4b36eeb1bdedfd0,1,5367.6,5874.0,47640.2,False
panda,targeted,one_active,clip,4f1940d91117f91ea27fc47a289476bf2361c47cbbb34e21aa92e2a9bf8c25da,1,5186.2,5506.6,47442.8,False
panda,targeted,one_active,clip,9289844cd619fe3c022d910841ace12e165e07777f181c72cc2a1aec1da2e3fb,3,5305.733333333334,5602.733333333334,46926.0,False
panda,targeted,one_active,clip,2cd27cc14429c5bb9961620d46292e849640359e5072de88384099e723596b3b,1,5533.4,6007.8,47623.4,False
panda,targeted,one_active,osqp_cached,1085f3e04aaffe00c129d91100b2cf03f3de069fa72a1f43ac92c05905fe372d,3,68417.8,96528.53333333334,143725.0,True
panda,targeted,one_active,osqp_cached,79076cd9aa84b436fcbb836548e693b733aa35a2d7be5ccd28163e80bd3fcb82,15,40408.12,62252.41333333333,107351.44,True
panda,targeted,one_active,osqp_cached,9e7027908956f6feea8630c453988b56b38fb5654bc6494312db6fec4fe6e93e,4,17711.95,39976.7,84846.45,True
panda,targeted,one_active,osqp_cached,f273e2cf840747e85e3dc4a774925882a9057bc0672355948aab35c0de41c7d8,14,74818.44285714286,96422.18571428572,141347.3142857143,True
panda,targeted,one_active,osqp_cached,d7da3b52b00c623aa961e4db17e1e3c8b05d3c4295e5905a19047bd8a7f4482c,37,63903.51891891892,85807.83243243243,130890.36216216216,True
panda,targeted,one_active,osqp_cached,a32f076fd84a50b0746febbd023dfac09cce4d08b2e19b8eee9393caa4f35a24,3,34458.666666666664,57534.46666666667,102900.93333333333,True
panda,targeted,one_active,osqp_cached,39418c26c7c0ee7720f0a16e2b5930a336a74379ed31dd975416d5d9ab5766b1,4,75287.7,98087.35,143214.55,True
panda,targeted,one_active,osqp_cached,d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663,3,135640.06666666668,158294.6,203726.66666666666,True
panda,targeted,one_active,osqp_cached,a4757ca54027f468f26f705c836838ae45f57658e775c4c60a7395323f3fb346,3,44065.46666666667,67960.26666666666,113252.6,True
panda,targeted,one_active,osqp_cached,1b1432b684aef0b401c66b39b447aa074258ccfbe4d804811e9c02688243235a,10,36018.28,57814.84,102678.32,True
panda,targeted,one_active,osqp_cached,6292d6a262da269233959d5b381d94998db141290bc3e30dd2208b51a11c8100,2,311890.6,337512.5,384550.0,True
panda,targeted,one_active,osqp_cached,c2ebae0d24e306f3744e9ac2a38add8502705448e7eda234f19e3082f56fa52c,21,2190181.4285714286,2213435.3238095236,2260246.495238095,False
panda,targeted,one_active,osqp_cached,98aff3582a84a6146748002550a34794014c19c6a94d633ebdfdfefa61217699,38,24308.626315789475,45991.21052631579,91083.93684210526,True
panda,targeted,one_active,osqp_cached,16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93,4,260648.9,283204.65,328444.3,True
panda,targeted,one_active,osqp_cached,3a59b93a4c9e9c6b108b10e05344815f47411a6ce98c5ae4e2ed358ddc1d7440,9,152503.9111111111,175218.22222222222,220770.97777777776,True
panda,targeted,one_active,osqp_cached,76723c8484a05a7bc2bff4047708ad396e6759dff58cd347e4b36eeb1bdedfd0,1,114789.0,139236.2,184643.2,True
panda,targeted,one_active,osqp_cached,4f1940d91117f91ea27fc47a289476bf2361c47cbbb34e21aa92e2a9bf8c25da,1,63477.4,85641.4,131013.0,True
