robot,method,label,family,trajectories,repeats,completion_by_repeat,mean_completed_trajectories,tsr,deadline_completion_by_repeat,dtsr20,frame_success,frame_deadline_success,p50_ms,p95_ms,p99_ms,cumulative_ms_per_sweep,trajectory_time_mean_ms,trajectory_time_median_ms,trajectory_time_p95_ms,backup_rate,changed_from_backup_rate,p95_position_m,max_position_m,p95_orientation_rad,max_orientation_rad,max_accepted_step_utilization,acceleration_rms_mean,velocity_change_rms_mean,successful_prefix_mean,accepted_contract_violations
panda,trac_task_20ms,TRAC-IK task 20 ms,near_singular,10,3,"[8,8,7]",7.666666666666667,0.7666666666666667,"[8,8,7]",0.7666666666666667,0.9557777777777777,0.9557777777777777,0.1646845,1.4102266000000445,20.27276354,1661.2670526666668,166.12670526666668,27.294365499999998,712.1544379999999,0.0,0.0,0.0006034760741312749,0.0009717924495867391,0.003907795468275438,0.008246357124142584,0.9999999999999968,6.570876404078281,0.13141752808156565,141.53333333333333,0
panda,trac_task_20ms,TRAC-IK task 20 ms,smooth,10,3,"[10,10,10]",10.0,1.0,"[10,10,10]",1.0,1.0,1.0,0.162402,0.24474545,0.32952084000000054,261.58252466666664,26.158252466666664,26.227828666666667,27.012359749999998,0.0,0.0,0.00013178840344791332,0.0008632525209199387,0.00014206297240190586,0.006983345320883881,0.3849743095428676,1.0630361738687057,0.021260723477374115,150.0,0
panda,trac_task_5ms,TRAC-IK task 5 ms,high_curvature,10,3,"[10,10,10]",10.0,1.0,"[10,10,10]",1.0,1.0,1.0,0.1625725,0.23340965,0.3245246400000007,261.66748766666666,26.166748766666664,25.8536145,27.39920486666667,0.0,0.0,0.0004611370958943785,0.0008351690707116661,0.0005616354901275826,0.006727820872032599,0.9014055398288966,6.7843217944558765,0.13568643588911752,150.0,0
panda,trac_task_5ms,TRAC-IK task 5 ms,joint_limit_return,10,3,"[9,9,9]",9.0,0.9,"[8,9,9]",0.8666666666666666,0.9480000000000001,0.9477777777777778,0.163291,5.1923034,5.24933345,677.4856256666667,67.74856256666666,26.553061333333332,252.28523828333292,0.0,0.0,0.00015650300233241614,0.0007972722904672624,0.0007181937590690319,0.007308132342176123,0.7928691712831331,1.8928778518839375,0.03785755703767875,142.16666666666666,0
panda,trac_task_5ms,TRAC-IK task 5 ms,near_singular,10,3,"[8,7,8]",7.666666666666667,0.7666666666666667,"[8,7,8]",0.7666666666666667,0.9548888888888889,0.9548888888888889,0.1631075,1.538546500000001,5.24775173,634.9086213333333,63.49086213333332,26.127303,201.58530856666664,0.0,0.0,0.0006076034990130234,0.0009718834813464523,0.0039349006085767045,0.0076164044383840255,0.9999999999999968,6.810137514124059,0.13620275028248113,141.4,0
panda,trac_task_5ms,TRAC-IK task 5 ms,smooth,10,3,"[10,10,10]",10.0,1.0,"[10,10,10]",1.0,1.0,1.0,0.162481,0.22587150000000009,0.3077765800000001,256.58072533333336,25.658072533333335,25.593371833333332,26.322222666666665,0.0,0.0,0.00013039868647392054,0.0009106357951899357,0.00014206297240190586,0.006877963177070325,0.423068352879711,1.075431220326169,0.02150862440652337,150.0,0
ur5e,cr_ik,CR-IK,high_curvature,10,3,"[10,10,10]",10.0,1.0,"[10,10,10]",1.0,1.0,1.0,5.239749,5.494845850000001,5.9030144600000005,7870.394845666666,787.0394845666666,785.5850113333333,801.6703990833333,0.031111111111111107,0.9688888888888892,0.0005054947570165431,0.00099999000186387,0.006901861813397733,0.008726558993742185,0.9992972732947487,9.170966415643663,0.18341932831287322,150.0,0
ur5e,cr_ik,CR-IK,joint_limit_return,10,3,"[10,10,10]",10.0,1.0,"[9,10,9]",0.9333333333333333,1.0,0.9995555555555555,5.245877,5.55869275,5.76019121,7848.301182333334,784.8301182333333,788.0271481666666,805.56027835,0.06177777777777777,0.9382222222222222,0.00020906836757698632,0.0009781134227348559,0.004264102155915785,0.008726558960897548,0.9999999999999998,10.686597113461795,0.2137319422692359,150.0,0
ur5e,cr_ik,CR-IK,near_singular,10,3,"[10,9,9]",9.333333333333334,0.9333333333333333,"[10,9,8]",0.9,0.9888888888888889,0.9886666666666667,5.1697165,5.45696525,6.36930154,7779.071957666667,777.9071957666667,780.4415653333333,790.7415121666667,0.10711111111111112,0.8928888888888886,0.00020839506920575425,0.0009749220307660259,0.0011661532034025076,0.006664166248200581,0.999056249636974,8.523985327069411,0.17047970654138825,148.33333333333334,0
ur5e,cr_ik,CR-IK,smooth,10,3,"[9,10,9]",9.333333333333334,0.9333333333333333,"[8,10,9]",0.9,0.9471111111111111,0.9468888888888889,5.2148755,6.3392665,6.437401390000001,7944.490109666667,794.4490109666667,784.7087896666667,838.8545756499999,0.10777777777777779,0.8922222222222221,0.00021128687741095374,0.0007887582719623556,0.0020087842541704135,0.008537817502529008,0.9999999999985156,6.0096830926806035,0.12019366185361206,142.06666666666666,0
