robot,method,baseline,metric,trajectories,difference,difference_ci,ratio,ratio_ci
ur5e,cr_ik_elastic_mu0,trac_task_20ms,deadline_completion,40,-0.03333333333333334,"[-0.075,0.008333333333333335]",0.9652173913043479,"[0.9224137931034483,1.008849557522124]"
ur5e,cr_ik_elastic_mu0,trac_task_20ms,total_latency_ns,40,119400898.58333333,"[93340087.83083335,144134464.01395833]",4.115512741755212,"[2.4935873164922526,6.570994172880519]"
ur5e,cr_ik_elastic_mu0,trac_task_20ms,frame_success,40,-0.002333333333333332,"[-0.006944444444444442,0.0]",0.9976569037656904,"[0.9929971988795518,1.0]"
ur5e,cr_ik_elastic_mu0,trac_task_20ms,acceleration_rms,40,1.4196233446478272,"[0.3132022958228078,2.617840822410665]",1.1395600606056902,"[1.026615396191988,1.3097629360636789]"
ur5e,cr_ik_elastic_mu0,pink_qp,completion,40,0.016666666666666666,"[-0.05,0.09166666666666666]",1.0175438596491226,"[0.9487179487179487,1.1078431372549018]"
ur5e,cr_ik_elastic_mu0,pink_qp,deadline_completion,40,-0.025000000000000005,"[-0.10833333333333335,0.06666666666666665]",0.9736842105263158,"[0.8916666666666666,1.074074074074074]"
ur5e,cr_ik_elastic_mu0,pink_qp,total_latency_ns,40,60749169.06666666,"[40996305.01833333,81841883.97875]",1.6264327124995697,"[1.423946271279094,1.843410995310629]"
ur5e,cr_ik_elastic_mu0,pink_qp,frame_success,40,0.005833333333333338,"[-0.008444444444444438,0.029833333333333333]",1.0059061761727979,"[0.9915555555555556,1.030968858131488]"
ur5e,cr_ik_elastic_mu0,pink_qp,acceleration_rms,40,-0.5138919464023998,"[-2.3404622026063397,1.1925102175163385]",0.9575494033294574,"[0.8392751503985278,1.129284956670292]"
ur5e,cr_ik_elastic_mu0,cr_ik,completion,40,0.0,"[-0.03333333333333334,0.04166666666666667]",0.9999999999999998,"[0.9649122807017543,1.043859649122807]"
ur5e,cr_ik_elastic_mu0,cr_ik,deadline_completion,40,-0.008333333333333331,"[-0.06666666666666668,0.05]",0.9910714285714287,"[0.9298245614035087,1.0560747663551402]"
ur5e,cr_ik_elastic_mu0,cr_ik,total_latency_ns,40,-628330915.6166667,"[-649310679.954375,-605860492.8460417]",0.20065421037947181,"[0.1752489296940429,0.22768545888970926]"
ur5e,cr_ik_elastic_mu0,cr_ik,frame_success,40,0.009500000000000003,"[-0.008055555555555548,0.0374097222222223]",1.0096544715447155,"[0.9918539325842697,1.0389578211018988]"
ur5e,cr_ik_elastic_mu0,cr_ik,acceleration_rms,40,2.9939472588294302,"[1.4439483613033548,4.766855564508693]",1.3482221588667536,"[1.1567800781632973,1.605007847996666]"
ur5e,cr_ik_elastic_mu0,cr_ik,intervention_normalized_mean,40,-0.14190142105202977,"[-0.176094829035371,-0.1112616378606177]",0.03245828431231992,"[0.018945875349215217,0.04892122766823863]"
ur5e,cr_ik_elastic_mu0,cr_ik,optimization_call_rate,40,-0.5498888888888889,"[-0.6103930555555556,-0.49544444444444447]",0.4487329434697856,"[0.3880055448483225,0.5022290799116105]"
ur5e,cr_ik_elastic_mu0,cr_ik_minimal,completion,40,0.008333333333333331,"[-0.03333333333333334,0.06666666666666667]",1.008695652173913,"[0.96551724137931,1.072072072072072]"
ur5e,cr_ik_elastic_mu0,cr_ik_minimal,deadline_completion,40,-0.01666666666666667,"[-0.075,0.05]",0.9823008849557521,"[0.9210526315789473,1.058281265019706]"
ur5e,cr_ik_elastic_mu0,cr_ik_minimal,total_latency_ns,40,30203635.275,"[-11561191.188125001,63338603.455625005]",1.2368505717190372,"[0.9265767752862621,1.574683311945727]"
ur5e,cr_ik_elastic_mu0,cr_ik_minimal,frame_success,40,0.01611111111111111,"[-0.008055555555555548,0.05724305555555562]",1.0164838287955438,"[0.9918539325842697,1.060869064272156]"
ur5e,cr_ik_elastic_mu0,cr_ik_minimal,acceleration_rms,40,0.33393151704078833,"[-0.5955836699212167,1.2683753444912798]",1.0296621731765536,"[0.9521202443102129,1.1260407063768159]"
ur5e,cr_ik_elastic_mu0,cr_ik_minimal,intervention_normalized_mean,40,0.004097000461243812,"[0.0021647737790342217,0.006358539775943229]",7.175851992120032,"[4.058527801222243,12.413223961525418]"
ur5e,cr_ik_elastic_mu0,cr_ik_minimal,optimization_call_rate,40,-0.017444444444444446,"[-0.06044583333333334,0.007001388888888902]",0.9624895472464461,"[0.8782682086961161,1.0157522308514415]"
ur5e,cr_ik_elastic_mu025,trac_task_5ms,completion,40,0.025,"[-0.01666666666666667,0.08333333333333334]",1.0258620689655173,"[0.9833333333333332,1.090909090909091]"
ur5e,cr_ik_elastic_mu025,trac_task_5ms,deadline_completion,40,0.03333333333333334,"[-0.01666666666666667,0.09166666666666667]",1.0350877192982455,"[0.9829059829059827,1.1028279844824547]"
ur5e,cr_ik_elastic_mu025,trac_task_5ms,total_latency_ns,40,98639655.225,"[89097502.38270833,107485855.9075]",4.445252297860525,"[3.537888352246671,5.300149036642513]"
ur5e,cr_ik_elastic_mu025,trac_task_5ms,frame_success,40,0.002055555555555549,"[-0.004888888888888896,0.012666666666666656]",1.0020645017297176,"[0.9950903816112474,1.0128291694800808]"
ur5e,cr_ik_elastic_mu025,trac_task_5ms,acceleration_rms,40,0.7170915908691794,"[-0.7101341081337156,2.1306553553690195]",1.0712474425641303,"[0.9406481871427528,1.2628309132168667]"
ur5e,cr_ik_elastic_mu025,trac_task_20ms,completion,40,0.016666666666666666,"[-0.01666666666666667,0.075]",1.017094017094017,"[0.9833333333333332,1.0810810810810811]"
ur5e,cr_ik_elastic_mu025,trac_task_20ms,deadline_completion,40,0.025,"[-0.025,0.08333333333333334]",1.0260869565217392,"[0.975,1.0917431192660552]"
ur5e,cr_ik_elastic_mu025,trac_task_20ms,total_latency_ns,40,88945621.33333334,"[61718111.476875,106922323.45562501]",3.3208469942454437,"[1.9732614132783828,5.199020397999214]"
ur5e,cr_ik_elastic_mu025,trac_task_20ms,frame_success,40,0.0018888888888888872,"[-0.004944444444444448,0.012499999999999997]",1.001896792189679,"[0.9950348675034867,1.0126582278481013]"
ur5e,cr_ik_elastic_mu025,trac_task_20ms,acceleration_rms,40,0.6097643345487647,"[-0.8556026287654304,2.1002940704521422]",1.059944595730725,"[0.9297424862891464,1.2538446665445282]"
ur5e,cr_ik_elastic_mu025,pink_qp,completion,40,0.041666666666666664,"[0.0,0.10833333333333332]",1.043859649122807,"[1.0,1.1238095238095236]"
ur5e,cr_ik_elastic_mu025,pink_qp,deadline_completion,40,0.03333333333333333,"[-0.01666666666666667,0.1]",1.0350877192982455,"[0.9833333333333332,1.1142857142857143]"
ur5e,cr_ik_elastic_mu025,pink_qp,total_latency_ns,40,30293891.816666663,"[23371735.362291664,37148637.898541674]",1.3123842698499693,"[1.2415686004278337,1.382425214825316]"
ur5e,cr_ik_elastic_mu025,pink_qp,frame_success,40,0.010055555555555557,"[0.0,0.030000000000000006]",1.0101811227359658,"[1.0,1.0311472573109532]"
ur5e,cr_ik_elastic_mu025,pink_qp,acceleration_rms,40,-1.3237509565014622,"[-3.4788573362751296,0.6437154229479236]",0.8906501291952796,"[0.7654656261182498,1.068547132329982]"
ur5e,cr_ik_elastic_mu025,cr_ik,completion,40,0.025,"[-0.01666666666666667,0.075]",1.0258620689655171,"[0.9833333333333332,1.0818181818181816]"
ur5e,cr_ik_elastic_mu025,cr_ik,deadline_completion,40,0.05,"[0.0,0.10833333333333335]",1.0535714285714286,"[1.0,1.1226415094339623]"
ur5e,cr_ik_elastic_mu025,cr_ik,total_latency_ns,40,-658786192.8666666,"[-668568093.6966667,-648979375.0429167]",0.1619098210195738,"[0.15257520885560422,0.17127080594572833]"
ur5e,cr_ik_elastic_mu025,cr_ik,frame_success,40,0.013722222222222222,"[-0.0045555555555555575,0.04244444444444445]",1.0139453477868112,"[0.9954444444444445,1.0443258296588536]"
ur5e,cr_ik_elastic_mu025,cr_ik,acceleration_rms,40,2.1840882487303674,"[0.7840589362177737,3.672061826009523]",1.2540284979588294,"[1.0850808496101119,1.4691117447870314]"
ur5e,cr_ik_elastic_mu025,cr_ik,intervention_normalized_mean,40,-0.13329807880575928,"[-0.16746438566663174,-0.10287269950711009]",0.09111937773824638,"[0.06586469092365822,0.12240801668070171]"
ur5e,cr_ik_elastic_mu025,cr_ik,optimization_call_rate,40,-0.5535555555555556,"[-0.6137263888888889,-0.4987194444444444]",0.4450570871623504,"[0.38533068023805556,0.4997281088885246]"
ur5e,cr_ik_elastic_mu025,cr_ik_minimal,completion,40,0.03333333333333334,"[-0.01666666666666667,0.09166666666666667]",1.034782608695652,"[0.9833333333333332,1.1028037383177567]"
ur5e,cr_ik_elastic_mu025,cr_ik_minimal,deadline_completion,40,0.04166666666666667,"[-0.01666666666666667,0.10833333333333335]",1.0442477876106193,"[0.9831932773109244,1.1226415094339623]"
ur5e,cr_ik_elastic_mu025,cr_ik_minimal,total_latency_ns,40,-251641.97500000297,"[-36774749.184583336,23245971.320208333]",0.9980266764214111,"[0.7733429932979197,1.2172404046271819]"
ur5e,cr_ik_elastic_mu025,cr_ik_minimal,frame_success,40,0.02033333333333333,"[-0.0045555555555555575,0.06227777777777778]",1.0208037287557552,"[0.9954444444444445,1.0664138870786184]"
ur5e,cr_ik_elastic_mu025,cr_ik_minimal,acceleration_rms,40,-0.4759274930582743,"[-1.616574108490071,0.6215059768842363]",0.9577247339703687,"[0.8706365348087834,1.0626948675120003]"
ur5e,cr_ik_elastic_mu025,cr_ik_minimal,intervention_normalized_mean,40,0.0127003427075143,"[0.009243149366470568,0.01651181036964408]",20.144600434581598,"[12.128269918032355,36.101699923515646]"
ur5e,cr_ik_elastic_mu025,cr_ik_minimal,optimization_call_rate,40,-0.021111111111111105,"[-0.06461249999999998,0.004890277777777788]",0.9546051845657629,"[0.870187823336437,1.0109100222785774]"
ur5e,cr_ik_elastic_mu025,cr_ik_elastic_mu0,completion,40,0.025,"[0.0,0.075]",1.0258620689655173,"[1.0,1.0825688073394495]"
ur5e,cr_ik_elastic_mu025,cr_ik_elastic_mu0,deadline_completion,40,0.058333333333333334,"[0.0,0.125]",1.0630630630630629,"[1.0,1.1428571428571428]"
ur5e,cr_ik_elastic_mu025,cr_ik_elastic_mu0,total_latency_ns,40,-30455277.25,"[-49428730.70791666,-13242405.113333326]",0.8069096617179092,"[0.7213172470481259,0.9044289048564971]"
ur5e,cr_ik_elastic_mu025,cr_ik_elastic_mu0,frame_success,40,0.004222222222222219,"[0.0,0.012666666666666656]",1.0042498462226694,"[1.0,1.0128886376483888]"
ur5e,cr_ik_elastic_mu025,cr_ik_elastic_mu0,acceleration_rms,40,-0.8098590100990627,"[-1.5442412351785133,-0.07456689865961746]",0.9301349111580406,"[0.8746110676707158,0.9929944348677416]"
ur5e,cr_ik_elastic_mu025,cr_ik_elastic_mu0,intervention_normalized_mean,40,0.008603342246270487,"[0.005846002306315261,0.011549491444609131]",2.807276467895777,"[2.0458719078636003,4.312301087454851]"
ur5e,cr_ik_elastic_mu025,cr_ik_elastic_mu0,optimization_call_rate,40,-0.0036666666666666627,"[-0.014888888888888873,0.003777777777777768]",0.9918083653965497,"[0.9672365233349224,1.0083908601997151]"
ur5e,cr_ik_elastic_mu025,cr_ik_elastic_mu0,partial_correction_rate,40,0.2757222222222222,"[0.2210527777777778,0.3317263888888889]",,
ur5e,cr_ik_elastic_mu025,cr_ik_elastic_mu0,effective_command_adjustment_rate,40,0.2751111111111111,"[0.2209986111111111,0.33083472222222227]",23.82027649769585,"[16.89307405214086,36.42916287534123]"
ur5e,cr_ik_elastic_mu025,cr_ik_elastic_mu0,normalized_shortfall_reduction_mean,40,0.012671919336527563,"[0.009372034431876482,0.01613179141970576]",,
ur5e,cr_ik_elastic_mu1,trac_task_5ms,completion,40,0.025,"[-0.01666666666666667,0.08333333333333334]",1.0258620689655173,"[0.9833333333333332,1.090909090909091]"
ur5e,cr_ik_elastic_mu1,trac_task_5ms,deadline_completion,40,0.016666666666666666,"[-0.05,0.08333333333333334]",1.0175438596491226,"[0.9491525423728815,1.0943396226415094]"
ur5e,cr_ik_elastic_mu1,trac_task_5ms,total_latency_ns,40,100595324.20833334,"[90102626.981875,109825480.28145832]",4.513559238343181,"[3.570433504062059,5.405263193736924]"
ur5e,cr_ik_elastic_mu1,trac_task_5ms,frame_success,40,0.002055555555555549,"[-0.004888888888888896,0.012666666666666656]",1.0020645017297176,"[0.9950903816112474,1.0128291694800808]"
ur5e,cr_ik_elastic_mu1,trac_task_5ms,acceleration_rms,40,1.5859783226460753,"[0.3818110556615923,2.839095437253546]",1.157576662297378,"[1.0331953259564344,1.3400244934198349]"
ur5e,cr_ik_elastic_mu1,trac_task_20ms,completion,40,0.016666666666666666,"[-0.01666666666666667,0.075]",1.017094017094017,"[0.9833333333333332,1.0810810810810811]"
ur5e,cr_ik_elastic_mu1,trac_task_20ms,deadline_completion,40,0.008333333333333331,"[-0.05,0.075]",1.0086956521739132,"[0.9487179487179487,1.0818181818181818]"
ur5e,cr_ik_elastic_mu1,trac_task_20ms,total_latency_ns,40,90901290.31666666,"[62825060.55375001,108949906.72458334]",3.37187602089869,"[1.990852600336291,5.30041645828414]"
ur5e,cr_ik_elastic_mu1,trac_task_20ms,frame_success,40,0.0018888888888888872,"[-0.004944444444444448,0.012499999999999997]",1.001896792189679,"[0.9950348675034867,1.0126582278481013]"
ur5e,cr_ik_elastic_mu1,trac_task_20ms,acceleration_rms,40,1.4786510663256605,"[0.20131198764176875,2.8320807093019646]",1.1453629465936053,"[1.0172779868698747,1.3340969402361975]"
ur5e,cr_ik_elastic_mu1,pink_qp,completion,40,0.041666666666666664,"[0.0,0.10833333333333332]",1.043859649122807,"[1.0,1.1238095238095236]"
ur5e,cr_ik_elastic_mu1,pink_qp,deadline_completion,40,0.016666666666666663,"[-0.05,0.08333333333333333]",1.0175438596491226,"[0.95,1.0980392156862744]"
ur5e,cr_ik_elastic_mu1,pink_qp,total_latency_ns,40,32249560.8,"[24510098.472083334,39434029.91]",1.3325507189521184,"[1.2533503514766091,1.405810544011889]"
ur5e,cr_ik_elastic_mu1,pink_qp,frame_success,40,0.010055555555555557,"[0.0,0.030000000000000006]",1.0101811227359658,"[1.0,1.0311472573109532]"
ur5e,cr_ik_elastic_mu1,pink_qp,acceleration_rms,40,-0.4548642247245664,"[-2.295741902843061,1.3588477555791392]",0.96242545173393,"[0.8405845014215713,1.1412246810017725]"
ur5e,cr_ik_elastic_mu1,cr_ik,completion,40,0.025,"[-0.01666666666666667,0.075]",1.0258620689655171,"[0.9833333333333332,1.0818181818181816]"
ur5e,cr_ik_elastic_mu1,cr_ik,deadline_completion,40,0.03333333333333334,"[-0.03333333333333334,0.1]",1.0357142857142858,"[0.9652173913043479,1.1121495327102804]"
ur5e,cr_ik_elastic_mu1,cr_ik,total_latency_ns,40,-656830523.8833333,"[-666506338.2020832,-647725529.4833332]",0.1643977708066454,"[0.15421056313862438,0.17410588885618575]"
ur5e,cr_ik_elastic_mu1,cr_ik,frame_success,40,0.013722222222222222,"[-0.0045555555555555575,0.04244444444444445]",1.0139453477868112,"[0.9954444444444445,1.0443258296588536]"
ur5e,cr_ik_elastic_mu1,cr_ik,acceleration_rms,40,3.0529749805072637,"[1.3382251324452794,4.880965313466909]",1.3550875973326526,"[1.146400134749894,1.6085204412446703]"
ur5e,cr_ik_elastic_mu1,cr_ik,intervention_normalized_mean,40,-0.12947373502233306,"[-0.16280520393312956,-0.099803894061628]",0.11719531213103151,"[0.09135387754693093,0.1485525387576314]"
ur5e,cr_ik_elastic_mu1,cr_ik,optimization_call_rate,40,-0.5542222222222222,"[-0.6142833333333334,-0.49927499999999997]",0.44438874965190756,"[0.3839981396903197,0.49911027627530496]"
ur5e,cr_ik_elastic_mu1,cr_ik_minimal,completion,40,0.03333333333333334,"[-0.01666666666666667,0.09166666666666667]",1.034782608695652,"[0.9833333333333332,1.1028037383177567]"
ur5e,cr_ik_elastic_mu1,cr_ik_minimal,deadline_completion,40,0.025,"[-0.04166666666666667,0.1]",1.0265486725663715,"[0.9576271186440678,1.113207547169811]"
ur5e,cr_ik_elastic_mu1,cr_ik_minimal,total_latency_ns,40,1704027.0083333328,"[-35323249.250625,24841292.98729167]",1.0133626223291903,"[0.7824249613875736,1.2286994307267602]"
ur5e,cr_ik_elastic_mu1,cr_ik_minimal,frame_success,40,0.02033333333333333,"[-0.0045555555555555575,0.06227777777777778]",1.0208037287557552,"[0.9954444444444445,1.0664138870786184]"
ur5e,cr_ik_elastic_mu1,cr_ik_minimal,acceleration_rms,40,0.3929592387186216,"[-0.6262942791958197,1.4516304630973542]",1.0349054353823532,"[0.9480685284926922,1.1423171808550787]"
ur5e,cr_ik_elastic_mu1,cr_ik_minimal,intervention_normalized_mean,40,0.01652468649094051,"[0.012923553590575896,0.02042623493957582]",25.909447521333995,"[16.493982730885506,44.47750385323823]"
ur5e,cr_ik_elastic_mu1,cr_ik_minimal,optimization_call_rate,40,-0.021777777777777767,"[-0.06545,0.004111111111111116]",0.953171664078366,"[0.8689898889470712,1.0091671669608124]"
ur5e,cr_ik_elastic_mu1,cr_ik_elastic_mu0,completion,40,0.025,"[0.0,0.075]",1.0258620689655173,"[1.0,1.0825688073394495]"
ur5e,cr_ik_elastic_mu1,cr_ik_elastic_mu0,deadline_completion,40,0.04166666666666667,"[-0.008333333333333335,0.10000000000000002]",1.045045045045045,"[0.9907385773624091,1.1200303030303034]"
ur5e,cr_ik_elastic_mu1,cr_ik_elastic_mu0,total_latency_ns,40,-28499608.266666662,"[-47390425.40270833,-11023507.60729166]",0.8193088522575268,"[0.7342926533143221,0.9207072366559425]"
ur5e,cr_ik_elastic_mu1,cr_ik_elastic_mu0,frame_success,40,0.004222222222222219,"[0.0,0.012666666666666656]",1.0042498462226694,"[1.0,1.0128886376483888]"
ur5e,cr_ik_elastic_mu1,cr_ik_elastic_mu0,acceleration_rms,40,0.05902772167783321,"[-0.9207869149816611,1.0632246254209878]",1.005092216012582,"[0.9221461279347875,1.0939791668343197]"
ur5e,cr_ik_elastic_mu1,cr_ik_elastic_mu0,intervention_normalized_mean,40,0.012427686029696697,"[0.009598476945480612,0.01536336706611533]",3.6106440809796183,"[2.6754376024217357,5.5560425551806105]"
ur5e,cr_ik_elastic_mu1,cr_ik_elastic_mu0,optimization_call_rate,40,-0.004333333333333324,"[-0.015277777777777756,0.002111111111111121]",0.9903189772868314,"[0.9657468056197457,1.0047610040785726]"
ur5e,cr_ik_elastic_mu1,cr_ik_elastic_mu0,partial_correction_rate,40,0.27516666666666667,"[0.22027777777777774,0.3261138888888889]",,
ur5e,cr_ik_elastic_mu1,cr_ik_elastic_mu0,effective_command_adjustment_rate,40,0.27566666666666667,"[0.22083194444444446,0.3263333333333333]",23.866359447004605,"[15.756996379249575,38.7770735607676]"
ur5e,cr_ik_elastic_mu1,cr_ik_elastic_mu0,normalized_shortfall_reduction_mean,40,0.01937221348735224,"[0.014181988008995363,0.025180924194692016]",,
ur5e,cr_ik_elastic_mu4,trac_task_5ms,completion,40,-1.3877787807814458e-18,"[-0.04166666666666667,0.03333333333333334]",1.0,"[0.9572649572649572,1.0363636363636364]"
ur5e,cr_ik_elastic_mu4,trac_task_5ms,deadline_completion,40,0.0,"[-0.05,0.04166666666666667]",1.0,"[0.9487179487179487,1.0476190476190477]"
ur5e,cr_ik_elastic_mu4,trac_task_5ms,total_latency_ns,40,104541548.75833334,"[95563475.89916667,113800699.44770835]",4.651391626014739,"[3.8166078136792407,5.488492674142414]"
ur5e,cr_ik_elastic_mu4,trac_task_5ms,frame_success,40,-0.0031111111111111144,"[-0.013722222222222222,0.0031111111111111005]",0.9968753487334001,"[0.9862762529169907,1.003138661585024]"
ur5e,cr_ik_elastic_mu4,trac_task_5ms,acceleration_rms,40,0.7935714671880895,"[-0.44686154613775986,2.0403562645993785]",1.0788461868036754,"[0.962216850608317,1.2521404591350713]"
ur5e,cr_ik_elastic_mu4,trac_task_20ms,completion,40,-0.008333333333333335,"[-0.05,0.016666666666666666]",0.9914529914529914,"[0.95,1.0185185185185186]"
ur5e,cr_ik_elastic_mu4,trac_task_20ms,deadline_completion,40,-0.008333333333333335,"[-0.058333333333333334,0.03333333333333334]",0.9913043478260871,"[0.9416666666666667,1.0363636363636364]"
ur5e,cr_ik_elastic_mu4,trac_task_20ms,total_latency_ns,40,94847514.86666667,"[71468647.78666668,112012850.33625002]",3.4748443654691585,"[2.1243687774161915,5.40065665055414]"
ur5e,cr_ik_elastic_mu4,trac_task_20ms,frame_success,40,-0.0032777777777777766,"[-0.013833333333333331,0.002666666666666667]",0.9967085076708506,"[0.9861666666666666,1.002689075630252]"
ur5e,cr_ik_elastic_mu4,trac_task_20ms,acceleration_rms,40,0.6862442108676747,"[-0.5993086344029135,2.0102567351838467]",1.0674631648035875,"[0.9511741500136572,1.2412587764535468]"
ur5e,cr_ik_elastic_mu4,pink_qp,completion,40,0.016666666666666663,"[-0.03333333333333334,0.08333333333333333]",1.0175438596491226,"[0.9649122807017545,1.0925925925925926]"
ur5e,cr_ik_elastic_mu4,pink_qp,deadline_completion,40,0.0,"[-0.058333333333333334,0.07499999999999998]",1.0,"[0.9401709401709403,1.0810810810810811]"
ur5e,cr_ik_elastic_mu4,pink_qp,total_latency_ns,40,36195785.35,"[27271369.940416664,45838103.74729167]",1.3732433602996248,"[1.281477995712229,1.4714389675552593]"
ur5e,cr_ik_elastic_mu4,pink_qp,frame_success,40,0.004888888888888892,"[-0.0056666666666666645,0.022833333333333337]",1.0049499381257734,"[0.9943333333333333,1.0237024221453288]"
ur5e,cr_ik_elastic_mu4,pink_qp,acceleration_rms,40,-1.2472710801825524,"[-3.2015439505670433,0.538107347447195]",0.896967831595085,"[0.7848540732419473,1.056879468920177]"
ur5e,cr_ik_elastic_mu4,cr_ik,completion,40,0.0,"[-0.05,0.05]",0.9999999999999998,"[0.9491525423728814,1.0526315789473684]"
ur5e,cr_ik_elastic_mu4,cr_ik,deadline_completion,40,0.01666666666666667,"[-0.04166666666666667,0.075]",1.017857142857143,"[0.956896551724138,1.0841121495327104]"
ur5e,cr_ik_elastic_mu4,cr_ik,total_latency_ns,40,-652884299.3333334,"[-663942285.3181251,-641914976.1899999]",0.16941805215925687,"[0.15747274125457633,0.18217318116020514]"
ur5e,cr_ik_elastic_mu4,cr_ik,frame_success,40,0.008555555555555558,"[-0.013833333333333331,0.039555555555555566]",1.0086946702800361,"[0.9861666666666666,1.041305102395002]"
ur5e,cr_ik_elastic_mu4,cr_ik,acceleration_rms,40,2.2605681250492777,"[0.9868092732904126,3.656330279589925]",1.26292377410743,"[1.109148925893151,1.4604940956081984]"
ur5e,cr_ik_elastic_mu4,cr_ik,intervention_normalized_mean,40,-0.12778995480824867,"[-0.16115523771272938,-0.09828227869580691]",0.12867601179632132,"[0.0979999628716222,0.1688235247078266]"
ur5e,cr_ik_elastic_mu4,cr_ik,optimization_call_rate,40,-0.5506111111111112,"[-0.6114444444444445,-0.4962777777777778]",0.44800891116680597,"[0.3870572510581422,0.5017314414973668]"
ur5e,cr_ik_elastic_mu4,cr_ik_minimal,completion,40,0.008333333333333331,"[-0.05,0.075]",1.008695652173913,"[0.95,1.0810810810810811]"
ur5e,cr_ik_elastic_mu4,cr_ik_minimal,deadline_completion,40,0.008333333333333331,"[-0.05020833333333327,0.07500000000000001]",1.0088495575221237,"[0.945838963963964,1.0857142857142856]"
ur5e,cr_ik_elastic_mu4,cr_ik_minimal,total_latency_ns,40,5650251.558333335,"[-31078399.107916664,29227510.012083344]",1.044308087412754,"[0.8074530106053768,1.2695919693237967]"
ur5e,cr_ik_elastic_mu4,cr_ik_minimal,frame_success,40,0.015166666666666667,"[-0.013833333333333331,0.059390277777777785]",1.015517535383391,"[0.9861666666666666,1.0632642211589578]"
ur5e,cr_ik_elastic_mu4,cr_ik_minimal,acceleration_rms,40,-0.39944761673936424,"[-1.4496269676172673,0.6068472927019734]",0.9645182207187785,"[0.8835975040856164,1.061656792680811]"
ur5e,cr_ik_elastic_mu4,cr_ik_minimal,intervention_normalized_mean,40,0.0182084667050249,"[0.013754079206332238,0.023505654774354425]",28.447591582535402,"[18.707356128010648,46.453300994865415]"
ur5e,cr_ik_elastic_mu4,cr_ik_minimal,optimization_call_rate,40,-0.01816666666666666,"[-0.061501388888888876,0.006666666666666672]",0.9609365667184329,"[0.87678788313329,1.01524684746117]"
ur5e,cr_ik_elastic_mu4,cr_ik_elastic_mu0,completion,40,0.0,"[-0.025,0.025]",1.0,"[0.9743589743589743,1.027027027027027]"
ur5e,cr_ik_elastic_mu4,cr_ik_elastic_mu0,deadline_completion,40,0.025,"[-0.025,0.075]",1.027027027027027,"[0.974137931034483,1.0841121495327104]"
ur5e,cr_ik_elastic_mu4,cr_ik_elastic_mu0,total_latency_ns,40,-24553383.71666667,"[-43664807.584375,-7408399.034374996]",0.8443284187202353,"[0.7522175257178924,0.9462722414888152]"
ur5e,cr_ik_elastic_mu4,cr_ik_elastic_mu0,frame_success,40,-0.000944444444444445,"[-0.006999999999999995,0.0032222222222222153]",0.9990493765028238,"[0.992951837556637,1.0032851883319174]"
ur5e,cr_ik_elastic_mu4,cr_ik_elastic_mu0,acceleration_rms,40,-0.7333791337801525,"[-1.5018155660787733,-0.0685501781567492]",0.9367326933485347,"[0.8799016846058482,0.9940130551236596]"
ur5e,cr_ik_elastic_mu4,cr_ik_elastic_mu0,intervention_normalized_mean,40,0.01411146624378109,"[0.010548197423797624,0.0180334330639272]",3.9643503814981633,"[2.9869991784341057,6.006877087691476]"
ur5e,cr_ik_elastic_mu4,cr_ik_elastic_mu0,optimization_call_rate,40,-0.0007222222222222202,"[-0.00500138888888889,0.003111111111111116]",0.9983864962144721,"[0.9887371490641297,1.0069904516797634]"
ur5e,cr_ik_elastic_mu4,cr_ik_elastic_mu0,partial_correction_rate,40,0.2762777777777778,"[0.21010972222222218,0.3446236111111111]",,
ur5e,cr_ik_elastic_mu4,cr_ik_elastic_mu0,effective_command_adjustment_rate,40,0.27694444444444444,"[0.2112208333333333,0.3456666666666667]",23.97235023041474,"[16.308909969630673,39.12370198294856]"
ur5e,cr_ik_elastic_mu4,cr_ik_elastic_mu0,normalized_shortfall_reduction_mean,40,0.020344651510775583,"[0.014038437012792082,0.027590177577328633]",,
