problem_id,robot,stratum,kappa,method,repeat,reason,theta,dual_updates,active_updates,upper,lower,gap,pzero,model_fraction,bounds_valid,raw_gap,objective,feasible_box_violation,normal_residual,dual_lower,box_minorant_lower,task_squared,outer_ns,kernel_ns,conversion_ns,verifier_calls,command_accepted,common_gap,tight_quality_pass,common_normalized_gap,model_fraction_vs_reference,objective_difference_vs_clarabel,raw_box_violation,roundoff_projection,raw_epigraph_violation,native_theta_weights,iterations,status,native_primal_objective,native_dual_objective,native_primal_residual,native_dual_residual,setup_update_ns,solve_ns,native_seconds,updated,total_ns,box_qp_updates,primal_upper,converged,task_feasible_early,deadline
panda_trajectory_21_k1_f127,panda,regular_first_subproblems,1,clarabel_epigraph,4,,0.5032207864589792,,,,,,,,,,0.05105166153674514,0.0,4.001497785896376e-05,0.051051581469208934,0.05105158146920893,"[7.055376569562756e-07,7.055527866025548e-07]",140127,134510,4120,0,,2.5438685880008194e-11,True,2.5438685880008194e-11,,0.0,0.0,0.0,3.0764054787361204e-12,"[0.5032207864634769,0.49677921354546106]",9,Solved,0.051051661533668746,0.051051661317402734,5.611084593439094e-10,4.568565239049167e-12,23769,52552,0.000213081,True,132542,,,,,
panda_trajectory_21_k1_f127,panda,regular_first_subproblems,1,cached_tight,4,tight_gap,0.5,1,1,0.05105166758731764,0.051051661511306454,6.0760111872393274e-09,17.515481103578125,0.9999999996520922,True,6.0760111872393274e-09,0.05105166758731764,0.0,5.093734210850115e-14,0.051051661511306454,0.051051661511306454,"[7.08004062616364e-07,6.958520402414119e-07]",118191,80535,3981,0,,6.0760111872393274e-09,True,6.0760111872393274e-09,0.9999999996535489,6.050572501359319e-09,,,,,,,,,,,,,,,,,,,,
panda_trajectory_21_k1_f127,panda,regular_first_subproblems,1,cached_command,2,task_first,0.5,1,,,,,,,,,0.05105166758731764,0.0,5.093734210850115e-14,0.051051661511306454,0.051051661511306454,"[7.08004062616364e-07,6.958520402414119e-07]",266980,135025,4084,2,True,6.0760111872393274e-09,True,6.0760111872393274e-09,,6.050572501359319e-09,,,,,,,,,,,,,,,,,,,,
panda_trajectory_21_k1_f127,panda,regular_first_subproblems,1,old_tight,2,,0.5,1,,,,6.0760111872393274e-09,,,,6.0760111872393274e-09,0.05105166758731764,0.0,3.286935219177208e-14,0.051051661511306454,0.051051661511306454,"[7.080040626147465e-07,6.958520402415685e-07]",110887,73719,4199,0,,6.0760111872393274e-09,True,6.0760111872393274e-09,,6.050572501359319e-09,,,,,,gap_converged,,,,,,,,,,1,0.05105166758731764,True,False,False
panda_trajectory_21_k1_f127,panda,regular_first_subproblems,1,old_command,2,,0.5,1,,,,,,,,,0.05105166758731764,0.0,3.286935219177208e-14,0.051051661511306454,0.051051661511306454,"[7.080040626147465e-07,6.958520402415685e-07]",296239,162861,4166,2,True,6.0760111872393274e-09,True,6.0760111872393274e-09,,6.050572501359319e-09,,,,,,task_feasible_early,,,,,,,,,,1,,False,True,False
panda_trajectory_21_k1_f127,panda,regular_first_subproblems,1,clarabel_epigraph,2,,0.5032207864589792,,,,,,,,,,0.05105166153674514,0.0,4.001497785896376e-05,0.051051581469208934,0.05105158146920893,"[7.055376569562756e-07,7.055527866025548e-07]",147452,141677,3861,0,,2.5438685880008194e-11,True,2.5438685880008194e-11,,0.0,0.0,0.0,3.0764054787361204e-12,"[0.5032207864634769,0.49677921354546106]",9,Solved,0.051051661533668746,0.051051661317402734,5.611084593439094e-10,4.568565239049167e-12,24865,53578,0.000214325,True,139716,,,,,
panda_trajectory_21_k1_f127,panda,regular_first_subproblems,1,relative_command,2,task_first,0.5,1,,,,,,,,,0.05105166758731764,0.0,5.093734210850115e-14,0.051051661511306454,0.051051661511306454,"[7.08004062616364e-07,6.958520402414119e-07]",296767,155550,4626,2,True,6.0760111872393274e-09,True,6.0760111872393274e-09,,6.050572501359319e-09,,,,,,,,,,,,,,,,,,,,
panda_trajectory_21_k1_f127,panda,regular_first_subproblems,1,clarabel_command,2,,0.5032207864589792,,,,,,,,,,0.05105166153674514,0.0,4.001497785896376e-05,0.051051581469208934,0.05105158146920893,"[7.055376569562756e-07,7.055527866025548e-07]",236566,129695,4573,1,True,2.5438685880008194e-11,True,2.5438685880008194e-11,,0.0,0.0,0.0,3.0764054787361204e-12,"[0.5032207864634769,0.49677921354546106]",9,Solved,0.051051661533668746,0.051051661317402734,5.611084593439094e-10,4.568565239049167e-12,23542,48566,0.000209726,True,127840,,,,,
panda_trajectory_21_k1_f127,panda,regular_first_subproblems,1,cached_tight,2,tight_gap,0.5,1,1,0.05105166758731764,0.051051661511306454,6.0760111872393274e-09,17.515481103578125,0.9999999996520922,True,6.0760111872393274e-09,0.05105166758731764,0.0,5.093734210850115e-14,0.051051661511306454,0.051051661511306454,"[7.08004062616364e-07,6.958520402414119e-07]",121470,82520,4074,0,,6.0760111872393274e-09,True,6.0760111872393274e-09,0.9999999996535489,6.050572501359319e-09,,,,,,,,,,,,,,,,,,,,
panda_trajectory_21_k1_f127,panda,regular_first_subproblems,1,relative_progress,2,relative_progress,0.5,1,1,0.05105166758731764,0.051051661511306454,6.0760111872393274e-09,17.515481103578125,0.9999999996520922,True,6.0760111872393274e-09,0.05105166758731764,0.0,5.093734210850115e-14,0.051051661511306454,0.051051661511306454,"[7.08004062616364e-07,6.958520402414119e-07]",158452,117784,4138,0,,6.0760111872393274e-09,True,6.0760111872393274e-09,0.9999999996535489,6.050572501359319e-09,,,,,,,,,,,,,,,,,,,,
panda_trajectory_21_k1_f127,panda,regular_first_subproblems,1,relative_command,1,task_first,0.5,1,,,,,,,,,0.05105166758731764,0.0,5.093734210850115e-14,0.051051661511306454,0.051051661511306454,"[7.08004062616364e-07,6.958520402414119e-07]",264974,134290,3961,2,True,6.0760111872393274e-09,True,6.0760111872393274e-09,,6.050572501359319e-09,,,,,,,,,,,,,,,,,,,,
panda_trajectory_21_k1_f127,panda,regular_first_subproblems,1,cached_tight,1,tight_gap,0.5,1,1,0.05105166758731764,0.051051661511306454,6.0760111872393274e-09,17.515481103578125,0.9999999996520922,True,6.0760111872393274e-09,0.05105166758731764,0.0,5.093734210850115e-14,0.051051661511306454,0.051051661511306454,"[7.08004062616364e-07,6.958520402414119e-07]",115990,77894,4374,0,,6.0760111872393274e-09,True,6.0760111872393274e-09,0.9999999996535489,6.050572501359319e-09,,,,,,,,,,,,,,,,,,,,
panda_trajectory_21_k1_f127,panda,regular_first_subproblems,1,clarabel_epigraph,1,,0.5032207864589792,,,,,,,,,,0.05105166153674514,0.0,4.001497785896376e-05,0.051051581469208934,0.05105158146920893,"[7.055376569562756e-07,7.055527866025548e-07]",133538,127296,4677,0,,2.5438685880008194e-11,True,2.5438685880008194e-11,,0.0,0.0,0.0,3.0764054787361204e-12,"[0.5032207864634769,0.49677921354546106]",9,Solved,0.051051661533668746,0.051051661317402734,5.611084593439094e-10,4.568565239049167e-12,21971,48161,0.000208627,True,125452,,,,,
panda_trajectory_21_k1_f127,panda,regular_first_subproblems,1,old_command,1,,0.5,1,,,,,,,,,0.05105166758731764,0.0,3.286935219177208e-14,0.051051661511306454,0.051051661511306454,"[7.080040626147465e-07,6.958520402415685e-07]",303106,166042,4025,2,True,6.0760111872393274e-09,True,6.0760111872393274e-09,,6.050572501359319e-09,,,,,,task_feasible_early,,,,,,,,,,1,,False,True,False
panda_trajectory_21_k1_f127,panda,regular_first_subproblems,1,cached_command,1,task_first,0.5,1,,,,,,,,,0.05105166758731764,0.0,5.093734210850115e-14,0.051051661511306454,0.051051661511306454,"[7.08004062616364e-07,6.958520402414119e-07]",278817,143939,4334,2,True,6.0760111872393274e-09,True,6.0760111872393274e-09,,6.050572501359319e-09,,,,,,,,,,,,,,,,,,,,
panda_trajectory_21_k1_f127,panda,regular_first_subproblems,1,clarabel_command,1,,0.5032207864589792,,,,,,,,,,0.05105166153674514,0.0,4.001497785896376e-05,0.051051581469208934,0.05105158146920893,"[7.055376569562756e-07,7.055527866025548e-07]",238762,127056,6683,1,True,2.5438685880008194e-11,True,2.5438685880008194e-11,,0.0,0.0,0.0,3.0764054787361204e-12,"[0.5032207864634769,0.49677921354546106]",9,Solved,0.051051661533668746,0.051051661317402734,5.611084593439094e-10,4.568565239049167e-12,21428,48388,0.000209353,True,125254,,,,,
panda_trajectory_21_k1_f127,panda,regular_first_subproblems,1,relative_progress,1,relative_progress,0.5,1,1,0.05105166758731764,0.051051661511306454,6.0760111872393274e-09,17.515481103578125,0.9999999996520922,True,6.0760111872393274e-09,0.05105166758731764,0.0,5.093734210850115e-14,0.051051661511306454,0.051051661511306454,"[7.08004062616364e-07,6.958520402414119e-07]",121241,82630,4324,0,,6.0760111872393274e-09,True,6.0760111872393274e-09,0.9999999996535489,6.050572501359319e-09,,,,,,,,,,,,,,,,,,,,
panda_trajectory_21_k1_f127,panda,regular_first_subproblems,1,old_tight,1,,0.5,1,,,,6.0760111872393274e-09,,,,6.0760111872393274e-09,0.05105166758731764,0.0,3.286935219177208e-14,0.051051661511306454,0.051051661511306454,"[7.080040626147465e-07,6.958520402415685e-07]",116009,78385,3808,0,,6.0760111872393274e-09,True,6.0760111872393274e-09,,6.050572501359319e-09,,,,,,gap_converged,,,,,,,,,,1,0.05105166758731764,True,False,False
panda_trajectory_21_k1_f127,panda,regular_first_subproblems,1,clarabel_epigraph,0,,0.5032207864589792,,,,,,,,,,0.05105166153674514,0.0,4.001497785896376e-05,0.051051581469208934,0.05105158146920893,"[7.055376569562756e-07,7.055527866025548e-07]",131874,125931,4271,0,,2.5438685880008194e-11,True,2.5438685880008194e-11,,0.0,0.0,0.0,3.0764054787361204e-12,"[0.5032207864634769,0.49677921354546106]",9,Solved,0.051051661533668746,0.051051661317402734,5.611084593439094e-10,4.568565239049167e-12,22103,47292,0.00020723,True,124226,,,,,
panda_trajectory_21_k1_f127,panda,regular_first_subproblems,1,clarabel_command,0,,0.5032207864589792,,,,,,,,,,0.05105166153674514,0.0,4.001497785896376e-05,0.051051581469208934,0.05105158146920893,"[7.055376569562756e-07,7.055527866025548e-07]",250225,139510,4127,1,True,2.5438685880008194e-11,True,2.5438685880008194e-11,,0.0,0.0,0.0,3.0764054787361204e-12,"[0.5032207864634769,0.49677921354546106]",9,Solved,0.051051661533668746,0.051051661317402734,5.611084593439094e-10,4.568565239049167e-12,24219,55205,0.000215172,True,137452,,,,,
panda_trajectory_21_k1_f127,panda,regular_first_subproblems,1,cached_tight,0,tight_gap,0.5,1,1,0.05105166758731764,0.051051661511306454,6.0760111872393274e-09,17.515481103578125,0.9999999996520922,True,6.0760111872393274e-09,0.05105166758731764,0.0,5.093734210850115e-14,0.051051661511306454,0.051051661511306454,"[7.08004062616364e-07,6.958520402414119e-07]",127839,85940,7236,0,,6.0760111872393274e-09,True,6.0760111872393274e-09,0.9999999996535489,6.050572501359319e-09,,,,,,,,,,,,,,,,,,,,
panda_trajectory_21_k1_f127,panda,regular_first_subproblems,1,relative_progress,0,relative_progress,0.5,1,1,0.05105166758731764,0.051051661511306454,6.0760111872393274e-09,17.515481103578125,0.9999999996520922,True,6.0760111872393274e-09,0.05105166758731764,0.0,5.093734210850115e-14,0.051051661511306454,0.051051661511306454,"[7.08004062616364e-07,6.958520402414119e-07]",117337,78077,4245,0,,6.0760111872393274e-09,True,6.0760111872393274e-09,0.9999999996535489,6.050572501359319e-09,,,,,,,,,,,,,,,,,,,,
panda_trajectory_21_k1_f127,panda,regular_first_subproblems,1,old_tight,0,,0.5,1,,,,6.0760111872393274e-09,,,,6.0760111872393274e-09,0.05105166758731764,0.0,3.286935219177208e-14,0.051051661511306454,0.051051661511306454,"[7.080040626147465e-07,6.958520402415685e-07]",108226,71524,4174,0,,6.0760111872393274e-09,True,6.0760111872393274e-09,,6.050572501359319e-09,,,,,,gap_converged,,,,,,,,,,1,0.05105166758731764,True,False,False
panda_trajectory_21_k1_f127,panda,regular_first_subproblems,1,old_command,0,,0.5,1,,,,,,,,,0.05105166758731764,0.0,3.286935219177208e-14,0.051051661511306454,0.051051661511306454,"[7.080040626147465e-07,6.958520402415685e-07]",302491,167192,4131,2,True,6.0760111872393274e-09,True,6.0760111872393274e-09,,6.050572501359319e-09,,,,,,task_feasible_early,,,,,,,,,,1,,False,True,False
panda_trajectory_21_k1_f127,panda,regular_first_subproblems,1,relative_command,0,task_first,0.5,1,,,,,,,,,0.05105166758731764,0.0,5.093734210850115e-14,0.051051661511306454,0.051051661511306454,"[7.08004062616364e-07,6.958520402414119e-07]",267798,137166,4100,2,True,6.0760111872393274e-09,True,6.0760111872393274e-09,,6.050572501359319e-09,,,,,,,,,,,,,,,,,,,,
panda_trajectory_21_k1_f127,panda,regular_first_subproblems,1,cached_command,0,task_first,0.5,1,,,,,,,,,0.05105166758731764,0.0,5.093734210850115e-14,0.051051661511306454,0.051051661511306454,"[7.08004062616364e-07,6.958520402414119e-07]",275429,141632,4307,2,True,6.0760111872393274e-09,True,6.0760111872393274e-09,,6.050572501359319e-09,,,,,,,,,,,,,,,,,,,,
panda_trajectory_21_k1_f149,panda,regular_first_subproblems,1,old_tight,3,,0.3856362725278188,2,,,,2.69130349672686e-08,,,,2.69130349672686e-08,0.06369655528221459,0.0,1.3091219639867969e-14,0.06369652836917962,0.06369652836917962,"[1.2011513718692525e-06,1.2709400222023912e-06]",207025,165087,5221,0,,2.69130349672686e-08,True,2.69130349672686e-08,,2.6645702505545543e-08,,,,,,gap_converged,,,,,,,,,,2,0.06369655528221459,True,False,False
panda_trajectory_21_k1_f149,panda,regular_first_subproblems,1,cached_command,3,task_first,0.5,1,,,,,,,,,0.06369705774274599,0.0,3.192504173130471e-14,0.06369645573481753,0.06369645573481753,"[7.144645050342813e-07,1.918480361968592e-06]",274509,134607,4074,2,True,5.293735663713939e-07,False,5.293735663713939e-07,,5.291062339096708e-07,,,,,,,,,,,,,,,,,,,,
panda_trajectory_21_k1_f149,panda,regular_first_subproblems,1,clarabel_epigraph,3,,0.3798906248632046,,,,,,,,,,0.06369652863651208,0.0,4.5062756046823776e-05,0.06369642709412947,0.06369642709412945,"[1.2547675317314192e-06,1.2547517546684188e-06]",146103,139952,4579,0,,2.673324617230577e-10,True,2.673324617230577e-10,,0.0,0.0,0.0,0.0,"[0.37989062487312386,0.620109375152987]",11,Solved,0.06369652866284377,0.06369652806594159,3.6773648083500036e-10,1.4222479029301235e-11,22641,60426,0.000223052,True,138040,,,,,
panda_trajectory_21_k1_f149,panda,regular_first_subproblems,1,relative_progress,3,relative_progress,0.5,1,1,0.06369705774274599,0.06369645573481753,6.020079284657642e-07,6.546214141792001,0.9999999071336234,True,6.020079284657642e-07,0.06369705774274599,0.0,3.192504173130471e-14,0.06369645573481753,0.06369645573481753,"[7.144645050342813e-07,1.918480361968592e-06]",113853,76334,4189,0,,5.293735663713939e-07,False,5.293735663713939e-07,0.9999999183795145,5.291062339096708e-07,,,,,,,,,,,,,,,,,,,,
panda_trajectory_21_k1_f149,panda,regular_first_subproblems,1,clarabel_command,3,,0.3798906248632046,,,,,,,,,,0.06369652863651208,0.0,4.5062756046823776e-05,0.06369642709412947,0.06369642709412945,"[1.2547675317314192e-06,1.2547517546684188e-06]",247807,139313,4207,1,True,2.673324617230577e-10,True,2.673324617230577e-10,,0.0,0.0,0.0,0.0,"[0.37989062487312386,0.620109375152987]",11,Solved,0.06369652866284377,0.06369652806594159,3.6773648083500036e-10,1.4222479029301235e-11,21624,57214,0.000220171,True,137469,,,,,
panda_trajectory_21_k1_f149,panda,regular_first_subproblems,1,old_command,3,,0.5,1,,,,,,,,,0.06369705774274599,0.0,2.7245515444068443e-14,0.06369645573481753,0.06369645573481753,"[7.144645050339586e-07,1.9184803619683596e-06]",309263,170961,4309,2,True,5.293735663713939e-07,False,5.293735663713939e-07,,5.291062339096708e-07,,,,,,task_feasible_early,,,,,,,,,,1,,False,True,False
panda_trajectory_21_k1_f149,panda,regular_first_subproblems,1,relative_command,3,task_first,0.5,1,,,,,,,,,0.06369705774274599,0.0,3.192504173130471e-14,0.06369645573481753,0.06369645573481753,"[7.144645050342813e-07,1.918480361968592e-06]",276063,140349,4509,2,True,5.293735663713939e-07,False,5.293735663713939e-07,,5.291062339096708e-07,,,,,,,,,,,,,,,,,,,,
panda_trajectory_21_k1_f149,panda,regular_first_subproblems,1,cached_tight,3,tight_gap,0.3856362725279163,2,2,0.06369655528221459,0.0636965283691796,2.691303498114639e-08,6.546214141792001,0.999999995848367,True,2.691303498114639e-08,0.06369655528221459,0.0,2.670449884045373e-14,0.0636965283691796,0.0636965283691796,"[1.2011513718759455e-06,1.270940022208589e-06]",181801,141003,4335,0,,2.69130349672686e-08,True,2.69130349672686e-08,0.9999999958896059,2.6645702505545543e-08,,,,,,,,,,,,,,,,,,,,
panda_trajectory_21_k1_f149,panda,regular_first_subproblems,1,clarabel_command,4,,0.3798906248632046,,,,,,,,,,0.06369652863651208,0.0,4.5062756046823776e-05,0.06369642709412947,0.06369642709412945,"[1.2547675317314192e-06,1.2547517546684188e-06]",267781,149569,4704,1,True,2.673324617230577e-10,True,2.673324617230577e-10,,0.0,0.0,0.0,0.0,"[0.37989062487312386,0.620109375152987]",11,Solved,0.06369652866284377,0.06369652806594159,3.6773648083500036e-10,1.4222479029301235e-11,25644,65510,0.000226283,True,147465,,,,,
panda_trajectory_21_k1_f149,panda,regular_first_subproblems,1,relative_command,4,task_first,0.5,1,,,,,,,,,0.06369705774274599,0.0,3.192504173130471e-14,0.06369645573481753,0.06369645573481753,"[7.144645050342813e-07,1.918480361968592e-06]",274103,138893,4255,2,True,5.293735663713939e-07,False,5.293735663713939e-07,,5.291062339096708e-07,,,,,,,,,,,,,,,,,,,,
panda_trajectory_21_k1_f149,panda,regular_first_subproblems,1,clarabel_epigraph,4,,0.3798906248632046,,,,,,,,,,0.06369652863651208,0.0,4.5062756046823776e-05,0.06369642709412947,0.06369642709412945,"[1.2547675317314192e-06,1.2547517546684188e-06]",138654,132742,4422,0,,2.673324617230577e-10,True,2.673324617230577e-10,,0.0,0.0,0.0,0.0,"[0.37989062487312386,0.620109375152987]",11,Solved,0.06369652866284377,0.06369652806594159,3.6773648083500036e-10,1.4222479029301235e-11,21330,56617,0.000218617,True,130961,,,,,
panda_trajectory_21_k1_f149,panda,regular_first_subproblems,1,cached_command,4,task_first,0.5,1,,,,,,,,,0.06369705774274599,0.0,3.192504173130471e-14,0.06369645573481753,0.06369645573481753,"[7.144645050342813e-07,1.918480361968592e-06]",274092,139173,4336,2,True,5.293735663713939e-07,False,5.293735663713939e-07,,5.291062339096708e-07,,,,,,,,,,,,,,,,,,,,
