robot,method,label,family,trajectories,repeats,completion_by_repeat,mean_completed_trajectories,tsr,deadline_completion_by_repeat,dtsr20,frame_success,frame_deadline_success,p50_ms,p95_ms,p99_ms,cumulative_ms_per_sweep,trajectory_time_mean_ms,trajectory_time_median_ms,trajectory_time_p95_ms,p95_position_m,max_position_m,p95_orientation_rad,max_orientation_rad,max_accepted_step_utilization,acceleration_rms_mean,velocity_change_rms_mean,successful_prefix_mean,accepted_contract_violations,edge_fraction,counts,all_frames,all_frame_cumulative_ns,mean_iterations,mean_evaluations,mean_dual_updates,mean_box_qp_updates,mean_verification_calls,mean_backtracking_evaluations
ur5e,single_gn_k1,single_gn_k1,joint_limit_return,20,3,"[20,20,20]",20.0,1.0,"[20,20,20]",1.0,1.0,1.0,0.255944,0.2691312999999999,0.38062095,777.4679163333333,38.873395816666665,38.881624,39.1667374,0.0001192146481945316,0.0009889504168622532,0.00015889000488508406,0.008449924869478197,0.7562415502610602,1.9923893589205897,0.039847787178411795,150.0,0,0.002,"{""accepted"":9000,""edge"":18,""late"":0,""status:task_candidate"":9000}",9000,2332403749,1.9963333333333333,3.9926666666666666,,0.9963333333333333,,
ur5e,single_gn_k1,single_gn_k1,near_singular,20,3,"[20,20,20]",20.0,1.0,"[20,20,20]",1.0,1.0,1.0,0.2550715,0.26805495,0.30506914000000007,725.9046860000001,36.295234300000004,36.70335816666666,38.243680033333334,0.0007783770556362592,0.0009999089100292625,0.004297965187071668,0.008480514216252179,0.5704049234668186,3.782991029488352,0.07565982058976704,150.0,0,0.026,"{""accepted"":9000,""edge"":234,""late"":0,""status:task_candidate"":9000}",9000,2177714058,1.8263333333333334,3.6526666666666667,,0.8263333333333334,,
ur5e,single_gn_k1,single_gn_k1,smooth,20,3,"[20,20,20]",20.0,1.0,"[20,20,20]",1.0,1.0,1.0,0.255454,0.26972445,0.3826493700000001,777.6214083333334,38.881070416666674,38.915200666666664,39.060847949999996,0.00012167203061366165,0.0005572320092499068,0.00018117392552768883,0.0050543996302754935,0.9999999999989999,3.898668689241274,0.07797337378482547,150.0,0,0.0,"{""accepted"":9000,""edge"":0,""late"":0,""status:task_candidate"":9000}",9000,2332864225,1.9993333333333334,3.998666666666667,,1.0,,
ur5e,task_balance_k1,task_balance_k1,high_curvature,20,3,"[20,20,20]",20.0,1.0,"[20,20,20]",1.0,1.0,1.0,0.461199,0.4796572,0.5844000900000005,1395.722146,69.7861073,69.63531483333334,70.53438515,0.000417379223576454,0.0009918701195458246,0.0005300576574258225,0.00811488074460781,0.9999999999990026,8.2616523241182,0.165233046482364,150.0,0,0.0003333333333333333,"{""accepted"":9000,""edge"":3,""late"":0,""status:task_feasible_early"":8994,""status:initial_task_admissible"":6}",9000,4187166438,1.0006666666666666,4.003333333333333,1.002,1.006,3.0006666666666666,0.0006666666666666666
ur5e,task_balance_k1,task_balance_k1,joint_limit_return,20,3,"[20,20,20]",20.0,1.0,"[20,20,20]",1.0,1.0,1.0,0.461138,0.480368,0.5898108300000003,1392.6551786666669,69.63275893333335,69.59777616666666,70.16194833333333,0.00011921464819452568,0.00098895041686221,0.00015889000488513883,0.008449924869478157,0.7562415502607074,1.9923893589195851,0.03984778717839169,150.0,0,0.002,"{""accepted"":9000,""edge"":18,""late"":0,""status:task_feasible_early"":8967,""status:initial_task_admissible"":33}",9000,4177965536,1.0,3.9963333333333333,0.9963333333333333,0.9963333333333333,2.9963333333333333,0.0
ur5e,task_balance_k1,task_balance_k1,near_singular,20,3,"[20,19,20]",19.666666666666668,0.9833333333333334,"[20,19,20]",0.9833333333333334,0.9998888888888888,0.9998888888888888,0.4594715,0.47782515,0.5097513200000001,1306.01908,65.300954,65.52712466666667,68.84478216666668,0.0007783870577463521,0.0009999089100289843,0.004298038937504824,0.008480514216252061,0.5704049234666422,3.804009697755604,0.0760801939551121,148.88333333333333,0,0.026002889209912214,"{""accepted"":8999,""edge"":234,""late"":1,""status:initial_task_admissible"":1563,""status:task_feasible_early"":7436,""status:deadline"":1}",9000,3918057240,1.0,3.8262222222222224,0.8263333333333334,0.8263333333333334,2.8262222222222224,0.0
ur5e,task_balance_k1,task_balance_k1,smooth,20,3,"[20,20,20]",20.0,1.0,"[20,20,20]",1.0,1.0,1.0,0.4609655,0.47984105,0.5681210500000007,1394.0224913333336,69.70112456666668,69.61288433333334,70.12805881666667,0.00012167203061363539,0.0005572320092498602,0.00018117392552860617,0.0050543996302753755,0.9999999999989999,3.8986686892398126,0.07797337378479625,150.0,0,0.0,"{""accepted"":9000,""edge"":0,""late"":0,""status:task_feasible_early"":8994,""status:initial_task_admissible"":6}",9000,4182067474,1.0,3.9993333333333334,0.9993333333333333,1.0,2.9993333333333334,0.0
ur5e,trac_task_20ms,TRAC-IK task 20 ms,high_curvature,20,3,"[19,20,19]",19.333333333333332,0.9666666666666666,"[19,20,19]",0.9666666666666666,0.9844444444444443,0.9844444444444443,0.161614,0.22301069999999978,20.2097142,1465.532336,73.2766168,25.257063333333335,84.45895375000066,0.0004163170592328975,0.0009646290028847516,0.0005356370004034452,0.007744234404593092,0.9999999999999993,8.52841740395765,0.170568348079153,147.66666666666666,0,0.0004514672686230248,"{""accepted"":8860,""edge"":4,""late"":140,""status:native_success"":8860,""status:native_no_solution"":140}",9000,4396597008,,,,,,
ur5e,trac_task_20ms,TRAC-IK task 20 ms,joint_limit_return,20,3,"[19,20,19]",19.333333333333332,0.9666666666666666,"[19,19,19]",0.95,0.9907777777777778,0.9906666666666666,0.161695,0.2288152999999998,3.5828243100000243,1114.482975,55.72414875,25.168740666666665,73.38596423333372,0.0001305648021608853,0.0009076202250657113,0.00013182339047170896,0.007715440687563088,0.9999999999999993,5.672964328345892,0.11345928656691785,148.61666666666667,0,0.000112145340361108,"{""accepted"":8917,""edge"":1,""late"":84,""status:native_success"":8917,""status:native_no_solution"":83}",9000,3343448925,,,,,,
ur5e,trac_task_20ms,TRAC-IK task 20 ms,near_singular,20,3,"[19,19,19]",19.0,0.95,"[19,19,18]",0.9333333333333333,0.9814444444444445,0.9813333333333333,0.161296,0.2894858499999997,20.223478359999998,1705.8801430000003,85.29400715000001,25.099376666666664,99.7944986500008,0.0004840697270254322,0.0008755211495317881,0.0025130478697112024,0.007677024057702303,0.9999999999999998,12.709291639117543,0.2541858327823509,147.21666666666667,0,0.0,"{""accepted"":8833,""edge"":0,""late"":168,""status:native_success"":8833,""status:native_no_solution"":167}",9000,5117640429,,,,,,
ur5e,trac_task_20ms,TRAC-IK task 20 ms,smooth,20,3,"[20,20,20]",20.0,1.0,"[20,20,19]",0.9833333333333334,1.0,0.9998888888888888,0.1613325,0.20112144999999987,0.3258339100000004,519.4416023333333,25.972080116666667,25.085581666666666,26.884840750000013,0.0001255679825142451,0.00079306635337453,0.00016304833923403282,0.005150663137290094,0.9999999999999998,10.479713727239162,0.20959427454478322,150.0,0,0.0,"{""accepted"":9000,""edge"":0,""late"":1,""status:native_success"":9000}",9000,1558324807,,,,,,
ur5e,trac_task_5ms,TRAC-IK task 5 ms,high_curvature,20,3,"[19,19,19]",19.0,0.95,"[19,19,19]",0.95,0.9765555555555555,0.9765555555555555,0.1611815,0.23178354999999998,5.19878659,863.1568350000001,43.15784175,25.097749333333333,47.00373446666692,0.0004159431792265982,0.0009430300174181358,0.0005306514636773937,0.00849613978770453,0.9999999999999976,8.415523451999954,0.1683104690399991,146.48333333333332,0,0.00022755717373990216,"{""accepted"":8789,""edge"":2,""late"":0,""status:native_success"":8789,""status:native_no_solution"":211}",9000,2589470505,,,,,,
ur5e,trac_task_5ms,TRAC-IK task 5 ms,joint_limit_return,20,3,"[19,19,19]",19.0,0.95,"[19,19,19]",0.95,0.9827777777777779,0.9827777777777779,0.1613695,0.24942899999999885,5.1995293,805.5920453333332,40.27960226666666,25.109447833333334,107.6115316000001,0.00013144173759326396,0.0008581168876609088,0.000132643915179383,0.007715440687563088,0.9999999999999998,5.896583088295693,0.11793166176591387,147.38333333333333,0,0.0,"{""accepted"":8845,""edge"":0,""late"":0,""status:native_success"":8845,""status:native_no_solution"":155}",9000,2416776136,,,,,,
ur5e,trac_task_5ms,TRAC-IK task 5 ms,near_singular,20,3,"[20,20,20]",20.0,1.0,"[20,20,20]",1.0,1.0,1.0,0.160614,0.22143279999999999,0.39987372000000054,541.4396603333334,27.07198301666667,24.929990500000002,35.554007150000004,0.00046430014889840674,0.0008755211495317881,0.002276119041138842,0.006883551401073069,0.9999999999999998,12.39540203215006,0.24790804064300115,150.0,0,0.0,"{""accepted"":9000,""edge"":0,""late"":0,""status:native_success"":9000}",9000,1624318981,,,,,,
ur5e,trac_task_5ms,TRAC-IK task 5 ms,smooth,20,3,"[20,20,20]",20.0,1.0,"[20,20,20]",1.0,1.0,1.0,0.1608645,0.20215634999999924,0.3128775700000001,502.2780706666667,25.113903533333335,25.080806000000003,25.339751,0.0001255249749915311,0.000846327347131041,0.00016303609256696313,0.006489900313303713,0.9999999999999998,10.392222155863356,0.2078444431172671,150.0,0,0.0,"{""accepted"":9000,""edge"":0,""late"":0,""status:native_success"":9000}",9000,1506834212,,,,,,
