slot,method,repeat,standoff_error_p95_m,standoff_error_max_m,incidence_p95_deg,incidence_max_deg,center_ray_path_error_max_m,line_orientation_error_max_deg,valid_profile_count,profile_count,tracking_joint_error_p95_rad,actual_clearance_sampled_5ms_min_m,actual_feedback_source
panda_plane_p1_v,B1,0,8.618796851317388e-06,1.499359644102638e-05,0.0029854958124293017,0.0045883206516086775,0.0001977199909585146,0.004253942508203799,2313,2314,7.619879533515839e-05,0.022030699389305762,execution.h5 and actual scan timestamps; no new solve or simulation
panda_plane_p1_v,B2,0,8.618796851317388e-06,1.499359644102638e-05,0.0029854958124293017,0.0045883206516086775,0.0001977199909585146,0.004253942508203799,2313,2314,7.619879533515839e-05,0.022030699389305762,execution.h5 and actual scan timestamps; no new solve or simulation
panda_plane_p1_v,G,0,8.618796851317388e-06,1.499359644102638e-05,0.0029854958124293017,0.0045883206516086775,0.0001977199909585146,0.004253942508203799,2313,2314,7.619879533515839e-05,0.022030699389305762,execution.h5 and actual scan timestamps; no new solve or simulation
panda_saddle_p0_u,B0,0,1.6919461766254362e-05,2.22927875797585e-05,0.009917329029302223,0.017931587051178755,0.0001728601432813668,0.00442408129572243,2426,2426,6.215170777053022e-05,0.021254473131594325,execution.h5 and actual scan timestamps; no new solve or simulation
panda_saddle_p0_u,B1,0,4.918134539891593e-05,0.00011264298115515325,0.4721770828129354,0.7639639774302602,0.0005762995314219588,0.41639018794543997,2359,2359,6.863590428407562e-05,0.02125608451895231,execution.h5 and actual scan timestamps; no new solve or simulation
panda_saddle_p0_u,B2,0,4.918134539891593e-05,0.00011264298115515325,0.4721770828129354,0.7639639774302602,0.0005762995314219588,0.41639018794543997,2359,2359,6.863590428407562e-05,0.02125608451895231,execution.h5 and actual scan timestamps; no new solve or simulation
panda_saddle_p0_u,G,0,4.918134539891593e-05,0.00011264298115515325,0.4721770828129354,0.7639639774302602,0.0005762995314219588,0.41639018794543997,2359,2359,6.863590428407562e-05,0.02125608451895231,execution.h5 and actual scan timestamps; no new solve or simulation
panda_saddle_p0_v,B0,0,6.64112434249145e-05,0.00018572508104550134,0.024320577919569406,0.07228365889182269,0.0001890432884495162,0.028424964265526063,2426,2426,6.500273925149623e-05,0.021297975401531763,execution.h5 and actual scan timestamps; no new solve or simulation
panda_saddle_p0_v,B1,0,3.6660305893085314e-05,4.769985966707191e-05,0.02288270904995401,0.029682690085417095,0.00019162969778351477,0.011082457825414536,2407,2407,6.661651286651304e-05,0.02129786804089144,execution.h5 and actual scan timestamps; no new solve or simulation
panda_saddle_p0_v,B2,0,3.6660305893085314e-05,4.769985966707191e-05,0.02288270904995401,0.029682690085417095,0.00019162969778351477,0.011082457825414536,2407,2407,6.661651286651304e-05,0.02129786804089144,execution.h5 and actual scan timestamps; no new solve or simulation
