site_id,candidate_id,variant,repeat,accepted,failure_kind,position_error,orientation_error,velocity_margin,q
case_01_pre_failure,matched_02,ordinary_matched,2,True,accepted,7.798995524888398e-06,4.364364928386396e-06,0.00034732350664393175,"[-1.2323487319322255, -0.06166132387865543, -1.58702637303755, -2.023283459189079, -1.1041307173831203, 1.8402443187426136, -1.83528117355189]"
case_01_pre_failure,matched_02,ordinary_matched,0,True,accepted,7.798995524888398e-06,4.364364928386396e-06,0.00034732350664393175,"[-1.2323487319322255, -0.06166132387865543, -1.58702637303755, -2.023283459189079, -1.1041307173831203, 1.8402443187426136, -1.83528117355189]"
case_01_pre_failure,matched_04,ordinary_matched,4,True,accepted,4.757999449333551e-06,1.0260555862074599e-05,0.0003260019641244047,"[-1.3244284203522663, 0.011823727232250732, -1.5275916244708057, -2.0296260225371543, -1.0448986285109876, 1.8968511511670463, -1.8613422966696782]"
case_01_pre_failure,candidate_00,uniform_refinement,1,False,solver_failure,0.0068884610524014645,0.022351084217378442,0.0436,
case_01_pre_failure,matched_00,ordinary_matched,3,False,solver_failure,0.006888483269981476,0.02235115726424382,0.0436,
case_01_pre_failure,candidate_00,uniform_refinement,4,False,solver_failure,0.0068884610524014645,0.022351084217378442,0.0436,
case_01_pre_failure,candidate_00,uniform_refinement,3,False,solver_failure,0.0068884610524014645,0.022351084217378442,0.0436,
case_01_pre_failure,matched_05,ordinary_matched,1,True,accepted,7.798362095616316e-06,4.363220404046567e-06,0.00034725590067088974,"[-1.2323487496264347, -0.061660934201495377, -1.587026531023097, -2.02328349310289, -1.104130409342145, 1.84024462252247, -1.8352813027715176]"
case_01_pre_failure,matched_01,ordinary_matched,1,True,accepted,4.764765460242986e-06,1.0294476782609336e-05,0.00032744121592206965,"[-1.3244330637174409, 0.011822197668294456, -1.5275863218213366, -2.029625888248489, -1.0448998982615947, 1.8968499797300555, -1.8613417151997986]"
case_01_pre_failure,matched_02,ordinary_matched,1,True,accepted,7.798995524888398e-06,4.364364928386396e-06,0.00034732350664393175,"[-1.2323487319322255, -0.06166132387865543, -1.58702637303755, -2.023283459189079, -1.1041307173831203, 1.8402443187426136, -1.83528117355189]"
case_01_pre_failure,matched_00,ordinary_matched,0,False,solver_failure,0.006888483269981476,0.02235115726424382,0.0436,
case_01_pre_failure,matched_01,ordinary_matched,4,True,accepted,4.764765460242986e-06,1.0294476782609336e-05,0.00032744121592206965,"[-1.3244330637174409, 0.011822197668294456, -1.5275863218213366, -2.029625888248489, -1.0448998982615947, 1.8968499797300555, -1.8613417151997986]"
case_01_pre_failure,candidate_00,uniform_refinement,0,False,solver_failure,0.0068884610524014645,0.022351084217378442,0.0436,
case_01_pre_failure,matched_03,ordinary_matched,1,False,solver_failure,0.006888461052401413,0.022351084217378428,0.0436,
case_01_pre_failure,matched_00,ordinary_matched,4,False,solver_failure,0.006888483269981476,0.02235115726424382,0.0436,
case_01_pre_failure,matched_01,ordinary_matched,0,True,accepted,4.764765460242986e-06,1.0294476782609336e-05,0.00032744121592206965,"[-1.3244330637174409, 0.011822197668294456, -1.5275863218213366, -2.029625888248489, -1.0448998982615947, 1.8968499797300555, -1.8613417151997986]"
case_01_pre_failure,matched_03,ordinary_matched,3,False,solver_failure,0.006888461052401413,0.022351084217378428,0.0436,
case_01_pre_failure,matched_04,ordinary_matched,1,True,accepted,4.757999449333551e-06,1.0260555862074599e-05,0.0003260019641244047,"[-1.3244284203522663, 0.011823727232250732, -1.5275916244708057, -2.0296260225371543, -1.0448986285109876, 1.8968511511670463, -1.8613422966696782]"
case_01_pre_failure,matched_05,ordinary_matched,2,True,accepted,7.798362095616316e-06,4.363220404046567e-06,0.00034725590067088974,"[-1.2323487496264347, -0.061660934201495377, -1.587026531023097, -2.02328349310289, -1.104130409342145, 1.84024462252247, -1.8352813027715176]"
case_01_pre_failure,matched_00,ordinary_matched,1,False,solver_failure,0.006888483269981476,0.02235115726424382,0.0436,
case_01_pre_failure,matched_02,ordinary_matched,4,True,accepted,7.798995524888398e-06,4.364364928386396e-06,0.00034732350664393175,"[-1.2323487319322255, -0.06166132387865543, -1.58702637303755, -2.023283459189079, -1.1041307173831203, 1.8402443187426136, -1.83528117355189]"
case_01_pre_failure,matched_04,ordinary_matched,2,True,accepted,4.757999449333551e-06,1.0260555862074599e-05,0.0003260019641244047,"[-1.3244284203522663, 0.011823727232250732, -1.5275916244708057, -2.0296260225371543, -1.0448986285109876, 1.8968511511670463, -1.8613422966696782]"
case_01_pre_failure,candidate_00,uniform_refinement,2,False,solver_failure,0.0068884610524014645,0.022351084217378442,0.0436,
case_01_pre_failure,matched_03,ordinary_matched,2,False,solver_failure,0.006888461052401413,0.022351084217378428,0.0436,
case_01_pre_failure,matched_03,ordinary_matched,0,False,solver_failure,0.006888461052401413,0.022351084217378428,0.0436,
case_01_pre_failure,matched_04,ordinary_matched,3,True,accepted,4.757999449333551e-06,1.0260555862074599e-05,0.0003260019641244047,"[-1.3244284203522663, 0.011823727232250732, -1.5275916244708057, -2.0296260225371543, -1.0448986285109876, 1.8968511511670463, -1.8613422966696782]"
case_01_pre_failure,matched_00,ordinary_matched,2,False,solver_failure,0.006888483269981476,0.02235115726424382,0.0436,
case_01_pre_failure,matched_02,ordinary_matched,3,True,accepted,7.798995524888398e-06,4.364364928386396e-06,0.00034732350664393175,"[-1.2323487319322255, -0.06166132387865543, -1.58702637303755, -2.023283459189079, -1.1041307173831203, 1.8402443187426136, -1.83528117355189]"
case_01_pre_failure,matched_04,ordinary_matched,0,True,accepted,4.757999449333551e-06,1.0260555862074599e-05,0.0003260019641244047,"[-1.3244284203522663, 0.011823727232250732, -1.5275916244708057, -2.0296260225371543, -1.0448986285109876, 1.8968511511670463, -1.8613422966696782]"
case_01_pre_failure,matched_01,ordinary_matched,3,True,accepted,4.764765460242986e-06,1.0294476782609336e-05,0.00032744121592206965,"[-1.3244330637174409, 0.011822197668294456, -1.5275863218213366, -2.029625888248489, -1.0448998982615947, 1.8968499797300555, -1.8613417151997986]"
case_01_pre_failure,matched_05,ordinary_matched,3,True,accepted,7.798362095616316e-06,4.363220404046567e-06,0.00034725590067088974,"[-1.2323487496264347, -0.061660934201495377, -1.587026531023097, -2.02328349310289, -1.104130409342145, 1.84024462252247, -1.8352813027715176]"
case_01_pre_failure,matched_01,ordinary_matched,2,True,accepted,4.764765460242986e-06,1.0294476782609336e-05,0.00032744121592206965,"[-1.3244330637174409, 0.011822197668294456, -1.5275863218213366, -2.029625888248489, -1.0448998982615947, 1.8968499797300555, -1.8613417151997986]"
case_02_pre_failure,matched_00,ordinary_matched,0,True,accepted,1.5324516713071162e-06,2.8561224377325277e-06,0.0004383410737023169,"[0.12701976474404367, -1.4355980776274002, -2.8972815507811687, -1.0457064952497437, 1.4549856837562218, 3.39653696725449, 2.0693519930550313]"
case_02_pre_failure,candidate_00,uniform_refinement,1,False,solver_failure,0.005142143737955361,0.014325933188731068,0.0436,
case_02_pre_failure,matched_05,ordinary_matched,2,False,solver_failure,0.0051421437379554165,0.014325933188731255,0.0436,
case_02_pre_failure,matched_01,ordinary_matched,1,True,accepted,3.854166038067655e-06,1.1785149217770242e-06,0.007593278798460043,"[0.1270462802202435, -1.4356279838036181, -2.8972999999999995, -1.0455649397137943, 1.455415362158353, 3.39652275411418, 2.068932293613641]"
case_02_pre_failure,matched_00,ordinary_matched,4,True,accepted,1.5324516713071162e-06,2.8561224377325277e-06,0.0004383410737023169,"[0.12701976474404367, -1.4355980776274002, -2.8972815507811687, -1.0457064952497437, 1.4549856837562218, 3.39653696725449, 2.0693519930550313]"
case_02_pre_failure,matched_04,ordinary_matched,2,True,accepted,3.82293512056265e-06,1.1749925539965063e-06,0.007590086595574461,"[0.12704616004662544, -1.4356277645833608, -2.8972999999999995, -1.0455659197991811, 1.4554124719593768, 3.3965227970725764, 2.0689352331257687]"
case_02_pre_failure,matched_04,ordinary_matched,0,True,accepted,3.82293512056265e-06,1.1749925539965063e-06,0.007590086595574461,"[0.12704616004662544, -1.4356277645833608, -2.8972999999999995, -1.0455659197991811, 1.4554124719593768, 3.3965227970725764, 2.0689352331257687]"
case_02_pre_failure,matched_02,ordinary_matched,0,False,solver_failure,0.005142013435408379,0.014325530658751352,0.0436,
case_02_pre_failure,matched_05,ordinary_matched,4,False,solver_failure,0.0051421437379554165,0.014325933188731255,0.0436,
case_02_pre_failure,candidate_00,uniform_refinement,2,False,solver_failure,0.005142143737955361,0.014325933188731068,0.0436,
case_02_pre_failure,matched_05,ordinary_matched,3,False,solver_failure,0.0051421437379554165,0.014325933188731255,0.0436,
case_02_pre_failure,matched_01,ordinary_matched,2,True,accepted,3.854166038067655e-06,1.1785149217770242e-06,0.007593278798460043,"[0.1270462802202435, -1.4356279838036181, -2.8972999999999995, -1.0455649397137943, 1.455415362158353, 3.39652275411418, 2.068932293613641]"
case_02_pre_failure,matched_03,ordinary_matched,1,True,accepted,1.5316092713493104e-06,2.8640620157141273e-06,0.0004390697809932703,"[0.12702006021486856, -1.4355980914617867, -2.897281995691461, -1.0457061471051765, 1.4549870695549656, 3.3965367193411686, 2.0693510245028754]"
case_02_pre_failure,matched_03,ordinary_matched,4,True,accepted,1.5316092713493104e-06,2.8640620157141273e-06,0.0004390697809932703,"[0.12702006021486856, -1.4355980914617867, -2.897281995691461, -1.0457061471051765, 1.4549870695549656, 3.3965367193411686, 2.0693510245028754]"
case_02_pre_failure,matched_02,ordinary_matched,2,False,solver_failure,0.005142013435408379,0.014325530658751352,0.0436,
case_02_pre_failure,matched_03,ordinary_matched,0,True,accepted,1.5316092713493104e-06,2.8640620157141273e-06,0.0004390697809932703,"[0.12702006021486856, -1.4355980914617867, -2.897281995691461, -1.0457061471051765, 1.4549870695549656, 3.3965367193411686, 2.0693510245028754]"
case_02_pre_failure,matched_04,ordinary_matched,3,True,accepted,3.82293512056265e-06,1.1749925539965063e-06,0.007590086595574461,"[0.12704616004662544, -1.4356277645833608, -2.8972999999999995, -1.0455659197991811, 1.4554124719593768, 3.3965227970725764, 2.0689352331257687]"
case_02_pre_failure,matched_02,ordinary_matched,4,False,solver_failure,0.005142013435408379,0.014325530658751352,0.0436,
case_02_pre_failure,matched_04,ordinary_matched,4,True,accepted,3.82293512056265e-06,1.1749925539965063e-06,0.007590086595574461,"[0.12704616004662544, -1.4356277645833608, -2.8972999999999995, -1.0455659197991811, 1.4554124719593768, 3.3965227970725764, 2.0689352331257687]"
case_02_pre_failure,matched_00,ordinary_matched,3,True,accepted,1.5324516713071162e-06,2.8561224377325277e-06,0.0004383410737023169,"[0.12701976474404367, -1.4355980776274002, -2.8972815507811687, -1.0457064952497437, 1.4549856837562218, 3.39653696725449, 2.0693519930550313]"
case_02_pre_failure,matched_01,ordinary_matched,0,True,accepted,3.854166038067655e-06,1.1785149217770242e-06,0.007593278798460043,"[0.1270462802202435, -1.4356279838036181, -2.8972999999999995, -1.0455649397137943, 1.455415362158353, 3.39652275411418, 2.068932293613641]"
case_02_pre_failure,matched_03,ordinary_matched,3,True,accepted,1.5316092713493104e-06,2.8640620157141273e-06,0.0004390697809932703,"[0.12702006021486856, -1.4355980914617867, -2.897281995691461, -1.0457061471051765, 1.4549870695549656, 3.3965367193411686, 2.0693510245028754]"
case_02_pre_failure,matched_05,ordinary_matched,1,False,solver_failure,0.0051421437379554165,0.014325933188731255,0.0436,
case_02_pre_failure,matched_00,ordinary_matched,1,True,accepted,1.5324516713071162e-06,2.8561224377325277e-06,0.0004383410737023169,"[0.12701976474404367, -1.4355980776274002, -2.8972815507811687, -1.0457064952497437, 1.4549856837562218, 3.39653696725449, 2.0693519930550313]"
case_02_pre_failure,matched_00,ordinary_matched,2,True,accepted,1.5324516713071162e-06,2.8561224377325277e-06,0.0004383410737023169,"[0.12701976474404367, -1.4355980776274002, -2.8972815507811687, -1.0457064952497437, 1.4549856837562218, 3.39653696725449, 2.0693519930550313]"
case_02_pre_failure,matched_03,ordinary_matched,2,True,accepted,1.5316092713493104e-06,2.8640620157141273e-06,0.0004390697809932703,"[0.12702006021486856, -1.4355980914617867, -2.897281995691461, -1.0457061471051765, 1.4549870695549656, 3.3965367193411686, 2.0693510245028754]"
case_02_pre_failure,matched_05,ordinary_matched,0,False,solver_failure,0.0051421437379554165,0.014325933188731255,0.0436,
case_02_pre_failure,candidate_00,uniform_refinement,3,False,solver_failure,0.005142143737955361,0.014325933188731068,0.0436,
case_02_pre_failure,candidate_00,uniform_refinement,0,False,solver_failure,0.005142143737955361,0.014325933188731068,0.0436,
case_02_pre_failure,matched_02,ordinary_matched,3,False,solver_failure,0.005142013435408379,0.014325530658751352,0.0436,
case_02_pre_failure,matched_02,ordinary_matched,1,False,solver_failure,0.005142013435408379,0.014325530658751352,0.0436,
case_02_pre_failure,candidate_00,uniform_refinement,4,False,solver_failure,0.005142143737955361,0.014325933188731068,0.0436,
case_02_pre_failure,matched_04,ordinary_matched,1,True,accepted,3.82293512056265e-06,1.1749925539965063e-06,0.007590086595574461,"[0.12704616004662544, -1.4356277645833608, -2.8972999999999995, -1.0455659197991811, 1.4554124719593768, 3.3965227970725764, 2.0689352331257687]"
case_02_pre_failure,matched_01,ordinary_matched,3,True,accepted,3.854166038067655e-06,1.1785149217770242e-06,0.007593278798460043,"[0.1270462802202435, -1.4356279838036181, -2.8972999999999995, -1.0455649397137943, 1.455415362158353, 3.39652275411418, 2.068932293613641]"
case_02_pre_failure,matched_01,ordinary_matched,4,True,accepted,3.854166038067655e-06,1.1785149217770242e-06,0.007593278798460043,"[0.1270462802202435, -1.4356279838036181, -2.8972999999999995, -1.0455649397137943, 1.455415362158353, 3.39652275411418, 2.068932293613641]"
case_03_pre_failure,matched_02,ordinary_matched,2,True,accepted,1.5225973072337617e-05,1.7424741635990702e-06,1.3877787807814457e-16,"[-2.57919680171236, -0.08901492212907798, -1.144138361059644, -0.3682542795176959, 1.5573901271190722, 0.2023184391128651, -0.6620534209208984]"
case_03_pre_failure,candidate_00,uniform_refinement,3,True,accepted,1.4493392608010747e-05,2.9560584664200244e-06,0.01021448682506279,"[-2.594577361857068, -0.08787517096986691, -1.1366412242420165, -0.36931784659118166, 1.563700135648252, 0.20099629817164352, -0.6636502174655561]"
case_03_pre_failure,matched_03,ordinary_matched,0,True,accepted,9.968763788965461e-06,5.959595210525553e-06,1.3877787807814457e-16,"[-2.573600985950918, -0.0924441352235247, -1.133412928369638, -0.369660468992818, 1.5392166372169822, 0.20510052763040193, -0.6638594977998529]"
case_03_pre_failure,candidate_00,uniform_refinement,0,False,solver_failure,0.00139443012664059,0.012429324760746492,0.0436,
case_03_pre_failure,matched_02,ordinary_matched,0,True,accepted,1.0038236157615145e-05,6.57565094141415e-07,1.3877787807814457e-16,"[-2.5911049582125716, -0.08682891517669115, -1.144138361059644, -0.3683243215360081, 1.569133538466596, 0.2003081180218768, -0.6622523468558401]"
case_03_pre_failure,matched_02,ordinary_matched,3,True,accepted,9.596083929050258e-06,4.1941424024083746e-06,1.3877787807814457e-16,"[-2.59245804978201, -0.08657799364516415, -1.144138361059644, -0.3683267001468356, 1.5704790798094654, 0.20007860978765482, -0.6622639209961088]"
case_03_pre_failure,matched_03,ordinary_matched,4,True,accepted,1.2774046972701297e-05,1.7496830765311286e-06,0.005643526869634347,"[-2.5897992274037813, -0.08820608843195077, -1.1390564552392721, -0.3689705895936161, 1.5618786942348, 0.2013971394789256, -0.6631013401748947]"
case_03_pre_failure,matched_00,ordinary_matched,3,False,solver_failure,0.0013945957371226058,0.012426891623272108,0.0436,
case_03_pre_failure,candidate_00,uniform_refinement,2,True,accepted,9.909745107711519e-06,2.7446722912691025e-06,0.001101340211245777,"[-2.596223167476493, -0.08829930154953565, -1.1334196564473544, -0.36975100122102034, 1.561515738938751, 0.20126699691262429, -0.6642546183503355]"
case_03_pre_failure,matched_03,ordinary_matched,2,False,solver_failure,0.0013944301266406087,0.012429324760746511,0.0436,
case_03_pre_failure,candidate_00,uniform_refinement,1,True,accepted,1.1133267570834768e-05,9.71300364624975e-07,0.0035597088082598705,"[-2.5962231664508226, -0.08829925673572431, -1.1334196654211366, -0.36975087878524215, 1.561516400790159, 0.20126702864769402, -0.6642539516672059]"
case_03_pre_failure,matched_02,ordinary_matched,4,False,solver_failure,0.0013945957371225837,0.012426891623271973,0.0436,
case_03_pre_failure,matched_00,ordinary_matched,0,False,solver_failure,0.0013945957371226058,0.012426891623272108,0.0436,
case_03_pre_failure,candidate_00,uniform_refinement,4,True,accepted,1.1602151295118542e-05,2.764461896678697e-06,1.3877787807814457e-16,"[-2.5962231674733784, -0.08829930115071395, -1.1334196564473544, -0.3697510000358153, 1.5615157452362631, 0.2012669972670993, -0.6642546120622953]"
case_03_pre_failure,matched_02,ordinary_matched,1,True,accepted,1.2718287664927844e-05,2.3280521855340093e-06,1.3877787807814457e-16,"[-2.576398819672503, -0.08952387342037474, -1.144138361059644, -0.36823821280637475, 1.554601835538099, 0.2027920142251199, -0.6620373772683171]"
case_03_pre_failure,matched_01,ordinary_matched,0,False,solver_failure,0.0013945957371227181,0.012426891623272093,0.0436,
case_03_pre_failure,matched_01,ordinary_matched,4,False,solver_failure,0.0013945957371227181,0.012426891623272093,0.0436,
case_03_pre_failure,matched_01,ordinary_matched,1,False,solver_failure,0.0013945957371227181,0.012426891623272093,0.0436,
case_03_pre_failure,matched_00,ordinary_matched,4,False,solver_failure,0.0013945957371226058,0.012426891623272108,0.0436,
case_03_pre_failure,matched_00,ordinary_matched,2,False,solver_failure,0.0013945957371226058,0.012426891623272108,0.0436,
case_03_pre_failure,matched_00,ordinary_matched,1,False,solver_failure,0.0013945957371226058,0.012426891623272108,0.0436,
case_03_pre_failure,matched_03,ordinary_matched,1,True,accepted,1.1692779559526538e-05,4.832711021885751e-06,0.005128531273086795,"[-2.5927103766907735, -0.08778612090744678, -1.1385414596427246, -0.3690508492045718, 1.56416142692434, 0.20099061055530001, -0.6632222052693544]"
case_03_pre_failure,matched_01,ordinary_matched,3,False,solver_failure,0.0013945957371227181,0.012426891623272093,0.0436,
case_03_pre_failure,matched_03,ordinary_matched,3,True,accepted,1.3242450226787438e-05,5.1746664914900495e-06,3.608224830031759e-16,"[-2.600583167477403, -0.08532110823510851, -1.143087302539327, -0.3684799075245611, 1.5774137053313406, 0.19888201587673157, -0.6624157577691926]"
case_03_pre_failure,matched_01,ordinary_matched,2,False,solver_failure,0.0013945957371227181,0.012426891623272093,0.0436,
case_04_pre_failure,matched_01,ordinary_matched,4,False,solver_failure,0.0016055110904408538,0.004985131962693922,0.0436,
case_04_pre_failure,matched_01,ordinary_matched,2,False,solver_failure,0.0016055110904408538,0.004985131962693922,0.0436,
case_04_pre_failure,matched_01,ordinary_matched,0,False,solver_failure,0.0016055110904408538,0.004985131962693922,0.0436,
case_04_pre_failure,candidate_00,uniform_refinement,2,False,solver_failure,0.001562972485187887,0.005014725857476284,0.0436,
case_04_pre_failure,matched_02,ordinary_matched,3,False,solver_failure,0.0016055110904408696,0.004985131962693926,0.0436,
case_04_pre_failure,candidate_00,uniform_refinement,4,False,solver_failure,0.001562972485187887,0.005014725857476284,0.0436,
case_04_pre_failure,matched_00,ordinary_matched,4,False,solver_failure,0.00160551109044085,0.004985131962694111,0.0436,
case_04_pre_failure,matched_00,ordinary_matched,2,False,solver_failure,0.00160551109044085,0.004985131962694111,0.0436,
case_04_pre_failure,matched_00,ordinary_matched,3,False,solver_failure,0.00160551109044085,0.004985131962694111,0.0436,
case_04_pre_failure,matched_00,ordinary_matched,0,False,solver_failure,0.00160551109044085,0.004985131962694111,0.0436,
case_04_pre_failure,matched_02,ordinary_matched,1,False,solver_failure,0.0016055110904408696,0.004985131962693926,0.0436,
case_04_pre_failure,matched_01,ordinary_matched,3,False,solver_failure,0.0016055110904408538,0.004985131962693922,0.0436,
case_04_pre_failure,candidate_00,uniform_refinement,1,False,solver_failure,0.001562972485187887,0.005014725857476284,0.0436,
case_04_pre_failure,matched_02,ordinary_matched,2,False,solver_failure,0.0016055110904408696,0.004985131962693926,0.0436,
case_04_pre_failure,candidate_00,uniform_refinement,0,False,solver_failure,0.001562972485187887,0.005014725857476284,0.0436,
case_04_pre_failure,matched_00,ordinary_matched,1,False,solver_failure,0.00160551109044085,0.004985131962694111,0.0436,
case_04_pre_failure,candidate_00,uniform_refinement,3,False,solver_failure,0.001562972485187887,0.005014725857476284,0.0436,
case_04_pre_failure,matched_02,ordinary_matched,0,False,solver_failure,0.0016055110904408696,0.004985131962693926,0.0436,
case_04_pre_failure,matched_02,ordinary_matched,4,False,solver_failure,0.0016055110904408696,0.004985131962693926,0.0436,
case_04_pre_failure,matched_01,ordinary_matched,1,False,solver_failure,0.0016055110904408538,0.004985131962693922,0.0436,
case_05_pre_failure,candidate_00,uniform_refinement,3,True,accepted,1.1332678684768872e-05,1.60069539444158e-05,0.007701146032297976,"[-2.361679175669329, -0.02228017622777485, 1.3753333015579532, -0.39697062669931343, 0.8377306534563518, 2.050996742724593, -1.49066843354215]"
case_05_pre_failure,matched_05,ordinary_matched,1,True,accepted,5.962161548895095e-07,1.0986625879682909e-05,9.71445146547012e-17,"[-2.3567846178930223, -0.02276228331491558, 1.3685262109436391, -0.3972872288139453, 0.8398156898594294, 2.0508311410650726, -1.4910079560042744]"
case_05_pre_failure,matched_05,ordinary_matched,2,True,accepted,5.962161548895095e-07,1.0986625879682909e-05,9.71445146547012e-17,"[-2.3567846178930223, -0.02276228331491558, 1.3685262109436391, -0.3972872288139453, 0.8398156898594294, 2.0508311410650726, -1.4910079560042744]"
case_05_pre_failure,matched_03,ordinary_matched,3,True,accepted,7.68817409688838e-06,8.746143793487243e-06,9.71445146547012e-17,"[-2.343528517288469, -0.02207114704125956, 1.3584793233790904, -0.3976076360727244, 0.8364546213289806, 2.051354659208029, -1.4907263767627859]"
case_05_pre_failure,matched_03,ordinary_matched,2,True,accepted,5.947519350424871e-07,1.09664356483433e-05,9.71445146547012e-17,"[-2.364873330823514, -0.021989258639787887, 1.3796809869582924, -0.39677504556137894, 0.8364546213289806, 2.0510947805878335, -1.4904620132987982]"
case_05_pre_failure,matched_00,ordinary_matched,2,True,accepted,3.1033134735053217e-06,3.081249697537607e-06,9.71445146547012e-17,"[-2.3626427989819727, -0.021991784367115894, 1.3774774761517712, -0.39686380459547144, 0.8364548873353114, 2.0511240144460934, -1.490496006195359]"
case_05_pre_failure,matched_01,ordinary_matched,0,True,accepted,7.908483291610417e-06,5.144721406115015e-07,0.005559229855278111,"[-2.356812092787107, -0.021111165118938516, 1.3755318270837384, -0.39686012090475153, 0.8323048466716498, 2.0516588272153546, -1.4900122032612515]"
case_05_pre_failure,matched_03,ordinary_matched,0,True,accepted,7.239916845395359e-06,2.146648784195029e-06,9.71445146547012e-17,"[-2.34638097351469, -0.02206815480359424, 1.3613160234771096, -0.3974964597825594, 0.8364546213289806, 2.051333856427815, -1.490683714424279]"
case_05_pre_failure,matched_04,ordinary_matched,0,True,accepted,5.809844272218528e-07,1.0709798636808018e-05,9.71445146547012e-17,"[-2.361425602946082, -0.022312866006764076, 1.374947865498853, -0.39698878645427343, 0.8378638299647841, 2.050984249799077, -1.4906906140008784]"
case_05_pre_failure,matched_01,ordinary_matched,2,True,accepted,5.808911456581959e-07,1.0708078611398705e-05,9.71445146547012e-17,"[-2.361425011116279, -0.022312922297388786, 1.3749470503126733, -0.39698882371732813, 0.8378640765269278, 2.050984230593062, -1.4906906537579723]"
case_05_pre_failure,matched_00,ordinary_matched,0,True,accepted,7.683472968272283e-06,4.16608396120131e-06,9.71445146547012e-17,"[-2.3509157987074643, -0.02203784114846391, 1.3658264512941614, -0.39732541976332947, 0.8364548873353114, 2.051277999995681, -1.4906454512402885]"
case_05_pre_failure,matched_02,ordinary_matched,3,True,accepted,5.961601207294838e-07,1.0985592881621614e-05,9.71445146547012e-17,"[-2.3567841066964528, -0.022762333710508658, 1.3685255003592531, -0.3972872623860886, 0.839815909499959, 2.050831123922076, -1.4910079915817946]"
case_05_pre_failure,candidate_00,uniform_refinement,4,True,accepted,1.0553903001402824e-05,1.0342335984334237e-06,9.71445146547012e-17,"[-2.3595993872761625, -0.022530533257285334, 1.3722478680093406, -0.39711594449640863, 0.838829146933872, 2.0509034168037394, -1.4908398591385545]"
case_05_pre_failure,matched_04,ordinary_matched,3,True,accepted,5.809844272218528e-07,1.0709798636808018e-05,9.71445146547012e-17,"[-2.361425602946082, -0.022312866006764076, 1.374947865498853, -0.39698878645427343, 0.8378638299647841, 2.050984249799077, -1.4906906140008784]"
case_05_pre_failure,matched_03,ordinary_matched,4,True,accepted,5.947519350424871e-07,1.09664356483433e-05,9.71445146547012e-17,"[-2.364873330823514, -0.021989258639787887, 1.3796809869582924, -0.39677504556137894, 0.8364546213289806, 2.0510947805878335, -1.4904620132987982]"
case_05_pre_failure,matched_04,ordinary_matched,2,True,accepted,8.881980183719514e-06,3.0063810690662773e-06,9.71445146547012e-17,"[-2.3417756332116753, -0.02238737464863011, 1.3554352800842129, -0.3977658493983174, 0.8378638299647841, 2.0512316143848324, -1.4909447231860524]"
case_05_pre_failure,candidate_00,uniform_refinement,2,True,accepted,1.106561789961843e-05,1.1606580257359587e-05,3.608224830031759e-16,"[-2.3635082167523542, -0.022115785388653084, 1.3778131210038194, -0.3968587375496093, 0.8370166900481351, 2.051051626838594, -1.4905514655500356]"
case_05_pre_failure,matched_00,ordinary_matched,3,True,accepted,5.945846859188491e-07,1.0963351263758027e-05,9.71445146547012e-17,"[-2.364872679488563, -0.021989318967972193, 1.3796800957432251, -0.39677508531896205, 0.8364548873353114, 2.0510947599603258, -1.4904620559236794]"
case_05_pre_failure,matched_02,ordinary_matched,4,True,accepted,4.706676365684602e-06,7.633680265421749e-07,0.0044290060741514065,"[-2.3539229004320132, -0.021795903119097515, 1.3697983840161354, -0.3971353843568247, 0.8353869034258077, 2.0513470804426626, -1.4904515033394068]"
case_05_pre_failure,matched_00,ordinary_matched,4,True,accepted,1.0027631110259346e-05,9.237884243237357e-06,0.007549867129731963,"[-2.364705724039151, -0.019563062471478567, 1.38974763792689, -0.3961895822260019, 0.8254360749533624, 2.052285604315884, -1.4890152354166502]"
case_05_pre_failure,matched_01,ordinary_matched,3,True,accepted,5.808911456581959e-07,1.0708078611398705e-05,9.71445146547012e-17,"[-2.361425011116279, -0.022312922297388786, 1.3749470503126733, -0.39698882371732813, 0.8378640765269278, 2.050984230593062, -1.4906906537579723]"
case_05_pre_failure,matched_05,ordinary_matched,0,True,accepted,5.962161548895095e-07,1.0986625879682909e-05,9.71445146547012e-17,"[-2.3567846178930223, -0.02276228331491558, 1.3685262109436391, -0.3972872288139453, 0.8398156898594294, 2.0508311410650726, -1.4910079560042744]"
case_05_pre_failure,matched_05,ordinary_matched,4,True,accepted,5.962161548895095e-07,1.0986625879682909e-05,9.71445146547012e-17,"[-2.3567846178930223, -0.02276228331491558, 1.3685262109436391, -0.3972872288139453, 0.8398156898594294, 2.0508311410650726, -1.4910079560042744]"
case_05_pre_failure,matched_02,ordinary_matched,0,True,accepted,5.961601207294838e-07,1.0985592881621614e-05,9.71445146547012e-17,"[-2.3567841066964528, -0.022762333710508658, 1.3685255003592531, -0.3972872623860886, 0.839815909499959, 2.050831123922076, -1.4910079915817946]"
case_05_pre_failure,matched_01,ordinary_matched,4,True,accepted,5.808911456581959e-07,1.0708078611398705e-05,9.71445146547012e-17,"[-2.361425011116279, -0.022312922297388786, 1.3749470503126733, -0.39698882371732813, 0.8378640765269278, 2.050984230593062, -1.4906906537579723]"
