site_id,uid,role,candidate_id,center_id,center_source,projection,center,candidate,center_features,candidate_features,center_demand,candidate_demand
case_00_pre_failure,05fed739bf62f4fdcb2405ecaae33d1d21420a4ab0f81376b77841fb57661365,cghik_lost,matched_00,candidate_00,original_focal,"{'q': [-2.6109117419494012, 0.9130711171661611, 0.10238757144933902, -0.44933144088079924, -1.7303920152790422, 2.2004528604949476, -2.283040843104893], 'center_q': [-2.6079751820393042, 0.9134472834046279, 0.09148757144933903, -0.448275987660695, -1.7210855120009896, 2.20239967120982, -2.283235892620581], 'amplitude': 0.25, 'pivot_joint': 2, 'center_actual_position': [-0.6873114585953227, -0.39092102935913414, 0.6523654450501305], 'center_actual_rotation': [[0.06563623642700679, -0.4069602141876259, -0.9110846659537519], [0.5694429915017598, -0.7345021847956521, 0.3691086831272602], [-0.8194062264208299, -0.543037682485088, 0.1835306827317982]], 'position_match_vector': [-1.1102230246251565e-16, 0.0, 0.0], 'orientation_match_vector': [5.193501186859029e-17, 6.814293480716681e-17, -1.9661916444016445e-16], 'position_match_error': 1.1102230246251565e-16, 'orientation_match_error': 2.1447564161711425e-16, 'max_configuration_difference': 0.010899999999999993, 'usable': True, 'current_verifier_accepted': True, 'verifier_reasons': [], 'solver_status': 3, 'scipy_nfev': 5, 'residual_calls': 35, 'latency_ns': 4640801, 'site_id': 'case_00_pre_failure', 'center_id': 'candidate_00', 'center_source': 'original_focal', 'duplicate_old': None, 'duplicate_new': None, 'retained': True, 'candidate_id': 'matched_00'}","{'completed': 0, 'repeats': 5, 'first_failures': [120, 120, 120, 120, 120], 'prefixes': [0, 0, 0, 0, 0], 'prefix_median': 0.0, 'cumulative_latency_ms': [163.791093, 161.51061, 162.330852, 163.724969, 161.707947], 'cumulative_mean_ms': 162.6130942, 'cumulative_median_ms': 162.330852, 'failure_kinds': {'solver_failure': 5}}","{'completed': 0, 'repeats': 5, 'first_failures': [120, 120, 120, 120, 120], 'prefixes': [0, 0, 0, 0, 0], 'prefix_median': 0.0, 'cumulative_latency_ms': [162.539246, 165.181364, 164.370004, 163.570526, 161.973273], 'cumulative_mean_ms': 163.5268826, 'cumulative_median_ms': 163.570526, 'failure_kinds': {'solver_failure': 5}}","{'candidate_available': True, 'finite': True, 'verifier_accepted': True, 'verification_reasons': [], 'q': [-2.6079751820393042, 0.9134472834046279, 0.09148757144933903, -0.448275987660695, -1.7210855120009896, 2.20239967120982, -2.283235892620581], 'position_error': 0.0009964227901341487, 'orientation_error': 0.0002523716095368108, 'joint_limit_margin': 0.28932481796069576, 'max_velocity_utilization': 0.11576136478498478, 'velocity_margin_rad': 0.03856438063185316, 'contract_velocity_utilization': 0.11549585706758801, 'velocity_excess_rad': -0.03856438063185316, 'velocity_utilization_per_joint': [0.029442367402030118, 0.007108364855692358, 0.04877802446834455, 0.11549585706758801, 0.010073867662937006, 0.08059186258349332, 0.06932181688698681], 'sigma_min': 0.004096585113363696, 'position_residual_vector': [0.0007858682363370839, 0.0004879564387987867, -0.0003703619927178936], 'orientation_residual_vector': [6.47643049481245e-05, 8.522401196685219e-05, 0.00022854732964762612], 'normalized_residual_vector': [0.7858682363370839, 0.4879564387987867, -0.3703619927178936, 0.007421442673227424, 0.009765952397714375, 0.02618959481550317], 'normalized_residual_norm': 0.9968423763127793, 'normalized_position_norm': 0.9964227901341488, 'normalized_orientation_norm': 0.028919656190671675, 'joint_step': [0.001283687218728513, 0.0003099247077081868, -0.0021267218668198223, -0.0050356193681468375, 0.0005268632787716054, -0.0042149544131167005, 0.00362553102318941], 'normalized_joint_step': [0.029442367402030118, 0.007108364855692358, -0.04877802446834455, -0.11549585706758801, 0.010073867662937006, -0.08059186258349332, 0.06932181688698681], 'joint_lower_margin': [0.28932481796069576, 2.676247283404628, 2.988787571449339, 2.6235240123393053, 1.1762144879990104, 2.21989967120982, 0.6140641073794191], 'joint_upper_margin': [5.505275182039304, 0.849352716595372, 2.805812428550661, 0.378475987660695, 4.618385512000989, 1.55010032879018, 5.180535892620581], 'distance_to_previous': 0.007925415783346566, 'scaled_singular_values': [44.302508766751835, 37.176792286532105, 8.550473375205156, 4.9902966015734025, 4.151196101926259, 0.17663435213917947], 'scaled_sigma_min': 0.17663435213917947, 'scaled_condition': 250.8147946886547}","{'candidate_available': True, 'finite': True, 'verifier_accepted': True, 'verification_reasons': [], 'q': [-2.6109117419494012, 0.9130711171661611, 0.10238757144933902, -0.44933144088079924, -1.7303920152790422, 2.2004528604949476, -2.283040843104893], 'position_error': 0.0009964227901340613, 'orientation_error': 0.00025237160953664396, 'joint_limit_margin': 0.28638825805059875, 'max_velocity_utilization': 0.20168455478575106, 'velocity_margin_rad': 0.03482672186681983, 'contract_velocity_utilization': 0.2012219755316553, 'velocity_excess_rad': -0.03482672186681983, 'velocity_utilization_per_joint': [0.03790992411395619, 0.0015193011641886733, 0.2012219755316553, 0.1397034997305296, 0.1678707456841491, 0.11781577682579444, 0.07305125313340588], 'sigma_min': 0.0042403223633330125, 'position_residual_vector': [0.0007858682363369729, 0.0004879564387987867, -0.0003703619927178936], 'orientation_residual_vector': [6.476430494817642e-05, 8.522401196692033e-05, 0.00022854732964740175], 'normalized_residual_vector': [0.7858682363369729, 0.4879564387987867, -0.3703619927178936, 0.007421442673233373, 0.009765952397722185, 0.026189594815477456], 'normalized_residual_norm': 0.9968423763126911, 'normalized_position_norm': 0.9964227901340612, 'normalized_orientation_norm': 0.028919656190652555, 'joint_step': [-0.00165287269136849, -6.624153075862615e-05, 0.00877327813318017, -0.00609107258825109, -0.008779639999280997, -0.0061617651279890495, 0.0038205805388771275], 'normalized_joint_step': [-0.03790992411395619, -0.0015193011641886733, 0.2012219755316553, -0.1397034997305296, -0.1678707456841491, -0.11781577682579444, 0.07305125313340588], 'joint_lower_margin': [0.28638825805059875, 2.675871117166161, 2.999687571449339, 2.6224685591192007, 1.1669079847209578, 2.2179528604949477, 0.6142591568951068], 'joint_upper_margin': [5.508211741949401, 0.8497288828338388, 2.794912428550661, 0.37953144088079926, 4.627692015279042, 1.5520471395050524, 5.180340843104894], 'distance_to_previous': 0.015698860283959264, 'scaled_singular_values': [44.2998266891055, 37.18443941581854, 8.549541875184433, 4.990181834437243, 4.152331999333729, 0.18280521589594034], 'scaled_sigma_min': 0.18280521589594034, 'scaled_condition': 242.33349399791}","{'z': [0.004448441108346129, 0.025616345709039548, 0.03457964643359799, -0.073148167085536, 0.0731481670855359, -0.07314816708553584, -0.010921016813370156], 'demand': 0.073148167085536, 'optimum_reported': True, 'linear_feasible': True, 'solver_status': 0, 'solver_message': 'Optimization terminated successfully', 'function_evaluations': 65, 'iterations': 25, 'constraint_min': -1.249000902703301e-16, 'next_q': [-2.6077812300069803, 0.914564156077542, 0.0929952440338439, -0.45146524774562435, -1.717259862862416, 2.1985740220712464, -2.28380706179992], 'next_target_position': [-0.6872144577290362, -0.3910228082342061, 0.6494214884380611], 'next_target_rotation': [[0.06919640377959457, -0.4074167800852993, -0.9106170572797866], [0.5691865251043732, -0.7335266632233542, 0.3714368505951193], [-0.8192914971751997, -0.5440130528262523, 0.1811387341544623]], 'linear_position_norm': 1.0, 'linear_orientation_norm': 0.5293225287924062, 'nonlinear_verification': {'candidate_available': True, 'finite': True, 'verifier_accepted': True, 'verification_reasons': [], 'q': [-2.6077812300069803, 0.914564156077542, 0.0929952440338439, -0.45146524774562435, -1.717259862862416, 2.1985740220712464, -2.28380706179992], 'position_error': 0.0009934367026825282, 'orientation_error': 0.004618267615582671, 'joint_limit_margin': 0.28951876999301973, 'max_velocity_utilization': 0.07331632379147975, 'velocity_margin_rad': 0.04041073991507063, 'contract_velocity_utilization': 0.07314816708553597, 'velocity_excess_rad': -0.04041073991507063, 'velocity_utilization_per_joint': [0.004448441108348029, 0.025616345709040363, 0.03457964643359809, 0.07314816708553597, 0.07314816708553591, 0.07314816708553591, 0.010921016813371006], 'sigma_min': 0.004577435441261576}, 'latency_ns': 2206072, 'interpretation': 'offline local-linear demand with full redundant coordinates; not an infeasibility certificate'}","{'z': [0.004641536095776116, 0.025880214014383292, 0.03231728219498786, -0.07292683579639402, 0.07292683579639397, -0.07292683579639403, -0.008483822942240928], 'demand': 0.07292683579639403, 'optimum_reported': True, 'linear_feasible': True, 'solver_status': 0, 'solver_message': 'Optimization terminated successfully', 'function_evaluations': 35, 'iterations': 23, 'constraint_min': -1.3322676295501878e-15, 'next_q': [-2.6107093709756253, 0.9141994944971882, 0.1037966049530405, -0.452511050921522, -1.7265779417668907, 2.1966387869827964, -2.283484547044772], 'next_target_position': [-0.6872144577290362, -0.3910228082342061, 0.6494214884380611], 'next_target_rotation': [[0.06919640377959457, -0.4074167800852993, -0.9106170572797866], [0.5691865251043732, -0.7335266632233542, 0.3714368505951193], [-0.8192914971751997, -0.5440130528262523, 0.1811387341544623]], 'linear_position_norm': 1.0000000000000007, 'linear_orientation_norm': 0.5212757078583663, 'nonlinear_verification': {'candidate_available': True, 'finite': True, 'verifier_accepted': True, 'verification_reasons': [], 'q': [-2.6107093709756253, 0.9141994944971882, 0.1037966049530405, -0.452511050921522, -1.7265779417668907, 2.1966387869827964, -2.283484547044772], 'position_error': 0.0009934542150177885, 'orientation_error': 0.0045475523087887305, 'joint_limit_margin': 0.2865906290243747, 'max_velocity_utilization': 0.07309448369477604, 'velocity_margin_rad': 0.04042038995927724, 'contract_velocity_utilization': 0.07292683579639506, 'velocity_excess_rad': -0.04042038995927724, 'velocity_utilization_per_joint': [0.004641536095778808, 0.02588021401438322, 0.032317282194987924, 0.07292683579639353, 0.07292683579639506, 0.07292683579639081, 0.00848382294223758], 'sigma_min': 0.004720335088222354}, 'latency_ns': 1758072, 'interpretation': 'offline local-linear demand with full redundant coordinates; not an infeasibility certificate'}"
case_00_pre_failure,05fed739bf62f4fdcb2405ecaae33d1d21420a4ab0f81376b77841fb57661365,cghik_lost,matched_01,candidate_00,original_focal,"{'q': [-2.6050507380968777, 0.9138329314013514, 0.08058757144933903, -0.44725137116261854, -1.711767555780375, 2.2043398303997637, -2.283436240990232], 'center_q': [-2.6079751820393042, 0.9134472834046279, 0.09148757144933903, -0.448275987660695, -1.7210855120009896, 2.20239967120982, -2.283235892620581], 'amplitude': -0.25, 'pivot_joint': 2, 'center_actual_position': [-0.6873114585953227, -0.39092102935913414, 0.6523654450501305], 'center_actual_rotation': [[0.06563623642700679, -0.4069602141876259, -0.9110846659537519], [0.5694429915017598, -0.7345021847956521, 0.3691086831272602], [-0.8194062264208299, -0.543037682485088, 0.1835306827317982]], 'position_match_vector': [1.1102230246251565e-16, -5.551115123125783e-17, 1.1102230246251565e-16], 'orientation_match_vector': [-3.3702528602507797e-17, 8.203277870813196e-17, 1.5172607602871623e-16], 'position_match_error': 1.6653345369377348e-16, 'orientation_match_error': 1.757442441841325e-16, 'max_configuration_difference': 0.010899999999999993, 'usable': True, 'current_verifier_accepted': True, 'verifier_reasons': [], 'solver_status': 3, 'scipy_nfev': 5, 'residual_calls': 35, 'latency_ns': 3973730, 'site_id': 'case_00_pre_failure', 'center_id': 'candidate_00', 'center_source': 'original_focal', 'duplicate_old': None, 'duplicate_new': None, 'retained': True, 'candidate_id': 'matched_01'}","{'completed': 0, 'repeats': 5, 'first_failures': [120, 120, 120, 120, 120], 'prefixes': [0, 0, 0, 0, 0], 'prefix_median': 0.0, 'cumulative_latency_ms': [163.791093, 161.51061, 162.330852, 163.724969, 161.707947], 'cumulative_mean_ms': 162.6130942, 'cumulative_median_ms': 162.330852, 'failure_kinds': {'solver_failure': 5}}","{'completed': 0, 'repeats': 5, 'first_failures': [120, 120, 120, 120, 120], 'prefixes': [0, 0, 0, 0, 0], 'prefix_median': 0.0, 'cumulative_latency_ms': [162.150737, 163.020491, 162.722522, 163.156219, 163.842243], 'cumulative_mean_ms': 162.9784424, 'cumulative_median_ms': 163.020491, 'failure_kinds': {'solver_failure': 5}}","{'candidate_available': True, 'finite': True, 'verifier_accepted': True, 'verification_reasons': [], 'q': [-2.6079751820393042, 0.9134472834046279, 0.09148757144933903, -0.448275987660695, -1.7210855120009896, 2.20239967120982, -2.283235892620581], 'position_error': 0.0009964227901341487, 'orientation_error': 0.0002523716095368108, 'joint_limit_margin': 0.28932481796069576, 'max_velocity_utilization': 0.11576136478498478, 'velocity_margin_rad': 0.03856438063185316, 'contract_velocity_utilization': 0.11549585706758801, 'velocity_excess_rad': -0.03856438063185316, 'velocity_utilization_per_joint': [0.029442367402030118, 0.007108364855692358, 0.04877802446834455, 0.11549585706758801, 0.010073867662937006, 0.08059186258349332, 0.06932181688698681], 'sigma_min': 0.004096585113363696, 'position_residual_vector': [0.0007858682363370839, 0.0004879564387987867, -0.0003703619927178936], 'orientation_residual_vector': [6.47643049481245e-05, 8.522401196685219e-05, 0.00022854732964762612], 'normalized_residual_vector': [0.7858682363370839, 0.4879564387987867, -0.3703619927178936, 0.007421442673227424, 0.009765952397714375, 0.02618959481550317], 'normalized_residual_norm': 0.9968423763127793, 'normalized_position_norm': 0.9964227901341488, 'normalized_orientation_norm': 0.028919656190671675, 'joint_step': [0.001283687218728513, 0.0003099247077081868, -0.0021267218668198223, -0.0050356193681468375, 0.0005268632787716054, -0.0042149544131167005, 0.00362553102318941], 'normalized_joint_step': [0.029442367402030118, 0.007108364855692358, -0.04877802446834455, -0.11549585706758801, 0.010073867662937006, -0.08059186258349332, 0.06932181688698681], 'joint_lower_margin': [0.28932481796069576, 2.676247283404628, 2.988787571449339, 2.6235240123393053, 1.1762144879990104, 2.21989967120982, 0.6140641073794191], 'joint_upper_margin': [5.505275182039304, 0.849352716595372, 2.805812428550661, 0.378475987660695, 4.618385512000989, 1.55010032879018, 5.180535892620581], 'distance_to_previous': 0.007925415783346566, 'scaled_singular_values': [44.302508766751835, 37.176792286532105, 8.550473375205156, 4.9902966015734025, 4.151196101926259, 0.17663435213917947], 'scaled_sigma_min': 0.17663435213917947, 'scaled_condition': 250.8147946886547}","{'candidate_available': True, 'finite': True, 'verifier_accepted': True, 'verification_reasons': [], 'q': [-2.6050507380968777, 0.9138329314013514, 0.08058757144933903, -0.44725137116261854, -1.711767555780375, 2.2043398303997637, -2.283436240990232], 'position_error': 0.0009964227901341678, 'orientation_error': 0.0002523716095369626, 'joint_limit_margin': 0.2922492619031223, 'max_velocity_utilization': 0.299464870501605, 'velocity_margin_rad': 0.030573278133180185, 'contract_velocity_utilization': 0.2987780244683444, 'velocity_excess_rad': -0.030573278133180185, 'velocity_utilization_per_joint': [0.09651676975126233, 0.0159535023952215, 0.2987780244683444, 0.09199547867133923, 0.18823746652745876, 0.04349512855015251, 0.06549106412119556], 'sigma_min': 0.003956676141986582, 'position_residual_vector': [0.0007858682363371949, 0.0004879564387987312, -0.0003703619927177826], 'orientation_residual_vector': [6.47643049480908e-05, 8.522401196692034e-05, 0.00022854732964777786], 'normalized_residual_vector': [0.7858682363371949, 0.4879564387987312, -0.3703619927177826, 0.007421442673223562, 0.009765952397722185, 0.026189594815520557], 'normalized_residual_norm': 0.9968423763127988, 'normalized_position_norm': 0.9964227901341679, 'normalized_orientation_norm': 0.02891965619068907, 'joint_step': [0.004208131161155038, 0.0006955727044316573, -0.013026721866819815, -0.00401100287007039, 0.009844819499386093, -0.0022747952231729762, 0.0034251826535385277], 'normalized_joint_step': [0.09651676975126233, 0.0159535023952215, -0.2987780244683444, -0.09199547867133923, 0.18823746652745876, -0.04349512855015251, 0.06549106412119556], 'joint_lower_margin': [0.2922492619031223, 2.6766329314013513, 2.977887571449339, 2.6245486288373816, 1.185532444219625, 2.2218398303997637, 0.6138637590097682], 'joint_upper_margin': [5.502350738096878, 0.8489670685986486, 2.816712428550661, 0.3774513711626185, 4.609067555780375, 1.5481601696002363, 5.180736240990232], 'distance_to_previous': 0.017827026010212507, 'scaled_singular_values': [44.304287984506935, 37.170082619014345, 8.551454580249374, 4.990416203339701, 4.1500756423255405, 0.17062823182025086], 'scaled_sigma_min': 0.17062823182025086, 'scaled_condition': 259.6539125552183}","{'z': [0.004448441108346129, 0.025616345709039548, 0.03457964643359799, -0.073148167085536, 0.0731481670855359, -0.07314816708553584, -0.010921016813370156], 'demand': 0.073148167085536, 'optimum_reported': True, 'linear_feasible': True, 'solver_status': 0, 'solver_message': 'Optimization terminated successfully', 'function_evaluations': 65, 'iterations': 25, 'constraint_min': -1.249000902703301e-16, 'next_q': [-2.6077812300069803, 0.914564156077542, 0.0929952440338439, -0.45146524774562435, -1.717259862862416, 2.1985740220712464, -2.28380706179992], 'next_target_position': [-0.6872144577290362, -0.3910228082342061, 0.6494214884380611], 'next_target_rotation': [[0.06919640377959457, -0.4074167800852993, -0.9106170572797866], [0.5691865251043732, -0.7335266632233542, 0.3714368505951193], [-0.8192914971751997, -0.5440130528262523, 0.1811387341544623]], 'linear_position_norm': 1.0, 'linear_orientation_norm': 0.5293225287924062, 'nonlinear_verification': {'candidate_available': True, 'finite': True, 'verifier_accepted': True, 'verification_reasons': [], 'q': [-2.6077812300069803, 0.914564156077542, 0.0929952440338439, -0.45146524774562435, -1.717259862862416, 2.1985740220712464, -2.28380706179992], 'position_error': 0.0009934367026825282, 'orientation_error': 0.004618267615582671, 'joint_limit_margin': 0.28951876999301973, 'max_velocity_utilization': 0.07331632379147975, 'velocity_margin_rad': 0.04041073991507063, 'contract_velocity_utilization': 0.07314816708553597, 'velocity_excess_rad': -0.04041073991507063, 'velocity_utilization_per_joint': [0.004448441108348029, 0.025616345709040363, 0.03457964643359809, 0.07314816708553597, 0.07314816708553591, 0.07314816708553591, 0.010921016813371006], 'sigma_min': 0.004577435441261576}, 'latency_ns': 2206072, 'interpretation': 'offline local-linear demand with full redundant coordinates; not an infeasibility certificate'}","{'z': [0.004052577566069697, 0.025339669280225536, 0.03755698784836092, -0.07336243189364923, 0.07336243189498881, -0.07336243189479827, -0.013543465601479244], 'demand': 0.07336243189498881, 'optimum_reported': True, 'linear_feasible': True, 'solver_status': 0, 'solver_message': 'Optimization terminated successfully', 'function_evaluations': 29, 'iterations': 20, 'constraint_min': -1.3227058337506037e-12, 'next_q': [-2.6048740457149973, 0.9149377409819692, 0.08222505611952757, -0.45044997319318164, -1.7079307005922673, 2.200502975211666, -2.2841445642411893], 'next_target_position': [-0.6872144577290362, -0.3910228082342061, 0.6494214884380611], 'next_target_rotation': [[0.06919640377959457, -0.4074167800852993, -0.9106170572797866], [0.5691865251043732, -0.7335266632233542, 0.3714368505951193], [-0.8192914971751997, -0.5440130528262523, 0.1811387341544623]], 'linear_position_norm': 1.0000000000000175, 'linear_orientation_norm': 0.539855792049734, 'nonlinear_verification': {'candidate_available': True, 'finite': True, 'verifier_accepted': True, 'verification_reasons': [], 'q': [-2.6048740457149973, 0.9149377409819692, 0.08222505611952757, -0.45044997319318164, -1.7079307005922673, 2.200502975211666, -2.2841445642411893], 'position_error': 0.000993419682043025, 'orientation_error': 0.0047107067293415145, 'joint_limit_margin': 0.29242595428500273, 'max_velocity_utilization': 0.07353108116237017, 'velocity_margin_rad': 0.0404013979694369, 'contract_velocity_utilization': 0.07336243189498728, 'velocity_excess_rad': -0.0404013979694369, 'velocity_utilization_per_joint': [0.004052577566065367, 0.02533966928022641, 0.037556987848360965, 0.07336243189364913, 0.07336243189498728, 0.07336243189479623, 0.013543465601481602], 'sigma_min': 0.004438314876614875}, 'latency_ns': 1621743, 'interpretation': 'offline local-linear demand with full redundant coordinates; not an infeasibility certificate'}"
