slot,scene_uid,cluster,robot,family,placement,direction,method,repeat,status,planner_feasible,physical_run,quality_completed,execution_completed,T_init,T_smooth,T_opt,T_retime,T_validate,initialization_success,initialization_residual_evaluations,initialization_nodes,tb_dual_continuation_calls,total_plan_wall_s,solver_return_status,checkpoint_selected,feasible_checkpoint_count,dense_geometry_feasible,dense_min_clearance_m,predicted_execution_s,simulated_completion_time_s,elapsed_until_stop_s,simulation_wall_s,valid_coverage_fraction,raw_coverage_fraction,max_hole_diameter_upper_bound_m,max_along_scan_gap_m,collision_steps,velocity_utilization_max,acceleration_utilization_max,tracking_error_max_rad,torque_saturation_fraction,torque_requested_utilization_max,velocity_exceed_duration_s,acceleration_exceed_duration_s,scan_duration_s,transition_duration_s,settling_duration_s,sample_state_dt_s,physical_extrema_dt_s,acceleration_rms_rad_s2,jerk_rms_rad_s3,hole_measurement,standoff_m_p95,standoff_m_max,standoff_m_min,center_error_m_p95,center_error_m_max,center_error_m_min,incidence_rad_p95,incidence_rad_max,incidence_rad_min,line_error_rad_p95,line_error_rad_max,line_error_rad_min,profile_process_violation_duration_s,shared_initial_sha256
ur5e_saddle_p1_u,131c413eea68307c7e2869678e592255d46b9ff65ebdafcb0874ee15554f5ed5,ur5e_saddle_p1,ur5e,saddle,1,u,B0,0,planner_feasible,True,True,True,True,0.21116187000006903,,,0.03314638700976502,1.0055309440067504,True,862,419,0,1.2715311570063932,,,,True,0.017122897162653288,19.386813807298644,19.586000000000954,19.586000000000954,3.5808029729960253,0.9999999999999961,0.9999999999999961,0.0,0.0008396112071100159,0,0.270628042272693,0.8234389076782671,6.604954150862818e-05,0.0,0.19134671481712398,0.0,0.0,15.319,4.0680000000000005,0.2,0.001,0.001,0.4633318624022875,29.082039944741993,conservative_3d_component_bounding_box_diagonal,0.15001383032155996,0.15002293964456534,0.1499996019444663,3.400367730769531e-05,6.036371625057567e-05,9.194034422677078e-17,5.5952144833022314e-05,0.00011690575228230379,1.4901161193847656e-08,5.0445624430763914e-05,5.429345386531553e-05,0.0,0.0,
ur5e_saddle_p1_u,131c413eea68307c7e2869678e592255d46b9ff65ebdafcb0874ee15554f5ed5,ur5e_saddle_p1,ur5e,saddle,1,u,B0,1,planner_feasible,True,False,,,0.21802837800350972,,,0.033347054006299004,1.0093696580006508,True,862,419,0,1.282474399995408,,,,True,0.017122897162653288,19.386813807298644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ur5e_saddle_p1_u,131c413eea68307c7e2869678e592255d46b9ff65ebdafcb0874ee15554f5ed5,ur5e_saddle_p1,ur5e,saddle,1,u,B0,2,planner_feasible,True,False,,,0.21050181399914436,,,0.03364506499201525,0.9928993630019249,True,862,419,0,1.258708655994269,,,,True,0.017122897162653288,19.386813807298644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ur5e_saddle_p1_u,131c413eea68307c7e2869678e592255d46b9ff65ebdafcb0874ee15554f5ed5,ur5e_saddle_p1,ur5e,saddle,1,u,B1,0,planner_feasible,True,True,True,True,0.20619688399892766,30.805606758003705,,0.03333279299840797,1.001156391997938,True,838,419,0,32.335894242001814,User_Requested_Stop,10.0,3,True,0.017122917424541365,19.356246075215296,19.556000000000918,19.556000000000918,3.5566065200109733,0.9999999999999961,0.9999999999999961,0.0,0.0008424887513149613,0,0.27104284254174565,0.8234507535373204,7.639617565047274e-05,0.0,0.1905586685678383,0.0,0.0,15.295,4.062,0.2,0.001,0.001,0.46794887228490006,32.71056910365005,conservative_3d_component_bounding_box_diagonal,0.15001424989376086,0.15002106173970586,0.14999959738320218,4.980283729862836e-05,0.00034231489264864026,9.194034422677078e-17,8.503282323413078e-05,0.0006159996283337399,1.4901161193847656e-08,5.194831394967148e-05,5.982759992662217e-05,0.0,0.0,
ur5e_saddle_p1_u,131c413eea68307c7e2869678e592255d46b9ff65ebdafcb0874ee15554f5ed5,ur5e_saddle_p1,ur5e,saddle,1,u,B1,1,planner_feasible,True,False,,,0.20623496700136457,31.185302148005576,,0.033341681002639234,1.0031782900041435,True,838,419,0,32.71541999100009,User_Requested_Stop,10.0,3,True,0.017122917424541365,19.356246075215296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ur5e_saddle_p1_u,131c413eea68307c7e2869678e592255d46b9ff65ebdafcb0874ee15554f5ed5,ur5e_saddle_p1,ur5e,saddle,1,u,B1,2,planner_feasible,True,False,,,0.20526559300196823,30.62302432100114,,0.03308796900091693,0.9893746390007436,True,838,419,0,32.13659240299603,User_Requested_Stop,10.0,3,True,0.017122917424541365,19.356246075215296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ur5e_saddle_p1_u,131c413eea68307c7e2869678e592255d46b9ff65ebdafcb0874ee15554f5ed5,ur5e_saddle_p1,ur5e,saddle,1,u,B2,0,planner_feasible,True,True,True,True,32.335894242001814,,30.095361354993656,0.033784784012823366,1.0146090040070703,,,,,64.23828840401256,User_Requested_Stop,10.0,3,True,0.017122913957419834,19.350421043346827,19.55000000000091,19.55000000000091,3.5462406880105846,0.9999999999999961,0.9999999999999961,0.0,0.0008417406751668679,0,0.27100940274380236,0.8242020093357381,7.232635785037189e-05,0.0,0.19056080626694355,0.0,0.0,15.293000000000001,4.058,0.2,0.001,0.001,0.4677430325345772,32.5992128301387,conservative_3d_component_bounding_box_diagonal,0.1500142256673273,0.15002108996149685,0.14999959648646924,5.131547032159804e-05,0.0003424035031647358,9.194034422677078e-17,0.0001256602349171591,0.000628253663728691,1.4901161193847656e-08,5.9485706491869954e-05,7.253735737224675e-05,0.0,0.0,72b27d512dc6ec4fd636300cdde327cabd1355220d3e61bae93a03cf7fb94318
ur5e_saddle_p1_u,131c413eea68307c7e2869678e592255d46b9ff65ebdafcb0874ee15554f5ed5,ur5e_saddle_p1,ur5e,saddle,1,u,B2,1,planner_feasible,True,False,,,32.335894242001814,,30.08416586999374,0.033069119992433116,1.0017162910080515,,,,,64.21491356201295,User_Requested_Stop,10.0,3,True,0.017122913957419834,19.350421043346827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72b27d512dc6ec4fd636300cdde327cabd1355220d3e61bae93a03cf7fb94318
ur5e_saddle_p1_u,131c413eea68307c7e2869678e592255d46b9ff65ebdafcb0874ee15554f5ed5,ur5e_saddle_p1,ur5e,saddle,1,u,B2,2,planner_feasible,True,False,,,32.335894242001814,,31.124859741990804,0.03323503499268554,0.9938305899995612,,,,,65.25017089699395,User_Requested_Stop,10.0,3,True,0.017122913957419834,19.350421043346827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72b27d512dc6ec4fd636300cdde327cabd1355220d3e61bae93a03cf7fb94318
ur5e_saddle_p1_u,131c413eea68307c7e2869678e592255d46b9ff65ebdafcb0874ee15554f5ed5,ur5e_saddle_p1,ur5e,saddle,1,u,G,0,planner_feasible,True,True,True,True,0.20553772000130266,30.754261458001565,,0.03311163900070824,0.9871479700086638,True,838,419,0,32.26804015299422,User_Requested_Stop,10.0,3,True,0.017122917424541365,19.356246075215296,19.556000000000918,19.556000000000918,3.5911111750028795,0.9999999999999961,0.9999999999999961,0.0,0.0008424887513149613,0,0.27104284254174565,0.8234507535373204,7.639617565047274e-05,0.0,0.1905586685678383,0.0,0.0,15.295,4.062,0.2,0.001,0.001,0.46794887228490006,32.71056910365005,conservative_3d_component_bounding_box_diagonal,0.15001424989376086,0.15002106173970586,0.14999959738320218,4.980283729862836e-05,0.00034231489264864026,9.194034422677078e-17,8.503282323413078e-05,0.0006159996283337399,1.4901161193847656e-08,5.194831394967148e-05,5.982759992662217e-05,0.0,0.0,
ur5e_saddle_p1_u,131c413eea68307c7e2869678e592255d46b9ff65ebdafcb0874ee15554f5ed5,ur5e_saddle_p1,ur5e,saddle,1,u,G,1,planner_feasible,True,False,,,0.20712638901022729,30.856257758001448,,0.03323660499881953,0.9998766829958186,True,838,419,0,32.38588988799893,User_Requested_Stop,10.0,3,True,0.017122917424541365,19.356246075215296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ur5e_saddle_p1_u,131c413eea68307c7e2869678e592255d46b9ff65ebdafcb0874ee15554f5ed5,ur5e_saddle_p1,ur5e,saddle,1,u,G,2,planner_feasible,True,False,,,0.20791657399968244,30.574150893997285,,0.033322785995551385,0.991562896000687,True,838,419,0,32.09328201400058,User_Requested_Stop,10.0,3,True,0.017122917424541365,19.356246075215296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ur5e_saddle_p1_v,88778a5202fca058c5e99dc6c571ebc77b922de005dac1eb6c79648bfb8c2dc8,ur5e_saddle_p1,ur5e,saddle,1,v,B0,0,planner_feasible,True,True,True,True,0.353154636992258,,,0.03328843800409231,1.0194434160075616,True,1568,427,0,1.430502016999526,,,,True,0.017123025598227665,20.3946047421798,20.594000000002186,20.594000000002186,3.657082076999359,0.9999999999999961,0.9999999999999961,0.0,0.000864059776823916,0,0.4074598064641106,0.8180385763127317,9.00656973694125e-05,0.0,0.19081576512116724,0.0,0.0,14.482000000000001,5.913,0.2,0.001,0.001,0.7108929303182244,43.96471356161824,conservative_3d_component_bounding_box_diagonal,0.15006464931330862,0.15011771070883131,0.14993705720124254,6.363228090756123e-05,7.930509317771726e-05,4.1326123346386635e-16,0.00021910349058876311,0.00035336381592699175,0.0,0.00014516816432198854,0.00020256188748439476,0.0,0.0,
ur5e_saddle_p1_v,88778a5202fca058c5e99dc6c571ebc77b922de005dac1eb6c79648bfb8c2dc8,ur5e_saddle_p1,ur5e,saddle,1,v,B0,1,planner_feasible,True,False,,,0.3500830010016216,,,0.03318013600073755,0.9998855010053376,True,1568,427,0,1.4074933690135367,,,,True,0.017123025598227665,20.3946047421798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ur5e_saddle_p1_v,88778a5202fca058c5e99dc6c571ebc77b922de005dac1eb6c79648bfb8c2dc8,ur5e_saddle_p1,ur5e,saddle,1,v,B0,2,planner_feasible,True,False,,,0.35171973700926173,,,0.03385202800564002,1.012156362994574,True,1568,427,0,1.4221073259977857,,,,True,0.017123025598227665,20.3946047421798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ur5e_saddle_p1_v,88778a5202fca058c5e99dc6c571ebc77b922de005dac1eb6c79648bfb8c2dc8,ur5e_saddle_p1,ur5e,saddle,1,v,B1,0,planner_feasible,True,True,True,True,0.210173860003124,30.65916765599104,,0.03327828799956478,0.9997880669980077,True,854,427,0,32.194232645997545,User_Requested_Stop,10.0,3,True,0.017123020070953558,20.985147920329393,21.18500000000291,21.18500000000291,3.759890600995277,0.9999999999999961,0.9999999999999961,0.0,0.0008499411288398292,0,0.4025418985392132,0.8222719628833453,9.538973413159013e-05,0.0,0.19208981100504685,0.0,0.0,14.91,6.0760000000000005,0.2,0.001,0.001,0.6800241752049655,46.64408358951672,conservative_3d_component_bounding_box_diagonal,0.15015540631214416,0.1502404666291771,0.14958336946282655,0.0007511833104437548,0.0009405801168142335,4.1326123346386635e-16,0.0014401507210060568,0.0022253240986086233,0.0,0.0012514146125468613,0.001948882351937225,0.0,0.0,
ur5e_saddle_p1_v,88778a5202fca058c5e99dc6c571ebc77b922de005dac1eb6c79648bfb8c2dc8,ur5e_saddle_p1,ur5e,saddle,1,v,B1,1,planner_feasible,True,False,,,0.21007413300685585,30.616126816996257,,0.03356278099818155,0.9966489600046771,True,854,427,0,32.148021789005725,User_Requested_Stop,10.0,3,True,0.017123020070953558,20.985147920329393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ur5e_saddle_p1_v,88778a5202fca058c5e99dc6c571ebc77b922de005dac1eb6c79648bfb8c2dc8,ur5e_saddle_p1,ur5e,saddle,1,v,B1,2,planner_feasible,True,False,,,0.21119530900614336,30.634295888987253,,0.03355009399820119,1.0108576729980996,True,854,427,0,32.18063725899265,User_Requested_Stop,10.0,3,True,0.017123020070953558,20.985147920329393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ur5e_saddle_p1_v,88778a5202fca058c5e99dc6c571ebc77b922de005dac1eb6c79648bfb8c2dc8,ur5e_saddle_p1,ur5e,saddle,1,v,B2,0,planner_feasible,True,True,True,True,32.194232645997545,,30.640295506993425,0.0337952809932176,1.0176409090054221,,,,,64.56616144199506,User_Requested_Stop,10.0,3,True,0.017123187038765038,20.72693120777895,20.926000000002592,20.926000000002592,3.7616416219971143,0.9999999999999961,0.9999999999999961,0.0,0.0008546502803341529,0,0.3968599103235179,0.8188934366085938,8.823333515051157e-05,0.0,0.19176712212663677,0.0,0.0,14.787,5.94,0.2,0.001,0.001,0.6816968505011851,46.532359264186944,conservative_3d_component_bounding_box_diagonal,0.1501718424272343,0.15026865067470896,0.1496207516988942,0.0007546307143257275,0.0009511543674543992,4.1326123346386635e-16,0.0030043723518500586,0.004447917257420825,0.0,0.001778248836779548,0.0028410792751819756,0.0,0.0,bc17391d24776add1413c0ddd45ebce8cefd22b18b94c6d5d25f83e5db338a68
ur5e_saddle_p1_v,88778a5202fca058c5e99dc6c571ebc77b922de005dac1eb6c79648bfb8c2dc8,ur5e_saddle_p1,ur5e,saddle,1,v,B2,1,planner_feasible,True,False,,,32.194232645997545,,30.605972151999595,0.033352976010064594,1.0041976840002462,,,,,64.50211390199547,User_Requested_Stop,10.0,3,True,0.017123187038765038,20.72693120777895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc17391d24776add1413c0ddd45ebce8cefd22b18b94c6d5d25f83e5db338a68
ur5e_saddle_p1_v,88778a5202fca058c5e99dc6c571ebc77b922de005dac1eb6c79648bfb8c2dc8,ur5e_saddle_p1,ur5e,saddle,1,v,B2,2,planner_feasible,True,False,,,32.194232645997545,,30.537993264995748,0.033123909001005813,1.0065620410023257,,,,,64.43530703999568,User_Requested_Stop,10.0,3,True,0.017123187038765038,20.72693120777895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc17391d24776add1413c0ddd45ebce8cefd22b18b94c6d5d25f83e5db338a68
ur5e_saddle_p1_v,88778a5202fca058c5e99dc6c571ebc77b922de005dac1eb6c79648bfb8c2dc8,ur5e_saddle_p1,ur5e,saddle,1,v,G,0,planner_feasible,True,True,True,True,0.20864597499894444,30.78918083899771,,0.03338392799196299,1.0042671729897847,True,854,427,0,32.32450260699261,User_Requested_Stop,10.0,3,True,0.017123020070953558,20.985147920329393,21.18500000000291,21.18500000000291,3.765699395997217,0.9999999999999961,0.9999999999999961,0.0,0.0008499411288398292,0,0.4025418985392132,0.8222719628833453,9.538973413159013e-05,0.0,0.19208981100504685,0.0,0.0,14.91,6.0760000000000005,0.2,0.001,0.001,0.6800241752049655,46.64408358951672,conservative_3d_component_bounding_box_diagonal,0.15015540631214416,0.1502404666291771,0.14958336946282655,0.0007511833104437548,0.0009405801168142335,4.1326123346386635e-16,0.0014401507210060568,0.0022253240986086233,0.0,0.0012514146125468613,0.001948882351937225,0.0,0.0,
ur5e_saddle_p1_v,88778a5202fca058c5e99dc6c571ebc77b922de005dac1eb6c79648bfb8c2dc8,ur5e_saddle_p1,ur5e,saddle,1,v,G,1,planner_feasible,True,False,,,0.2105032600084087,30.74487389001297,,0.033269364008447155,1.008472868008539,True,854,427,0,32.28698063999764,User_Requested_Stop,10.0,3,True,0.017123020070953558,20.985147920329393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ur5e_saddle_p1_v,88778a5202fca058c5e99dc6c571ebc77b922de005dac1eb6c79648bfb8c2dc8,ur5e_saddle_p1,ur5e,saddle,1,v,G,2,planner_feasible,True,False,,,0.20925699100189377,30.677346779004438,,0.03319411299889907,1.0057082179991994,True,854,427,0,32.21664569999848,User_Requested_Stop,10.0,3,True,0.017123020070953558,20.985147920329393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
