scene_uid,slot,cluster,robot,family,placement,direction,method,repeats,implementation_ready,statuses,planner_feasible_repeat_mean,physics_executed,quality_completed,execution_completed,initialization_success_repeat_mean,T_init,T_smooth,T_opt,T_retime,T_validate,total_plan_wall_s,predicted_execution_s,initialization_residual_evaluations,initialization_nodes,tb_dual_continuation_calls,smoothing_displacement_rms_rad,initialization_node_process_legal,simulated_completion_time_s,elapsed_until_stop_s,valid_coverage_fraction,raw_coverage_fraction,max_hole_diameter_upper_bound_m,max_along_scan_gap_m,velocity_utilization_max,acceleration_utilization_max,tracking_error_max_rad,torque_saturation_fraction,scan_duration_s,transition_duration_s,settling_duration_s,acceleration_rms_rad_s2,profile_process_violation_duration_s,standoff_error_p95_m,standoff_error_max_m,incidence_p95_deg,incidence_max_deg,center_ray_path_error_max_m,line_orientation_error_max_deg,valid_profile_count,tracking_joint_error_p95_rad,actual_clearance_sampled_5ms_min_m,quality_execution_s,amortized_per_job_N1_s,total_batch_N1_s,amortized_per_job_N10_s,total_batch_N10_s,amortized_per_job_N100_s,total_batch_N100_s
5f43b4d6461fcea3fe8ed7073c7de83186d13133f6cb072fc4eb2c12336a6b6c,panda_saddle_p1_v,panda_saddle_p1,panda,saddle,1,v,B0,3,True,"[""dense_geometry_or_timing_failed"", ""dense_geometry_or_timing_failed"", ""dense_geometry_or_timing_failed""]",0.0,False,,,1.0,0.44501905133559677,,,,1.0034423103303804,1.474347894002373,,2007.0,427.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5f43b4d6461fcea3fe8ed7073c7de83186d13133f6cb072fc4eb2c12336a6b6c,panda_saddle_p1_v,panda_saddle_p1,panda,saddle,1,v,B1,3,True,"[""no_verified_path_at_primary_checkpoint"", ""no_verified_path_at_primary_checkpoint"", ""no_verified_path_at_primary_checkpoint""]",0.0,False,,,1.0,0.23430339633584177,30.50798710399734,,,,31.001641956327756,,917.0,427.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5f43b4d6461fcea3fe8ed7073c7de83186d13133f6cb072fc4eb2c12336a6b6c,panda_saddle_p1_v,panda_saddle_p1,panda,saddle,1,v,G,3,True,"[""no_verified_path_at_primary_checkpoint"", ""no_verified_path_at_primary_checkpoint"", ""no_verified_path_at_primary_checkpoint""]",0.0,False,,,1.0,0.23299101233230127,30.50162644967107,,,,30.983718999666355,,917.0,427.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5f43b4d6461fcea3fe8ed7073c7de83186d13133f6cb072fc4eb2c12336a6b6c,panda_saddle_p1_v,panda_saddle_p1,panda,saddle,1,v,B2,3,True,"[""common_b1_initialization_missing"", ""common_b1_initialization_missing"", ""common_b1_initialization_missing""]",0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5d9aac3d7faa587a77b4ef01338725dc9ae7ca13f0a04df57de39f2cb095a9ac,ur5e_cylinder_p0_u,ur5e_cylinder_p0,ur5e,cylinder,0,u,B0,3,True,"[""planner_feasible"", ""planner_feasible"", ""planner_feasible""]",1.0,True,True,True,1.0,0.3646849993383512,,,0.03312674466481743,1.0016030590001417,1.423381341000398,23.55002231786072,1640.0,419.0,0.0,,,23.750000000006043,23.750000000006043,0.999999999999979,0.999999999999979,0.0,0.0008814337627512939,0.7587967600742008,0.8415035271558083,0.0001412271360587969,0.0,16.769000000000002,6.782,0.2,0.7417098881558707,0.0,,,,,,,,,,23.750000000006043,25.17338134100644,25.17338134100644,23.892338134106083,238.92338134106083,23.76423381341605,2376.423381341605
5d9aac3d7faa587a77b4ef01338725dc9ae7ca13f0a04df57de39f2cb095a9ac,ur5e_cylinder_p0_u,ur5e_cylinder_p0,ur5e,cylinder,0,u,B1,3,True,"[""planner_feasible"", ""planner_feasible"", ""planner_feasible""]",1.0,True,True,True,1.0,0.207309446001697,31.40182551066391,,0.03331553466947904,1.0052679323368163,32.914807248002035,23.457692006740416,838.0,419.0,0.0,,,23.65700000000593,23.65700000000593,0.999999999999979,0.999999999999979,0.0,0.0008849432675109842,0.7617303788439524,0.866601843549579,0.0001522543532035403,0.0,16.68,6.7780000000000005,0.2,0.7466961299918375,0.0,,,,,,,,,,23.65700000000593,56.571807248007964,56.571807248007964,26.94848072480613,269.4848072480613,23.98614807248595,2398.614807248595
5d9aac3d7faa587a77b4ef01338725dc9ae7ca13f0a04df57de39f2cb095a9ac,ur5e_cylinder_p0_u,ur5e_cylinder_p0,ur5e,cylinder,0,u,G,3,True,"[""planner_feasible"", ""planner_feasible"", ""planner_feasible""]",1.0,True,True,True,1.0,0.2061019823352884,31.44883804433145,,0.03318129167018924,1.0081705936657575,32.9634421489997,23.457692006740416,838.0,419.0,0.0,,,23.65700000000593,23.65700000000593,0.999999999999979,0.999999999999979,0.0,0.0008849432675109842,0.7617303788439524,0.866601843549579,0.0001522543532035403,0.0,16.68,6.7780000000000005,0.2,0.7466961299918375,0.0,,,,,,,,,,23.65700000000593,56.620442149005626,56.620442149005626,26.9533442149059,269.533442149059,23.986634421495925,2398.6634421495924
5d9aac3d7faa587a77b4ef01338725dc9ae7ca13f0a04df57de39f2cb095a9ac,ur5e_cylinder_p0_u,ur5e_cylinder_p0,ur5e,cylinder,0,u,B2,3,True,"[""planner_feasible"", ""planner_feasible"", ""planner_feasible""]",1.0,True,True,True,,32.888087430008454,,30.145796345338265,0.03290776800228438,1.003209773999212,64.8059732303421,23.451392357605897,,,,,,23.651000000005922,23.651000000005922,0.999999999999979,0.999999999999979,0.0,0.0008843312017675272,0.7606276609046289,0.8452850524395044,0.00012818753850951659,0.0,16.684,6.768,0.2,0.7463615319230993,0.0,,,,,,,,,,23.651000000005922,88.45697323034803,88.45697323034803,30.131597323040133,301.3159732304013,24.299059732309342,2429.9059732309343
b181f4aea3dacadfb66671a2eea89b411650ea76f729a02a7b8c5f249579c5f5,ur5e_cylinder_p0_v,ur5e_cylinder_p0,ur5e,cylinder,0,v,B0,3,True,"[""planner_feasible"", ""planner_feasible"", ""planner_feasible""]",1.0,True,True,True,1.0,0.296229781335569,,,0.032940969666621335,1.014211900997907,1.3665048163335693,24.652017681064923,1284.0,427.0,0.0,,,24.85200000000739,24.85200000000739,0.999999999999979,0.999999999999979,0.0,0.0007686746792930446,0.3792296551133035,0.8177114924838065,8.587946913307665e-05,0.0,16.006,8.647,0.2,0.5136475369975988,0.0,,,,,,,,,,24.85200000000739,26.21850481634096,26.21850481634096,24.988650481640747,249.88650481640747,24.865665048170726,2486.5665048170727
b181f4aea3dacadfb66671a2eea89b411650ea76f729a02a7b8c5f249579c5f5,ur5e_cylinder_p0_v,ur5e_cylinder_p0,ur5e,cylinder,0,v,B1,3,True,"[""planner_feasible"", ""planner_feasible"", ""planner_feasible""]",1.0,True,True,True,1.0,0.20909579166618641,30.274090857667034,,0.03295014467342602,1.0123231003332573,31.805861158669966,24.940553136117902,854.0,427.0,0.0,,,25.140000000007742,25.140000000007742,0.999999999999979,0.999999999999979,0.0,0.0007609677922428504,0.37511468959382677,0.821888183783452,9.041303994461458e-05,0.0,16.187,8.754,0.2,0.502602156015042,0.0,,,,,,,,,,25.140000000007742,56.94586115867771,56.94586115867771,28.32058611587474,283.2058611587474,25.458058611594442,2545.8058611594442
b181f4aea3dacadfb66671a2eea89b411650ea76f729a02a7b8c5f249579c5f5,ur5e_cylinder_p0_v,ur5e_cylinder_p0,ur5e,cylinder,0,v,G,3,True,"[""planner_feasible"", ""planner_feasible"", ""planner_feasible""]",1.0,True,True,True,1.0,0.20902425900082258,30.39389487633404,,0.033054418997683875,1.0059922826718928,31.92227781599892,24.940553136117902,854.0,427.0,0.0,,,25.140000000007742,25.140000000007742,0.999999999999979,0.999999999999979,0.0,0.0007609677922428504,0.37511468959382677,0.821888183783452,9.041303994461458e-05,0.0,16.187,8.754,0.2,0.502602156015042,0.0,,,,,,,,,,25.140000000007742,57.06227781600666,57.06227781600666,28.332227781607635,283.32227781607634,25.45922277816773,2545.922277816773
b181f4aea3dacadfb66671a2eea89b411650ea76f729a02a7b8c5f249579c5f5,ur5e_cylinder_p0_v,ur5e_cylinder_p0,ur5e,cylinder,0,v,B2,3,True,"[""planner_feasible"", ""planner_feasible"", ""planner_feasible""]",1.0,True,True,True,,31.862522939001792,,30.959170449331094,0.032938910667629294,1.0166150649941603,64.55278700100219,24.894384026230863,,,,,,25.094000000007686,25.094000000007686,0.999999999999979,0.999999999999979,0.0,0.0007608000061155367,0.3755291982417307,0.8192643709009071,8.230906948358818e-05,0.0,16.17,8.725,0.2,0.5033675540932661,0.0,,,,,,,,,,25.094000000007686,89.64678700100987,89.64678700100987,31.549278700107905,315.492787001079,25.739527870017707,2573.9527870017705
78356a8fe9f1e85ce2b8185467eefe91275f3763ead11629ba2fd1962fc65f9a,ur5e_cylinder_p1_u,ur5e_cylinder_p1,ur5e,cylinder,1,u,B0,3,True,"[""planner_feasible"", ""planner_feasible"", ""planner_feasible""]",1.0,True,True,True,1.0,0.36545614033335977,,,0.03285065700280635,1.0018382109992672,1.4241410026685724,24.461482716153494,1644.0,419.0,0.0,,,24.661000000007157,24.661000000007157,0.999999999999979,0.999999999999979,0.0,0.0008692690546963774,0.8424692872034334,0.8236067712991467,0.0001395068462914928,0.0,17.099,7.363,0.2,0.7087494739931822,0.0,,,,,,,,,,24.661000000007157,26.08514100267573,26.08514100267573,24.803414100274015,248.03414100274014,24.67524141003384,2467.524141003384
78356a8fe9f1e85ce2b8185467eefe91275f3763ead11629ba2fd1962fc65f9a,ur5e_cylinder_p1_u,ur5e_cylinder_p1,ur5e,cylinder,1,u,B1,3,True,"[""planner_feasible"", ""planner_feasible"", ""planner_feasible""]",1.0,True,True,True,1.0,0.20743676266283728,31.078835143664037,,0.032891780666735336,1.0100715786684304,32.61349707432964,23.918464850189068,838.0,419.0,0.0,,,24.118000000006493,24.118000000006493,0.999999999999979,0.999999999999979,0.0,0.0008884475373241061,0.8647820701098079,0.8462637921302216,0.00015725339780137126,0.0,16.69,7.229,0.2,0.7389418027336623,0.0,,,,,,,,,,24.118000000006493,56.73149707433613,56.73149707433613,27.379349707439456,273.79349707439457,24.44413497074979,2444.413497074979
78356a8fe9f1e85ce2b8185467eefe91275f3763ead11629ba2fd1962fc65f9a,ur5e_cylinder_p1_u,ur5e_cylinder_p1,ur5e,cylinder,1,u,G,3,True,"[""planner_feasible"", ""planner_feasible"", ""planner_feasible""]",1.0,True,True,True,1.0,0.20658843400209057,30.919764473335817,,0.033023045335236624,0.9990142700019836,32.43834775166761,23.918464850189068,838.0,419.0,0.0,,,24.118000000006493,24.118000000006493,0.999999999999979,0.999999999999979,0.0,0.0008884475373241061,0.8647820701098079,0.8462637921302216,0.00015725339780137126,0.0,16.69,7.229,0.2,0.7389418027336623,0.0,,,,,,,,,,24.118000000006493,56.556347751674096,56.556347751674096,27.361834775173254,273.61834775173253,24.44238347752317,2444.2383477523167
78356a8fe9f1e85ce2b8185467eefe91275f3763ead11629ba2fd1962fc65f9a,ur5e_cylinder_p1_u,ur5e_cylinder_p1,ur5e,cylinder,1,u,B2,3,True,"[""planner_feasible"", ""planner_feasible"", ""planner_feasible""]",1.0,True,True,True,,32.45732074299303,,30.691876987664727,0.03297040800195342,1.0021056456656272,64.82309864232472,23.918464850189068,,,,,,24.118000000006493,24.118000000006493,0.999999999999979,0.999999999999979,0.0,0.0008884475373241061,0.8647820701098079,0.8462637921302216,0.00015725339780137126,0.0,16.69,7.229,0.2,0.7389418027336623,0.0,,,,,,,,,,24.118000000006493,88.94109864233121,88.94109864233121,30.600309864238966,306.00309864238966,24.76623098642974,2476.623098642974
2d20f99cf6c82aa207e523443bbea9c8b2f83a71121fed63556e715ac9a2a97f,ur5e_cylinder_p1_v,ur5e_cylinder_p1,ur5e,cylinder,1,v,B0,3,True,"[""planner_feasible"", ""planner_feasible"", ""planner_feasible""]",1.0,True,True,True,1.0,0.28972878033528104,,,0.03307006399942717,1.0075010650034528,1.3537086050006717,24.501814587591458,1256.0,427.0,0.0,,,24.701000000007205,24.701000000007205,0.999999999999979,0.999999999999979,0.0,0.0007820129924174149,0.3189644766575784,0.8148560740617657,8.975373144659571e-05,0.0,15.656,8.846,0.2,0.5208659976418663,0.0,,,,,,,,,,24.701000000007205,26.054708605007878,26.054708605007878,24.836370860507273,248.36370860507273,24.714537086057213,2471.453708605721
2d20f99cf6c82aa207e523443bbea9c8b2f83a71121fed63556e715ac9a2a97f,ur5e_cylinder_p1_v,ur5e_cylinder_p1,ur5e,cylinder,1,v,B1,3,True,"[""planner_feasible"", ""planner_feasible"", ""planner_feasible""]",1.0,True,True,True,1.0,0.2096759166646128,30.19454439767287,,0.03319740199367516,1.0094534013333032,31.75051817932884,24.525237233352428,854.0,427.0,0.0,,,24.725000000007235,24.725000000007235,0.999999999999979,0.999999999999979,0.0,0.0007830367830167345,0.31911642331218404,0.814809708938799,9.181448766160116e-05,0.0,15.665000000000001,8.861,0.2,0.5216775763891398,0.0,,,,,,,,,,24.725000000007235,56.47551817933608,56.47551817933608,27.900051817940117,279.0005181794012,25.04250518180052,2504.250518180052
2d20f99cf6c82aa207e523443bbea9c8b2f83a71121fed63556e715ac9a2a97f,ur5e_cylinder_p1_v,ur5e_cylinder_p1,ur5e,cylinder,1,v,G,3,True,"[""planner_feasible"", ""planner_feasible"", ""planner_feasible""]",1.0,True,True,True,1.0,0.2083932203289199,30.372891871995915,,0.0331026896747062,1.0126814536682407,31.92896742566275,24.525237233352428,854.0,427.0,0.0,,,24.725000000007235,24.725000000007235,0.999999999999979,0.999999999999979,0.0,0.0007830367830167345,0.31911642331218404,0.814809708938799,9.181448766160116e-05,0.0,15.665000000000001,8.861,0.2,0.5216775763891398,0.0,,,,,,,,,,24.725000000007235,56.65396742566999,56.65396742566999,27.91789674257351,279.1789674257351,25.04428967426386,2504.428967426386
2d20f99cf6c82aa207e523443bbea9c8b2f83a71121fed63556e715ac9a2a97f,ur5e_cylinder_p1_v,ur5e_cylinder_p1,ur5e,cylinder,1,v,B2,3,True,"[""planner_feasible"", ""planner_feasible"", ""planner_feasible""]",1.0,True,True,True,,31.724381448992062,,30.817660683664144,0.03293441866602128,1.0161470089951763,64.27537877666084,24.480337009958884,,,,,,24.68000000000718,24.68000000000718,0.999999999999979,0.999999999999979,0.0,0.0007836061981358831,0.3191312539666134,0.8150387022410068,8.061244897050734e-05,0.0,15.668000000000001,8.813,0.2,0.5210675474973558,0.0,,,,,,,,,,24.68000000000718,88.95537877666803,88.95537877666803,31.107537877673266,311.0753787767327,25.322753787773788,2532.2753787773786
74c4b355832ae88369ec214894ab6b8c7e91246fa0de0bbe376637861cd8eed7,ur5e_plane_p0_u,ur5e_plane_p0,ur5e,plane,0,u,B0,3,True,"[""planner_feasible"", ""planner_feasible"", ""planner_feasible""]",1.0,True,True,True,1.0,0.34694796600282035,,,0.03183775200159289,0.9873380306671606,1.3895952019956894,19.12671905897987,1566.0,419.0,0.0,,,19.326000000000636,19.326000000000636,1.0,1.0,0.0,0.0008653942022438009,0.34365518826682107,0.8370248855060729,0.00010050693769736441,0.0,14.946,4.181,0.2,0.5178291370196908,0.0,,,,,,,,,,19.326000000000636,20.715595201996326,20.715595201996326,19.464959520200207,194.64959520200208,19.339895952020594,1933.9895952020595
74c4b355832ae88369ec214894ab6b8c7e91246fa0de0bbe376637861cd8eed7,ur5e_plane_p0_u,ur5e_plane_p0,ur5e,plane,0,u,B1,3,True,"[""planner_feasible"", ""planner_feasible"", ""planner_feasible""]",1.0,True,True,True,1.0,0.20799832099874038,30.08867788266798,,0.032084084993888005,0.9872658753398961,31.60354436133154,19.185305166035437,838.0,419.0,0.0,,,19.38500000000071,19.38500000000071,1.0,1.0,0.0,0.000864937854270655,0.3430800331091066,0.8268765189111223,0.00010697772069945266,0.0,14.99,4.196,0.2,0.5174517900762163,0.0,,,,,,,,,,19.38500000000071,50.988544361332245,50.988544361332245,22.545354436133863,225.45354436133863,19.701035443614025,1970.1035443614026
74c4b355832ae88369ec214894ab6b8c7e91246fa0de0bbe376637861cd8eed7,ur5e_plane_p0_u,ur5e_plane_p0,ur5e,plane,0,u,G,3,True,"[""planner_feasible"", ""planner_feasible"", ""planner_feasible""]",1.0,True,True,True,1.0,0.20548127933579963,30.78071478732939,,0.03202020633034408,0.9863732186737858,32.30333033866191,19.185305166035437,838.0,419.0,0.0,,,19.38500000000071,19.38500000000071,1.0,1.0,0.0,0.000864937854270655,0.3430800331091066,0.8268765189111223,0.00010697772069945266,0.0,14.99,4.196,0.2,0.5174517900762163,0.0,,,,,,,,,,19.38500000000071,51.68833033866262,51.68833033866262,22.6153330338669,226.153330338669,19.708033303387328,1970.8033303387328
74c4b355832ae88369ec214894ab6b8c7e91246fa0de0bbe376637861cd8eed7,ur5e_plane_p0_u,ur5e_plane_p0,ur5e,plane,0,u,B2,3,True,"[""planner_feasible"", ""planner_feasible"", ""planner_feasible""]",1.0,True,True,True,,31.5129150510038,,30.557645836665568,0.03264429766568355,0.99338216833227,63.805588605673016,19.155261715506125,,,,,,19.355000000000672,19.355000000000672,1.0,1.0,0.0,0.0008645526806195705,0.3433494657485429,0.8255286857117841,0.00010087386814561228,0.0,14.97,4.186,0.2,0.518104342972313,0.0,,,,,,,,,,19.355000000000672,83.1605886056737,83.1605886056737,25.735558860567973,257.3555886056797,19.9930558860574,1999.3055886057402
b4cbe6298b4c8842e3d61c4c05cef1b634d1de760788b1ccb4c7c2647062845b,ur5e_plane_p0_v,ur5e_plane_p0,ur5e,plane,0,v,B0,3,True,"[""planner_feasible"", ""planner_feasible"", ""planner_feasible""]",1.0,True,True,True,1.0,0.28055576666277676,,,0.03203856266918592,0.9918386356633467,1.327492124667818,20.03756721616446,1220.0,427.0,0.0,,,20.23700000000175,20.23700000000175,1.0,1.0,0.0,0.0008416124462929746,0.28738982819560727,0.810218507807489,8.720175500911975e-05,0.0,14.384,5.654,0.2,0.5486511426852683,0.0,,,,,,,,,,20.23700000000175,21.564492124669567,21.564492124669567,20.36974921246853,203.6974921246853,20.25027492124843,2025.0274921248429
b4cbe6298b4c8842e3d61c4c05cef1b634d1de760788b1ccb4c7c2647062845b,ur5e_plane_p0_v,ur5e_plane_p0,ur5e,plane,0,v,B1,3,True,"[""planner_feasible"", ""planner_feasible"", ""planner_feasible""]",1.0,True,True,True,1.0,0.21002135266705105,30.921031882001746,,0.0319403363391757,0.990884941338057,32.462042234333545,19.976821397624242,854.0,427.0,0.0,,,20.176000000001675,20.176000000001675,1.0,1.0,0.0,0.0008435336258287725,0.28854699058572353,0.810643199331075,0.00010366806685180308,0.0,14.334,5.643,0.2,0.5528015878639905,0.0,,,,,,,,,,20.176000000001675,52.63804223433522,52.63804223433522,23.42220422343503,234.2220422343503,20.500620422345012,2050.0620422345014
b4cbe6298b4c8842e3d61c4c05cef1b634d1de760788b1ccb4c7c2647062845b,ur5e_plane_p0_v,ur5e_plane_p0,ur5e,plane,0,v,G,3,True,"[""planner_feasible"", ""planner_feasible"", ""planner_feasible""]",1.0,True,True,True,1.0,0.20924145900062285,30.911331701334955,,0.03201115866734957,0.9993134696657459,32.460012703338485,19.976821397624242,854.0,427.0,0.0,,,20.176000000001675,20.176000000001675,1.0,1.0,0.0,0.0008435336258287725,0.28854699058572353,0.810643199331075,0.00010366806685180308,0.0,14.334,5.643,0.2,0.5528015878639905,0.0,,,,,,,,,,20.176000000001675,52.63601270334016,52.63601270334016,23.422001270335524,234.22001270335525,20.50060012703506,2050.060012703506
b4cbe6298b4c8842e3d61c4c05cef1b634d1de760788b1ccb4c7c2647062845b,ur5e_plane_p0_v,ur5e_plane_p0,ur5e,plane,0,v,B2,3,True,"[""planner_feasible"", ""planner_feasible"", ""planner_feasible""]",1.0,True,True,True,,32.48650156300573,,30.292695313333144,0.0317881969967857,0.9987967383397821,64.4374911403429,19.868998946907194,,,,,,20.068000000001543,20.068000000001543,1.0,1.0,0.0,0.0008480715375517268,0.2890355382133951,0.8102726531728865,8.282117828664615e-05,0.0,14.285,5.5840000000000005,0.2,0.5551742790410222,0.0,,,,,,,,,,20.068000000001543,84.50549114034445,84.50549114034445,26.511749114035833,265.1174911403583,20.71237491140497,2071.2374911404972
403cb6773f1a1675c7f7f184c8e8c74848c8e1cd56930a8f81eb78de27e1428a,ur5e_plane_p1_u,ur5e_plane_p1,ur5e,plane,1,u,B0,3,True,"[""planner_feasible"", ""planner_feasible"", ""planner_feasible""]",1.0,True,True,True,1.0,0.346036666999377,,,0.031970084994100034,0.9832862033363199,1.384372957002294,18.76265434261434,1556.0,419.0,0.0,,,18.96200000000019,18.96200000000019,1.0,1.0,0.0,0.0008850152968685308,0.3773717143741403,0.8245953845358528,0.00011367383863558622,0.0,14.654,4.109,0.2,0.5270101037728923,0.0,,,,,,,,,,18.96200000000019,20.346372957002487,20.346372957002487,19.10043729570042,191.0043729570042,18.975843729570215,1897.5843729570215
403cb6773f1a1675c7f7f184c8e8c74848c8e1cd56930a8f81eb78de27e1428a,ur5e_plane_p1_u,ur5e_plane_p1,ur5e,plane,1,u,B1,3,True,"[""planner_feasible"", ""planner_feasible"", ""planner_feasible""]",1.0,True,True,True,1.0,0.20659036733074268,31.273580765007257,,0.03210565033077728,0.9883061593379049,32.78761622366437,18.919380966081743,838.0,419.0,0.0,,,19.119000000000383,19.119000000000383,1.0,1.0,0.0,0.000877843795539253,0.37506278900688333,0.8366680939846745,0.00011630018361175054,0.0,14.762,4.158,0.2,0.519941167847353,0.0,,,,,,,,,,19.119000000000383,51.906616223664756,51.906616223664756,22.397761622366822,223.97761622366824,19.44687616223703,1944.687616223703
403cb6773f1a1675c7f7f184c8e8c74848c8e1cd56930a8f81eb78de27e1428a,ur5e_plane_p1_u,ur5e_plane_p1,ur5e,plane,1,u,G,3,True,"[""planner_feasible"", ""planner_feasible"", ""planner_feasible""]",1.0,True,True,True,1.0,0.20560729666127978,31.143098870670656,,0.0320166163292015,0.9863087176636327,32.6547838733289,18.919380966081743,838.0,419.0,0.0,,,19.119000000000383,19.119000000000383,1.0,1.0,0.0,0.000877843795539253,0.37506278900688333,0.8366680939846745,0.00011630018361175054,0.0,14.762,4.158,0.2,0.519941167847353,0.0,,,,,,,,,,19.119000000000383,51.773783873329286,51.773783873329286,22.384478387333274,223.84478387333274,19.445547838733674,1944.5547838733673
403cb6773f1a1675c7f7f184c8e8c74848c8e1cd56930a8f81eb78de27e1428a,ur5e_plane_p1_u,ur5e_plane_p1,ur5e,plane,1,u,B2,3,True,"[""planner_feasible"", ""planner_feasible"", ""planner_feasible""]",1.0,True,True,True,,32.75336499900732,,30.29576198765911,0.03185987700029121,0.9969575833335208,64.7944097303407,18.916150695197608,,,,,,19.11600000000038,19.11600000000038,1.0,1.0,0.0,0.0008774182189142043,0.3751232848448184,0.8264346446545763,0.00010938350740019587,0.0,14.76,4.157,0.2,0.5198950075716665,0.0,,,,,,,,,,19.11600000000038,83.91040973034109,83.91040973034109,25.59544097303445,255.95440973034448,19.76394409730379,1976.3944097303788
26227b24cb54fbd1ee1f9a2ff9548fd6b42ce382e7b92e4713c9a7c4eba0431e,ur5e_plane_p1_v,ur5e_plane_p1,ur5e,plane,1,v,B0,3,True,"[""planner_feasible"", ""planner_feasible"", ""planner_feasible""]",1.0,True,True,True,1.0,0.27097889966292615,,,0.03209363167115953,0.986145427004279,1.3115196033371224,20.497129703739613,1168.0,427.0,0.0,,,20.697000000002312,20.697000000002312,1.0,1.0,0.0,0.0008237108692244553,0.25258927907600076,0.8145377357165978,8.283094572757166e-05,0.0,14.624,5.8740000000000006,0.2,0.5184111990105745,0.0,,,,,,,,,,20.697000000002312,22.008519603339433,22.008519603339433,20.828151960336026,208.28151960336027,20.710115196035684,2071.0115196035686
26227b24cb54fbd1ee1f9a2ff9548fd6b42ce382e7b92e4713c9a7c4eba0431e,ur5e_plane_p1_v,ur5e_plane_p1,ur5e,plane,1,v,B1,3,True,"[""planner_feasible"", ""planner_feasible"", ""planner_feasible""]",1.0,True,True,True,1.0,0.21191369400185067,31.410505202332086,,0.03211349966780593,0.9957856479983699,32.93537494900132,20.478107988971953,854.0,427.0,0.0,,,20.67800000000229,20.67800000000229,1.0,1.0,0.0,0.0008229270569893836,0.252902052990675,0.8120744331022127,8.428708343692637e-05,0.0,14.613,5.8660000000000005,0.2,0.5204262692903548,0.0,,,,,,,,,,20.67800000000229,53.613374949003614,53.613374949003614,23.97153749490242,239.7153749490242,21.007353749492303,2100.7353749492304
26227b24cb54fbd1ee1f9a2ff9548fd6b42ce382e7b92e4713c9a7c4eba0431e,ur5e_plane_p1_v,ur5e_plane_p1,ur5e,plane,1,v,G,3,True,"[""planner_feasible"", ""planner_feasible"", ""planner_feasible""]",1.0,True,True,True,1.0,0.2093949713356172,31.364403307340883,,0.03209493433435758,0.9904835866667175,32.87395845165884,20.478107988971953,854.0,427.0,0.0,,,20.67800000000229,20.67800000000229,1.0,1.0,0.0,0.0008229270569893836,0.252902052990675,0.8120744331022127,8.428708343692637e-05,0.0,14.613,5.8660000000000005,0.2,0.5204262692903548,0.0,,,,,,,,,,20.67800000000229,53.55195845166112,53.55195845166112,23.96539584516817,239.65395845168172,21.006739584518876,2100.6739584518878
26227b24cb54fbd1ee1f9a2ff9548fd6b42ce382e7b92e4713c9a7c4eba0431e,ur5e_plane_p1_v,ur5e_plane_p1,ur5e,plane,1,v,B2,3,True,"[""planner_feasible"", ""planner_feasible"", ""planner_feasible""]",1.0,True,True,True,,32.89829138699861,,30.550792178003274,0.031928899998699,1.0019951706635766,65.17029662799905,20.46077060707572,,,,,,20.660000000002267,20.660000000002267,1.0,1.0,0.0,0.0008242276384701554,0.2528547563008476,0.8166360429188066,8.81658280069697e-05,0.0,14.615,5.846,0.2,0.5201956981360533,0.0,,,,,,,,,,20.660000000002267,85.83029662800132,85.83029662800132,27.17702966280217,271.7702966280217,21.311702966282258,2131.170296628226
512f782109f8188da0d9abc0c832e86278e011a39690b19c4fd78abb5a46d0f5,ur5e_saddle_p0_u,ur5e_saddle_p0,ur5e,saddle,0,u,B0,3,True,"[""planner_feasible"", ""planner_feasible"", ""planner_feasible""]",1.0,True,True,True,1.0,0.21341424366498055,,,0.0330353289997826,0.9982345906658642,1.2671092813349485,19.04877767881817,870.0,419.0,0.0,,,19.24800000000054,19.24800000000054,0.9999999999999961,0.9999999999999961,0.0,0.000859844775902559,0.2855157587869395,0.8242993385521957,7.239426970218066e-05,0.0,14.999,4.05,0.2,0.48895749376728725,0.0,,,,,,,,,,19.24800000000054,20.51510928133549,20.51510928133549,19.374710928134036,193.74710928134036,19.26067109281389,1926.067109281389
512f782109f8188da0d9abc0c832e86278e011a39690b19c4fd78abb5a46d0f5,ur5e_saddle_p0_u,ur5e_saddle_p0,ur5e,saddle,0,u,B1,3,True,"[""planner_feasible"", ""planner_feasible"", ""planner_feasible""]",1.0,True,True,True,1.0,0.20616776366659906,30.957039806007135,,0.0328861223339724,0.9981814733328065,32.47670422033116,19.344752170635537,838.0,419.0,0.0,,,19.544000000000903,19.544000000000903,0.9999999999999961,0.9999999999999961,0.0,0.0008476780111115499,0.28129283760490775,0.82473769557263,6.847648250851712e-05,0.0,15.224,4.121,0.2,0.47422003102946597,0.0,,,,,,,,,,19.544000000000903,52.020704220332064,52.020704220332064,22.79167042203402,227.9167042203402,19.868767042204215,1986.8767042204215
