input_id,robot,method,source_methods,source_trajectories,accepted_fraction,within_20ms_fraction,latency_ms_mean,evaluations_mean,iterations_mean,statuses
4481318d5ddc42ad85a73ca7db0930f598865b9f9facc5c5befea12352f1e43b,panda,single_gn_k1,"[""single_gn_k1""]","[""4f1940d91117f91ea27fc47a289476bf2361c47cbbb34e21aa92e2a9bf8c25da""]",0.0,0.0,3.856801,100.0,15.0,"{""stationary"":3}"
4481318d5ddc42ad85a73ca7db0930f598865b9f9facc5c5befea12352f1e43b,panda,task_excess_gn,"[""single_gn_k1""]","[""4f1940d91117f91ea27fc47a289476bf2361c47cbbb34e21aa92e2a9bf8c25da""]",0.0,0.0,18.450109,119.0,22.0,"{""stationary"":3}"
4481318d5ddc42ad85a73ca7db0930f598865b9f9facc5c5befea12352f1e43b,panda,task_excess_lbfgsb,"[""single_gn_k1""]","[""4f1940d91117f91ea27fc47a289476bf2361c47cbbb34e21aa92e2a9bf8c25da""]",0.0,0.0,6.600976333333333,37.0,,"{""optimizer_stop"":3}"
4481318d5ddc42ad85a73ca7db0930f598865b9f9facc5c5befea12352f1e43b,panda,task_excess_isotropic,"[""single_gn_k1""]","[""4f1940d91117f91ea27fc47a289476bf2361c47cbbb34e21aa92e2a9bf8c25da""]",0.0,0.0,17.351385333333333,116.0,30.0,"{""iteration_limit"":3}"
4481318d5ddc42ad85a73ca7db0930f598865b9f9facc5c5befea12352f1e43b,panda,point_loop_control,"[""single_gn_k1""]","[""4f1940d91117f91ea27fc47a289476bf2361c47cbbb34e21aa92e2a9bf8c25da""]",0.0,0.0,15.131349666666667,110.0,18.0,"{""stationary"":3}"
45a6400afbe2a6553d656117bcbb5cd6eb766305192d712c5c29a37e44b96fae,panda,single_gn_k0,"[""single_gn_osqp""]","[""6292d6a262da269233959d5b381d94998db141290bc3e30dd2208b51a11c8100""]",0.0,0.0,4.187583333333333,106.0,18.0,"{""stationary"":3}"
45a6400afbe2a6553d656117bcbb5cd6eb766305192d712c5c29a37e44b96fae,panda,single_gn_k1,"[""single_gn_osqp""]","[""6292d6a262da269233959d5b381d94998db141290bc3e30dd2208b51a11c8100""]",0.0,0.0,4.034468,104.0,17.0,"{""stationary"":3}"
45a6400afbe2a6553d656117bcbb5cd6eb766305192d712c5c29a37e44b96fae,panda,task_excess_gn,"[""single_gn_osqp""]","[""6292d6a262da269233959d5b381d94998db141290bc3e30dd2208b51a11c8100""]",1.0,1.0,1.873526,10.0,5.0,"{""task_admissible"":3}"
45a6400afbe2a6553d656117bcbb5cd6eb766305192d712c5c29a37e44b96fae,panda,task_excess_lbfgsb,"[""single_gn_osqp""]","[""6292d6a262da269233959d5b381d94998db141290bc3e30dd2208b51a11c8100""]",1.0,1.0,3.476308,19.0,,"{""task_admissible"":3}"
45a6400afbe2a6553d656117bcbb5cd6eb766305192d712c5c29a37e44b96fae,panda,task_excess_isotropic,"[""single_gn_osqp""]","[""6292d6a262da269233959d5b381d94998db141290bc3e30dd2208b51a11c8100""]",1.0,1.0,1.235156,7.0,2.0,"{""task_admissible"":3}"
45a6400afbe2a6553d656117bcbb5cd6eb766305192d712c5c29a37e44b96fae,panda,point_loop_control,"[""single_gn_osqp""]","[""6292d6a262da269233959d5b381d94998db141290bc3e30dd2208b51a11c8100""]",0.0,0.0,13.444104333333334,97.0,19.0,"{""stationary"":3}"
4a572d8f78d78baeb87b2b0623b7c585bda754c65c59e35bfb451b8b93f4e402,panda,single_gn_k0,"[""single_gn_osqp""]","[""d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663""]",0.0,0.0,3.887107,100.0,15.0,"{""stationary"":3}"
4a572d8f78d78baeb87b2b0623b7c585bda754c65c59e35bfb451b8b93f4e402,panda,single_gn_k1,"[""single_gn_osqp""]","[""d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663""]",0.0,0.0,5.293803333333333,139.0,22.0,"{""no_descent"":3}"
4a572d8f78d78baeb87b2b0623b7c585bda754c65c59e35bfb451b8b93f4e402,panda,task_excess_gn,"[""single_gn_osqp""]","[""d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663""]",0.0,0.0,14.113079666666666,91.0,19.0,"{""stationary"":3}"
4a572d8f78d78baeb87b2b0623b7c585bda754c65c59e35bfb451b8b93f4e402,panda,task_excess_lbfgsb,"[""single_gn_osqp""]","[""d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663""]",0.0,0.0,6.099724333333333,34.0,,"{""optimizer_stop"":3}"
4a572d8f78d78baeb87b2b0623b7c585bda754c65c59e35bfb451b8b93f4e402,panda,task_excess_isotropic,"[""single_gn_osqp""]","[""d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663""]",0.0,0.0,17.459217666666667,117.0,30.0,"{""iteration_limit"":3}"
4a572d8f78d78baeb87b2b0623b7c585bda754c65c59e35bfb451b8b93f4e402,panda,point_loop_control,"[""single_gn_osqp""]","[""d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663""]",0.0,0.0,8.855381,63.0,15.0,"{""stationary"":3}"
4d824fcbe98ef5c10812f59139ebd51a12365b7e6d7efadfc76ffdcdccd427c6,ur5e,single_gn_k0,"[""single_gn_osqp""]","[""e621fdc4f247e6d4f941602738d8470496c5f9695bfc622242db0628c871b460""]",0.0,0.0,3.7469773333333336,100.0,15.0,"{""stationary"":3}"
4d824fcbe98ef5c10812f59139ebd51a12365b7e6d7efadfc76ffdcdccd427c6,ur5e,single_gn_k1,"[""single_gn_osqp""]","[""e621fdc4f247e6d4f941602738d8470496c5f9695bfc622242db0628c871b460""]",0.0,0.0,3.260816,84.0,14.0,"{""stationary"":3}"
4d824fcbe98ef5c10812f59139ebd51a12365b7e6d7efadfc76ffdcdccd427c6,ur5e,task_excess_gn,"[""single_gn_osqp""]","[""e621fdc4f247e6d4f941602738d8470496c5f9695bfc622242db0628c871b460""]",0.0,0.0,2.838084,17.0,9.0,"{""stationary"":3}"
4d824fcbe98ef5c10812f59139ebd51a12365b7e6d7efadfc76ffdcdccd427c6,ur5e,task_excess_lbfgsb,"[""single_gn_osqp""]","[""e621fdc4f247e6d4f941602738d8470496c5f9695bfc622242db0628c871b460""]",0.0,0.0,5.651711666666667,33.0,,"{""optimizer_stop"":3}"
4d824fcbe98ef5c10812f59139ebd51a12365b7e6d7efadfc76ffdcdccd427c6,ur5e,task_excess_isotropic,"[""single_gn_osqp""]","[""e621fdc4f247e6d4f941602738d8470496c5f9695bfc622242db0628c871b460""]",0.0,0.0,15.789701,108.0,30.0,"{""iteration_limit"":3}"
4d824fcbe98ef5c10812f59139ebd51a12365b7e6d7efadfc76ffdcdccd427c6,ur5e,point_loop_control,"[""single_gn_osqp""]","[""e621fdc4f247e6d4f941602738d8470496c5f9695bfc622242db0628c871b460""]",0.0,0.0,14.480236,113.0,18.0,"{""stationary"":3}"
5920dd051364a2dc65b383b67ee2307d07472209a36afe30ad84d89588e685f2,panda,single_gn_k0,"[""single_gn_k0""]","[""c6cfd91b767095758b663e0ee9d436d5e7a392ae0b0f544dc5c1085014080e48""]",0.0,0.0,3.513834,91.0,14.0,"{""stationary"":3}"
5920dd051364a2dc65b383b67ee2307d07472209a36afe30ad84d89588e685f2,panda,single_gn_k1,"[""single_gn_k0""]","[""c6cfd91b767095758b663e0ee9d436d5e7a392ae0b0f544dc5c1085014080e48""]",0.0,0.0,4.014259333333333,106.0,14.0,"{""no_descent"":3}"
5920dd051364a2dc65b383b67ee2307d07472209a36afe30ad84d89588e685f2,panda,task_excess_gn,"[""single_gn_k0""]","[""c6cfd91b767095758b663e0ee9d436d5e7a392ae0b0f544dc5c1085014080e48""]",0.0,0.0,17.613762333333334,114.0,21.0,"{""stationary"":3}"
5920dd051364a2dc65b383b67ee2307d07472209a36afe30ad84d89588e685f2,panda,task_excess_lbfgsb,"[""single_gn_k0""]","[""c6cfd91b767095758b663e0ee9d436d5e7a392ae0b0f544dc5c1085014080e48""]",0.0,0.0,5.928066333333333,33.0,,"{""optimizer_stop"":3}"
5920dd051364a2dc65b383b67ee2307d07472209a36afe30ad84d89588e685f2,panda,task_excess_isotropic,"[""single_gn_k0""]","[""c6cfd91b767095758b663e0ee9d436d5e7a392ae0b0f544dc5c1085014080e48""]",0.0,0.0,20.156570666666667,135.66666666666666,28.0,"{""deadline"":3}"
5920dd051364a2dc65b383b67ee2307d07472209a36afe30ad84d89588e685f2,panda,point_loop_control,"[""single_gn_k0""]","[""c6cfd91b767095758b663e0ee9d436d5e7a392ae0b0f544dc5c1085014080e48""]",0.0,0.0,13.278021666666666,97.0,17.0,"{""stationary"":3}"
5be03d09d1d94309b2e2bcdbd947cd30c346ebece6c2b58ab606780cb72ba53a,panda,single_gn_k0,"[""single_gn_k0""]","[""d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663""]",0.0,0.0,3.8221256666666665,100.0,15.0,"{""stationary"":3}"
5be03d09d1d94309b2e2bcdbd947cd30c346ebece6c2b58ab606780cb72ba53a,panda,single_gn_k1,"[""single_gn_k0""]","[""d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663""]",0.0,0.0,5.101253333333333,134.0,21.0,"{""no_descent"":3}"
5be03d09d1d94309b2e2bcdbd947cd30c346ebece6c2b58ab606780cb72ba53a,panda,task_excess_gn,"[""single_gn_k0""]","[""d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663""]",1.0,1.0,2.471665,14.0,7.0,"{""task_admissible"":3}"
5be03d09d1d94309b2e2bcdbd947cd30c346ebece6c2b58ab606780cb72ba53a,panda,task_excess_lbfgsb,"[""single_gn_k0""]","[""d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663""]",0.0,0.0,6.593653666666667,37.0,,"{""optimizer_stop"":3}"
5be03d09d1d94309b2e2bcdbd947cd30c346ebece6c2b58ab606780cb72ba53a,panda,task_excess_isotropic,"[""single_gn_k0""]","[""d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663""]",1.0,1.0,3.2454643333333335,20.0,5.0,"{""task_admissible"":3}"
5be03d09d1d94309b2e2bcdbd947cd30c346ebece6c2b58ab606780cb72ba53a,panda,point_loop_control,"[""single_gn_k0""]","[""d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663""]",0.0,0.0,13.733022666666667,100.0,17.0,"{""stationary"":3}"
5c20cedcb0e226c817c20c7973b792c6237dae669f8f72560feb8931f1a58fdd,panda,single_gn_k0,"[""single_gn_osqp""]","[""d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663""]",0.0,0.0,3.8423813333333334,100.0,15.0,"{""stationary"":3}"
5c20cedcb0e226c817c20c7973b792c6237dae669f8f72560feb8931f1a58fdd,panda,single_gn_k1,"[""single_gn_osqp""]","[""d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663""]",0.0,0.0,5.313515666666667,139.0,22.0,"{""no_descent"":3}"
5c20cedcb0e226c817c20c7973b792c6237dae669f8f72560feb8931f1a58fdd,panda,task_excess_gn,"[""single_gn_osqp""]","[""d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663""]",0.0,0.0,16.511599,108.0,21.0,"{""stationary"":3}"
5c20cedcb0e226c817c20c7973b792c6237dae669f8f72560feb8931f1a58fdd,panda,task_excess_lbfgsb,"[""single_gn_osqp""]","[""d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663""]",0.0,0.0,6.080983,34.0,,"{""optimizer_stop"":3}"
5c20cedcb0e226c817c20c7973b792c6237dae669f8f72560feb8931f1a58fdd,panda,task_excess_isotropic,"[""single_gn_osqp""]","[""d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663""]",0.0,0.0,17.332321,117.0,30.0,"{""iteration_limit"":3}"
5c20cedcb0e226c817c20c7973b792c6237dae669f8f72560feb8931f1a58fdd,panda,point_loop_control,"[""single_gn_osqp""]","[""d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663""]",0.0,0.0,16.432167333333332,121.0,20.0,"{""stationary"":3}"
5c958deb3dc1f5919302388d58c9a5d961bec7d2f0bb8d7685e59c6d95b72459,panda,single_gn_k0,"[""single_gn_k0""]","[""2e9f7ef4bb4fbdc88f8581fc058a669a339276f9db5b4987a20be41acbf962af""]",0.0,0.0,3.993137,102.0,16.0,"{""stationary"":3}"
5c958deb3dc1f5919302388d58c9a5d961bec7d2f0bb8d7685e59c6d95b72459,panda,single_gn_k1,"[""single_gn_k0""]","[""2e9f7ef4bb4fbdc88f8581fc058a669a339276f9db5b4987a20be41acbf962af""]",0.0,0.0,4.620637666666667,121.0,18.0,"{""no_descent"":3}"
5c958deb3dc1f5919302388d58c9a5d961bec7d2f0bb8d7685e59c6d95b72459,panda,task_excess_gn,"[""single_gn_k0""]","[""2e9f7ef4bb4fbdc88f8581fc058a669a339276f9db5b4987a20be41acbf962af""]",0.0,0.0,7.221512666666667,44.0,15.0,"{""stationary"":3}"
5c958deb3dc1f5919302388d58c9a5d961bec7d2f0bb8d7685e59c6d95b72459,panda,task_excess_lbfgsb,"[""single_gn_k0""]","[""2e9f7ef4bb4fbdc88f8581fc058a669a339276f9db5b4987a20be41acbf962af""]",0.0,0.0,5.947285,33.0,,"{""optimizer_stop"":3}"
5c958deb3dc1f5919302388d58c9a5d961bec7d2f0bb8d7685e59c6d95b72459,panda,task_excess_isotropic,"[""single_gn_k0""]","[""2e9f7ef4bb4fbdc88f8581fc058a669a339276f9db5b4987a20be41acbf962af""]",0.0,0.0,16.406669666666666,109.0,30.0,"{""iteration_limit"":3}"
5c958deb3dc1f5919302388d58c9a5d961bec7d2f0bb8d7685e59c6d95b72459,panda,point_loop_control,"[""single_gn_k0""]","[""2e9f7ef4bb4fbdc88f8581fc058a669a339276f9db5b4987a20be41acbf962af""]",0.0,0.0,15.535904,113.0,19.0,"{""stationary"":3}"
627e5c96e87407119a14e91c76336465ed5c018ce852ee1b241cf08a79550502,ur5e,single_gn_k0,"[""single_gn_osqp""]","[""c173bc1217a828de6205bf0d0c767d2505fbe856597d39d948838ce9d559a094""]",0.0,0.0,4.384278,115.0,19.0,"{""stationary"":3}"
627e5c96e87407119a14e91c76336465ed5c018ce852ee1b241cf08a79550502,ur5e,single_gn_k1,"[""single_gn_osqp""]","[""c173bc1217a828de6205bf0d0c767d2505fbe856597d39d948838ce9d559a094""]",0.0,0.0,4.397614333333333,117.0,16.0,"{""no_descent"":3}"
627e5c96e87407119a14e91c76336465ed5c018ce852ee1b241cf08a79550502,ur5e,task_excess_gn,"[""single_gn_osqp""]","[""c173bc1217a828de6205bf0d0c767d2505fbe856597d39d948838ce9d559a094""]",1.0,1.0,1.7798196666666668,10.0,5.0,"{""task_admissible"":3}"
627e5c96e87407119a14e91c76336465ed5c018ce852ee1b241cf08a79550502,ur5e,task_excess_lbfgsb,"[""single_gn_osqp""]","[""c173bc1217a828de6205bf0d0c767d2505fbe856597d39d948838ce9d559a094""]",1.0,1.0,2.5784573333333336,14.0,,"{""task_admissible"":3}"
627e5c96e87407119a14e91c76336465ed5c018ce852ee1b241cf08a79550502,ur5e,task_excess_isotropic,"[""single_gn_osqp""]","[""c173bc1217a828de6205bf0d0c767d2505fbe856597d39d948838ce9d559a094""]",1.0,1.0,1.2257583333333333,7.0,2.0,"{""task_admissible"":3}"
627e5c96e87407119a14e91c76336465ed5c018ce852ee1b241cf08a79550502,ur5e,point_loop_control,"[""single_gn_osqp""]","[""c173bc1217a828de6205bf0d0c767d2505fbe856597d39d948838ce9d559a094""]",0.0,0.0,13.017535,98.0,20.0,"{""stationary"":3}"
6a7217fc67b9b7666d71bab36d05ac04297bba7ad75a01c4adcae0a4a9b88de5,ur5e,single_gn_k0,"[""single_gn_osqp""]","[""e621fdc4f247e6d4f941602738d8470496c5f9695bfc622242db0628c871b460""]",0.0,0.0,3.8806076666666667,100.0,15.0,"{""stationary"":3}"
6a7217fc67b9b7666d71bab36d05ac04297bba7ad75a01c4adcae0a4a9b88de5,ur5e,single_gn_k1,"[""single_gn_osqp""]","[""e621fdc4f247e6d4f941602738d8470496c5f9695bfc622242db0628c871b460""]",0.0,0.0,3.2964193333333336,84.0,14.0,"{""stationary"":3}"
6a7217fc67b9b7666d71bab36d05ac04297bba7ad75a01c4adcae0a4a9b88de5,ur5e,task_excess_gn,"[""single_gn_osqp""]","[""e621fdc4f247e6d4f941602738d8470496c5f9695bfc622242db0628c871b460""]",0.0,0.0,11.700324333333334,78.0,15.0,"{""stationary"":3}"
6a7217fc67b9b7666d71bab36d05ac04297bba7ad75a01c4adcae0a4a9b88de5,ur5e,task_excess_lbfgsb,"[""single_gn_osqp""]","[""e621fdc4f247e6d4f941602738d8470496c5f9695bfc622242db0628c871b460""]",0.0,0.0,5.668687666666667,33.0,,"{""optimizer_stop"":3}"
6a7217fc67b9b7666d71bab36d05ac04297bba7ad75a01c4adcae0a4a9b88de5,ur5e,task_excess_isotropic,"[""single_gn_osqp""]","[""e621fdc4f247e6d4f941602738d8470496c5f9695bfc622242db0628c871b460""]",0.0,0.0,15.992846333333334,108.0,30.0,"{""iteration_limit"":3}"
6a7217fc67b9b7666d71bab36d05ac04297bba7ad75a01c4adcae0a4a9b88de5,ur5e,point_loop_control,"[""single_gn_osqp""]","[""e621fdc4f247e6d4f941602738d8470496c5f9695bfc622242db0628c871b460""]",0.0,0.0,2.2943933333333333,15.0,8.0,"{""stationary"":3}"
6b6aaf1e1768445f8c978d98191ac18f2fdd9339e124c9caf1411cec09edf352,ur5e,single_gn_k0,"[""single_gn_k1""]","[""e621fdc4f247e6d4f941602738d8470496c5f9695bfc622242db0628c871b460""]",0.0,0.0,3.7994933333333334,100.0,15.0,"{""stationary"":3}"
6b6aaf1e1768445f8c978d98191ac18f2fdd9339e124c9caf1411cec09edf352,ur5e,single_gn_k1,"[""single_gn_k1""]","[""e621fdc4f247e6d4f941602738d8470496c5f9695bfc622242db0628c871b460""]",0.0,0.0,3.2794643333333333,84.0,14.0,"{""stationary"":3}"
6b6aaf1e1768445f8c978d98191ac18f2fdd9339e124c9caf1411cec09edf352,ur5e,task_excess_gn,"[""single_gn_k1""]","[""e621fdc4f247e6d4f941602738d8470496c5f9695bfc622242db0628c871b460""]",0.0,0.0,13.164105,89.0,18.0,"{""stationary"":3}"
6b6aaf1e1768445f8c978d98191ac18f2fdd9339e124c9caf1411cec09edf352,ur5e,task_excess_lbfgsb,"[""single_gn_k1""]","[""e621fdc4f247e6d4f941602738d8470496c5f9695bfc622242db0628c871b460""]",0.0,0.0,5.655985333333333,33.0,,"{""optimizer_stop"":3}"
6b6aaf1e1768445f8c978d98191ac18f2fdd9339e124c9caf1411cec09edf352,ur5e,task_excess_isotropic,"[""single_gn_k1""]","[""e621fdc4f247e6d4f941602738d8470496c5f9695bfc622242db0628c871b460""]",0.0,0.0,15.851614333333334,108.0,30.0,"{""iteration_limit"":3}"
6b6aaf1e1768445f8c978d98191ac18f2fdd9339e124c9caf1411cec09edf352,ur5e,point_loop_control,"[""single_gn_k1""]","[""e621fdc4f247e6d4f941602738d8470496c5f9695bfc622242db0628c871b460""]",0.0,0.0,9.840098333333334,75.0,15.0,"{""stationary"":3}"
6bbddc027841533c944d5fccacaa71c6ae80d2814987226ff64e72d169d46a50,panda,single_gn_k0,"[""single_gn_osqp""]","[""700234aadb2ef0f2c5056fb078594221aa97a092642689035f4bffd6e6845062""]",0.0,0.0,3.8407263333333335,100.0,15.0,"{""stationary"":3}"
6bbddc027841533c944d5fccacaa71c6ae80d2814987226ff64e72d169d46a50,panda,single_gn_k1,"[""single_gn_osqp""]","[""700234aadb2ef0f2c5056fb078594221aa97a092642689035f4bffd6e6845062""]",0.0,0.0,4.447007666666667,118.0,16.0,"{""no_descent"":3}"
6bbddc027841533c944d5fccacaa71c6ae80d2814987226ff64e72d169d46a50,panda,task_excess_gn,"[""single_gn_osqp""]","[""700234aadb2ef0f2c5056fb078594221aa97a092642689035f4bffd6e6845062""]",0.0,0.0,14.754637,95.0,17.0,"{""stationary"":3}"
6bbddc027841533c944d5fccacaa71c6ae80d2814987226ff64e72d169d46a50,panda,task_excess_lbfgsb,"[""single_gn_osqp""]","[""700234aadb2ef0f2c5056fb078594221aa97a092642689035f4bffd6e6845062""]",0.0,0.0,6.261621,35.0,,"{""optimizer_stop"":3}"
6bbddc027841533c944d5fccacaa71c6ae80d2814987226ff64e72d169d46a50,panda,task_excess_isotropic,"[""single_gn_osqp""]","[""700234aadb2ef0f2c5056fb078594221aa97a092642689035f4bffd6e6845062""]",0.0,0.0,13.526390333333334,89.0,30.0,"{""iteration_limit"":3}"
6bbddc027841533c944d5fccacaa71c6ae80d2814987226ff64e72d169d46a50,panda,point_loop_control,"[""single_gn_osqp""]","[""700234aadb2ef0f2c5056fb078594221aa97a092642689035f4bffd6e6845062""]",0.0,0.0,2.8357833333333335,18.0,8.0,"{""stationary"":3}"
777cecb834c2d2a97ee11f30726a9c1a3bfdbf129e98653491a9be48b524a07f,panda,single_gn_k0,"[""single_gn_k0""]","[""4e626ba28da6a8d45d22f023c3732e2d796c83a0e74df2aa41168fe26f6dccab""]",0.0,0.0,4.04108,104.0,17.0,"{""stationary"":3}"
777cecb834c2d2a97ee11f30726a9c1a3bfdbf129e98653491a9be48b524a07f,panda,single_gn_k1,"[""single_gn_k0""]","[""4e626ba28da6a8d45d22f023c3732e2d796c83a0e74df2aa41168fe26f6dccab""]",0.0,0.0,3.029447,74.0,16.0,"{""stationary"":3}"
777cecb834c2d2a97ee11f30726a9c1a3bfdbf129e98653491a9be48b524a07f,panda,task_excess_gn,"[""single_gn_k0""]","[""4e626ba28da6a8d45d22f023c3732e2d796c83a0e74df2aa41168fe26f6dccab""]",0.0,0.0,14.081305666666665,91.0,18.0,"{""stationary"":3}"
777cecb834c2d2a97ee11f30726a9c1a3bfdbf129e98653491a9be48b524a07f,panda,task_excess_lbfgsb,"[""single_gn_k0""]","[""4e626ba28da6a8d45d22f023c3732e2d796c83a0e74df2aa41168fe26f6dccab""]",0.0,0.0,6.110968,34.0,,"{""optimizer_stop"":3}"
777cecb834c2d2a97ee11f30726a9c1a3bfdbf129e98653491a9be48b524a07f,panda,task_excess_isotropic,"[""single_gn_k0""]","[""4e626ba28da6a8d45d22f023c3732e2d796c83a0e74df2aa41168fe26f6dccab""]",0.0,0.0,20.175211,136.0,27.0,"{""deadline"":3}"
777cecb834c2d2a97ee11f30726a9c1a3bfdbf129e98653491a9be48b524a07f,panda,point_loop_control,"[""single_gn_k0""]","[""4e626ba28da6a8d45d22f023c3732e2d796c83a0e74df2aa41168fe26f6dccab""]",0.0,0.0,14.895275666666667,108.0,19.0,"{""stationary"":3}"
7ade05b4a35b609b65f62a72b9938ae9cfaaadc9380544f3dc0319f559c13519,panda,single_gn_k0,"[""single_gn_clip""]","[""16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93""]",0.0,0.0,6.589263,156.0,30.0,"{""iteration_limit"":3}"
7ade05b4a35b609b65f62a72b9938ae9cfaaadc9380544f3dc0319f559c13519,panda,single_gn_k1,"[""single_gn_clip""]","[""16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93""]",0.0,0.0,6.532526,156.0,30.0,"{""iteration_limit"":3}"
7ade05b4a35b609b65f62a72b9938ae9cfaaadc9380544f3dc0319f559c13519,panda,task_excess_gn,"[""single_gn_clip""]","[""16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93""]",1.0,1.0,8.459170666666665,51.0,19.0,"{""task_admissible"":3}"
7ade05b4a35b609b65f62a72b9938ae9cfaaadc9380544f3dc0319f559c13519,panda,task_excess_lbfgsb,"[""single_gn_clip""]","[""16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93""]",1.0,1.0,4.512090333333333,25.0,,"{""task_admissible"":3}"
7ade05b4a35b609b65f62a72b9938ae9cfaaadc9380544f3dc0319f559c13519,panda,task_excess_isotropic,"[""single_gn_clip""]","[""16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93""]",1.0,1.0,5.851559666666667,39.0,8.0,"{""task_admissible"":3}"
7ade05b4a35b609b65f62a72b9938ae9cfaaadc9380544f3dc0319f559c13519,panda,point_loop_control,"[""single_gn_clip""]","[""16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93""]",0.0,0.0,20.15177333333333,143.33333333333334,29.0,"{""deadline"":3}"
7e954bb8a4f7b108c34380f1fc198c04883f2e3b2216de70ca4aae281e3842d4,panda,single_gn_k0,"[""single_gn_osqp""]","[""6292d6a262da269233959d5b381d94998db141290bc3e30dd2208b51a11c8100""]",0.0,0.0,4.142278,106.0,18.0,"{""stationary"":3}"
7e954bb8a4f7b108c34380f1fc198c04883f2e3b2216de70ca4aae281e3842d4,panda,single_gn_k1,"[""single_gn_osqp""]","[""6292d6a262da269233959d5b381d94998db141290bc3e30dd2208b51a11c8100""]",0.0,0.0,4.075933,104.0,17.0,"{""stationary"":3}"
7e954bb8a4f7b108c34380f1fc198c04883f2e3b2216de70ca4aae281e3842d4,panda,task_excess_gn,"[""single_gn_osqp""]","[""6292d6a262da269233959d5b381d94998db141290bc3e30dd2208b51a11c8100""]",1.0,1.0,1.8445846666666668,10.0,5.0,"{""task_admissible"":3}"
7e954bb8a4f7b108c34380f1fc198c04883f2e3b2216de70ca4aae281e3842d4,panda,task_excess_lbfgsb,"[""single_gn_osqp""]","[""6292d6a262da269233959d5b381d94998db141290bc3e30dd2208b51a11c8100""]",1.0,1.0,3.4802786666666665,19.0,,"{""task_admissible"":3}"
7e954bb8a4f7b108c34380f1fc198c04883f2e3b2216de70ca4aae281e3842d4,panda,task_excess_isotropic,"[""single_gn_osqp""]","[""6292d6a262da269233959d5b381d94998db141290bc3e30dd2208b51a11c8100""]",1.0,1.0,1.2158616666666668,7.0,2.0,"{""task_admissible"":3}"
7e954bb8a4f7b108c34380f1fc198c04883f2e3b2216de70ca4aae281e3842d4,panda,point_loop_control,"[""single_gn_osqp""]","[""6292d6a262da269233959d5b381d94998db141290bc3e30dd2208b51a11c8100""]",0.0,0.0,18.952772666666668,138.0,24.0,"{""stationary"":3}"
83087a7c16bc37c3c61ae735e33ac0bd25ea0555435bd0734c25156637b53d14,panda,single_gn_k0,"[""single_gn_osqp""]","[""4f1940d91117f91ea27fc47a289476bf2361c47cbbb34e21aa92e2a9bf8c25da""]",0.0,0.0,3.828614,100.0,15.0,"{""stationary"":3}"
83087a7c16bc37c3c61ae735e33ac0bd25ea0555435bd0734c25156637b53d14,panda,single_gn_k1,"[""single_gn_osqp""]","[""4f1940d91117f91ea27fc47a289476bf2361c47cbbb34e21aa92e2a9bf8c25da""]",0.0,0.0,3.846503,100.0,15.0,"{""stationary"":3}"
83087a7c16bc37c3c61ae735e33ac0bd25ea0555435bd0734c25156637b53d14,panda,task_excess_gn,"[""single_gn_osqp""]","[""4f1940d91117f91ea27fc47a289476bf2361c47cbbb34e21aa92e2a9bf8c25da""]",0.0,0.0,16.596487666666665,108.0,20.0,"{""stationary"":3}"
83087a7c16bc37c3c61ae735e33ac0bd25ea0555435bd0734c25156637b53d14,panda,task_excess_lbfgsb,"[""single_gn_osqp""]","[""4f1940d91117f91ea27fc47a289476bf2361c47cbbb34e21aa92e2a9bf8c25da""]",0.0,0.0,6.578806,37.0,,"{""optimizer_stop"":3}"
