robot,method,label,family,trajectories,repeats,completion_by_repeat,mean_completed_trajectories,tsr,deadline_completion_by_repeat,dtsr20,frame_success,frame_deadline_success,p50_ms,p95_ms,p99_ms,cumulative_ms_per_sweep,trajectory_time_mean_ms,trajectory_time_median_ms,trajectory_time_p95_ms,p95_position_m,max_position_m,p95_orientation_rad,max_orientation_rad,max_accepted_step_utilization,acceleration_rms_mean,velocity_change_rms_mean,successful_prefix_mean,accepted_contract_violations,frame_calls,over_20ms_frames,all_frame_cumulative_ns,position_over90pct_accepted,orientation_over90pct_accepted,either_over90pct_accepted,internal_statuses,failure_reasons,mean_iterations,iteration_note,mean_evaluations,max_frame_latency_ms
ur5e,single_gn_k0,"Frozen bounded GN, kappa=0",smooth,10,3,"[10,10,10]",10.0,1.0,"[10,10,10]",1.0,1.0,1.0,0.255623,0.2702343,0.35467999000000006,388.15576699999997,38.815576699999994,38.766328666666666,39.218056483333335,0.00014796570774469912,0.0009890571655891327,0.0001666137573304,0.0037139892490176056,0.7605557610344922,3.360419351814129,0.0672083870362826,150.0,0,4500,0,1164467301,0.0026666666666666666,0.0,0.0026666666666666666,"{""task_candidate"":4500}",{},1.9973333333333334,Outer checks; accepted candidate can stop within an update.,3.994666666666667,0.517956
ur5e,single_gn_k1,"Frozen bounded GN, kappa=1",high_curvature,10,3,"[10,10,10]",10.0,1.0,"[10,10,9]",0.9666666666666666,1.0,0.9997777777777778,0.255876,0.27220105,0.3921196000000005,405.37082166666664,40.537082166666664,38.98613266666666,47.68979646666665,0.0004756480064732478,0.0009784916249551965,0.0006335277022383522,0.00860447199074202,0.9999999999990026,13.44958338511424,0.26899166770228483,150.0,0,4500,1,1216112465,0.0006666666666666666,0.0006666666666666666,0.0013333333333333333,"{""task_candidate"":4499,""deadline"":1}",{},2.001333333333333,Outer checks; accepted candidate can stop within an update.,4.0024444444444445,47.327622
ur5e,single_gn_k1,"Frozen bounded GN, kappa=1",joint_limit_return,10,3,"[10,10,10]",10.0,1.0,"[10,10,10]",1.0,1.0,1.0,0.2552215,0.26973,0.37198105,387.46017333333333,38.746017333333334,38.73302983333333,39.23497006666666,0.00012096739074450085,0.0009694178481811131,0.00022025176997229112,0.008642507365255256,0.5721151124523252,3.2794777925726764,0.06558955585145353,150.0,0,4500,0,1162380520,0.0006666666666666666,0.004,0.004,"{""task_candidate"":4500}",{},1.994,Outer checks; accepted candidate can stop within an update.,3.988,0.565578
ur5e,single_gn_k1,"Frozen bounded GN, kappa=1",near_singular,10,3,"[10,10,10]",10.0,1.0,"[10,10,10]",1.0,1.0,1.0,0.254375,0.2675809,0.32495598000000003,369.6584413333333,36.965844133333334,36.92873866666667,37.8444443,0.0006891649555983096,0.000998078863211934,0.0018033848621246417,0.004692335462326039,0.876894272999732,3.1037148520380526,0.06207429704076105,150.0,0,4500,0,1108975324,0.018666666666666668,0.0,0.018666666666666668,"{""task_candidate"":4500}",{},1.8786666666666667,Outer checks; accepted candidate can stop within an update.,3.7573333333333334,0.556874
ur5e,single_gn_k1,"Frozen bounded GN, kappa=1",smooth,10,3,"[10,10,10]",10.0,1.0,"[10,10,10]",1.0,1.0,1.0,0.255433,0.27077555,0.3722174400000005,388.238798,38.8238798,38.82261883333334,39.08320368333334,0.00014786394444629112,0.000989093265168353,0.0001702588224767983,0.0037152265746899045,0.7623903712446074,3.3513774034371866,0.06702754806874374,150.0,0,4500,0,1164716394,0.0026666666666666666,0.0,0.0026666666666666666,"{""task_candidate"":4500}",{},1.9973333333333334,Outer checks; accepted candidate can stop within an update.,3.994666666666667,0.522835
ur5e,task_excess_gn,Task-excess bounded GN,high_curvature,10,3,"[9,9,9]",9.0,0.9,"[9,9,9]",0.9,0.9413333333333334,0.9413333333333334,0.718243,1.3420213,17.77694321000007,1795.0603853333332,179.5060385333333,116.29623333333333,482.38188706666597,0.0009999994713644155,0.0009999999975615567,0.008726640970219494,0.0087266460941674,0.9999999999990026,14.215110308161979,0.2843022061632396,138.2,0,4500,15,5385181156,0.9971671388101983,0.990084985835694,1.0,"{""task_admissible"":4236,""stationary"":242,""deadline"":13,""iteration_limit"":9}","{""position_tolerance+orientation_tolerance"":264}",2.735777777777778,Outer checks; accepted candidate can stop within an update.,7.321555555555555,20.264237
ur5e,task_excess_gn,Task-excess bounded GN,joint_limit_return,10,3,"[10,10,10]",10.0,1.0,"[10,10,10]",1.0,1.0,1.0,0.712308,1.0245825,1.1541356400000042,1077.73745,107.773745,106.86644066666666,116.11187863333333,0.00099999924317608,0.0009999999413580535,0.008726640549336237,0.008726646168723614,0.9999999999990026,6.942000691994176,0.13884001383988348,150.0,0,4500,0,3233212350,0.998,0.9873333333333333,1.0,"{""task_admissible"":4500}",{},2.004,Outer checks; accepted candidate can stop within an update.,4.008,3.466596
ur5e,task_excess_gn,Task-excess bounded GN,near_singular,10,3,"[10,10,10]",10.0,1.0,"[10,10,10]",1.0,1.0,1.0,0.7085495,1.03363195,1.4898743200000002,990.2993033333333,99.02993033333334,100.49870166666666,120.25670148333332,0.0009999992284032424,0.0009999999442494893,0.008726638514815723,0.008726645268163665,0.9999999999990026,5.943125934248276,0.11886251868496552,150.0,0,4500,0,2970897910,0.9706666666666667,0.9313333333333333,0.9706666666666667,"{""task_admissible"":4500}",{},1.8146666666666667,Outer checks; accepted candidate can stop within an update.,3.6346666666666665,1.666213
ur5e,task_excess_gn,Task-excess bounded GN,smooth,10,3,"[10,10,10]",10.0,1.0,"[10,10,10]",1.0,1.0,1.0,0.7151465,1.03745875,1.6480363300000003,1101.043859,110.10438590000001,105.7430005,132.32726963333332,0.0009999992827528362,0.0009999999796806351,0.00872663999345012,0.008726645710219484,0.9999999999990026,10.72944959725939,0.2145889919451878,150.0,0,4500,0,3303131577,0.9986666666666667,0.99,1.0,"{""task_admissible"":4500}",{},2.013333333333333,Outer checks; accepted candidate can stop within an update.,4.1033333333333335,2.522346
ur5e,task_excess_lbfgsb,Same-Phi L-BFGS-B,high_curvature,10,3,"[9,9,9]",9.0,0.9,"[9,9,9]",0.9,0.9993333333333332,0.9993333333333332,2.394203,3.2772928500000003,4.067877620000012,3621.2447753333336,362.12447753333333,352.5368205,418.0442581666666,0.0009999990305839617,0.000999999981483979,0.00872664225627993,0.008726646073120832,0.6724062814954608,9.059937527203367,0.18119875054406734,146.1,0,4500,0,10863734326,0.7925283522348232,0.9699799866577719,0.9946631087391594,"{""task_admissible"":4497,""optimizer_stop"":3}","{""position_tolerance+orientation_tolerance"":3}",,L-BFGS-B early-exit nit is unavailable (raw zero sentinel); actual function/gradient evaluations are recorded.,13.891333333333334,5.375056
ur5e,task_excess_lbfgsb,Same-Phi L-BFGS-B,joint_limit_return,10,3,"[6,6,6]",6.0,0.6,"[6,6,6]",0.6,0.86,0.86,2.402835,5.5745886,7.706586620000004,4093.2738316666664,409.32738316666666,422.4450023333333,528.2111325833332,0.0009999992027156918,0.0009999999969046575,0.008726641930379635,0.008726646176046246,0.9999999999989999,6.3149622909609695,0.12629924581921936,103.5,0,4500,0,12279821495,0.8403100775193798,0.9689922480620154,0.9945736434108527,"{""task_admissible"":3870,""optimizer_stop"":630}","{""position_tolerance+orientation_tolerance"":600,""orientation_tolerance"":27,""position_tolerance"":3}",,L-BFGS-B early-exit nit is unavailable (raw zero sentinel); actual function/gradient evaluations are recorded.,15.898666666666667,12.241252
ur5e,task_excess_lbfgsb,Same-Phi L-BFGS-B,near_singular,10,3,"[7,7,7]",7.0,0.7,"[7,7,7]",0.7,0.9359999999999999,0.9359999999999999,2.087737,4.460562350000003,7.249696590000018,3487.356044,348.7356044,346.65624883333334,441.5824300333333,0.0009999992971350426,0.0009999999998615984,0.008726642176175853,0.008726646167589483,0.9999999999990026,3.560479022910707,0.07120958045821414,136.0,0,4500,0,10462068132,0.9038461538461539,0.9259259259259259,0.9686609686609686,"{""task_admissible"":4212,""optimizer_stop"":288}","{""position_tolerance"":12,""position_tolerance+orientation_tolerance"":267,""orientation_tolerance"":9}",,L-BFGS-B early-exit nit is unavailable (raw zero sentinel); actual function/gradient evaluations are recorded.,13.376666666666667,18.031873
ur5e,task_excess_lbfgsb,Same-Phi L-BFGS-B,smooth,10,3,"[6,6,6]",6.0,0.6,"[6,6,6]",0.6,0.8846666666666667,0.8846666666666667,2.2325205,4.3614415499999994,6.019486910000069,3601.148716,360.1148716,334.71327066666663,467.4047822499999,0.0009999991223835288,0.0009999999905352878,0.008726642545854186,0.008726646210086094,0.4102255044893341,4.143041000814702,0.08286082001629405,116.8,0,4500,0,10803446148,0.8568198944988696,0.9736247174076865,0.9984928409947249,"{""task_admissible"":3981,""optimizer_stop"":519}","{""position_tolerance+orientation_tolerance"":516,""position_tolerance"":3}",,L-BFGS-B early-exit nit is unavailable (raw zero sentinel); actual function/gradient evaluations are recorded.,13.836,10.145522
ur5e,trac_task_5ms,TRAC-IK task 5 ms,high_curvature,10,3,"[10,10,10]",10.0,1.0,"[10,10,10]",1.0,1.0,1.0,0.157268,0.19609285000000007,0.34185199000000027,246.09893033333336,24.609893033333336,24.588490666666665,24.86493145,0.0004656723326691768,0.0008081013143989261,0.0006153308393976675,0.006880223698340177,0.9999999999999976,13.12676940582086,0.2625353881164172,150.0,0,4500,0,738296791,0.0,0.0,0.0,"{""native_success"":4500}",{},,Outer checks; accepted candidate can stop within an update.,,1.244636
ur5e,trac_task_5ms,TRAC-IK task 5 ms,joint_limit_return,10,3,"[9,10,10]",9.666666666666666,0.9666666666666666,"[9,10,10]",0.9666666666666666,0.9997777777777778,0.9997777777777778,0.1572065,0.21448590000000006,0.48480208000000047,265.46398466666665,26.546398466666666,24.722067666666668,32.95659446666666,0.00014727633031469685,0.0008214317793227853,0.00010717401585648565,0.007011556772844102,0.9999999999999998,10.445278391928067,0.20890556783856135,147.33333333333334,0,4500,0,796391954,0.0,0.0,0.0,"{""native_success"":4499,""native_no_solution"":1}","{""internal_nonconvergence+position_tolerance+orientation_tolerance"":1}",,Outer checks; accepted candidate can stop within an update.,,5.19343
ur5e,trac_task_5ms,TRAC-IK task 5 ms,near_singular,10,3,"[9,9,9]",9.0,0.9,"[9,9,9]",0.9,0.983111111111111,0.983111111111111,0.1571185,0.22701945000000004,5.1947604400000005,379.6336156666666,37.96336156666666,24.4356635,98.23820824999987,0.0003432608007826511,0.0007943880459839029,0.0008966547268344305,0.006568995997877669,1.0,9.09446754997418,0.18188935099948364,147.46666666666667,0,4500,0,1138900847,0.0,0.0,0.0,"{""native_success"":4424,""native_no_solution"":76}","{""internal_nonconvergence+position_tolerance+orientation_tolerance"":74,""internal_nonconvergence+position_tolerance"":2}",,Outer checks; accepted candidate can stop within an update.,,5.280368
ur5e,trac_task_5ms,TRAC-IK task 5 ms,smooth,10,3,"[9,9,9]",9.0,0.9,"[9,9,9]",0.9,0.9206666666666667,0.9206666666666667,0.15795,5.1928504,5.21319907,846.8602963333334,84.68602963333333,24.57211266666667,355.21774438333273,0.0001634486171187706,0.0009352653674899542,0.00017646863084253795,0.003697322255328468,0.9999999999999976,7.2554880491964155,0.1451097609839283,138.1,0,4500,0,2540580889,0.000724112961622013,0.0,0.000724112961622013,"{""native_success"":4143,""native_no_solution"":357}","{""internal_nonconvergence+position_tolerance+orientation_tolerance"":357}",,Outer checks; accepted candidate can stop within an update.,,5.513863
