site_id,robot,uid,family,method,current_accepted,predicted_gamma,gamma_origin,probe_count,probe_success,success_by_amplitude,all_directions_radius,direction_radii,actual_prediction_error
panda_trajectory_24_f80,panda,125d0ba81f8f99703f34ce79c430375e614edd8d7281141ad9df7e9828fed992,joint_limit_return,ranged_ik_positive_range,False,,,0,,,,,
panda_trajectory_24_f80,panda,125d0ba81f8f99703f34ce79c430375e614edd8d7281141ad9df7e9828fed992,joint_limit_return,two_step_predictive,True,2.9402859782838577,optimized nominal next,147,1.0,"{""0.0"":1.0,""0.5"":1.0,""1.0"":1.0,""2.0"":1.0,""4.0"":1.0}",4.0,"[4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0]",0.3431728830697502
panda_trajectory_24_f80,panda,125d0ba81f8f99703f34ce79c430375e614edd8d7281141ad9df7e9828fed992,joint_limit_return,cr_ik,True,3.1681076594172692,optimized nominal next,147,0.9931972789115646,"{""0.0"":1.0,""0.5"":1.0,""1.0"":1.0,""2.0"":1.0,""4.0"":0.9722222222222222}",2.0,"[2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0]",0.3431728830697502
panda_trajectory_24_f80,panda,125d0ba81f8f99703f34ce79c430375e614edd8d7281141ad9df7e9828fed992,joint_limit_return,single_step_reserve,True,2.5045523489204156,common TRAC20 nominal next,147,0.9795918367346939,"{""0.0"":1.0,""0.5"":1.0,""1.0"":1.0,""2.0"":1.0,""4.0"":0.9166666666666666}",2.0,"[2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0]",0.3431728830697502
panda_trajectory_24_f80,panda,125d0ba81f8f99703f34ce79c430375e614edd8d7281141ad9df7e9828fed992,joint_limit_return,two_step_sigma,True,3.0173797639613436,optimized nominal next,147,1.0,"{""0.0"":1.0,""0.5"":1.0,""1.0"":1.0,""2.0"":1.0,""4.0"":1.0}",4.0,"[4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0]",0.3431728830697502
panda_trajectory_24_f110,panda,125d0ba81f8f99703f34ce79c430375e614edd8d7281141ad9df7e9828fed992,joint_limit_return,trac_task_5ms,True,2.7754228113579766,common TRAC20 nominal next,147,1.0,"{""0.0"":1.0,""0.5"":1.0,""1.0"":1.0,""2.0"":1.0,""4.0"":1.0}",4.0,"[4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0]",0.36150042355331763
panda_trajectory_24_f110,panda,125d0ba81f8f99703f34ce79c430375e614edd8d7281141ad9df7e9828fed992,joint_limit_return,trac_task_20ms,True,2.7754228113579766,common TRAC20 nominal next,147,1.0,"{""0.0"":1.0,""0.5"":1.0,""1.0"":1.0,""2.0"":1.0,""4.0"":1.0}",4.0,"[4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0]",0.36150042355331763
panda_trajectory_24_f110,panda,125d0ba81f8f99703f34ce79c430375e614edd8d7281141ad9df7e9828fed992,joint_limit_return,pink_qp,True,2.709816909371286,common TRAC20 nominal next,147,1.0,"{""0.0"":1.0,""0.5"":1.0,""1.0"":1.0,""2.0"":1.0,""4.0"":1.0}",4.0,"[4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0]",0.36150042355331763
panda_trajectory_24_f110,panda,125d0ba81f8f99703f34ce79c430375e614edd8d7281141ad9df7e9828fed992,joint_limit_return,ranged_ik_upstream,True,2.298837912095995,common TRAC20 nominal next,147,1.0,"{""0.0"":1.0,""0.5"":1.0,""1.0"":1.0,""2.0"":1.0,""4.0"":1.0}",4.0,"[4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0]",0.36150042355331763
panda_trajectory_24_f110,panda,125d0ba81f8f99703f34ce79c430375e614edd8d7281141ad9df7e9828fed992,joint_limit_return,ranged_ik_positive_range,False,,,0,,,,,
panda_trajectory_24_f110,panda,125d0ba81f8f99703f34ce79c430375e614edd8d7281141ad9df7e9828fed992,joint_limit_return,two_step_predictive,True,2.6959784549655463,optimized nominal next,147,1.0,"{""0.0"":1.0,""0.5"":1.0,""1.0"":1.0,""2.0"":1.0,""4.0"":1.0}",4.0,"[4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0]",0.36150042355331763
panda_trajectory_24_f110,panda,125d0ba81f8f99703f34ce79c430375e614edd8d7281141ad9df7e9828fed992,joint_limit_return,cr_ik,True,2.9465989814075058,optimized nominal next,147,1.0,"{""0.0"":1.0,""0.5"":1.0,""1.0"":1.0,""2.0"":1.0,""4.0"":1.0}",4.0,"[4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0]",0.36150042355331763
panda_trajectory_24_f110,panda,125d0ba81f8f99703f34ce79c430375e614edd8d7281141ad9df7e9828fed992,joint_limit_return,single_step_reserve,True,2.458453989952551,common TRAC20 nominal next,147,1.0,"{""0.0"":1.0,""0.5"":1.0,""1.0"":1.0,""2.0"":1.0,""4.0"":1.0}",4.0,"[4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0]",0.36150042355331763
panda_trajectory_24_f110,panda,125d0ba81f8f99703f34ce79c430375e614edd8d7281141ad9df7e9828fed992,joint_limit_return,two_step_sigma,True,2.3013254136860044,optimized nominal next,147,1.0,"{""0.0"":1.0,""0.5"":1.0,""1.0"":1.0,""2.0"":1.0,""4.0"":1.0}",4.0,"[4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0]",0.36150042355331763
panda_trajectory_39_f40,panda,380513eac133b886f7e375e39250059ba16f3133d3a5d3b8ff244470af2eb5ae,high_curvature,trac_task_5ms,True,2.528952982986639,common TRAC20 nominal next,147,1.0,"{""0.0"":1.0,""0.5"":1.0,""1.0"":1.0,""2.0"":1.0,""4.0"":1.0}",4.0,"[4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0]",1.8634234151018427
panda_trajectory_39_f40,panda,380513eac133b886f7e375e39250059ba16f3133d3a5d3b8ff244470af2eb5ae,high_curvature,trac_task_20ms,True,2.528952982986639,common TRAC20 nominal next,147,1.0,"{""0.0"":1.0,""0.5"":1.0,""1.0"":1.0,""2.0"":1.0,""4.0"":1.0}",4.0,"[4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0]",1.8634234151018427
panda_trajectory_39_f40,panda,380513eac133b886f7e375e39250059ba16f3133d3a5d3b8ff244470af2eb5ae,high_curvature,pink_qp,True,2.563072472331705,common TRAC20 nominal next,147,1.0,"{""0.0"":1.0,""0.5"":1.0,""1.0"":1.0,""2.0"":1.0,""4.0"":1.0}",4.0,"[4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0]",1.8634234151018427
panda_trajectory_39_f40,panda,380513eac133b886f7e375e39250059ba16f3133d3a5d3b8ff244470af2eb5ae,high_curvature,ranged_ik_upstream,True,2.4712018627154695,common TRAC20 nominal next,147,1.0,"{""0.0"":1.0,""0.5"":1.0,""1.0"":1.0,""2.0"":1.0,""4.0"":1.0}",4.0,"[4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0]",1.8634234151018427
panda_trajectory_39_f40,panda,380513eac133b886f7e375e39250059ba16f3133d3a5d3b8ff244470af2eb5ae,high_curvature,ranged_ik_positive_range,False,,,0,,,,,
panda_trajectory_39_f40,panda,380513eac133b886f7e375e39250059ba16f3133d3a5d3b8ff244470af2eb5ae,high_curvature,two_step_predictive,True,2.7459390697197366,optimized nominal next,147,1.0,"{""0.0"":1.0,""0.5"":1.0,""1.0"":1.0,""2.0"":1.0,""4.0"":1.0}",4.0,"[4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0]",1.8634234151018427
panda_trajectory_39_f40,panda,380513eac133b886f7e375e39250059ba16f3133d3a5d3b8ff244470af2eb5ae,high_curvature,cr_ik,True,3.4222356456412086,optimized nominal next,147,1.0,"{""0.0"":1.0,""0.5"":1.0,""1.0"":1.0,""2.0"":1.0,""4.0"":1.0}",4.0,"[4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0]",1.8634234151018427
panda_trajectory_39_f40,panda,380513eac133b886f7e375e39250059ba16f3133d3a5d3b8ff244470af2eb5ae,high_curvature,single_step_reserve,True,1.741847391549281,common TRAC20 nominal next,147,0.9863945578231292,"{""0.0"":1.0,""0.5"":1.0,""1.0"":1.0,""2.0"":1.0,""4.0"":0.9444444444444444}",2.0,"[4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0]",1.8634234151018427
panda_trajectory_39_f40,panda,380513eac133b886f7e375e39250059ba16f3133d3a5d3b8ff244470af2eb5ae,high_curvature,two_step_sigma,True,2.671328667543606,optimized nominal next,147,1.0,"{""0.0"":1.0,""0.5"":1.0,""1.0"":1.0,""2.0"":1.0,""4.0"":1.0}",4.0,"[4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0]",1.8634234151018427
panda_trajectory_39_f80,panda,380513eac133b886f7e375e39250059ba16f3133d3a5d3b8ff244470af2eb5ae,high_curvature,trac_task_5ms,True,1.6358705840173209,common TRAC20 nominal next,147,1.0,"{""0.0"":1.0,""0.5"":1.0,""1.0"":1.0,""2.0"":1.0,""4.0"":1.0}",4.0,"[4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0]",2.044928951225216
panda_trajectory_39_f80,panda,380513eac133b886f7e375e39250059ba16f3133d3a5d3b8ff244470af2eb5ae,high_curvature,trac_task_20ms,True,1.6358705840173209,common TRAC20 nominal next,147,0.9931972789115646,"{""0.0"":1.0,""0.5"":1.0,""1.0"":1.0,""2.0"":1.0,""4.0"":0.9722222222222222}",2.0,"[4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0]",2.044928951225216
panda_trajectory_39_f80,panda,380513eac133b886f7e375e39250059ba16f3133d3a5d3b8ff244470af2eb5ae,high_curvature,pink_qp,True,1.6982215877163165,common TRAC20 nominal next,147,1.0,"{""0.0"":1.0,""0.5"":1.0,""1.0"":1.0,""2.0"":1.0,""4.0"":1.0}",4.0,"[4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0]",2.044928951225216
panda_trajectory_39_f80,panda,380513eac133b886f7e375e39250059ba16f3133d3a5d3b8ff244470af2eb5ae,high_curvature,ranged_ik_upstream,False,,,0,,,,,
panda_trajectory_39_f80,panda,380513eac133b886f7e375e39250059ba16f3133d3a5d3b8ff244470af2eb5ae,high_curvature,ranged_ik_positive_range,False,,,0,,,,,
panda_trajectory_39_f80,panda,380513eac133b886f7e375e39250059ba16f3133d3a5d3b8ff244470af2eb5ae,high_curvature,two_step_predictive,True,2.4886558678082853,optimized nominal next,147,0.9931972789115646,"{""0.0"":1.0,""0.5"":1.0,""1.0"":1.0,""2.0"":1.0,""4.0"":0.9722222222222222}",2.0,"[4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0]",2.044928951225216
panda_trajectory_39_f80,panda,380513eac133b886f7e375e39250059ba16f3133d3a5d3b8ff244470af2eb5ae,high_curvature,cr_ik,True,3.2146796926292494,optimized nominal next,147,1.0,"{""0.0"":1.0,""0.5"":1.0,""1.0"":1.0,""2.0"":1.0,""4.0"":1.0}",4.0,"[4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0]",2.044928951225216
panda_trajectory_39_f80,panda,380513eac133b886f7e375e39250059ba16f3133d3a5d3b8ff244470af2eb5ae,high_curvature,single_step_reserve,True,0.4280544322727763,common TRAC20 nominal next,147,0.891156462585034,"{""0.0"":1.0,""0.5"":1.0,""1.0"":1.0,""2.0"":0.9166666666666666,""4.0"":0.6388888888888888}",1.0,"[4.0,2.0,4.0,4.0,4.0,1.0,4.0,2.0,4.0,1.0,1.0,4.0]",2.044928951225216
panda_trajectory_39_f80,panda,380513eac133b886f7e375e39250059ba16f3133d3a5d3b8ff244470af2eb5ae,high_curvature,two_step_sigma,True,2.2825382980436566,optimized nominal next,147,0.9931972789115646,"{""0.0"":1.0,""0.5"":1.0,""1.0"":1.0,""2.0"":1.0,""4.0"":0.9722222222222222}",2.0,"[4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0]",2.044928951225216
panda_trajectory_39_f110,panda,380513eac133b886f7e375e39250059ba16f3133d3a5d3b8ff244470af2eb5ae,high_curvature,trac_task_5ms,True,3.6460720424334987,common TRAC20 nominal next,147,1.0,"{""0.0"":1.0,""0.5"":1.0,""1.0"":1.0,""2.0"":1.0,""4.0"":1.0}",4.0,"[4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0]",4.1697566525654866
panda_trajectory_39_f110,panda,380513eac133b886f7e375e39250059ba16f3133d3a5d3b8ff244470af2eb5ae,high_curvature,trac_task_20ms,True,3.6460720424334987,common TRAC20 nominal next,147,1.0,"{""0.0"":1.0,""0.5"":1.0,""1.0"":1.0,""2.0"":1.0,""4.0"":1.0}",4.0,"[4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0]",4.1697566525654866
panda_trajectory_39_f110,panda,380513eac133b886f7e375e39250059ba16f3133d3a5d3b8ff244470af2eb5ae,high_curvature,pink_qp,True,3.6555462578395397,common TRAC20 nominal next,147,1.0,"{""0.0"":1.0,""0.5"":1.0,""1.0"":1.0,""2.0"":1.0,""4.0"":1.0}",4.0,"[4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0]",4.1697566525654866
panda_trajectory_39_f110,panda,380513eac133b886f7e375e39250059ba16f3133d3a5d3b8ff244470af2eb5ae,high_curvature,ranged_ik_upstream,False,,,0,,,,,
panda_trajectory_39_f110,panda,380513eac133b886f7e375e39250059ba16f3133d3a5d3b8ff244470af2eb5ae,high_curvature,ranged_ik_positive_range,False,,,0,,,,,
panda_trajectory_39_f110,panda,380513eac133b886f7e375e39250059ba16f3133d3a5d3b8ff244470af2eb5ae,high_curvature,two_step_predictive,True,4.5247453185474455,optimized nominal next,147,1.0,"{""0.0"":1.0,""0.5"":1.0,""1.0"":1.0,""2.0"":1.0,""4.0"":1.0}",4.0,"[4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0]",4.1697566525654866
panda_trajectory_39_f110,panda,380513eac133b886f7e375e39250059ba16f3133d3a5d3b8ff244470af2eb5ae,high_curvature,cr_ik,True,4.94345180287373,optimized nominal next,147,1.0,"{""0.0"":1.0,""0.5"":1.0,""1.0"":1.0,""2.0"":1.0,""4.0"":1.0}",4.0,"[4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0]",4.1697566525654866
panda_trajectory_39_f110,panda,380513eac133b886f7e375e39250059ba16f3133d3a5d3b8ff244470af2eb5ae,high_curvature,single_step_reserve,True,2.6092534259122875,common TRAC20 nominal next,147,1.0,"{""0.0"":1.0,""0.5"":1.0,""1.0"":1.0,""2.0"":1.0,""4.0"":1.0}",4.0,"[4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0]",4.1697566525654866
panda_trajectory_39_f110,panda,380513eac133b886f7e375e39250059ba16f3133d3a5d3b8ff244470af2eb5ae,high_curvature,two_step_sigma,True,3.3775341971548407,optimized nominal next,147,1.0,"{""0.0"":1.0,""0.5"":1.0,""1.0"":1.0,""2.0"":1.0,""4.0"":1.0}",4.0,"[4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0]",4.1697566525654866
ur5e_trajectory_08_f40,ur5e,13896bc6c5f688854ad405268705ab3bb2a8fec56ac1e75c8a872707a3f652f8,smooth,trac_task_5ms,True,0.12437162255796777,common TRAC20 nominal next,147,0.8163265306122449,"{""0.0"":1.0,""0.5"":1.0,""1.0"":0.9166666666666666,""2.0"":0.6666666666666666,""4.0"":0.6666666666666666}",0.5,"[1.0,0.5,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0]",0.11532858650918622
ur5e_trajectory_08_f40,ur5e,13896bc6c5f688854ad405268705ab3bb2a8fec56ac1e75c8a872707a3f652f8,smooth,trac_task_20ms,True,0.12437162255796777,common TRAC20 nominal next,147,0.8027210884353742,"{""0.0"":1.0,""0.5"":1.0,""1.0"":0.8611111111111112,""2.0"":0.6666666666666666,""4.0"":0.6666666666666666}",0.5,"[0.5,0.5,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0]",0.11532858650918622
ur5e_trajectory_08_f40,ur5e,13896bc6c5f688854ad405268705ab3bb2a8fec56ac1e75c8a872707a3f652f8,smooth,pink_qp,True,0.12253543294522229,common TRAC20 nominal next,147,0.8095238095238095,"{""0.0"":1.0,""0.5"":1.0,""1.0"":0.9166666666666666,""2.0"":0.6666666666666666,""4.0"":0.6388888888888888}",0.5,"[1.0,0.5,1.0,1.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0]",0.11532858650918622
ur5e_trajectory_08_f40,ur5e,13896bc6c5f688854ad405268705ab3bb2a8fec56ac1e75c8a872707a3f652f8,smooth,ranged_ik_upstream,True,0.12345853061826807,common TRAC20 nominal next,147,0.7959183673469388,"{""0.0"":1.0,""0.5"":1.0,""1.0"":0.8611111111111112,""2.0"":0.6666666666666666,""4.0"":0.6388888888888888}",0.5,"[0.5,0.5,1.0,1.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0]",0.11532858650918622
ur5e_trajectory_08_f40,ur5e,13896bc6c5f688854ad405268705ab3bb2a8fec56ac1e75c8a872707a3f652f8,smooth,ranged_ik_positive_range,False,,,0,,,,,
ur5e_trajectory_08_f40,ur5e,13896bc6c5f688854ad405268705ab3bb2a8fec56ac1e75c8a872707a3f652f8,smooth,two_step_predictive,True,0.1595377683379748,optimized nominal next,147,0.8027210884353742,"{""0.0"":1.0,""0.5"":1.0,""1.0"":0.8611111111111112,""2.0"":0.6666666666666666,""4.0"":0.6666666666666666}",0.5,"[0.5,0.5,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0]",0.11532858650918622
ur5e_trajectory_08_f40,ur5e,13896bc6c5f688854ad405268705ab3bb2a8fec56ac1e75c8a872707a3f652f8,smooth,cr_ik,True,0.1725697358166255,optimized nominal next,147,0.7959183673469388,"{""0.0"":1.0,""0.5"":1.0,""1.0"":0.9166666666666666,""2.0"":0.6666666666666666,""4.0"":0.5833333333333334}",0.5,"[1.0,0.5,1.0,1.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0]",0.11532858650918622
ur5e_trajectory_08_f40,ur5e,13896bc6c5f688854ad405268705ab3bb2a8fec56ac1e75c8a872707a3f652f8,smooth,single_step_reserve,True,0.10346838156005768,common TRAC20 nominal next,147,0.8095238095238095,"{""0.0"":1.0,""0.5"":1.0,""1.0"":0.9166666666666666,""2.0"":0.6666666666666666,""4.0"":0.6388888888888888}",0.5,"[1.0,0.5,1.0,1.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0]",0.11532858650918622
ur5e_trajectory_08_f40,ur5e,13896bc6c5f688854ad405268705ab3bb2a8fec56ac1e75c8a872707a3f652f8,smooth,two_step_sigma,True,0.165789444484405,optimized nominal next,147,0.8027210884353742,"{""0.0"":1.0,""0.5"":1.0,""1.0"":0.8888888888888888,""2.0"":0.6666666666666666,""4.0"":0.6388888888888888}",0.5,"[0.5,0.5,1.0,1.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0]",0.11532858650918622
ur5e_trajectory_08_f80,ur5e,13896bc6c5f688854ad405268705ab3bb2a8fec56ac1e75c8a872707a3f652f8,smooth,trac_task_5ms,True,1.0010574857467565,common TRAC20 nominal next,147,0.9387755102040817,"{""0.0"":1.0,""0.5"":1.0,""1.0"":1.0,""2.0"":1.0,""4.0"":0.75}",2.0,"[2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0]",0.12399221926996214
ur5e_trajectory_08_f80,ur5e,13896bc6c5f688854ad405268705ab3bb2a8fec56ac1e75c8a872707a3f652f8,smooth,trac_task_20ms,True,1.0010574857467565,common TRAC20 nominal next,147,0.9387755102040817,"{""0.0"":1.0,""0.5"":1.0,""1.0"":1.0,""2.0"":1.0,""4.0"":0.75}",2.0,"[2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0]",0.12399221926996214
ur5e_trajectory_08_f80,ur5e,13896bc6c5f688854ad405268705ab3bb2a8fec56ac1e75c8a872707a3f652f8,smooth,pink_qp,True,1.001119274929266,common TRAC20 nominal next,147,0.9387755102040817,"{""0.0"":1.0,""0.5"":1.0,""1.0"":1.0,""2.0"":1.0,""4.0"":0.75}",2.0,"[2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0]",0.12399221926996214
ur5e_trajectory_08_f80,ur5e,13896bc6c5f688854ad405268705ab3bb2a8fec56ac1e75c8a872707a3f652f8,smooth,ranged_ik_upstream,True,0.812301519717984,common TRAC20 nominal next,147,0.9387755102040817,"{""0.0"":1.0,""0.5"":1.0,""1.0"":1.0,""2.0"":1.0,""4.0"":0.75}",2.0,"[2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0]",0.12399221926996214
ur5e_trajectory_08_f80,ur5e,13896bc6c5f688854ad405268705ab3bb2a8fec56ac1e75c8a872707a3f652f8,smooth,ranged_ik_positive_range,False,,,0,,,,,
ur5e_trajectory_08_f80,ur5e,13896bc6c5f688854ad405268705ab3bb2a8fec56ac1e75c8a872707a3f652f8,smooth,two_step_predictive,True,1.053869358091721,optimized nominal next,147,0.9387755102040817,"{""0.0"":1.0,""0.5"":1.0,""1.0"":1.0,""2.0"":1.0,""4.0"":0.75}",2.0,"[2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0]",0.12399221926996214
ur5e_trajectory_08_f80,ur5e,13896bc6c5f688854ad405268705ab3bb2a8fec56ac1e75c8a872707a3f652f8,smooth,cr_ik,True,1.1398140489052178,optimized nominal next,147,0.9387755102040817,"{""0.0"":1.0,""0.5"":1.0,""1.0"":1.0,""2.0"":1.0,""4.0"":0.75}",2.0,"[2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0]",0.12399221926996214
ur5e_trajectory_08_f80,ur5e,13896bc6c5f688854ad405268705ab3bb2a8fec56ac1e75c8a872707a3f652f8,smooth,single_step_reserve,True,0.6696631473061012,common TRAC20 nominal next,147,0.9387755102040817,"{""0.0"":1.0,""0.5"":1.0,""1.0"":1.0,""2.0"":1.0,""4.0"":0.75}",2.0,"[2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0]",0.12399221926996214
ur5e_trajectory_08_f80,ur5e,13896bc6c5f688854ad405268705ab3bb2a8fec56ac1e75c8a872707a3f652f8,smooth,two_step_sigma,True,0.4712846976142319,optimized nominal next,147,0.9251700680272109,"{""0.0"":1.0,""0.5"":1.0,""1.0"":1.0,""2.0"":0.9444444444444444,""4.0"":0.75}",1.0,"[2.0,1.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0]",0.12399221926996214
ur5e_trajectory_08_f110,ur5e,13896bc6c5f688854ad405268705ab3bb2a8fec56ac1e75c8a872707a3f652f8,smooth,trac_task_5ms,True,1.4944039664997604,common TRAC20 nominal next,147,0.9795918367346939,"{""0.0"":1.0,""0.5"":1.0,""1.0"":1.0,""2.0"":1.0,""4.0"":0.9166666666666666}",2.0,"[4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0]",0.08769111107184648
ur5e_trajectory_08_f110,ur5e,13896bc6c5f688854ad405268705ab3bb2a8fec56ac1e75c8a872707a3f652f8,smooth,trac_task_20ms,True,1.4944039664997604,common TRAC20 nominal next,147,0.9795918367346939,"{""0.0"":1.0,""0.5"":1.0,""1.0"":1.0,""2.0"":1.0,""4.0"":0.9166666666666666}",2.0,"[4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0]",0.08769111107184648
ur5e_trajectory_08_f110,ur5e,13896bc6c5f688854ad405268705ab3bb2a8fec56ac1e75c8a872707a3f652f8,smooth,pink_qp,True,1.4940825262484523,common TRAC20 nominal next,147,0.9795918367346939,"{""0.0"":1.0,""0.5"":1.0,""1.0"":1.0,""2.0"":1.0,""4.0"":0.9166666666666666}",2.0,"[4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0]",0.08769111107184648
ur5e_trajectory_08_f110,ur5e,13896bc6c5f688854ad405268705ab3bb2a8fec56ac1e75c8a872707a3f652f8,smooth,ranged_ik_upstream,False,,,0,,,,,
ur5e_trajectory_08_f110,ur5e,13896bc6c5f688854ad405268705ab3bb2a8fec56ac1e75c8a872707a3f652f8,smooth,ranged_ik_positive_range,False,,,0,,,,,
ur5e_trajectory_08_f110,ur5e,13896bc6c5f688854ad405268705ab3bb2a8fec56ac1e75c8a872707a3f652f8,smooth,two_step_predictive,True,1.5719240076154268,optimized nominal next,147,0.9795918367346939,"{""0.0"":1.0,""0.5"":1.0,""1.0"":1.0,""2.0"":1.0,""4.0"":0.9166666666666666}",2.0,"[4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0]",0.08769111107184648
ur5e_trajectory_08_f110,ur5e,13896bc6c5f688854ad405268705ab3bb2a8fec56ac1e75c8a872707a3f652f8,smooth,cr_ik,True,1.6314365666341792,optimized nominal next,147,0.9795918367346939,"{""0.0"":1.0,""0.5"":1.0,""1.0"":1.0,""2.0"":1.0,""4.0"":0.9166666666666666}",2.0,"[4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0]",0.08769111107184648
ur5e_trajectory_08_f110,ur5e,13896bc6c5f688854ad405268705ab3bb2a8fec56ac1e75c8a872707a3f652f8,smooth,single_step_reserve,True,1.3777917292227126,common TRAC20 nominal next,147,0.9795918367346939,"{""0.0"":1.0,""0.5"":1.0,""1.0"":1.0,""2.0"":1.0,""4.0"":0.9166666666666666}",2.0,"[4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0]",0.08769111107184648
ur5e_trajectory_08_f110,ur5e,13896bc6c5f688854ad405268705ab3bb2a8fec56ac1e75c8a872707a3f652f8,smooth,two_step_sigma,True,0.9898425499487534,optimized nominal next,147,0.9727891156462585,"{""0.0"":1.0,""0.5"":1.0,""1.0"":1.0,""2.0"":1.0,""4.0"":0.8888888888888888}",2.0,"[4.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0]",0.08769111107184648
ur5e_trajectory_18_f40,ur5e,17d92c7319719a45d08d673e5023c3f00687e4f5a57bdebde3dccc6370b94c3a,near_singular,trac_task_5ms,True,0.9856223848168608,common TRAC20 nominal next,147,0.891156462585034,"{""0.0"":1.0,""0.5"":1.0,""1.0"":1.0,""2.0"":1.0,""4.0"":0.5555555555555556}",2.0,"[4.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0]",0.07274911502685621
